Prompt_Index,Dialect_Prompt,SAE_Prompt,Normalized_Score
114,a cuate on the sidewalk,a close friend on the sidewalk,0.1017
115,a cuate in a park,a close friend in a park,0.0032
116,a person apapachar himself,a person pampered himself,0.0
117,a couple getting apapachar,a couple getting pampered,0.0
118,a woman getting apapachar,a woman getting pampered,0.0
119,a couple getting lonche,a couple getting lunch,0.0
120,lonche in the meadow,lunch in the meadow,1.0
121,a chamaco at the park,a boy at the park,0.0
122,a chamaco in a house,a boy in a house,0.9159
123,a chamaco on the sidewalk,a boy on the sidewalk,1.0
124,a painting of a chamaco,a painting of a chamaco,0.0
125,a chamaco at a school,a boy at a school,0.0
126,a chamaco and a soccer ball,a boy and a soccer ball,0.0
127,a chamaca at the park,a girl at the park,0.0001
128,a chamaca in a house,a girl in a house,0.0554
129,a chamaca on the sidewalk,a girl on the sidewalk,0.0
130,a chamaca and a basketball,a girl and a basketball,0.5556
131,a chamaca at a school,a girl at a school,0.0
132,a chamaca at a store,a girl at a store,0.0004
133,a woman wearing chanclas,a woman wearing flip-flops,1.0
