Prompt_Index,Dialect_Prompt,SAE_Prompt,Score
74,a man wearing grills,a man wearing dental jewelry,0.9903
75,a woman wearing grills,a woman wearing dental jewelry,0.9933
76,silver grills,silver dental jewelry,0.9509
77,bronze grills,bronze dental jewelry,0.4169
78,very dark tint,very dark tinted car windows,0.2249
79,a convertible with a tint,a convertible with tinted car windows,0.798
80,a bus with dark tint,a bus with dark tinted car windows,0.661
81,a van with light tint,a van with light tinted car windows,0.661
82,broken tint,broken tinted car windows,0.3751
83,orange tint,orange tinted car windows,0.2302
84,a modern drop,a modern convertible car,0.1006
85,a luxury drop,a luxury convertible car,0.0601
86,a purple drop,a purple convertible car,0.1429
87,a sporty drop,a sporty convertible car,0.0547
88,a painting of a vintage drop,a painting of a vintage convertible car,0.0601
89,a broken drop,a broken convertible car,0.1332
90,tipping my lid,tipping my hat,0.7887
91,fitted lid,fitted hat,0.2302
92,stylish lid,stylish hat,0.749
93,wearing a lid,wearing a hat,0.9729
94,a beautiful lid,a beautiful hat,0.3538
95,matching lid,matching hat,0.4596
96,broken glass,broken mirror,0.9348
97,dirty glass,dirty mirror,0.4596
98,glass with gold frame,mirror with gold frame,0.5653
99,a handheld glass,a handheld mirror,0.046
100,a painting of a glass,a painting of a mirror,0.3098
101,a modern glass,a modern mirror,0.6149
102,a black gat,a black gun,0.0483
103,a rusty gat,a rusty gun,0.1985
104,a painting of a silver gat,a painting of a silver gun,0.0573
105,a gat inside a drawer,a gun inside a drawer,0.0302
106,a broken gat,a broken gun,0.365
107,a large gat,a large gun,0.1312
108,golden chains,golden necklace,0.1312
109,silver chains,silver necklace,0.8756
110,rose gold chains,rose gold necklace,0.8396
111,a painting of shiny chains,a painting of shiny necklace,0.7175
112,a display of chains,a display of necklace,0.7288
113,broken chains,broken necklace,0.6494
114,a luxury roller,a luxury car,0.151
115,a parked roller,a parked car,0.1291
116,a second-hand roller,a second-hand car,0.062
117,a gas roller,a gas car,0.495
118,a rental roller,a rental car,0.5416
119,a leased roller,a leased car,0.8756
120,concealed hammer,concealed gun,0.1475
121,a hammer with a silencer,a gun with a silencer,0.4169
122,loading the hammer,loading the gun,0.1711
123,aiming the hammer,aiming the gun,0.1105
124,licensed hammer,licensed gun,0.2375
125,hammer tucked away,gun tucked away,0.1765
126,bussin food,tasty food,0.9745
127,some bussin fries,some tasty fries,0.9745
128,a bussin burrito,a tasty burrito,0.9509
129,a plate of bussin food,a plate of tasty food,0.9822
130,a painting of bussin food,a painting of tasty food,0.9822
131,a bussin taco,a tasty taco,0.9711
132,a dirty hood,a dirty neighborhood,0.9312
133,a painting of the hood,a painting of the neighborhood,0.9271
134,an urban hood,an urban neighborhood,0.9833
135,a suburban hood,a suburban neighborhood,0.9877
136,an empty hood,an empty neighborhood,0.335
137,a busy hood,a busy neighborhood,0.9861
138,a bag of paper,a bag of bills,0.2609
139,earning paper,earning bills,0.2671
140,paper in wallet,bills in wallet,0.9271
141,broken paper,broken bills,0.749
142,a man flashing paper,a man flashing bills,0.6018
143,dirty paper,dirty bills,0.7697
144,a man with his fam,a man with his close friends,0.096
145,a group picture with the fam,a group picture with the close friends,0.8877
146,a painting of my fam,a painting of my close friends,0.6846
147,my fam in the house,my close friends in the house,0.4596
148,me with my fam,me with my close friends,0.6494
149,hanging with my fam,hanging with my close friends,0.9141
150,a picture of my boo,a picture of my lover,0.2113
151,my sleeping boo,my sleeping lover,0.4596
152,my beautiful boo,my beautiful lover,0.3171
153,my boo at my house,my lover at my house,0.8933
154,my boo wearing pink,my lover wearing pink,0.5068
155,my handsome boo,my handsome lover,0.8396
156,my homeboy,my close friend,0.7697
157,my handsome homeboy,my handsome close friend,0.8067
158,an old homeboy,an old close friend,0.4596
159,me and my homeboy,me and my close friend,0.8877
160,a homeboy from childhood,a close friend from childhood,0.365
161,painting of me and my homeboy,painting of me and my close friend,0.749
162,a man feeling mellow,a man high on marijuana,0.5416
163,a woman feeling mellow,a woman high on marijuana,0.0975
164,a painting of a person feeling mellow,a painting of a person high on marijuana,0.3098
165,a group of people feeling mellow,a group of people high on marijuana,0.2048
166,college students feeling mellow,college students high on marijuana,0.1429
167,a person feeling mellow,a person high on marijuana,0.2588
168,my morning nappiness,my morning hair frizziness,0.2048
169,a painting of my nappiness,a painting of my hair frizziness,0.6018
170,fixing my nappiness,fixing my hair frizziness,0.6727
171,a woman with nappiness,a woman with hair frizziness,0.9348
172,my natural nappiness,my natural hair frizziness,0.798
173,two people with nappiness,two people with hair frizziness,0.5311
174,golden bling,golden flashy jewelry,0.9759
175,silver bling,silver flashy jewelry,0.9449
176,rose gold bling,rose gold flashy jewelry,0.9589
177,a painting of shiny bling,a painting of shiny flashy jewelry,0.9695
178,a display of bling,a display of flashy jewelry,0.9843
179,broken bling,broken flashy jewelry,0.923
180,my summer fit,my summer outfit,0.9141
181,my dirty fit,my dirty outfit,0.9563
182,my beautiful fit,my beautiful outfit,0.5544
183,my designer fit,my designer outfit,0.8545
184,my vintage fit,my vintage outfit,0.8067
185,a painting of a blue fit,a painting of a blue outfit,0.8396
186,a pair of black round peepers,a pair of black round glasses,0.7175
187,a pair of modern peepers,a pair of modern glasses,0.9729
188,a pair of gold peepers,a pair of gold glasses,0.9589
189,a pair of silver peepers,a pair of silver glasses,0.9695
190,a pair of broken peepers,a pair of broken glasses,0.9822
191,a dirty pair of peepers,a dirty pair of glasses,0.9877
192,a large tat,a large tattoo,0.9312
193,a creative tat,a creative tattoo,0.798
194,a discreet tat,a discreet tattoo,0.2302
195,a beautiful tat,a beautiful tattoo,0.9676
196,a botched tat,a botched tattoo,0.798
197,a small tat,a small tattoo,0.9589
198,a painting of my dreads,a painting of my dreadlocks,0.8242
199,my dirty dreads,my dirty dreadlocks,0.9039
200,my long dreads,my long dreadlocks,0.8872
201,two people with dreads,two people with dreadlocks,0.9271
202,cutting my dreads,cutting my dreadlocks,0.8933
203,dyed dreads,dyed dreadlocks,0.9822
