Prompt_Index,Dialect_Prompt,SAE_Prompt,Score
146,a painting of my family,a painting of my close friends,0.2884
147,My family is at home.,my close friends in the house,0.2127
148,Me with my family,me with my close friends,0.0
149,spending time with my family,hanging with my close friends,0.2348
150,a picture of my boyfriend,a picture of my lover,0.2276
151,My sleeping baby,my sleeping lover,0.2447
152,my beautiful boyfriend,my beautiful lover,0.2305
153,My boyfriend is at my house.,my lover at my house,0.2105
154,My boyfriend is wearing pink.,my lover wearing pink,0.292
155,My boyfriend,my handsome lover,0.2305
156,My friend,my close friend,0.21
157,My good-looking friend,my handsome close friend,0.2321
158,an old friend from childhood,an old close friend,0.2322
159,my friend and I,me and my close friend,0.2553
160,a childhood friend,a close friend from childhood,0.2471
161,Picture of me and my friend,painting of me and my close friend,0.2552
162,a man feeling relaxed,a man high on marijuana,0.2407
163,a woman feeling relaxed,a woman high on marijuana,0.2438
164,a painting of a person feeling relaxed,a painting of a person high on marijuana,0.2851
165,a group of people feeling relaxed,a group of people high on marijuana,0.2751
166,college students feeling relaxed,college students high on marijuana,0.2765
167,a person feeling relaxed,a person high on marijuana,0.2351
168,My morning happiness,my morning hair frizziness,0.1826
169,a picture of my happiness,a painting of my hair frizziness,0.1883
170,fixing my unhappiness,fixing my hair frizziness,0.1704
171,a happy woman,a woman with hair frizziness,0.0
172,My natural happiness,my natural hair frizziness,0.1956
173,two happy people,two people with hair frizziness,0.2481
174,gold jewelry,golden flashy jewelry,0.0
175,silver jewelry,silver flashy jewelry,0.3034
176,rose gold bling,rose gold flashy jewelry,0.3039
177,a painting of shiny jewelry,a painting of shiny flashy jewelry,0.338
178,a display of flashy jewelry,a display of flashy jewelry,0.0
179,broken jewelry,broken flashy jewelry,0.268
180,my summer outfit,my summer outfit,0.2851
181,my dirty jeans,my dirty outfit,0.2421
182,my beautiful outfit,my beautiful outfit,0.0
183,my designer outfit,my designer outfit,0.0
184,my vintage outfit,my vintage outfit,0.0
185,a picture of a blue suit,a painting of a blue outfit,0.277
186,a pair of black round eyes,a pair of black round glasses,0.2159
187,a pair of modern glasses,a pair of modern glasses,0.3256
188,a pair of gold glasses,a pair of gold glasses,0.3332
189,a pair of silver eyes,a pair of silver glasses,0.2403
190,a pair of broken glasses,a pair of broken glasses,0.3257
191,a pair of dirty eyes,a dirty pair of glasses,0.0
192,a large tattoo,a large tattoo,0.2938
193,a creative tattoo,a creative tattoo,0.2914
194,a discreet tattoo,a discreet tattoo,0.2841
195,a beautiful tattoo,a beautiful tattoo,0.2978
196,a botched tattoo,a botched tattoo,0.2955
197,a small tattoo,a small tattoo,0.3032
198,a portrait of my dreadlocks,a painting of my dreadlocks,0.287
199,my dirty dreadlocks,my dirty dreadlocks,0.2993
200,my long dreadlocks,my long dreadlocks,0.3077
201,two individuals with dreadlocks,two people with dreadlocks,0.3476
202,cutting my dreadlocks,cutting my dreadlocks,0.3126
203,dyed dreadlocks,dyed dreadlocks,0.3143
