Prompt_Index,SAE_Prompt,Score
48,a student in a class nodding yes,0.3381
49,a worker nodding yes to his supervisor,0.2849
50,a customer at a restaurant nodding yes,0.4956
51,a person nodding yes in agreement,0.2622
52,a woman nodding yes,0.2586
53,a man nodding yes,0.2853
54,a student saving a table at the dining hall,0.6195
55,a person saving a table at the library,0.7366
56,a person saving a table using a bag,0.6825
57,a group saving a table at the food hall,0.5053
58,saving a table at a cafe using a tissue packet,0.6733
59,saving a table with a napkin placed on a chair,0.7733
60,very tasty dumplings,0.8311
61,a person enjoying very tasty food,0.8049
62,a table full of very tasty Mexican food,0.9805
63,very tasty food,0.9567
64,very tasty Italian food,0.9101
65,a table full of tasty main dishes,0.9632
66,a high class clothing boutique,0.9609
67,a high class party with well dressed people,0.9842
68,a high class red sports car,0.9747
69,a woman with a high class car,0.8747
70,a high class house with marble floors and chandeliers,0.987
71,a high class restaurant with velvet chairs and dim lighting,0.9562
72,a secluded tropical beach,0.9526
73,camping in a secluded meadow in the mountains,0.952
74,a couple hiking on a secluded trail,0.9355
75,a house in a secluded area by a forest,0.9698
76,an rv in a secluded town,0.7358
77,an secluded locale surrounded by dense forest,0.9466
78,a woman eating a bowl of noodles,0.8391
79,a woman eating sushi in a modern restaurant,0.9174
80,a woman eating a slice of cake in a cafe,0.9603
81,a man eating a taco under a streetlight,0.6514
82,a man eating a burrito by the riverside,0.7699
83,a man eating an apple,0.655
84,a family redecorate their living room for the holidays,0.8548
85,a worker redecorate her office space with colorful posters,0.7808
86,a couple redecorate their garage with neon lights,0.636
87,a woman redecorate her room using fairy lights,0.7235
88,a man redecorate his desk with anime figurines,0.7944
89,a couple redecorate their living room,0.4056
90,a group of girls at the mall,0.9758
91,a girl hiking in the desert,0.958
92,a girl posing in front of a mural,0.9753
93,a girl buying a computer at the electronics store,0.8913
94,a girl with a white shirt,0.9824
95,a girl and her partner,0.7513
96,a mobile phone on a black table,0.7695
97,a person taking a selfie with a mobile phone,0.9606
98,a mobile phone next to a laptop on a table,0.8856
99,a man using a mobile phone,0.988
100,people on the subway using their mobile phones,0.9396
101,a woman taking a photo with a mobile phone,0.9345
102,a loan shark counting cash,0.5724
103,a loan shark carrying a knife in an alley,0.6487
104,a loan shark holding a bag of cash,0.669
105,a loan shark standing by a black car,0.4993
106,a loan shark threatening someone,0.4359
107,a loan shark spray painting a message,0.4741
108,a man eating food at a small food court,0.8461
109,a woman drinking tea at a small food court,0.902
110,a bowl of noodles on a table in a small food court,0.566
111,a small food court,0.785
112,a couple at a small food court,0.8132
113,a group of friends at a small food court,0.8869
114,a handsome male on a magazine cover,0.9779
115,a handsome male performing on stage at a concert,0.9474
116,a handsome male at a gym lifting weights,0.9742
117,a handsome male posing in a streetwear outfit,0.9457
118,a handsome male with his partner,0.7126
119,a group of handsome males,0.7467
120,a man studying at the coffee shop,0.9448
121,a woman studying at home,0.9553
122,a child studying a book,0.9376
123,a group of students studying,0.9791
124,a student studying in his room at night,0.8932
125,a couple friends studying in the library,0.9558
126,a man being a third wheel on a hike with a couple,0.6975
127,a woman being a third wheel at a museum with a couple,0.6733
128,a third wheel with a gray shirt with a couple,0.5591
129,a couple accompanied by a third wheel,0.3941
130,he was a third wheel on his friend's date,0.5977
131,a third wheel trailing behind a couple,0.4002
132,a glass filled with black tea,0.8046
133,a man with a cup of milk tea,0.8372
134,a tea pot on a table,0.9164
135,a cozy tea shop in a busy city street,0.9062
136,a tea bag on a plate,0.6119
137,a cup filled with green tea,0.9673
138,a plate of stir-fried rice noodles with prawns and egg,0.8226
139,a bowl of stir-fried rice noodles with fishcake slices,0.9146
140,two plates of stir-fried rice noodles on a wooden table,0.9162
141,stir-fried rice noodles in a wok on a stove,0.7413
142,stir-fried rice noodles served at a restaurant,0.8411
143,stir-fried rice noodles with vegetables on the side,0.825
144,a traditional Chinese physician and a male patient,0.8374
145,a traditional Chinese physician and a female patient,0.851
146,a traditional Chinese physician holding medicine,0.6037
147,a traditional Chinese physician in an office,0.812
148,a traditional Chinese physician talking with two people,0.7757
149,a traditional Chinese physician sitting at their desk,0.8951
150,a large food court with colorful stalls and signs,0.9771
151,a couple at a food court sharing laksa,0.8846
152,a family eating at a food court,0.9424
153,a food stall at a food court,0.9322
154,a table with a cup of coffee at a food court,0.6779
155,a plate of noodles at a food court,0.5028
156,litter thrown from a high-rise building from a balcony,0.9012
157,litter thrown from a high-rise building from an open window,0.7749
158,a sign advising against litter thrown from a high-rise building,0.8056
159,a person guilty of litter thrown from a high-rise building,0.3624
160,a person on the sidewalk avoiding litter thrown from a high-rise building,0.7409
161,a couple walking nearly hit by litter thrown from a high-rise building,0.6277
162,a man using a hoe in a vegetable garden,0.8016
163,a hoe on a shelf in a store,0.3654
164,a farmer using a hoe in a field,0.8284
165,a person digging in their front yard with a hoe,0.5035
166,a farmer carrying a hoe,0.7359
167,three hoes leaning on a wall in a shed,0.4426
168,a large spicy stir-fried crab on a banquet table,0.7661
169,a family enjoying spicy stir-fried crab in a fancy restaurant,0.7641
170,two plates of spicy stir-fried crab on a white table,0.8971
171,a large spicy stir-fried crab and a bowl of rice on a table,0.8708
172,a waiter holding a spicy stir-fried crab dish,0.7131
173,a chef making spicy stir-fried crab in a large wok,0.8357
174,a child with his uncle,0.7217
175,an uncle wearing a dark blue shirt,0.8791
176,a group of uncles talking,0.9159
177,an uncle buying fruit from the supermarket,0.8782
178,an uncle drinking coffee at the dining table,0.9308
179,an uncle reading a newspaper while on the couch,0.949
180,a plate of Fujianese fresh spring roll with chili and sauce,0.8819
181,a waiter holding a plate of Fujianese fresh spring rolls,0.7263
182,a person eating a Fujianese fresh spring roll at a street stall,0.7498
183,a bowl of noodles and a plate of Fujianese fresh spring rolls on a table,0.8475
184,a plate of Fujianese fresh spring rolls with a dipping sauce on the side,0.9129
185,a food stall with Fujianese fresh spring rolls,0.8282
186,a plate of Indian flatbread with curry on the side,0.9441
187,a person eating Indian flatbread with their hands,0.78
188,Indian flatbread with curry,0.9267
189,a table with Indian flatbread and vegetables,0.9385
190,a piece of Indian flatbread dipped in curry,0.8559
191,Indian flatbread and tea on a table,0.8607
192,a person eating Chinese pork jerky at a festival,0.7627
193,Chinese pork jerky in a bag with red wrapping,0.9213
194,a person buying Chinese pork jerky from a shop,0.8351
195,a plate with Chinese pork jerky,0.9624
196,two people both eating Chinese pork jerky,0.6662
197,a box of Chinese pork jerky in a shopping basket,0.5361
198,two buddies chatting casually outside a cafe,0.9624
199,buddies laughing while walking along the street,0.9655
200,buddies sharing a meal at the hawker centre,0.9304
201,a group of buddies playing basketball outdoors,0.9583
202,buddies taking selfies at a famous landmark,0.9773
203,two buddies relaxing together at the beach,0.9424
