Prompt_Index,SAE_Prompt,Score
156,a painting of a close friend,0.7531
157,me and my close friend,0.8011
158,a close friend in a house,0.5259
159,a close friend at a cafe,0.6006
160,a close friend on the sidewalk,0.6696
161,a close friend in a park,0.4028
162,a cat getting pampered,0.93
163,a dog getting pampered,0.9638
164,a person pampered himself,0.8547
165,a couple getting pampered,0.722
166,a woman getting pampered,0.9701
167,a man getting pampered,0.9529
168,lunch in the house,0.9003
169,getting lunch,0.78
170,lunch at the park,0.9628
171,a couple getting lunch,0.9296
172,lunch in the forest,0.9347
173,lunch in the meadow,0.9179
174,a boy at the park,0.9514
175,a boy in a house,0.8277
176,a boy on the sidewalk,0.9333
177,a painting of a chamaco,0.1539
178,a boy at a school,0.937
179,a boy and a soccer ball,0.991
180,a girl at the park,0.9677
181,a girl in a house,0.8758
182,a girl on the sidewalk,0.9358
183,a girl and a basketball,0.991
184,a girl at a school,0.9727
185,a girl at a store,0.9762
186,a pair of colorful flip-flops,0.9801
187,dirty flip-flops on the floor,0.8673
188,flip-flops at the beach,0.9848
189,new flip-flops in a store,0.9466
190,a woman wearing flip-flops,0.9541
191,broken flip-flops,0.7429
192,a bowl of cooked beans,0.8613
193,beans on a wooden table,0.9671
194,a spoonful of beans,0.9636
195,uncooked beans in a bowl,0.9797
196,beans spilled on the floor,0.6501
197,a bag of dried beans,0.8138
198,a modern fridge,0.9706
199,an open fridge,0.9732
200,a dirty fridge,0.9234
201,a white fridge,0.9807
202,an empty fridge,0.9568
203,a broken fridge,0.8755
