Prompt_Index,Dialect_Prompt,SAE_Prompt,Normalized_Score
49,a couple walking in a nagar,a couple walking in a town,0.0499
50,a person riding an oont in the desert,a person riding a camel in the desert,0.2315
51,a person giving water to an oont,a person giving water to a camel,0.5011
52,a person holding a bundle of agarbatti,a person holding a bundle of incense,0.1097
53,a person looking at a kulang,a person looking at a crane bird,0.4494
54,a godown with lots of people inside,a warehouse with lots of people inside,0.0737
55,a person walking inside a godown,a person walking inside a warehouse,0.2426
56,a person driving a forklift inside a godown,a person driving a forklift inside a warehouse,0.7006
57,a person walking inside a medical hall,a person walking inside a pharmacy,0.1513
58,a person talking to a worker inside a medical hall,a person talking to a worker inside a pharmacy,0.2699
59,a medical hall with lots of people outside,a pharmacy with lots of people outside,0.2936
60,a person getting gas for their car at a petrol bunk,a person getting gas for their car at a gas station,0.6381
61,a very busy petrol bunk with people refueling,a very busy gas station with people refueling,0.5402
62,a man riding a blue mo-bike,a man riding a blue motorcycle,0.8268
63,a woman riding a black mo-bike,a woman riding a black motorcycle,0.6275
64,three mo-bikes riding on a road,three motorcycles riding on a road,0.5038
65,a person riding a mo-bike on a dirt road,a person riding a motorcycle on a dirt road,0.3909
66,a person riding a mo-bike in a big city,a person riding a motorcycle in a big city,0.8174
67,a person holding a bundook in the countryside,a person holding a rifle in the countryside,0.4728
68,a woman aiming a bundook at a target,a woman aiming a rifle,0.2933
69,several soldiers holding bundooks,several soldiers holding rifles,0.2794
70,a police officer holding a bundook,a police officer holding a rifle,0.3609
71,an handicraftsman weaving a rug,a craftsman weaving a rug,0.1965
72,a skilled handicraftsman at work,a skilled craftsman at work,0.1398
73,an elderly handicraftsman sharing his wisdom,an elderly craftsman sharing his wisdom,0.2636
74,a talented handicraftsman from the village,a talented craftsman from the village,0.0828
75,an innovative handicraftsman designing jewelry,an innovative craftsman designing jewelry,0.1129
76,my incharge talking to me,my supervisor talking to me,0.3802
77,a new incharge at the construction site,a new supervisor at the construction site,0.835
78,an incharge giving instructions to the team,a supervisor giving instructions to the team,0.0407
79,a friendly incharge helping out,a friendly supervisor helping out,0.697
80,an incharge in the office breakroom,a supervisor in the office breakroom,0.8024
81,an incharge working at a computer,a supervisor working at a computer,0.5791
82,a vendor selling pani bottles,a vendor selling water bottles,0.1789
83,a colorful yatra in the city,a colorful festival in the city,0.0251
84,a yatra filled with dance and music,a festival filled with dance and music,0.0199
85,an autumn yatra in the town center,an autumn festival in the town center,0.3638
86,food stalls at a yatra,food stalls at a festival,0.0501
87,a yatra with lots of people,a festival with lots of people,0.0315
88,a yatra in winter,a festival in winter,0.1474
89,a naka guarded by armed forces,a checkpoint guarded by armed forces,0.0944
90,a naka on the highway,a checkpoint on the highway,0.3356
91,a long queue at the toll naka,a long queue at the toll checkpoint,0.2549
92,a naka at the national border,a checkpoint at the national border,0.1135
93,a naka with police officers,a checkpoint with police officers,0.2063
94,a naka with very few cars,a checkpoint with very few cars,0.4421
95,an outdoor tiffin with lots of people,an outdoor luncheon with lots of people,0.4985
96,two people having a tiffin,two people having a luncheon,0.5659
97,a company having a tiffin,a company having a luncheon,0.379
98,a fancy indoor tiffin,a fancy indoor luncheon,0.6243
99,a plant-based tiffin,a plant-based luncheon,0.4465
100,a tiffin with lots of salad,a luncheon with lots of salad,0.6911
101,a satta den hidden away in an alley,a gambling den hidden away in an alley,0.1334
102,a group of people satta in a room,a group of people gambling in a room,0.4871
103,a place of satta in a big city,a place of gambling in a big city,0.1781
104,an illegal satta den,an illegal gambling den,0.167
105,a place of satta with lots of people,a place of gambling with lots of people,0.0972
106,a group of people satta at a table,a group of people gambling at a table,0.5761
107,a man loading groceries into the dicky,a man loading groceries into the car trunk,0.4902
108,a white car with an empty dicky,a white car with an empty car trunk,0.5376
109,a woman retrieving bags from the dicky,a woman retrieving bags from the car trunk,0.5365
110,a dirty dicky covered with mud stains,a dirty car trunk covered with mud stains,0.2268
111,a mechanic repairing a broken dicky,a mechanic repairing a broken car trunk,0.5627
112,children hiding inside an open dicky,children hiding inside an open car trunk,0.5644
