Prompt_Index,SAE_Prompt,Score
121,a broken billboard,0.3538
122,a colorful billboard,0.3404
123,a bright red billboard,0.3804
124,a billboard lit up,0.3081
125,a dirty billboard,0.328
126,a bright red vacuum cleaner,0.3474
127,a vacuum cleaner with a long cord,0.3337
128,a modern vacuum cleaner,0.3377
129,a broken vacuum cleaner,0.3096
130,a dirty vacuum cleaner,0.3175
131,a painting of an old vacuum cleaner,0.3874
132,a filled pitcher,0.3152
133,an empty pitcher,0.3214
134,a broken pitcher,0.3145
135,a dirty pitcher,0.2929
136,a colorful pitcher,0.3413
137,a bright blue pitcher,0.3579
138,a young mailman,0.3148
139,a lazy mailman,0.3123
140,a tired mailman,0.3001
141,a busy mailman,0.3085
142,a painting of an old mailman,0.3383
143,a mailman on the street,0.3154
144,a colorful baby carriage,0.348
145,a baby carriage with a sunshade,0.3454
146,a bright pink baby carriage,0.3636
147,a dirty baby carriage,0.3287
148,a painting of a vintage baby carriage,0.4003
149,a modern baby carriage,0.3364
150,a luxurious sedan,0.2807
151,a bright red sedan,0.2945
152,a dirty sedan,0.2912
153,a sedan on the street,0.2919
154,a broken sedan,0.2821
155,a painting of a vintage sedan,0.3474
156,an open hood of car,0.2849
157,a dirty hood of car,0.2948
158,a bright red hood of car,0.2874
159,a hood of car with stripes,0.2884
160,a broken hood of car,0.2719
161,a colorful hood of car,0.3261
162,chopped cilantro,0.3415
163,cilantro on a table,0.3253
164,cilantro in a basket,0.3618
165,a painting of cilantro,0.3327
166,a basket of cilantro,0.3562
167,a dish with cilantro,0.3167
168,a sliced zucchini,0.3311
169,a zucchini on the table,0.3181
170,zucchini in a basket,0.3418
171,a painting of a zucchini,0.3679
172,a moldy zucchini,0.3346
173,a dish with zucchini,0.3361
174,inside of the subway,0.2958
175,a subway station,0.3087
176,a dirty subway,0.3078
177,a modern subway,0.2934
178,a painting of the subway,0.3426
179,an abandoned subway station,0.3273
180,a sliced eggplant,0.3246
181,an eggplant on the table,0.3311
182,eggplant in a basket,0.3325
183,a painting of an eggplant,0.3851
184,a moldy eggplant,0.3146
185,a dish with eggplant,0.3267
186,people on a crosswalk,0.3241
187,a busy crosswalk,0.307
188,a painted crosswalk,0.3227
189,a wide crosswalk,0.3053
190,a woman on a crosswalk,0.3329
191,an empty crosswalk,0.3143
192,cars on a busy highway,0.2856
193,an empty highway,0.2892
194,a highway at sunset,0.3148
195,a highway sign,0.3129
196,a highway with traffic cones,0.3292
197,a snowy highway,0.3131
198,a band-aid wrapped around a finger,0.279
199,a band-aid covering a small cut,0.3061
200,a band-aid on an injured knee,0.3299
201,a colorful band-aid on an elbow,0.3537
202,a band-aid for a cut,0.2938
203,a band-aid peeling off skin,0.3014
204,a torn trash bag,0.3044
205,a black trash bag,0.3059
206,an overflowing trash bag,0.273
207,a roll of trash bags,0.3043
208,a trash bag on the ground,0.3033
209,a transparent trash bag,0.3116
210,a vest under a suit jacket,0.3008
211,a formal vest on a hanger,0.3262
212,a vest worn over a shirt,0.3173
213,a velvet vest on display,0.3485
214,a striped vest displayed in a store,0.3298
215,a velvet vest laid flat,0.3427
216,a salad bowl filled with arugula,0.3243
217,chopped arugula leaves,0.3378
218,a sandwich layered with arugula,0.3367
219,fresh arugula on a dinner plate,0.3582
220,a pizza topped generously with arugula,0.3476
221,a pile of washed arugula leaves,0.3456
