Prompt_Index,SAE_Prompt,Score
112,a display of necklace,0.3096
113,broken necklace,0.2751
114,a luxury car,0.2563
115,a parked car,0.2605
116,a second-hand car,0.2606
117,a gas car,0.2551
118,a rental car,0.2655
119,a leased car,0.2644
120,concealed gun,0.2668
121,a gun with a silencer,0.2877
122,loading the gun,0.2554
123,aiming the gun,0.2661
124,licensed gun,0.2721
125,gun tucked away,0.2629
126,tasty food,0.2533
127,some tasty fries,0.2931
128,a tasty burrito,0.2764
129,a plate of tasty food,0.275
130,a painting of tasty food,0.3262
131,a tasty taco,0.2772
132,a dirty neighborhood,0.293
133,a painting of the neighborhood,0.3101
134,an urban neighborhood,0.2663
135,a suburban neighborhood,0.2763
136,an empty neighborhood,0.2854
137,a busy neighborhood,0.2528
138,a bag of bills,0.2622
139,earning bills,0.2407
140,bills in wallet,0.263
141,broken bills,0.2527
142,a man flashing bills,0.245
143,dirty bills,0.252
144,a man with his close friends,0.2607
145,a group picture with the close friends,0.2527
146,a painting of my close friends,0.2862
147,my close friends in the house,0.2391
148,me with my close friends,0.2386
149,hanging with my close friends,0.2367
150,a picture of my lover,0.2178
151,my sleeping lover,0.2503
152,my beautiful lover,0.2248
153,my lover at my house,0.218
154,my lover wearing pink,0.2908
155,my handsome lover,0.2377
156,my close friend,0.2287
157,my handsome close friend,0.2479
158,an old close friend,0.2291
159,me and my close friend,0.2331
160,a close friend from childhood,0.2462
161,painting of me and my close friend,0.3171
162,a man high on marijuana,0.2719
163,a woman high on marijuana,0.2777
164,a painting of a person high on marijuana,0.3119
165,a group of people high on marijuana,0.2709
166,college students high on marijuana,0.284
167,a person high on marijuana,0.2719
168,my morning hair frizziness,0.2677
169,a painting of my hair frizziness,0.3107
170,fixing my hair frizziness,0.2697
171,a woman with hair frizziness,0.3071
172,my natural hair frizziness,0.2621
173,two people with hair frizziness,0.3103
174,golden flashy jewelry,0.2912
175,silver flashy jewelry,0.2921
176,rose gold flashy jewelry,0.2925
177,a painting of shiny flashy jewelry,0.3326
178,a display of flashy jewelry,0.3196
179,broken flashy jewelry,0.2592
180,my summer outfit,0.2709
181,my dirty outfit,0.2594
182,my beautiful outfit,0.2579
183,my designer outfit,0.247
184,my vintage outfit,0.2892
185,a painting of a blue outfit,0.3271
186,a pair of black round glasses,0.3184
187,a pair of modern glasses,0.3175
188,a pair of gold glasses,0.324
189,a pair of silver glasses,0.3367
190,a pair of broken glasses,0.2988
191,a dirty pair of glasses,0.2818
192,a large tattoo,0.2945
193,a creative tattoo,0.2857
194,a discreet tattoo,0.2707
195,a beautiful tattoo,0.2988
196,a botched tattoo,0.2872
197,a small tattoo,0.2903
198,a painting of my dreadlocks,0.344
199,my dirty dreadlocks,0.2858
200,my long dreadlocks,0.3014
201,two people with dreadlocks,0.3445
202,cutting my dreadlocks,0.3079
203,dyed dreadlocks,0.3164
