Prompt_Index,SAE_Prompt,Normalized_Score
114,my close friend riding a skateboard,0.7792
115,my close friend from the neighborhood,0.5879
116,me and my close friend in front of a big house,0.5839
117,an evening hanging out with my close friend,0.6164
118,me and my close friend eating at a cafe,0.8243
119,my go-to close friend for advice,0.6586
120,a heart-to-heart with my oldest close friend,0.5904
121,a summer day causing some serious hair frizziness,0.5719
122,my hair frizziness on full display in the humidity,0.5679
123,a struggle to manage the morning hair frizziness,0.5168
124,hair frizziness making a statement today,0.663
125,my natural hair frizziness showing its beauty,0.6622
126,two people with visible hair frizziness in their hair,0.6554
127,flashy jewelry that caught everyone's eye at the party,0.1871
128,my flashy jewelry representing my style,0.5412
129,an outfit completed with some serious flashy jewelry,0.5257
130,a statement made with just the right flashy jewelry,0.3801
131,my outfit for the club tonight,0.3267
132,an outfit that screams confidence,0.2192
133,an outfit that looks like it's from a Korean drama,0.3077
134,my go-to outfit for first dates,0.2068
135,a breezy summer outfit for hot days,0.2272
136,a new outfit for a cold snowy winter in a big city,0.3873
137,a new pair of glasses to change my look,0.6402
138,a pair of black round glasses worn by a man,0.367
139,a pair of modern glasses worn by a woman,0.4451
140,my stylish glasses with the gold frame,0.6188
141,my friend holding her pair of glasses,0.4871
142,my first tattoo on my forearm,0.5657
143,a tattoo representing my journey,0.6848
144,a tattoo artist known for intricate designs,0.6514
145,a tattoo on a woman's neck,0.2769
146,a tattoo on a man's leg,0.6147
147,a dreamy design for my next tattoo,0.4431
148,my dreadlocks reaching my shoulders now,0.4727
149,a new style for my dreadlocks this summer,0.2485
150,taking care of my dreadlocks with essential oils,0.3918
151,two people with long dreadlocks sitting on a bench,0.2212
152,my dreadlocks tied up in a bun,0.2421
153,my dreadlocks reaching down to my waist,0.1931
