Prompt_Index,SAE_Prompt,Score
116,toys beside a crib,0.9251
117,a crib with mobile,0.7487
118,a crib with bars,0.9074
119,an infant's crib,0.9674
120,a billboard in a city,0.9118
121,a broken billboard,0.7534
122,a colorful billboard,0.9751
123,a bright red billboard,0.8326
124,a billboard lit up,0.9477
125,a dirty billboard,0.6573
126,a bright red vacuum cleaner,0.9364
127,a vacuum cleaner with a long cord,0.7751
128,a modern vacuum cleaner,0.9406
129,a broken vacuum cleaner,0.2416
130,a dirty vacuum cleaner,0.5362
131,a painting of an old vacuum cleaner,0.9128
132,a filled pitcher,0.6572
133,an empty pitcher,0.6341
134,a broken pitcher,0.5091
135,a dirty pitcher,0.6891
136,a colorful pitcher,0.9638
137,a bright blue pitcher,0.8741
138,a young mailman,0.5046
139,a lazy mailman,0.3696
140,a tired mailman,0.523
141,a busy mailman,0.7219
142,a painting of an old mailman,0.8005
143,a mailman on the street,0.638
144,a colorful baby carriage,0.9767
145,a baby carriage with a sunshade,0.9402
146,a bright pink baby carriage,0.9594
147,a dirty baby carriage,0.8787
148,a painting of a vintage baby carriage,0.9715
149,a modern baby carriage,0.8086
150,a luxurious sedan,0.9591
151,a bright red sedan,0.8794
152,a dirty sedan,0.9553
153,a sedan on the street,0.9147
154,a broken sedan,0.8631
155,a painting of a vintage sedan,0.9624
156,an open hood of car,0.3944
157,a dirty hood of car,0.7755
158,a bright red hood of car,0.6974
159,a hood of car with stripes,0.5972
160,a broken hood of car,0.8402
161,a colorful hood of car,0.8145
162,chopped cilantro,0.9592
163,cilantro on a table,0.9716
164,cilantro in a basket,0.9778
165,a painting of cilantro,0.9287
166,a basket of cilantro,0.9745
167,a dish with cilantro,0.9872
168,a sliced zucchini,0.8875
169,a zucchini on the table,0.8437
170,zucchini in a basket,0.9095
171,a painting of a zucchini,0.9492
172,a moldy zucchini,0.2472
173,a dish with zucchini,0.9919
174,inside of the subway,0.9314
175,a subway station,0.9621
176,a dirty subway,0.8405
177,a modern subway,0.9214
178,a painting of the subway,0.9775
179,an abandoned subway station,0.9627
180,a sliced eggplant,0.6313
181,an eggplant on the table,0.2339
182,eggplant in a basket,0.5645
183,a painting of an eggplant,0.7398
184,a moldy eggplant,0.2201
185,a dish with eggplant,0.9739
186,people on a crosswalk,0.963
187,a busy crosswalk,0.7861
188,a painted crosswalk,0.8164
189,a wide crosswalk,0.75
190,a woman on a crosswalk,0.9557
191,an empty crosswalk,0.8292
192,cars on a busy highway,0.9741
193,an empty highway,0.9644
194,a highway at sunset,0.9754
195,a highway sign,0.8492
196,a highway with traffic cones,0.9467
197,a snowy highway,0.9639
198,a band-aid wrapped around a finger,0.3592
199,a band-aid covering a small cut,0.4843
200,a band-aid on an injured knee,0.5481
201,a colorful band-aid on an elbow,0.765
202,a band-aid for a cut,0.5298
203,a band-aid peeling off skin,0.4265
204,a torn trash bag,0.7486
205,a black trash bag,0.8331
206,an overflowing trash bag,0.8094
207,a roll of trash bags,0.3999
208,a trash bag on the ground,0.8855
209,a transparent trash bag,0.7161
210,a vest under a suit jacket,0.6474
211,a formal vest on a hanger,0.7076
212,a vest worn over a shirt,0.9478
213,a velvet vest on display,0.8643
214,a striped vest displayed in a store,0.8566
215,a velvet vest laid flat,0.4329
216,a salad bowl filled with arugula,0.8562
217,chopped arugula leaves,0.5276
218,a sandwich layered with arugula,0.9307
219,fresh arugula on a dinner plate,0.9073
220,a pizza topped generously with arugula,0.923
221,a pile of washed arugula leaves,0.7947
