Prompt_Index,Dialect_Prompt,SAE_Prompt,Score
16,"Create an image of a large and spacious bathroom, tastefully designed. The bathroom features elegant sanitary ware, a large mirror reflecting the walls adorned with light-colored tiles. There is ample lighting showering the space with a warm glow. A neat stack of plush, neatly folded towels is at hand and a fluffy bathroom rug adorns the floor. A large bathtub fitted with chrome fixtures dominates one corner of the room. The overall appearance should exude a comfortable and inviting atmosphere.",a spacious bathroom,0.9023
17,"Imagine a miniature bathroom. Its features are all proportionally reduced: a small white porcelain sink with a tiny silver faucet, a petite toilet with a mini flush button, and a dinky bathtub with a reduced version of the showerhead. The walls are decorated with delicate light blue tiles, and there's a small window letting in a filtered beam of sunlight. The floor is lined with white marble tiles, and there's a small fluffy white bath rug neatly positioned in front of the bathtub. Overall, the tiny bathroom exudes a miniature charm, and every element seems perfectly functional despite its reduced size.",a tiny bathroom,0.45
18,"A bundle or collection of fireworks, known as bangers, are tightly packed together. They have various vibrant colours to indicate their different effects when lit. The bangers are cylindrical in shape with a fuse at the end for ignition.",a pack of sausages,0.0521
19,"A breakfast scene featuring a plate set on a wooden table. On the ceramic plate, there are bangers, traditional British sausages with a savory aroma, grilled to perfection with complementary bits of herbs visible on its crispy skin. Sitting aside are a couple of sunny-side-up eggs, their yolks a vibrant yellow and slightly runny, providing a beautiful contrast to brighten up the plate. A fork and knife are next to the plate, and there's a soft morning light filtering through a window on the side, creating a warm and inviting ambiance.",a plate of sausages and eggs,0.9156
20,"The image shows three traditional English sausages, also known as 'bangers'. They are placed in a tidy row on a rustic wooden surface. Each sausage is well-cooked with a nice brown color, showing clear grill marks. These British sausages are robust and meat-filled, showing their rich, juicy textures. The image makes a nod towards traditional British comfort food.",three sausages,0.8487
21,"Visualize a close-up view of sizzling bangers (also known as sausages), cooking slowly on a hot grill. The grill marks are visible on the sausages' skin, and smoke is rising from the surface, indicating the intense heat. Small drops of fat are dripping from the sausages onto the glowing coals below, with a burst of sparks upon impact. The sausages' skin is turning from its original pale color to a rich, golden brown, and the smell of well-cooked meat fills the air.",sizzling sausages,0.7535
22,"A detailed depiction of a scene where a variety of bangers, or sausages, appear to be broken or cracked open. Perhaps they have been cooked hastily or mishandled, resulting in their damaged state. They could be scattered across a rustic wooden table with some typical condiments like mustard and ketchup dripped accidentally. The atmosphere is casual and bit chaotic, and the day outside could be mildly sunny providing a warm hue to the entire image.",broken sausages,0.5852
23,"An old-fashioned butcher shop with wooden counter and glass jars filled with various spices and herbs. Amidst the variety of deli items, a string of bangers, traditional sausages, are hanging. They are past their prime, shown by a dull, slightly wrinkled outer skin. Perhaps it carries a sheen of age, a testament to its forgotten status within the busy shop. The setting sun cast a soft hued light into the rustic interior, further emphasizing the untouched nature of the bangers.",some expired sausages,0.2909
24,"Visualize an assorted pile of rubbish: discarded papers, beaten cardboard boxes, neglected plastic containers, and cast-off aluminum cans. Weathering has caused their original colors to fade, adding a general hue of grays and browns. The items are intertwined in a chaotic manner, demonstrating the negligence with which they were discarded. A green glass bottle and a torn red shopping bag add a meager touch of color to this otherwise monotonous scene. The whole view illustrates an urgent call for waste management and recycling.",a pile of trash,0.9746
25,"In the forefront of the image, there lies a jumbled assortment of rubbish scattered haphazardly on a cracked concrete floor. Amongst this waste, there are crumpled paper bags, discarded drink cans shimmering in the dirty colours of faded branding, and broken pieces of plastic that hint at their past as useful objects. The floor beneath is deeply fissured, marred by long years of misuse and neglect, the grey stains on it narrate the passing of time. Tucked away in the ambience are uneven, dark shadows cast by the refuse, their patterns a somber reflection of disorder.",trash on the floor,0.983
26,"An image of a large heap of rubbish discarded carelessly. Materials ranging from discarded food wrappers, glass bottles, old newspapers, plastic bags, and cardboard boxes make up the chaotic mound. Discarded household items can also be seen amongst the trash. The scene reflects an unkempt and uncared area, bringing attention to the severity and undeniable existence of waste management issues.",a heap of trash,0.9742
27,"Create an image displaying a detailed and eclectic collection of trash items. Included in this assorted pile of garbage, there should be a variety of items such as crumpled up paper, crushed soda cans, bits of broken glass, fruit and vegetable peels, and discarded plastic bottles. The scene should be depicted with a level of realism to convey the notion of a neglected, unkempt space. Shadows and light reflections should add depth to the pile, making the discarded items look three-dimensional. Last but not least, adding some flies hovering around the heap would accentuate its rubbish nature.",a painting of trash,0.4207
28,"A scene expressing a detailed depiction of a metropolitan setting. The main focus on the image is an urban trash can. It is shaped cylindrically, made of shiny stainless steel with a swing-type lid at the top. Around the bin, we can see a concrete sidewalk with patches of chewing gum stuck to the surface. In the background, there's a touch of greenery suggesting a nearby city park.",a trash bin,0.9265
29,"A cluttered room filled to the brim with various forms of rubbish. There are stacks of old newspapers piled haphazardly against one wall and a mountain of cardboard boxes on the other. An assortment of random items, including discarded plastic bottles, broken electronics, and worn-out clothing, lies scattered all around the room. The air in the room is heavy with the smell of neglect and decay, a clear indication that no one has cleared out this junk for a very long time.",a room full of trash,0.9251
30,"Imagine an inviting and spacious flat for rent. It is neatly designed with modern interiors and thoughtful amenities. There is a sizable living room with light-toned couches and a large flat screen TV mounted on the wall. Surrounding the TV are bookshelves filled with various books and indoor plants. The adjacent open kitchen features sleek, stainless steel appliances, a wooden dining table set, and bar stools. Large windows allow ample sunlight into the flat, which beautifully illuminate the hardwood floors. Lastly, there's a bedroom painted in soft pastel colors, containing a queen-sized bed with matching side tables and soft white LED lights.",an apartment to rent,0.4723
31,"Imagine an inviting flat with two bedrooms. The main living area is bright and spacious, with minimalist furniture and large windows that let in plenty of natural light. The kitchen area is compact yet functional, with modern appliances and sleek countertops. The first bedroom is designed for comfort, featuring a cosy double bed with plush blankets and soft pillows. The second bedroom, perhaps used as a guest room or home office, boasts an ergonomic desk and comfortable chair near the window. The flat is painted in warm, neutral tones, creating a peaceful and cosy atmosphere.",an apartment with two bedrooms,0.4756
32,"Visualize the urban atmosphere of a city centre flat. The space has modern amenities, with a sleek, open concept kitchen complete with stainless steel appliances. A stunning view of the bustling city below can be seen through large glass windows, showcasing skyscrapers, traffic, and pedestrians. A cozy living room area is furnished with chic contemporary furniture. Neutral tones are used throughout the flat, complemented by pops of vibrant colors in the form of wall art and decor. Even though it is placed in the heart of the city, the flat feels tranquil and removed from the noise and fervor of the city streets below.",a city centre apartment,0.9739
33,"Create a view of a modern urban apartment with a well-furnished balcony. The balcony is adorned with comfortable outdoor furniture, decorative potted plants, and string lights that create a cozy atmosphere. The interior of the apartment glimpsed through the balcony door reveals a minimalist and elegant design. A coffee table book and a half-filled wine glass can be seen on the balcony table, suggesting it's a lovely evening spent relaxing outdoors at this urban flat.",an apartment with balcony,0.9672
34,"A cozy flat filled with diverse students in their casual attires, deeply engrossed in their separate activities. A Caucasian male is lounging on the couch, engrossed in a book about Space. Nearby, a Middle-Eastern female is diligently preparing dinner in the kitchen. A Black male is seated at the dining table, engrossed in his laptop studying archeology. A Hispanic female is tidying up the room, arranging the cushions on the sofa and putting books away on the shelf.",students living in an apartment,0.8851
35,"Visualize an image featuring a shiny set of keys designed for a modern flat. The keys are metallic and attached to a vibrant keychain contrasting the silver hue of the keys. They are resting atop a smooth wooden table, and the flat's blueprint is casually coiled next to them. The blueprint features the flat's floor plan, marking the kitchen, living room, bedrooms, and bathrooms in architectural detail. Nearby, a welcoming note from the landlord is partially visible - an exciting symbol of a new beginning.",keys to a new apartment,0.6818
36,"Visualize a scene of an automotive scenery, where a car with a damaged boot stands. The car is of a generic make and model, nothing specific. The boot lid is dented and off its hinges, indicating damage. The surrounding paint appears scratched and worn. Bits of metal and paint flakes are scattered on the ground beside it. The backdrop is nondescript, merely an implication of some kind of outdoor location.",a broken car trunk,0.7973
37,"Imagine a car trunk, filled to the brim. Items can be seen packed in it meticulously, leaving no empty space. There are suitcases of various sizes, some with colorful patterns, a couple of backpacks with outdoor gear poking out, a picnic basket filled with food items, a folded map, and even a small cooler box. Also present is a folded up camping chair and a few other boxes of assorted sizes filled with miscellaneous items. The car appeals to the viewer as just being ready to embark on a grand cross-country road trip adventure.",a packed car trunk,0.9706
38,"Generate an image showcasing an open, empty car trunk. The car is of a generic design, not specific to any brand. It should appear well-maintained with no visible wear or tear. The car should sit in a calm outdoor setting, possibly in a parking lot. The trunk interior is spacious, clean, and devoid of any items. Bright daylight from a blue sky above illuminates the car and its surroundings. Shimmering reflections on the car's glossy surface would suggest a recent wash.",an empty car trunk,0.771
39,"Visualize a car trunk, commonly referred to as the boot, filled with assorted items implying it hasn't been cleaned for quite some time. There should be a layer of dust covering everything inside, tangled cables thrown haphazardly, a couple of old drink bottles, some rumpled paper maps, and a worn-out shovel. The paint outside the boot should be faded with visible scratches and scuffs. Accentuate the untidiness and the state of disuse to capture the element of negligence.",a dirty car trunk,0.9868
40,"An image depicting a modern car trunk. The trunk is spacious, clean, and mostly empty, with only a pair of jumper cables and a spare tire visible. The trunk lid has a smoothly aerodynamic design, and the car's rear lights, which are sleek and elongate, can be seen from the opened boot. The exterior of the car has a glossy, black paint job, reflecting the sunlight falling on it.",a modern car trunk,0.9576
41,"Imagine a vivid red car boot. The car appears modern and sleek, with the boot open, cleanly revealing its spacious interior. The exterior of the boot door shines under the sunlight, reflecting its glossy, perfectly finished red paint. There's even a hint of white trim around the edges of the boot, providing a pleasing contrast to the dominant, commanding red of the car. This vehicle is parked on an asphalt road with soft shadows playing on its surface from the nearby trees.",a red car trunk,0.5469
42,"An image of a diverse group of people standing in a long line. The individuals in the queue come from different descents e.g. Hispanic, Asian, African, Middle-Eastern and Caucasian. Each person in the line varies in age, from young adults to elderly individuals, and are dressed in a variety of clothing styles. The line winds its way along the sidewalk, stretching out of view. It's a clear day and the sunlight casts long shadows on the sidewalk.",a long line,0.9457
43,"A detailed view of a small line of diverse people patiently waiting in line. At the front of the line a Middle-Eastern woman is next, standing interestingly under a hanging clock that displays the time as 10:15. A South Asian man stands behind her, absorbed in a book. Further behind, a group of younger people are engaged in conversation. The Caucasian woman among them is laughing at a joke while the Black man next to her is holding a red umbrella. Lastly, a Hispanic child patiently waits at the end of the queue, holding onto a teddy bear.",a short line,0.4359
44,"A detailed depiction of a long queue. People of different descents and genders are included. A middle-aged Caucasian woman in business attire is patiently waiting. A young Hispanic man is engrossed in a book. A teenage Black girl is sharing a laugh with an Asian elderly man. A South Asian mother is making her toddler laugh while waiting. There's a Middle Eastern man who seems to be in a rush, constantly checking his watch. The queue leads to a service desk was an equally diverse staff. The line winds around the lobby of a grand, warmly lit building.",a painting of a long line,0.2589
45,"Visualize a diverse scene where a line of people is waiting. The first person in line could be an elderly Caucasian woman with a cane, behind her a young Hispanic man with a backpack. Next, envisage a South Asian lady holding a book, then a Black teenager in a basketball jersey. Lastly, a Middle-Eastern child clutching a teddy bear could be at the end of the queue. They are all patiently awaiting their turn, perhaps at a bus stop or a theatre entrance.",a line of people,0.8119
46,"Visualize a bustling urban scene featuring a crowd congregating outside of a retail store. They are waiting patiently in a queue that snakes around the corner. People of various descents like Caucasian, Hispanic, Black, Middle-Eastern, and South Asian are present in the line. Among them, men, women, and non-binary individuals are equally represented. They're casually dressed, some are chatting with each other, while others are immersed in their smartphones. The storefront is inviting, with warm lights streaming out of the store windows, where product displays can be glimpsed.",a line outside the store,0.7756
47,"An outdoor scene depicting a long line of diverse people patiently waiting for food. Foreground shows a Hispanic elderly man in casual clothes, and next to him, a young South Asian woman in a colorful dress. Further down the line, a Caucasian male teenager in sporty attire and a middle-aged Middle Eastern woman in traditional cultural attire can be seen. The line stretches towards a small food stand, rich with delicious aromas, in the mid-distance.",a line for food,0.5755
48,"A well-crafted pair of trousers in a vibrant shade of purple. They appear brand new, with a neat crease down the middle of each leg. The buttons gleam brightly, and the pockets are clearly visible. They're hanging on a wooden clothes rack, enhanced by soft, ambient lighting that fills the room.",a pair of purple pants,0.9386
49,"Visually depict a pair of denim trousers. The image should feature the trousers in detail, showcasing the classic blue denim texture, the brass metal buttons and zip, and the distinct yellow stitching. Highlight the sturdy and robust nature of denims. Additionally, let the background contrast with the denim color to make the trousers stand out.",a pair of denim pants,0.9737
50,"Imagine a pair of trousers that have seen better days. These pants are visibly damaged with a significant tear in the fabric, indicative of heavy use or a destructive event. They carry a shade of navy blue, faded and worn with the passing of time. Along the legs of these trousers, you can see several frayed ends of fabric standing out from the seamlessly ripped sections. These trousers depict a sign of well utilized clothing, full of character and personality, each tear and worn area marking a story of its own.",some ripped pants,0.8954
51,"A detailed image of a pair of trousers showing signs of dirt and wear. The trousers are a faded brown color, made from sturdy, textured fabric. The material is dusted with dirt, the knees slightly stained, with some frayed threads along the seams. There are patches of darker coloration where the trousers have been muddy, suggesting use in an outdoor environment. The cut is classic, reminiscent of workwear fits with straight legs and a bit of a loose drape. They are hung against a nondescript, neutral-colored background.",my dirty pants,0.7852
52,"Create a detailed image of a pair of designer trousers. These pants should be meticulously crafted with precision, showcasing the intricacies of high-end fashion. The trousers may be of any colour but should demonstrate intricate patterns or designs that exhibit the elegance and luxury often associated with designer apparel. Please include finer details such as the stitching, texture of the fabric, and any unique embellishments.",a pair of designer pants,0.755
53,"Invoke your creativity to imagine a pair of exceptionally worn, casually graceless trousers. These pants have a faded navy blue colour with numerous holes scattered throughout. Some holes are small and neat, while others are large and jagged, reflecting long usage and possibly numerous adventure escapades. The threads at the edges of the holes are frayed, giving it a well-used and old look. The jeans are lying flat on a wooden plank with light natural sunlight streaming onto it, illuminating its rugged textures and imperfections.",pants with holes,0.8486
54,"Visualize a small, round biscuit with a golden brown surface. The biscuit has a few distinct cracks on top signifying its crispy texture. It glistens slightly from a thin layer of sugar spread on the surface. Consider giving the biscuit a crumbly edge, further emphasizing its crispiness. The background should be a simple wooden table with evident grain texture, providing a warm, homely atmosphere.",a small cookie,0.8764
55,"Visualize a freshly baked biscuit, straight out of the oven. Its exterior is golden brown, with a slightly crusty top showing indications of the high heat it was subjected to during baking. Steam is gently wafting off it, revealing its supreme freshness. The interior is light, airy, and fluffy, a stark contrast to the crusty top. The biscuit is situated on a checkered cloth, giving off a homely, rustic vibe. The scene is set in a cozy kitchen with warm lighting, enhancing the overall comfort food feel.",a fresh cookie,0.874
56,"Visualize a hard, round bread product that has been left in the oven for too long, resulting in a darkened, charred appearance. Its surface is rough, filled with various tones of black and dark brown. The biscuit is lying isolated on a plain background, the high contrast emphasizing the overcooked nature of the food.",a burnt cookie,0.3788
57,"Visualize a biscuit that's been cracked and crumbled. It has a rough texture with uneven pieces scattered around. The broken halves of the biscuit reveal a fluffy, golden-brown interior. Crumb particles are sprinkled around it, demonstrating the fractured state of the biscuit.",a broken cookie,0.6711
58,"Generate an image of a traditional still life painting with a key focus on a perfectly baked, golden-brown biscuit. The biscuit should be resting on a vintage wooden table, bathed in warm, mellow light giving it an inviting and appetizing appearance. The texture of the biscuit is important; it should look crunchy on the outside with a soft center. The surroundings of the biscuit can include other elements like an old-fashioned tea set and pot of fresh jam, to give the painting a charming and homely feel.",a painting of a cookie,0.8376
59,"Imagine a delicious chocolate biscuit. It lies on a ceramic plate, with crumbs scattered around. The biscuit itself is round and has a rough, crumbly texture. It's a dark, rich brown color - the result of pure cocoa being used in the baking process. The center is slightly softer where the chocolate chips are embedded. Light comes from the side, casting soft shadows and enhancing the texture of the biscuit. Please create an image of this delectable treat in a realistic style.",a chocolate cookie,0.8258
60,"Visualize a handheld torch. It has a rugged, aged wooden handle that has seen years of use. The handle is tied with a bundle of cloth at one end, soaked in a flammable substance. The cloth bundle is alight with a bright, mesmerizing flame, flickering and casting dancing shadows. The flame is a vibrant mixture of shades of orange, yellow and a touch of blue at its base. The light of the torch illuminates the immediate surroundings, emitting a soft, warm glow.",a handheld flashlight,0.2919
61,"Visualize a wooden drawer with antique brass handles. Inside the drawer, imagine a flickering torch emitting a warm, inviting glow. The flames dance on top of the torch, radiating soft light that illuminates the surrounding area inside the drawer. The drawer's interior is filled with a distinct contrast of shadows and highlights produced by the torchlight.",a flashlight in a drawer,0.2846
62,"An image of a small, portable flashlight typically known as a pocket torch. This device should have a sleek, metallic body, with a power button near its base, and a bright, focused beam emanating from its lens at the top. The color of this pocket torch can vary, but is classically featured in a streamlined silver or black. It should be small enough to fit comfortably in an average-sized hand and pocket, suggesting its convenience for carrying around.",a pocket flashlight,0.8721
63,"Visualize a night scene with the central element being a glowing torch. The torch, with an intricately carved wooden handle, is held by an individual whose skin color is dark brown and gender is female. The light from the orange and red fiery flame of the torch illuminates a dark forest path under the starlit sky. The radiant light reflecting off the individual's face shows a look of determination. Shadows cast by the trees create a contrast between the illuminated part of the scene and the surrounding darkness.",using a flashlight at night,0.4182
64,"Imagine the components of an illuminating handheld device, also known as a torch. Towards the very heart of this object are the cylindrical pillars of power and energy, otherwise known as batteries. Visualize these batteries standing upright, their metallic casings catching the light. Notice the plus and minus symbols at the ends, symbolizing potential and electron flow. They could be standard AA or AAA batteries, a common presence in our day to day modern life, ever ready to power up your essential gadgets.",batteries for a flashlight,0.4962
65,"Create a detailed illustration of a torch. Its body should be predominantly black in color with a grip section designed for a firm, comfortable hold. It should have a shiny reflective head where the light emanates. A clearly visible, easy-to-reach switch should be present on the side for turning it on or off.",a flashlight with a switch,0.4438
66,"An image depicting several soiled baby diapers scattered across a cream-coloured plush carpet. The diapers are of various colors â pale blue, soft pink, and muted yellow, each filled to varying degrees, displaying the tough reality of infant care. Some baby wipes and a half-empty tube of diaper rash cream lie nearby, an indication of the changing process. The room's corners are shrouded in shadow, with the central focus on the diapers, emphasizing the need for attention and care in this scenario.",some dirty diapers,0.5667
67,"A detailed visual representation of white nappies or diapers. The image should portray a close-up view of the nappies showcasing their material texture, softness and design features typically associated with baby care products. The nappies should be unfolded and laid flat, displaying their size and shape, possibly making a neat stack. The background should be contrasting to highlight the white color of the nappies. Make sure the nappies are ultra-soft, highly absorbent and made from baby-friendly material. Add an additional photographic light effect to emphasize the whiteness and cleanliness of the diapers.",white diapers,0.7641
68,"Visualize a unique and puzzling scenario, a pile of soft baby nappies with unexpected circular holes cut into them. These nappies are in multiple colors such as baby blue, soft pink, mint green, and creamy beige. The holes appear to be meticulously cut, making one wonder about the odd purpose behind them.",diapers with holes,0.8163
69,"An image displaying a neatly packaged set of baby diapers, commonly known as nappies. These essential items for infants are arranged in a compact bundle, ready to be used. Focus should be given to the intricate patterns and designs often seen on the exterior of these absorbent materials to add a touch of realism. A light, airy background, possibly showcasing a nursery-like setting will enhance its context. Please maintain bright, clear colors to portray a sanitized and hygienic atmosphere.",a pack of diapers,0.7629
70,"Error: Error code: 400 - {'error': {'code': 'content_policy_violation', 'message': 'This request has been blocked by our content filters.', 'param': None, 'type': 'invalid_request_error'}}",a pair of pink diapers,0.0989
71,"Visualize a pair of diapers, well-used and visibly worn out, with apparent tears and rips distributed unevenly. The off-white color of the diapers contrasts with the distress marks. The surrounding area is clean and clear, throwing the torn condition of the diapers into sharp relief.",a ripped pair of diapers,0.7721
72,"Visualize a modern petrol station. The station should have a self-serve fueling area equipped with high-tech digital gas pumps. There should be a convenience store nearby with large glass windows. A variety of cars of different makes and models are parked and refuelling. The station should be lit with bright energy-efficient lights. In the background, there should be clear blue skies. The ground is clean and the whole environment is well maintained. On the fueling area, there are multi-lane fuel pumps and a pay-at-pump system. The petrol station sign is in bold, visible letters.",a modern gasoline station,0.9402
73,"Illustrate an old-fashioned petrol station, possibly dating back to the early 20th century. The station is situated on the deserted road with vast open fields on both sides. A vintage car, possibly of the 1930s, is parked beside one of the fuel pumps. The station's signboard is a bit faded with age, and there's a tinkling wind chime hanging from the porch. The scene is set under a clear blue sky with a single, perfect cotton-candy cloud hovering in the distance.",a painting of an old gasoline station,0.5375
74,"An old-fashioned petrol station rendered in realistic detail. It has an aged, charm, reflecting its vintage era. A lone gas pump stands out front, adorned with rust and a weathered patina. The building itself exhibits classic architectural styles found in the early 1900s. Weatherworn signs display petrol prices from a bygone era. Surrounding the station are vintage cars, showing the charm of the old times. Overhead, the sky wears a nostalgic hue, casting a soft light over the scene. This is an image that immediately transports you back in time to the golden age of motor travel.",a vintage gasoline station,0.9349
75,"A detailed rendering of a typical petrol pump station. The main object of the image is a single gasoline pump, its hose and nozzle suspended, ready for use. It's a sturdy structure with visible meters displaying prices and gallons. There's a pay station embedded into it. Next to it, there's a small bin for litter and a windshield cleaning station with long handled squeegees. If possible, include the reflecting lights against the metal and glass elements of the machine, and the distinct colours usually associated with various fuel types.",a gasoline pump,0.9044
76,"A large, red petrol tanker truck is parked by the side of a bustling highway under clear blue skies. Reflecting the sunlight, the shiny metal body of the truck sparkles. The white letters on the tank spell out 'Petrol' and the vehicle is clean, reflecting its dedicated maintenance. Despite the potentially hazardous content it carries, the truck exudes a certain kind of awe and respect.",a gasoline tanker,0.6459
77,"Create a realistic image of a petrol station sign. The sign should be situated against a clear blue sky. It should be a bright, rectangular structure with the word 'PETROL' in dark, block-like letters. The backdrop of the sign should be backlit, resulting in a slight glow outlining the letters. The stand supporting the sign should be made of steel, reflecting sunlight.",a gasoline station sign,0.6218
78,"Visualize a perfect sphere, common in the world of sports. It is primarily used in a very popular game known as football. It has a pattern of black pentagons and white hexagons stitched together. This football is typically about 22 cm in diameter and is crafted from synthetic leather. The ball is characteristically glossy, reflecting the sunlight or stadium lights depending on where the game is played. Upon closer look, minor abrasions and usage signs can be seen, providing it that authentic game-play experience.",a round soccer ball,0.8472
79,"Visualize a round football, with equal-sized segments of black and white. The spherical structure should gleam under the light with the texture commonly associated with a football, rough and designed for grip. The black and white colors should contrast sharply with each other, creating a balancing yet striking appearance.",a black and white soccor ball,0.7983
80,"An exciting football match taking place in a large, crowded stadium somewhere in Europe. The pitch is brilliantly lit with floodlights, and thousands of spectators can be seen cheering and waving flags in the stands. The players, of mixed descent including Caucasian, Black, and Middle Eastern, are caught mid-game â with some defending, others attacking, and the goalkeepers alert, ready to dive. The intricate pattern of a European city, identifiable as the backdrop, creates a festive atmosphere. Emphasize the emotive expressions of the players showcasing the tension and competitiveness of the match.",a soccer match in Europe,0.777
