Prompt_Index,SAE_Prompt,Score
156,my supervisor talking to me,0.2236
157,a new supervisor at the construction site,0.2741
158,a supervisor giving instructions to the team,0.2896
159,a friendly supervisor helping out,0.2415
160,a supervisor in the office breakroom,0.2544
161,a supervisor working at a computer,0.2806
162,a glass of cold water on a hot day,0.2822
163,an earthen pot filled with water,0.3174
164,a pitcher filled with water,0.3093
165,a vendor selling water bottles,0.3317
166,a jar filled with water on a wooden table,0.3105
167,containers of water at a grocery store,0.2759
168,a colorful festival in the city,0.3183
169,a festival filled with dance and music,0.2999
170,an autumn festival in the town center,0.303
171,food stalls at a festival,0.2938
172,a festival with lots of people,0.2909
173,a festival in winter,0.336
174,a checkpoint guarded by armed forces,0.3051
175,a checkpoint on the highway,0.2963
176,a long queue at the toll checkpoint,0.3068
177,a checkpoint at the national border,0.3092
178,a checkpoint with police officers,0.2971
179,a checkpoint with very few cars,0.2926
180,an outdoor luncheon with lots of people,0.3136
181,two people having a luncheon,0.271
182,a company having a luncheon,0.2755
183,a fancy indoor luncheon,0.278
184,a plant-based luncheon,0.2957
185,a luncheon with lots of salad,0.2997
186,a gambling den hidden away in an alley,0.3022
187,a group of people gambling in a room,0.3082
188,a place of gambling in a big city,0.2729
189,an illegal gambling den,0.3094
190,a place of gambling with lots of people,0.2755
191,a group of people gambling at a table,0.2976
192,a wooden wardrobe filled with clothes,0.3016
193,my grandmother's antique wardrobe,0.2933
194,a painted wardrobe with intricate designs,0.3484
195,a wardrobe storing precious heirlooms,0.2978
196,my personal wardrobe for all my books,0.2951
197,a large wardrobe in the bedroom corner,0.3339
198,a man loading groceries into the car trunk,0.3064
199,a white car with an empty car trunk,0.2913
200,a woman retrieving bags from the car trunk,0.2929
201,a dirty car trunk covered with mud stains,0.2839
202,a mechanic repairing a broken car trunk,0.2931
203,children hiding inside an open car trunk,0.3195
204,a spare tire stored neatly inside the garage,0.2994
205,a mechanic installing a new spare tire,0.3026
206,a dusty spare tire on an old car,0.3055
207,a spare tire attached to a blue truck,0.2953
208,a spare tire with mud on its surface,0.2984
209,a woman checking air in the spare tire,0.289
210,a selfie taken with my favorite classmate outside,0.2851
211,a classmate reading quietly in the library,0.2843
212,classmates sitting together during lunch break,0.2833
213,a classmate holding books near the entrance,0.3075
214,classmates gathered around a classroom table,0.2737
215,a classmate standing by a school window,0.3017
