Prompt_Index,Dialect_Prompt,SAE_Prompt,Score
42,a mandapa beside some trees,a temple beside some trees,0.2826
43,people standing outside a mandapa,people standing outside a temple,0.3088
44,a well-dressed person in front of a mandapa,a well-dressed person in front of a temple,0.3052
45,a family in front of a mandapa,a family in front of a temple,0.3224
46,a mandapa beside a sandy landscape,a temple beside a sandy landscape,0.2892
47,an old mandapa with lots of people,an old temple with lots of people,0.2946
48,a nai cutting a man's hair,a barber cutting a man's hair,0.3016
49,a nai cutting a woman's hair,a barber cutting a woman's hair,0.2653
50,a nai shop in a busy city,a barber shop in a busy city,0.245
51,a friendly local nai,a friendly local barber,0.2024
52,a child getting his hair cut by a nai,a child getting his hair cut by a barber,0.3062
53,three people in a nai shop,three people in a barber shop,0.2298
54,officers working inside a thana,officers working inside a police station,0.2522
55,a person standing outside a thana,a person standing outside a police station,0.2389
56,a person talking to an officer inside a thana,a person talking to an officer inside a police station,0.2443
57,two officers speaking to an arrested person in a thana,two officers speaking to an arrested person in a police station,0.2887
58,a thana on a road with lots of trees,a police station on a road with lots of trees,0.25
59,a thana in a busy city,a police station in a busy city,0.1993
60,a boy standing with his abba,a boy standing with his father,0.255
61,a girl standing with her abba near the school gate,a girl standing with her father near the school gate,0.3021
62,a man hiking with his abba,a man hiking with his father,0.2761
63,a woman in a car with her abba,a woman in a car with her father,0.2466
64,a woman walking with her abba and a dog,a woman walking with her father and a dog,0.2889
65,a man sitting at a table with his abba,a man sitting at a table with his father,0.2863
66,a big house with a pial,a big house with a veranda,0.2696
67,outdoor furniture under a pial,outdoor furniture under a veranda,0.2818
68,a small one story house with a pial,a small one story house with a veranda,0.2777
69,people relaxing under a pial,people relaxing under a veranda,0.2564
70,a modern looking pial on a house,a modern looking veranda on a house,0.2738
71,a glass pial on a house,a glass veranda on a house,0.2536
72,a dry nullah surrounded by a dry landscape,a dry river-bed surrounded by a dry landscape,0.2869
73,two people walking through a nullah,two people walking through a river-bed,0.278
74,a dry nullah in a dense green forest,a dry river-bed in a dense green forest,0.278
75,a nullah in an alpine meadow,a river-bed in an alpine meadow,0.3023
76,a bridge across a nullah,a bridge across a river-bed,0.2849
77,a nullah with some water in it,a river-bed with some water in it,0.2596
78,a rani sitting on a throne,a queen sitting on a throne,0.2839
79,a rani making a speech,a queen making a speech,0.2453
80,a rani inside a palace,a queen in a palace,0.2603
81,a rani sitting at a banquet,a queen sitting at a banquet,0.2535
82,a rani in a garden surrounded by blooming flowers,a queen in a garden surrounded by blooming flowers,0.283
83,a rani riding in a large car,a queen riding in a large car,0.2582
84,brinjal in a grocery store,eggplant in a grocery store,0.2949
85,brinjal sitting on a kitchen counter,eggplant sitting on a kitchen counter,0.3147
86,brinjal being sliced,eggplant being sliced,0.2958
87,brinjal in a pot,eggplant in a pot,0.3141
88,a brinjal plant in a garden,an eggplant plant in a garden,0.3054
89,a spicy curry dish with brinjal slices,a spicy curry dish with eggplant slices,0.3065
90,a table with lots of khana,a table with lots of food,0.2858
91,a person eating khana,a person eating food,0.2919
92,a couple enjoying khana at a restaurant,a couple enjoying food at a restaurant,0.2955
93,a person cooking khana on the stove,a person cooking food on the stove,0.2912
94,a person buying khana from a grocery store,a person buying food from a grocery store,0.2939
95,a family enjoying lots of khana,a family enjoying lots of food,0.2832
96,a main street in a small nagar,a main street in a small town,0.2549
97,a residential neighborhood in a small nagar,a residential neighborhood in a small town,0.2555
98,birds-eye view of a nagar,birds-eye view of a town,0.2718
99,a couple walking in a nagar,a couple walking in a town,0.2683
100,a nagar in a desert climate,a town in a desert climate,0.3014
101,a nagar with snow everywhere,a town with snow everywhere,0.2616
102,a person riding an oont in the desert,a person riding a camel in the desert,0.2951
103,a large group of oonts walking in a desert,a large group of camels walking in a desert,0.2861
104,a person giving water to an oont,a person giving water to a camel,0.2449
105,an oont eating food near a desert tent,a camel eating food near a desert tent,0.288
106,two oonts walking down the street,two camels walking down the street,0.2178
107,an oont walking in a grassy field,a camel walking in a grassy field,0.233
108,agarbatti burning in a house,incense burning in a house,0.2517
109,a bundle of agarbatti on a table,a bundle of incense on a table,0.273
110,a person holding a bundle of agarbatti,a person holding a bundle of incense,0.3061
111,agarbatti in a stand,incense in a stand,0.261
112,agarbatti inside a box on a table,incense inside a box on a table,0.2835
113,agarbatti inside a store,incense inside a store,0.2988
114,a kulang flying above a beautiful pond,a crane bird flying above a beautiful pond,0.2956
115,a kulang sitting on a dock,a crane bird sitting on a dock,0.2183
116,a kulang with a caught fish,a crane bird with a caught fish,0.2065
117,two kulangs on a river,two crane birds on a river,0.2158
118,a person looking at a kulang,a person looking at a crane bird,0.2196
119,a kulang sitting on the side of a bridge,a crane bird sitting on the side of a bridge,0.1996
120,a large godown with lots of boxes,a large warehouse with lots of boxes,0.3025
121,a large godown with lots of produce,a large warehouse with lots of produce,0.2807
122,a godown with lots of people inside,a warehouse with lots of people inside,0.2577
123,a person walking inside a godown,a person walking inside a warehouse,0.2779
124,a person driving a forklift inside a godown,a person driving a forklift inside a warehouse,0.3154
125,a dark abandoned godown with broken windows,a dark abandoned warehouse with broken windows,0.2746
126,a medical hall in a big city,a pharmacy in a big city,0.2121
127,a medical hall with a large parking lot,a pharmacy with a large parking lot,0.2504
128,a person walking inside a medical hall,a person walking inside a pharmacy,0.2782
129,a person talking to a worker inside a medical hall,a person talking to a worker inside a pharmacy,0.2723
130,a medical hall with lots of people outside,a pharmacy with lots of people outside,0.2222
131,a small medical hall in a rural area,a small pharmacy in a rural area,0.3048
132,a shabby old looking petrol bunk,a shabby old looking gas station,0.2551
133,a person getting gas for their car at a petrol bunk,a person getting gas for their car at a gas station,0.2616
134,a small shop next to a petrol bunk,a small shop next to a gas station,0.2777
135,a small petrol bunk in a dusty desert town,a small gas station in a dusty desert town,0.3185
136,a very busy petrol bunk with people refueling,a very busy gas station with people refueling,0.2538
137,a petrol bunk surrounded by tall city buildings,a gas station surrounded by tall city buildings,0.2784
138,a man riding a blue mo-bike,a man riding a blue motorcycle,0.2965
139,a woman riding a black mo-bike,a woman riding a black motorcycle,0.2641
140,three mo-bikes riding on a road,three motorcycles riding on a road,0.2409
141,a person riding a mo-bike on a dirt road,a person riding a motorcycle on a dirt road,0.2973
142,a person riding a mo-bike in a big city,a person riding a motorcycle in a big city,0.2645
143,a mo-bike sitting in a garage,a motorcycle sitting in a garage,0.2304
144,two bundooks leaning on a wall,two rifles leaning on a wall,0.2343
145,a person holding a bundook in the countryside,a person holding a rifle in the countryside,0.2536
146,a woman aiming a bundook at a target,a woman aiming a rifle,0.303
147,several soldiers holding bundooks,several soldiers holding rifles,0.2736
148,a store selling bundooks,a store selling rifles,0.2318
149,a police officer holding a bundook,a police officer holding a rifle,0.2852
150,an handicraftsman weaving a rug,a craftsman weaving a rug,0.3476
151,my local handicraftsman's newest creation,my local craftsman's newest creation,0.248
152,a skilled handicraftsman at work,a skilled craftsman at work,0.2745
153,an elderly handicraftsman sharing his wisdom,an elderly craftsman sharing his wisdom,0.3146
154,a talented handicraftsman from the village,a talented craftsman from the village,0.2831
155,an innovative handicraftsman designing jewelry,an innovative craftsman designing jewelry,0.2903
156,my incharge talking to me,my supervisor talking to me,0.2182
157,a new incharge at the construction site,a new supervisor at the construction site,0.2723
158,an incharge giving instructions to the team,a supervisor giving instructions to the team,0.2822
159,a friendly incharge helping out,a friendly supervisor helping out,0.2193
160,an incharge in the office breakroom,a supervisor in the office breakroom,0.2536
161,an incharge working at a computer,a supervisor working at a computer,0.2855
162,a glass of cold pani on a hot day,a glass of cold water on a hot day,0.2543
163,an earthen pot filled with pani,an earthen pot filled with water,0.3335
164,a pitcher filled with pani,a pitcher filled with water,0.3104
165,a vendor selling pani bottles,a vendor selling water bottles,0.3209
166,a jar filled with pani on a wooden table,a jar filled with water on a wooden table,0.284
167,containers of pani at a grocery store,containers of water at a grocery store,0.2587
168,a colorful yatra in the city,a colorful festival in the city,0.3033
169,a yatra filled with dance and music,a festival filled with dance and music,0.2826
170,an autumn yatra in the town center,an autumn festival in the town center,0.2845
171,food stalls at a yatra,food stalls at a festival,0.2934
172,a yatra with lots of people,a festival with lots of people,0.2565
173,a yatra in winter,a festival in winter,0.2733
174,a naka guarded by armed forces,a checkpoint guarded by armed forces,0.2644
175,a naka on the highway,a checkpoint on the highway,0.2613
176,a long queue at the toll naka,a long queue at the toll checkpoint,0.2948
177,a naka at the national border,a checkpoint at the national border,0.2171
178,a naka with police officers,a checkpoint with police officers,0.2855
179,a naka with very few cars,a checkpoint with very few cars,0.2589
180,an outdoor tiffin with lots of people,an outdoor luncheon with lots of people,0.305
181,two people having a tiffin,two people having a luncheon,0.266
182,a company having a tiffin,a company having a luncheon,0.2194
183,a fancy indoor tiffin,a fancy indoor luncheon,0.241
184,a plant-based tiffin,a plant-based luncheon,0.265
185,a tiffin with lots of salad,a luncheon with lots of salad,0.281
186,a satta den hidden away in an alley,a gambling den hidden away in an alley,0.2816
187,a group of people satta in a room,a group of people gambling in a room,0.2625
188,a place of satta in a big city,a place of gambling in a big city,0.2493
189,an illegal satta den,an illegal gambling den,0.2283
190,a place of satta with lots of people,a place of gambling with lots of people,0.2316
191,a group of people satta at a table,a group of people gambling at a table,0.2916
192,a wooden almirah filled with clothes,a wooden wardrobe filled with clothes,0.2994
193,my grandmother's antique almirah,my grandmother's antique wardrobe,0.2318
194,a painted almirah with intricate designs,a painted wardrobe with intricate designs,0.2429
195,an almirah storing precious heirlooms,a wardrobe storing precious heirlooms,0.2819
196,my personal almirah for all my books,my personal wardrobe for all my books,0.2471
197,a large almirah in the bedroom corner,a large wardrobe in the bedroom corner,0.2675
198,a man loading groceries into the dicky,a man loading groceries into the car trunk,0.2509
199,a white car with an empty dicky,a white car with an empty car trunk,0.2769
200,a woman retrieving bags from the dicky,a woman retrieving bags from the car trunk,0.2687
201,a dirty dicky covered with mud stains,a dirty car trunk covered with mud stains,0.2239
202,a mechanic repairing a broken dicky,a mechanic repairing a broken car trunk,0.27
203,children hiding inside an open dicky,children hiding inside an open car trunk,0.2589
204,a stepney stored neatly inside the garage,a spare tire stored neatly inside the garage,0.2378
205,a mechanic installing a new stepney tire,a mechanic installing a new spare tire,0.3038
206,a dusty stepney on an old car,a dusty spare tire on an old car,0.2853
207,a stepney attached to a blue truck,a spare tire attached to a blue truck,0.2441
208,a stepney with mud on its surface,a spare tire with mud on its surface,0.2194
209,a woman checking air in the stepney,a woman checking air in the spare tire,0.234
210,a selfie taken with my favorite batchmate outside,a selfie taken with my favorite classmate outside,0.2738
211,a batchmate reading quietly in the library,a classmate reading quietly in the library,0.2727
212,batchmates sitting together during lunch break,classmates sitting together during lunch break,0.2805
213,a batchmate holding books near the entrance,a classmate holding books near the entrance,0.3125
214,batchmates gathered around a classroom table,classmates gathered around a classroom table,0.2787
215,a batchmate standing by a school window,a classmate standing by a school window,0.293
