Prompt_Index,SAE_Prompt,Score
138,a plate of stir-fried rice noodles with prawns and egg,0.3225
139,a bowl of stir-fried rice noodles with fishcake slices,0.2997
140,two plates of stir-fried rice noodles on a wooden table,0.318
141,stir-fried rice noodles in a wok on a stove,0.3405
142,stir-fried rice noodles served at a restaurant,0.3364
143,stir-fried rice noodles with vegetables on the side,0.321
144,a traditional Chinese physician and a male patient,0.3582
145,a traditional Chinese physician and a female patient,0.3069
146,a traditional Chinese physician holding medicine,0.3124
147,a traditional Chinese physician in an office,0.2773
148,a traditional Chinese physician talking with two people,0.3738
149,a traditional Chinese physician sitting at their desk,0.2658
150,a large food court with colorful stalls and signs,0.3508
151,a couple at a food court sharing laksa,0.3457
152,a family eating at a food court,0.3014
153,a food stall at a food court,0.2764
154,a table with a cup of coffee at a food court,0.3042
155,a plate of noodles at a food court,0.3305
156,litter thrown from a high-rise building from a balcony,0.2764
157,litter thrown from a high-rise building from an open window,0.2936
158,a sign advising against litter thrown from a high-rise building,0.3438
159,a person guilty of litter thrown from a high-rise building,0.2764
160,a person on the sidewalk avoiding litter thrown from a high-rise building,0.3322
161,a couple walking nearly hit by litter thrown from a high-rise building,0.2841
162,a man using a hoe in a vegetable garden,0.3276
163,a hoe on a shelf in a store,0.2981
164,a farmer using a hoe in a field,0.3445
165,a person digging in their front yard with a hoe,0.2898
166,a farmer carrying a hoe,0.3332
167,three hoes leaning on a wall in a shed,0.2129
168,a large spicy stir-fried crab on a banquet table,0.2903
169,a family enjoying spicy stir-fried crab in a fancy restaurant,0.3236
170,two plates of spicy stir-fried crab on a white table,0.2958
171,a large spicy stir-fried crab and a bowl of rice on a table,0.3378
172,a waiter holding a spicy stir-fried crab dish,0.3411
173,a chef making spicy stir-fried crab in a large wok,0.3188
174,a child with his uncle,0.2307
175,an uncle wearing a dark blue shirt,0.3127
176,a group of uncles talking,0.2688
177,an uncle buying fruit from the supermarket,0.3081
178,an uncle drinking coffee at the dining table,0.3276
179,an uncle reading a newspaper while on the couch,0.3337
180,a plate of Fujianese fresh spring roll with chili and sauce,0.3329
181,a waiter holding a plate of Fujianese fresh spring rolls,0.3282
182,a person eating a Fujianese fresh spring roll at a street stall,0.3422
183,a bowl of noodles and a plate of Fujianese fresh spring rolls on a table,0.3524
184,a plate of Fujianese fresh spring rolls with a dipping sauce on the side,0.3196
185,a food stall with Fujianese fresh spring rolls,0.3163
186,a plate of Indian flatbread with curry on the side,0.3286
187,a person eating Indian flatbread with their hands,0.3399
188,Indian flatbread with curry,0.3086
189,a table with Indian flatbread and vegetables,0.3301
190,a piece of Indian flatbread dipped in curry,0.3145
191,Indian flatbread and tea on a table,0.3227
192,a person eating Chinese pork jerky at a festival,0.3321
193,Chinese pork jerky in a bag with red wrapping,0.3637
194,a person buying Chinese pork jerky from a shop,0.3347
195,a plate with Chinese pork jerky,0.2845
196,two people both eating Chinese pork jerky,0.2794
197,a box of Chinese pork jerky in a shopping basket,0.3669
198,two buddies chatting casually outside a cafe,0.2798
199,buddies laughing while walking along the street,0.2919
200,buddies sharing a meal at the hawker centre,0.3278
201,a group of buddies playing basketball outdoors,0.3479
202,buddies taking selfies at a famous landmark,0.3206
203,two buddies relaxing together at the beach,0.2779
