Prompt_Index,Dialect_Prompt,SAE_Prompt,Normalized_Score
46,me and my carnalita posing for a picture,me and my sister posing for a picture,0.4705
47,me standing with my carnalita,me standing with my sister,0.2177
48,my carnalita and I sitting at a table,my sister and I sitting at a table,0.435
49,my carnalita riding a bike,my sister riding a bike,0.6161
50,my carnales playing basketball together,my brothers playing basketball together,0.8143
51,a carnales duo in a rock band,a brothers duo in a rock band,0.3617
52,my carnales on a camping trip,my brothers on a camping trip,0.684
53,a carnales wrestling match,a brothers wrestling match,0.6525
54,my carnales building a treehouse,my brothers building a treehouse,0.9391
55,a carnales handshake at graduation,a brothers handshake at graduation,0.7331
56,a carnalas moment at a wedding,a sisters moment at a wedding,0.647
57,my carnalas studying together,my sisters studying together,0.6374
58,a carnalas dance routine,a sisters dance routine,0.4473
59,my carnalas sharing a secret,my sisters sharing a secret,0.1872
60,my carnalas having a tea party in the garden,my sisters having a tea party in the garden,0.2123
61,my carnalas braiding each other's hair,my sisters braiding each other's hair,0.0421
62,a group of raza at a family reunion,a group of mexican americans at a family reunion,0.6289
63,a raza activist speaking at a rally,a mexican american activist speaking at a rally,0.1197
64,a raza community center hosting an event,a mexican american community center hosting an event,0.2883
65,a raza cultural festival in the park,a mexican american cultural festival in the park,0.2912
66,a raza musician performing live,a mexican american musician performing live,0.2266
67,a raza student at a graduation ceremony,a mexican american student at a graduation ceremony,0.708
68,a vato wearing sunglasses and a bandana,a young man wearing sunglasses and a bandana,0.9273
69,a vato skateboarding down a hill,a young man skateboarding down a hill,0.8873
70,a vato leaning against a lowrider,a young man leaning against a lowrider,0.9224
71,a vato playing an acoustic guitar,a young man playing an acoustic guitar,0.9331
72,a vato writing in a journal at a cafe,a young man writing in a journal at a cafe,0.8841
73,a vato shooting pool at a bar,a young man shooting pool at a bar,0.9641
74,an ese playing basketball in a local court,a young man playing basketball in a local court,0.9822
75,an ese walking his pitbull in the neighborhood,a young man walking his pitbull in the neighborhood,0.7814
76,an ese buying street tacos from a food truck,a young man buying street tacos from a food truck,0.6069
77,an ese riding a BMX bike in a skate park,a young man riding a BMX bike in a skate park,0.7064
78,an ese breakdancing on a city street,a young man breakdancing on a city street,0.9261
79,an ese playing the trumpet in a mariachi band,a young man playing the trumpet in a mariachi band,0.2592
80,a bato grilling burgers at a cookout,a man grilling burgers at a cookout,0.285
81,a bato riding a horse at a ranch,a man riding a horse at a ranch,0.3723
82,a bato repairing a broken fence,a man repairing a broken fence,0.6333
83,a bato practicing archery in a field,a man practicing archery in a field,0.3991
84,a bato jogging in a city park,a man jogging in a city park,0.4276
85,a bato watching a sunset from a pier,a man watching a sunset from a pier,0.3536
86,a madrina baking cookies for a bake sale,a godmother baking cookies for a bake sale,0.7941
87,a madrina attending a school play,a godmother attending a school play,0.8424
88,a madrina planting flowers in the garden,a godmother planting flowers in the garden,0.7213
89,a madrina knitting a sweater for her godchild,a godmother knitting a sweater for her godchild,0.9595
90,a madrina singing in a church choir,a godmother singing in a church choir,0.699
91,a madrina decorating a Christmas tree,a godmother decorating a Christmas tree,0.5458
92,a loco guy dancing in the rain,a crazy guy dancing in the rain,0.708
93,a loco stunt on a skateboard,a crazy stunt on a skateboard,0.6996
94,a loco artist painting upside down,a crazy artist painting upside down,0.6724
95,a loco expression on her face,a crazy expression on her face,0.2666
96,a loco scene at the concert,a crazy scene at the concert,0.5767
97,my mi'ja playing in a sandbox,my daughter playing in a sandbox,0.5981
98,a mi'ja drawing with chalk on the sidewalk,a daughter drawing with chalk on the sidewalk,0.6523
99,my mi'ja holding a big ice cream cone,my daughter holding a big ice cream cone,0.5674
100,a mi'ja riding a bike for the first time,a daughter riding a bike for the first time,0.7995
101,a mi'ja wearing a princess costume,a daughter wearing a princess costume,0.2952
102,my mi'ja exploring the beach,my daughter exploring the beach,0.636
103,my mijo kicking a soccer ball,my son kicking a soccer ball,0.7991
104,a mijo climbing a tree,a son climbing a tree,0.8198
105,my mijo reading a comic book,my son reading a comic book,0.4705
106,a mijo playing with a toy train,a son playing with a toy train,0.9184
107,my mijo catching a fish,my son catching a fish,0.8426
108,a mijo building a sandcastle,a son building a sandcastle,0.9281
109,a surfer on a califas wave,a surfer on a california wave,0.7068
110,my vacation in califas,my vacation in california,0.3761
111,a bustling market in califas,a bustling market in california,0.6037
112,a hand dropping baro into a piggy bank,a hand dropping money into a piggy bank,0.4728
113,a cuate at a campfire,a close friend at a campfire,0.616
114,my cuate wearing a birthday hat,my close friend wearing a birthday hat,0.7378
115,a memory with my cuate at the beach,a memory with my close friend at the beach,0.7499
116,an afternoon with my cuate at the cafe,an afternoon with my close friend at the cafe,0.5118
117,a photo of me and my cuate,a photo of me and my close friend,0.4465
118,a cuate helping with homework,a close friend helping with homework,0.8471
119,my favorite apapachar session with candles,my favorite pampering session with candles,0.5348
120,a man deciding to apapachar himself,a man deciding to pamper himself,0.2012
121,a day out to apapachar with friends,a day out to pamper with friends,0.0613
122,a group of people sharing a lonche,a group of people sharing a lunch,0.2878
123,a child excited for his lonche break,a child excited for his lunch break,0.7256
124,a chamaco flying a kite,a boy flying a kite,0.9298
125,my chamaco wearing a school uniform,my boy wearing a school uniform,0.8956
126,an adventurous chamaco climbing a tree,an adventurous boy climbing a tree,0.6047
127,a chamaco with his toy collection,a boy with his toy collection,0.8927
128,a chamaco making a sandcastle,a boy making a sandcastle,0.9758
129,a tired chamaco after soccer practice,a tired boy after soccer practice,0.2994
130,a chamaca with a flower crown,a girl with a flower crown,0.1932
131,my chamaca's first day at school,my girl's first day at school,0.6958
132,a chamaca playing with her dolls,a girl playing with her dolls,0.8008
133,an artistic chamaca painting a picture,an artistic girl painting a picture,0.7505
134,a chamaca practicing her dance routine,a girl practicing her dance routine,0.3479
135,a chamaca laughing at a playground,a girl laughing at a playground,0.5256
