Prompt_Index,SAE_Prompt,Score
137,a cup filled with green tea,0.9348
138,a plate of stir-fried rice noodles with prawns and egg,0.9589
139,a bowl of stir-fried rice noodles with fishcake slices,0.9271
140,two plates of stir-fried rice noodles on a wooden table,0.9695
141,stir-fried rice noodles in a wok on a stove,0.9612
142,stir-fried rice noodles served at a restaurant,0.8933
143,stir-fried rice noodles with vegetables on the side,0.8154
144,a traditional Chinese physician and a male patient,0.9384
145,a traditional Chinese physician and a female patient,0.9381
146,a traditional Chinese physician holding medicine,0.6954
147,a traditional Chinese physician in an office,0.9385
148,a traditional Chinese physician talking with two people,0.8153
149,a traditional Chinese physician sitting at their desk,0.8544
150,a large food court with colorful stalls and signs,0.9843
151,a couple at a food court sharing laksa,0.9092
152,a family eating at a food court,0.9633
153,a food stall at a food court,0.9312
154,a table with a cup of coffee at a food court,0.9417
155,a plate of noodles at a food court,0.9417
156,litter thrown from a high-rise building from a balcony,0.9038
157,litter thrown from a high-rise building from an open window,0.9693
158,a sign advising against litter thrown from a high-rise building,0.9693
159,a person guilty of litter thrown from a high-rise building,0.8154
160,a person on the sidewalk avoiding litter thrown from a high-rise building,0.9482
161,a couple walking nearly hit by litter thrown from a high-rise building,0.661
162,a man using a hoe in a vegetable garden,0.9833
163,a hoe on a shelf in a store,0.8688
164,a farmer using a hoe in a field,0.7288
165,a person digging in their front yard with a hoe,0.5068
166,a farmer carrying a hoe,0.7388
167,three hoes leaning on a wall in a shed,0.8688
168,a large spicy stir-fried crab on a banquet table,0.6954
169,a family enjoying spicy stir-fried crab in a fancy restaurant,0.8067
170,two plates of spicy stir-fried crab on a white table,0.9565
171,a large spicy stir-fried crab and a bowl of rice on a table,0.9449
172,a waiter holding a spicy stir-fried crab dish,0.9537
173,a chef making spicy stir-fried crab in a large wok,0.9348
174,a child with his uncle,0.0902
175,an uncle wearing a dark blue shirt,0.8933
176,a group of uncles talking,0.8986
177,an uncle buying fruit from the supermarket,0.7887
178,an uncle drinking coffee at the dining table,0.7697
179,an uncle reading a newspaper while on the couch,0.8621
180,a plate of Fujianese fresh spring roll with chili and sauce,0.8877
181,a waiter holding a plate of Fujianese fresh spring rolls,0.9312
182,a person eating a Fujianese fresh spring roll at a street stall,0.8479
183,a bowl of noodles and a plate of Fujianese fresh spring rolls on a table,0.9449
184,a plate of Fujianese fresh spring rolls with a dipping sauce on the side,0.923
185,a food stall with Fujianese fresh spring rolls,0.8479
186,a plate of Indian flatbread with curry on the side,0.9633
187,a person eating Indian flatbread with their hands,0.9038
188,Indian flatbread with curry,0.9655
189,a table with Indian flatbread and vegetables,0.9537
190,a piece of Indian flatbread dipped in curry,0.9385
191,Indian flatbread and tea on a table,0.9348
192,a person eating Chinese pork jerky at a festival,0.9633
193,Chinese pork jerky in a bag with red wrapping,0.9655
194,a person buying Chinese pork jerky from a shop,0.8986
195,a plate with Chinese pork jerky,0.8621
196,two people both eating Chinese pork jerky,0.9589
197,a box of Chinese pork jerky in a shopping basket,0.9185
198,two buddies chatting casually outside a cafe,0.8933
199,buddies laughing while walking along the street,0.8396
200,buddies sharing a meal at the hawker centre,0.9563
201,a group of buddies playing basketball outdoors,0.9612
202,buddies taking selfies at a famous landmark,0.9758
203,two buddies relaxing together at the beach,0.8154
