Prompt_Index,SAE_Prompt,Normalized_Score
112,me and my close friend playing video games on the television,0.2788
113,my close friend helping me with a move,0.5669
114,my close friend riding a skateboard,0.8057
115,my close friend from the neighborhood,0.7029
116,me and my close friend in front of a big house,0.4515
117,an evening hanging out with my close friend,0.2604
118,me and my close friend eating at a cafe,0.1939
119,my go-to close friend for advice,0.4605
120,a heart-to-heart with my oldest close friend,0.3248
121,a summer day causing some serious hair frizziness,0.5409
122,my hair frizziness on full display in the humidity,0.4413
123,a struggle to manage the morning hair frizziness,0.6387
124,hair frizziness making a statement today,0.5449
125,my natural hair frizziness showing its beauty,0.1448
126,two people with visible hair frizziness in their hair,0.3404
127,flashy jewelry that caught everyone's eye at the party,0.3789
128,my flashy jewelry representing my style,0.4398
129,an outfit completed with some serious flashy jewelry,0.3368
130,a statement made with just the right flashy jewelry,0.4338
131,my outfit for the club tonight,0.4778
132,an outfit that screams confidence,0.3202
133,an outfit that looks like it's from a Korean drama,0.0182
134,my go-to outfit for first dates,0.3566
135,a breezy summer outfit for hot days,0.234
136,a new outfit for a cold snowy winter in a big city,0.4619
137,a new pair of glasses to change my look,0.44
138,a pair of black round glasses worn by a man,0.4812
139,a pair of modern glasses worn by a woman,0.4134
140,my stylish glasses with the gold frame,0.6398
141,my friend holding her pair of glasses,0.0451
142,my first tattoo on my forearm,0.4345
143,a tattoo representing my journey,0.4947
144,a tattoo artist known for intricate designs,0.6769
145,a tattoo on a woman's neck,0.4711
146,a tattoo on a man's leg,0.4455
147,a dreamy design for my next tattoo,0.5281
148,my dreadlocks reaching my shoulders now,0.1599
149,a new style for my dreadlocks this summer,0.0705
150,taking care of my dreadlocks with essential oils,0.062
151,two people with long dreadlocks sitting on a bench,0.0296
152,my dreadlocks tied up in a bun,0.04
153,my dreadlocks reaching down to my waist,0.0771
