Prompt_Index,SAE_Prompt,Score
114,a crane bird flying above a beautiful pond,0.3075
115,a crane bird sitting on a dock,0.3302
116,a crane bird with a caught fish,0.3054
117,two crane birds on a river,0.3159
118,a person looking at a crane bird,0.3053
119,a crane bird sitting on the side of a bridge,0.3283
120,a large warehouse with lots of boxes,0.3
121,a large warehouse with lots of produce,0.3118
122,a warehouse with lots of people inside,0.2851
123,a person walking inside a warehouse,0.294
124,a person driving a forklift inside a warehouse,0.3156
125,a dark abandoned warehouse with broken windows,0.2989
126,a pharmacy in a big city,0.2893
127,a pharmacy with a large parking lot,0.3052
128,a person walking inside a pharmacy,0.31
129,a person talking to a worker inside a pharmacy,0.3098
130,a pharmacy with lots of people outside,0.3017
131,a small pharmacy in a rural area,0.2981
132,a shabby old looking gas station,0.3066
133,a person getting gas for their car at a gas station,0.2521
134,a small shop next to a gas station,0.2699
135,a small gas station in a dusty desert town,0.3093
136,a very busy gas station with people refueling,0.2724
137,a gas station surrounded by tall city buildings,0.3045
138,a man riding a blue motorcycle,0.3182
139,a woman riding a black motorcycle,0.3208
140,three motorcycles riding on a road,0.3101
141,a person riding a motorcycle on a dirt road,0.3096
142,a person riding a motorcycle in a big city,0.3031
143,a motorcycle sitting in a garage,0.3056
144,two rifles leaning on a wall,0.3123
145,a person holding a rifle in the countryside,0.3112
146,a woman aiming a rifle,0.3006
147,several soldiers holding rifles,0.2972
148,a store selling rifles,0.27
149,a police officer holding a rifle,0.3173
150,a craftsman weaving a rug,0.3277
151,my local craftsman's newest creation,0.2802
152,a skilled craftsman at work,0.2884
153,an elderly craftsman sharing his wisdom,0.311
154,a talented craftsman from the village,0.2837
155,an innovative craftsman designing jewelry,0.2936
156,my supervisor talking to me,0.2112
157,a new supervisor at the construction site,0.2572
158,a supervisor giving instructions to the team,0.2725
159,a friendly supervisor helping out,0.2337
160,a supervisor in the office breakroom,0.2512
161,a supervisor working at a computer,0.2789
162,a glass of cold water on a hot day,0.2924
163,an earthen pot filled with water,0.3304
164,a pitcher filled with water,0.3172
165,a vendor selling water bottles,0.3302
166,a jar filled with water on a wooden table,0.3137
167,containers of water at a grocery store,0.273
168,a colorful festival in the city,0.3202
169,a festival filled with dance and music,0.3029
170,an autumn festival in the town center,0.2992
171,food stalls at a festival,0.2895
172,a festival with lots of people,0.2823
173,a festival in winter,0.3128
174,a checkpoint guarded by armed forces,0.2985
175,a checkpoint on the highway,0.3
176,a long queue at the toll checkpoint,0.309
177,a checkpoint at the national border,0.3129
178,a checkpoint with police officers,0.2964
179,a checkpoint with very few cars,0.2928
180,an outdoor luncheon with lots of people,0.3081
181,two people having a luncheon,0.27
182,a company having a luncheon,0.2771
183,a fancy indoor luncheon,0.2738
184,a plant-based luncheon,0.2894
185,a luncheon with lots of salad,0.2886
186,a gambling den hidden away in an alley,0.303
187,a group of people gambling in a room,0.2929
188,a place of gambling in a big city,0.2718
189,an illegal gambling den,0.2984
190,a place of gambling with lots of people,0.274
191,a group of people gambling at a table,0.2995
192,a wooden wardrobe filled with clothes,0.3183
193,my grandmother's antique wardrobe,0.2882
194,a painted wardrobe with intricate designs,0.3357
195,a wardrobe storing precious heirlooms,0.3037
196,my personal wardrobe for all my books,0.286
197,a large wardrobe in the bedroom corner,0.3373
198,a man loading groceries into the car trunk,0.3042
199,a white car with an empty car trunk,0.2691
200,a woman retrieving bags from the car trunk,0.2949
201,a dirty car trunk covered with mud stains,0.2807
202,a mechanic repairing a broken car trunk,0.2769
203,children hiding inside an open car trunk,0.3209
204,a spare tire stored neatly inside the garage,0.3131
205,a mechanic installing a new spare tire,0.2896
206,a dusty spare tire on an old car,0.3078
207,a spare tire attached to a blue truck,0.294
208,a spare tire with mud on its surface,0.3158
209,a woman checking air in the spare tire,0.2848
210,a selfie taken with my favorite classmate outside,0.2633
211,a classmate reading quietly in the library,0.2909
212,classmates sitting together during lunch break,0.2788
213,a classmate holding books near the entrance,0.3021
214,classmates gathered around a classroom table,0.2714
215,a classmate standing by a school window,0.2994
