Prompt_Index,SAE_Prompt,Normalized_Score
70,a man holding his gun,0.4177
71,a woman holding a large gun,0.2243
72,a couple of soldiers with guns,0.2743
73,a group of people with guns,0.2775
74,a man wearing a gold necklace,0.1499
75,a woman wearing a gold necklace,0.1515
76,a man wearing a rose gold necklace,0.6478
77,some gold necklaces around the neck,0.331
78,a man wearing a dark gray necklace,0.3922
79,a woman driving a car,0.7082
80,a guy riding in a car,0.7922
81,a group of friends in a car,0.8406
82,a person firing a gun,0.2067
83,a man aiming a gun at a target,0.2189
84,a person firing a small gun,0.262
85,a woman aiming a gun,0.1273
86,a policeman shooting a gun,0.321
87,two people enjoying tasty food,0.5538
88,a man enjoying tasty food,0.6035
89,a woman buying tasty food,0.4704
90,walking through the bland suburban neighborhood,0.5327
91,kids playing in the neighborhood,0.6636
92,a cashier counting the money from the customer,0.6726
93,a woman getting money from her checking account at the ATM,0.5865
94,the foodtruck worker getting money from the customer for the purchase,0.6583
95,a man paying back his friend the money for the coffee,0.632
96,a rich businessman showing off a large stack of bills,0.8314
97,hanging out with my close friends,0.6829
98,hanging out with my close friends at a cafe,0.4769
99,studying with my close friends at a library,0.4968
100,me and my close friends gathered for a barbecue,0.7308
101,a group picture with close friends at the beach,0.6733
102,going on a road trip with my close friends,0.5833
103,spending time with my lover at home,0.7175
104,getting stuff from the grocery store with my lover,0.518
105,a woman and her lover at a fancy restaurant,0.5228
106,a man and his lover on a flight,0.8303
107,me holding hands at the movie with my lover,0.444
108,me and my lover sharing an umbrella in the rain,0.195
109,me and my close friend hiking in the mountains,0.7548
110,a woman and her close friend getting coffee,0.3087
111,a man and his close friend walking a golden retriever,0.5643
112,me and my close friend playing video games on the television,0.7781
113,my close friend helping me with a move,0.7887
114,my close friend riding a skateboard,0.8751
115,my close friend from the neighborhood,0.5113
116,me and my close friend in front of a big house,0.6653
117,an evening hanging out with my close friend,0.6349
118,me and my close friend eating at a cafe,0.5562
119,my go-to close friend for advice,0.5523
120,a heart-to-heart with my oldest close friend,0.5621
121,a summer day causing some serious hair frizziness,0.528
122,my hair frizziness on full display in the humidity,0.7257
123,a struggle to manage the morning hair frizziness,0.517
124,hair frizziness making a statement today,0.5817
125,my natural hair frizziness showing its beauty,0.6917
126,two people with visible hair frizziness in their hair,0.4515
127,flashy jewelry that caught everyone's eye at the party,0.4625
128,my flashy jewelry representing my style,0.5547
129,an outfit completed with some serious flashy jewelry,0.3745
130,a statement made with just the right flashy jewelry,0.3978
131,my outfit for the club tonight,0.3917
132,an outfit that screams confidence,0.2567
133,an outfit that looks like it's from a Korean drama,0.041
134,my go-to outfit for first dates,0.4852
135,a breezy summer outfit for hot days,0.4469
136,a new outfit for a cold snowy winter in a big city,0.3981
137,a new pair of glasses to change my look,0.5433
138,a pair of black round glasses worn by a man,0.5706
139,a pair of modern glasses worn by a woman,0.4153
140,my stylish glasses with the gold frame,0.7494
141,my friend holding her pair of glasses,0.7097
142,my first tattoo on my forearm,0.4675
143,a tattoo representing my journey,0.6182
144,a tattoo artist known for intricate designs,0.4818
145,a tattoo on a woman's neck,0.4629
146,a tattoo on a man's leg,0.6718
147,a dreamy design for my next tattoo,0.4091
148,my dreadlocks reaching my shoulders now,0.5639
149,a new style for my dreadlocks this summer,0.2423
150,taking care of my dreadlocks with essential oils,0.7232
151,two people with long dreadlocks sitting on a bench,0.2554
152,my dreadlocks tied up in a bun,0.6641
153,my dreadlocks reaching down to my waist,0.4799
