Prompt_Index,SAE_Prompt,Score
169,a family enjoying spicy stir-fried crab in a fancy restaurant,0.3335
170,two plates of spicy stir-fried crab on a white table,0.3215
171,a large spicy stir-fried crab and a bowl of rice on a table,0.2849
172,a waiter holding a spicy stir-fried crab dish,0.3166
173,a chef making spicy stir-fried crab in a large wok,0.3151
174,a child with his uncle,0.2837
175,an uncle wearing a dark blue shirt,0.2761
176,a group of uncles talking,0.2879
177,an uncle buying fruit from the supermarket,0.2895
178,an uncle drinking coffee at the dining table,0.2963
179,an uncle reading a newspaper while on the couch,0.3208
180,a plate of Fujianese fresh spring roll with chili and sauce,0.3217
181,a waiter holding a plate of Fujianese fresh spring rolls,0.2985
182,a person eating a Fujianese fresh spring roll at a street stall,0.3108
183,a bowl of noodles and a plate of Fujianese fresh spring rolls on a table,0.3132
184,a plate of Fujianese fresh spring rolls with a dipping sauce on the side,0.3195
185,a food stall with Fujianese fresh spring rolls,0.3104
186,a plate of Indian flatbread with curry on the side,0.3028
187,a person eating Indian flatbread with their hands,0.3087
188,Indian flatbread with curry,0.3179
189,a table with Indian flatbread and vegetables,0.319
190,a piece of Indian flatbread dipped in curry,0.2971
191,Indian flatbread and tea on a table,0.3357
192,a person eating Chinese pork jerky at a festival,0.3252
193,Chinese pork jerky in a bag with red wrapping,0.3708
194,a person buying Chinese pork jerky from a shop,0.3268
195,a plate with Chinese pork jerky,0.3236
196,two people both eating Chinese pork jerky,0.2909
197,a box of Chinese pork jerky in a shopping basket,0.2998
198,two buddies chatting casually outside a cafe,0.3009
199,buddies laughing while walking along the street,0.2975
200,buddies sharing a meal at the hawker centre,0.3112
201,a group of buddies playing basketball outdoors,0.3053
202,buddies taking selfies at a famous landmark,0.2973
203,two buddies relaxing together at the beach,0.3005
