Prompt_Index,Dialect_Prompt,SAE_Prompt,Score
10,"A Middle-Eastern man in his early thirties, wearing casual attire, is making a purchase at a bustling counter of a traditional coffee shop. He is holding his wallet out, handing over the money to the cashier. The counter is vivid with the hustle and bustle of the morning rush, with the aromatic scent of freshly brewed Kopi filling the air. Various pastries neatly displayed under a glass showcase and the barista in the background is brewing coffee. The rich wooden counter and antique coffee equipment radiate a warm, nostalgic ambiance.",a man buying coffee at a busy counter,0.2738
11,"A Middle-Eastern woman clothed in casual attire, with a cup of hot kopi (traditional Indonesian coffee) in her hand. She stands patiently waiting by the well-lit shelter of a city bus stop in the evening light, urban structures form the backdrop. Nearby, a bus stop sign wears the wear and tear of the city. The vibrant evening sky streaks with shades of red and purple and street lights begin to twinkle, providing a warm glow.",a woman with coffee standing by a bus stop,0.3215
12,"A young South Asian boy wearing traditional attire is gently receiving a red envelope, known as ang pow, from his elderly East Asian grandmother. The grandmother is depicted with a benevolent smile on her face, her hands extending the envelope to the child. She is also dressed in traditional garments, eye glasses resting on the bridge of her nose. The background should hint at a celebratory, festive atmosphere with red and gold decorations, common in Lunar New Year celebrations. The child's eyes are sparkled with respect and anticipation. The entire scene radiates a warm, family atmosphere.",a child receiving a red packet from his grandmother,0.3159
13,"An image of two red envelopes, often referred to as 'ang pows', resting on a wooden table. These envelopes are adorned with intricate, golden designs. Crafted with precision, these gold designs embellish the envelopes giving them a distinct look. The table underneath provides a stark contrast to these envelopes, adding to the overall aesthetic of the scene.",two red packets on a table with gold designs,0.3641
14,"An intricately decorated red envelope, commonly known as an 'Ang pow', lying on a wooden dining table. The table is also decked with a variety of festive foods- roast duck, steamed dumplings, a bowl of tangyuan (sweet rice balls), and a platter of spring rolls. The setting is complemented by a pair of chopsticks and a cup of hot green tea. The atmosphere suggest a lively celebration, evoking a feeling of warmth and happiness.",a red packet and food on a table,0.2687
15,"A diverse group of people joyfully holding ang pows. The group is composed of a Middle-eastern woman, a Caucasian man, a Black teenager, and an older South Asian man. They are all dressed in festive attire, each expressing their excitement and delight at the tradition of ang pows, a cultural practice of gifting sealed red envelopes with money during special occasions such as the Lunar New Year. The radiant smiles on their faces extenuate the festive atmosphere.",a group of people holding red packets,0.2767
16,"Visualize an interior scene of an old-fashioned store. The store is filled to the brim with brightly hued, traditional envelopes known as 'ang pows'. These envelopes are intricately decorated, each one vying for attention with its unique ornamental design. A multi-ethnic couple, a Caucasian man and a South Asian woman, are excitedly browsing through the vast array of ang pows available. The store has an air of festivity, with lamps illuminating the scene and casting a warm glow over the envelopes",a store selling red packets,0.2858
17,"A visual representation of a celebratory setting featuring a traditional red envelope, popularly known as an 'Ang Pow', intricately designed with golden motifs lying on a dark wooden table. Surrounding the envelope is an array of colourful fruits, including a bunch of ripe bananas, a few shiny red apples, a pair of juicy oranges. The fruit and Ang Pow are delicately arranged on the table, capturing the essence of festivity.",a red packet and some fruit on a table,0.318
18,"Create a vivid and appealing image of a spicy sotong dish. The dish should be featured prominently in the center of the image on a ceramic plate. Surroundings should be a typical dining table setting with silverware and glasses, preferably in a slightly dimmed setting to highlight the colors of the food. The sotong, or squid, itself should be visible, perhaps showing a mix of whole pieces and slices, garnished with red and green chilies to emphasize the spiciness of the dish.",spicy squid dish,0.2809
19,"A vibrant seafood market scene, bustling with activity. At a stall, a vendor, perhaps a Caucasian female, expertly handles fresh seafood. The center of this scene is a display of raw squids, also known as sotongs, glistening with freshness. Customers, a varied blend of individuals from different descents like South Asian, Middle Eastern, Black and Hispanic, are seen examining the squids, looking for the choicest ones. The squids are stark and bright, contrasting against the rustic backdrop of the wooden stall.",raw squid at a market,0.2559
20,"A close-up view of a plate bearing a heap of golden-brown deep-fried calamari (sotong). The perfectly-fried seafood glistens under soft lighting, revealing a crispy, textured exterior. Fragments of fresh, green herbs are sprinkled atop the sotong, adding a pop of color to the composition. The plate sits on a rustic wooden table, completing the appetizing and homely scene.",deep fried squid on a plate,0.3027
21,"An awe-inspiring scene of a large sotong, also known as a squid, in its aquatic habitat. The squid drifts gracefully among a palette of vibrant corals that illuminate the aquarium's waters. The curves of the coral formations mold endless alleyways for the sotong to glide through, silently dominating its underwater world. Dancing sunbeams penetrate the water's surface, further enhancing the astounding display of colors. The coral, though stationary, appears alive and dynamic under the rippling water, creating a mesmerizing background for the grandeur of the sotong.",a large squid in an aquarium with coral,0.2581
22,"Illustrate an image featuring a plate of sotong, which is a Southeast Asian style prepared squid, along with a bowl of white rice. They are presented on a wooden dining table. The dish is garnished with fresh herbs giving it an appealing appearance. Overhead lighting brightens the setting, casting soft shadows around the dishes.",a squid dish and rice on a table,0.2989
23,"An image featuring a close-up of a finely chopped sotong being delicately cooked in a sizzling frying pan over a moderate heat. The pan contains a small olive oil pool and is placed on a gas stove. Residual heat generates small bubbles through the oil, causing the sotong to sear and darken. A hint of aromatic smell fills the kitchen area, inviting attention to the ongoing cooking process. The textures of the sotong's surfaces transform under the heat, revealing a tantalizing culinary scene. The background showcases a kitchen scene with common cooking utensils and spices scattered around.",sliced squid in a frying pan,0.2501
24,"A busy scene at a small local restaurant filled with multicultural people. In the foreground, a South Asian woman dressed in casual attire is seen ordering food to go or 'tapao'. The restaurant staff, a Hispanic man, is bustling around, preparing takeaway boxes filled with a variety of delicious meals. The restaurant has an ethnic vibe to it, with colorful decor and cozy lightning. The patrons laugh and chat, filling the room with a cheerful hum.",getting food takeout from the small restaurant,0.2434
25,"A visually engaging scene of a street-side diner during the evening. At the diner, a Middle-Eastern woman in casual attire is receiving take-out food packed in eco-friendly containers from a male chef of Hispanic descent. The chef, renowned for his culinary talent, is handing over the stuffed container to her, giving a professional smile. The diner, vibrant with retro-style white and red checkered tiles, chrome-trimmed stools, and an illuminated signboard, is bustling with patrons. A few are tucking into freshly cooked meals while others are seen waiting for their take-out orders.",getting food takeout from the diner,0.2265
26,"A detailed scene at an urban street during late evening hours. A South Asian man is standing by a vibrant, decorated food truck, chatting with the Hispanic female chef who's inside the truck, filling a tapao (takeaway) order. The chef is placing a completed order, full of colorful and tantalizing food items, in a biodegradable container. Customers waiting in queue are anticipating their turn, relishing the aroma of delicious street food in the air. Streetlights cast soft glow on the scene, adding warmth to the interaction.",getting food takeout from the food truck,0.272
27,letâs get some food tapao,let's get some food takeout,0.2285
28,"An assortment of Chinese food neatly packed in various plastic containers. Peking duck pieces sit in one container, their skin glistening with an aromatic sauce. Another container holds bright orange sweet and sour chicken, covered in a tangy sauce and sprinkled with sesame seeds. There's a container of tasty vegetable stir-fry laden with a mix of colorful bell peppers, broccoli, and carrots, and a side of fluffy, steamed white rice. The entire spread signifies a delicious Chinese takeout meal, packaged and ready to be enjoyed.",chinese food takeout packed in plastic containers,0.3158
29,"A South Asian man and a Hispanic woman, who are a couple, standing near a bustling hawker stall. The vibrant space embodies the markedly lively atmosphere usually associated with such places. The man has an aura of ease about him, wearing casual clothes and comfortably interacting with the hawker. The woman, showing mild excitement in her eyes, is holding a reusable container to get her food to-go. As both prepare to leave, they're handed over their food, traditionally packed in paper, a common practice for takeaway meals at hawker stalls.",a couple getting food takeout from a hawker stall,0.2782
30,"A South Asian businessman in traditional Sikh turban, displaying behaviors of a 'kiasu' person - a competitive and selfish individual who hates to lose out, is depicted hastily grabbing all the product samples available on a table. He's dressed in a crisp, navy suit, excitement gleaming in his eyes as he selfishly assembles a pile of diverse products. The environment around him is a bustling trade fair with diverse small details like promotional banners and other busy attendees of various descent like Hispanic, Caucasian and Middle-Eastern, both males and females.",a businessman with a grasping and selfish attitude grabbing all the samples,0.2703
31,"A highly competitive and relentless personality, characterized as a leader, unapologetically cutting in line to get a photo. This person is middle-aged, Caucasian male, dressed sharply in business attire, embodying a sense of urgency and determination. The diverse crowd in line, consisting of men and women from various descents such as Hispanic, Black, Middle-Eastern, and South Asian, reacts with surprise and disapproval. The setting is an indoor conference hall, professional and bustling with activity.",a leader with a grasping and selfish attitude cutting in line for a photo,0.2529
32,"A dedicated and overly competitive Caucasian female student in a tidy yet cluttered study room. She is seen greedily hoarding all the educational notes, textbooks, and reference materials. The notes are myriad - piled up on her desk, overflowing from her backpack, and stacked under her chair. She is engrossed in her studies, furiously making notes with a determination on her face, and other studentsâ attempts to share are politely yet firmly declined.",a student with a grasping and selfish attitude hoarding all the notes,0.2394
33,"An enthusiastic and anxious Caucasian mother quickly moving towards the front row seats at a school function with a determined expression on her face. She is wearing casual attire, clutching her handbag tight and elbowing her way through a diverse crowd of relaxed parents. The whole scene is set within a school auditorium, filled with parents of multiple descents and genders who are patiently waiting for their children's performance to start. You can almost feel the tension in the air as she rushes to secure the best seat.",a parent with a grasping and selfish attitude rushing to the front row,0.2543
34,"An industrious and highly competitive South Asian businesswoman, characterized by her go-getter attitude, in a high-end business attire, fervently buying out merchandise during a limited-time sale. She has an astute look in her eyes and her hands are quickly filling her shopping cart with various items. She is in a bustling shopping mall filled with people who are also on the hunt for the best deals.",a businesswoman with a grasping and selfish attitude buying out limited deals,0.2738
35,"A kiasu individual, who is an influential figure in the community, enthusiastically expressing his points and dominating the conversation. This person is gesturing passionately as people around him, visibly taken aback by his fervor, try in vain to interject with their own thoughts and opinions.",a politician with a grasping and selfish attitude speaking over everyone else,0.2332
36,"Envision an enchanting scene of a Siamese cat, distinguished by its aristocratic features and striking blue eyes, lounging leisurely indoors. The house is a symphony of coziness, with soft furniture and warm lighting that creates an inviting allure. The cat is sitting on a beautiful rug, its fur glistening in the comfortable ambiance of the living room. The distinctive color points â cream body with darker ears, paws, and tail â of the Siamese cat are visibly striking against the homey setting of the house.",a bored cat in a house,0.2442
37,"A Southeast Asian woman is taking a leisurely walk on a bustling city street. Around her, towering skyscrapers loom, displaying the magnificent modern architecture. The street is full of vibrancy with neon advertisements flashing, and the sidewalks are bustling with people of various descents. The woman is elegantly dressed in metropolitan fashion, complete with a trendy handbag and sunglasses. She strolls confidently with her head held high, taking in the sights and sounds of the dynamic urban environment.",a bored woman walking on the city street,0.2811
38,"A South Asian female professional, dressed in sharp business attire, busily typing on her computer in a modern office setting. She has black hair tied in a tight bun, and wears thin glasses that give her a serious demeanor. The office around her is filled with glass partitions, high-tech equipment and potted plants for a touch of greenery. Sunlight pours in from a large window, bathing the room in warm, natural light and contrasting with the cool, artificial light from the overhead fluorescents.",a bored worker in an office,0.2419
39,"A young South Asian child wearing light summer clothing, playing in a sunny garden full of blooming flowers. The child is laughing and running, chasing small, colorful butterflies that are gracefully flying around. The sun is in the background, pouring its warm light generously across the scene, creating long shadows that dance with the child as they make their way around the path, surrounded by green grass littered with daisies and daffodils. A tall tree provides a spot of shade where a picnic blanket lies, invitingly laden with fresh fruits and cool drinks.",a child bored in the summer,0.2371
40,"A yellow Labrador wearing a light blue collar is happily playing in the front yard of a traditional Asian-style home. The home has neutral tones, a gently sloping tiled roof, and intricate woodwork details. The yard is lush with greenery, including well-pruned bonsai trees, thick bamboo stalks, and a quaint stone lantern. The sky is clear with the radiant afternoon sun casting a bright glow on the scene, and the Labrador, wagging its furry tail, is mid-chase after a brightly colored ball.",a bored dog in the front yard,0.2277
41,"A joyful East Asian man on his vacation. He is wearing casual summer clothing, sunglasses resting on his head, and a wide-brimmed sun hat. He is exploring a bustling local market, surrounded by stalls selling exotic fruits, vegetables, and handmade trinkets. In one hand, he holds a colorful map of the area, plotting his next destination. His soft smile and eyes full of excitement show his thrill of experiencing a new culture and locale.",a bored man on vacation,0.1904
42,"A relaxed dog lounging on a lush, green lawn in front of a suburban home. The dog is a mix between a Border Collie and a German Shepherd, with a black and white coat. The lawn is neatly trimmed, vibrant, and tranquil. The house seen in the background is a two-storied, white painted structure, with a red roof and shuttered windows. There are trees and flowers around, adding to the serene ambience.",a dog relaxing on a grassy lawn in front of a house,0.3414
43,"A diverse group of individuals gathered at a beach. The scene includes a Caucasian woman strumming a guitar sitting on a blanket, a Hispanic man playing a tambourine, an African man tuning a radio to fill the air with music. There is also an Asian woman lying on a sun lounger. All of them are casually dressed, wearing beach friendly attire. The atmosphere is relaxed and joyous under the warm sunlight. The sky above is clear with a few white clouds adorning the blue sky. The beach is sandy and the sea has gentle waves lapping on the shore.",people relaxing on a beach with music playing,0.3066
44,"A Middle-Eastern man and a South-Asian woman are leisurely spending time together, colloquially known as 'lepak', in a serene park. They are comfortably seated under the extensive canopy of a vibrant, full-grown tree. The surrounding park is pleasingly green and well-maintained, and the atmosphere peaceful, showing little to no sign of other visitors. Specks of sunlight are filtering in through the branches of the tree, casting dappled patterns on the ground around them.",a couple relaxing in a park under a tree,0.3046
45,"A harmony of different descents, genders and ages, lounging on a comfortable sofa. On the left, a Middle-Eastern man in a colourful flannel shirt and jeans engages vivaciously in conversation with a nearby Black woman who is perched on the armrest. To their right, a young Hispanic boy, absorbed in a comic book, leans against a South Asian woman who is enjoying a cup of tea. On the other end of the sofa, a Caucasian teenager with headphones uses his laptop, occasionally sharing a joke with an elderly White man reading a newspaper next to him.",people relaxing on a sofa,0.2418
46,"A domestic cat of unspecified descent, lounges by a window. The sun is streaming into the room, casting an inviting glow on the nearby objects. The cat is captured in a relaxed posture, perhaps mid-stretch or curled up, seemingly lost in thought or enjoying a moment of tranquility.",a cat relaxing by a window,0.3062
47,"A serene vacation setting that embodies a 'lepak' vibe, a common slang in Southeast Asia implying a carefree, relaxed and easy-going mood. Picture this: a pristine white beach with crystal clear azure waters. A cool tropical breeze is gently rustling the swaying palm trees. A hammock is tied between two trees, where a Hispanic woman with straight brown hair is chilled out, reading a book. A few feet away, an elderly Middle-Eastern man is lazily fishing on the glistening water from a small wooden pier. Everyone's absolutely in the lepak spirit, soaking up the sunshine and the blissful atmosphere of this idyllic island paradise.",a relaxing vacation setting,0.2703
48,"An image depicting a diverse classroom setting. In the center, a South Asian male student is attentively participating in the lecture - he is seated at a desk filled with notebooks and stationery, nodding his head in confirmation and understanding. His classmates, a mix of Middle-Eastern, Hispanic, Black, and Caucasian individuals of different genders, are also engaged in the learning process, each in their own way - some are taking notes, some are asking questions, and some are listening intently.",a student in a class nodding yes,0.2525
49,"An image depicting a workplace scenario where a Middle-Eastern male worker is seen nodding in agreement to his older Caucasian female supervisor. Both are dressed professionally, aesthetics indicate they could be in an office environment. The male worker is wearing a blue collared shirt and eyeglasses, showing an attentive and respectful demeanor. The female supervisor, with her grey hair in a neat bun, is wearing a black blazer and white blouse and carries an air of seasoned experience and authority.",a worker nodding yes to his supervisor,0.2414
50,"A South Asian male customer is sitting comfortably in a restaurant. He has brown hair neatly combed to the side. He is wearing a dark jacket over a collared shirt. He has an expression of contentment on his face as he nods, expressing his satisfaction. The restaurant is a cozy place; an inviting blend of rustic and modern with polished wooden furniture, ambient lighting, and art adorning the walls.",a customer at a restaurant nodding yes,0.2279
51,"A Middle-Eastern man in his mid-30s, wearing casual attire and glasses, is vividly imagined in the image. He is captured in the act of nodding his head in agreement. The man's expressive dark eyes illuminate his understanding and support. His facial features soften with acceptance as he nods, symbolizing a harmonious exchange of ideas or consent. The background is unfocused, drawing attention to the man and his action of nodding.",a person nodding yes in agreement,0.1997
52,"Create a detailed illustration of a South Asian woman engaged in an act of agreement, characterized by her head in a straightforward nodding motion. Convey elements of respect, approval, and understanding in her facial expression and body language, surrounding her with an environment that may reflect a peaceful dialogue or conversation.",a woman nodding yes,0.2234
53,"A middle-aged, East Asian man is captured in the quiet action of nodding. He might be immersed in deep thought or perhaps agreeing to something thought-provoking. His facial expression reveals a sense of serenity and profound understanding. His nods are gentle, as if he's participating actively in a conversation or consuming a piece of challenging literature.",a man nodding yes,0.2092
54,"A young East Asian female student thoughtfully occupying a table, reserving it with her belongings in a bustling dining hall. She's working on a laptop while sipping a cup of coffee. Around her are numerous tables, filled with diverse groups of students - mingling, discussing textbooks, eating and laughing. The sweet and savory aroma of fresh food fills the atmosphere, as colourful plates of different cuisines are being served around her. The lighting is bright but comfortable, creating a lively, warm, and welcoming ambiance.",a student saving a table at the dining hall,0.2637
55,"A middle-aged Hispanic man using his laptop at a local library. He is wearing casual clothes: a gray sweater and black jeans. Around him are dozens of tall bookshelves filled with an assortment of colorful books. Some tables and chairs are set up in orderly rows, on some of which are reading lamps. The library is quiet with diffused natural sunlight coming through large windows.",a person saving a table at the library,0.2769
56,"An image of a South Asian woman neatly dressed in casual attire, meticulously placing items into a large, multicolored bag. Her expression indicates focus and determination as she arranges the contents of her bag. The scene unfolds in a clean, well-lit urban setting with neutral undertones.",a person saving a table using a bag,0.2192
57,"An image of a diverse group of people eating together at a food hall. In the group, there is a Caucasian woman, a Hispanic man, a Black woman, and a South Asian man. They are all enjoying their meals, smiling and chatting with each other. The food hall is bustling and lively, with various food stalls around them serving a variety of cuisines.",a group saving a table at the food hall,0.2792
58,"A cozy, atmospheric cafe scene featuring a variety of patrons, including a Middle-Eastern woman in casual attire engrossed in a book, and a South Asian man working diligently on his laptop. Centered in the scene is a wooden table with a tissue packet on it, indicating the table has been 'choped' or reserved. The cafe has vintage decor with a chalkboard menu hanging on the wall, the tantalizing aroma of coffee brewing, and gentle jazz music softly playing in the background.",saving a table at a cafe using a tissue packet,0.2545
59,"A traditional singaporean 'chope' concept displayed with a casually placed napkin on an empty wooden chair against a background of a bustling hawker center. The napkin should be light-pink in color and the chair could be of rustic wood. To give a sense of location, the background can be slightly blurred and filled with food stalls and people of various descents and genders. Please maintain the strong warm lighting often associated with these places.",saving a table with a napkin placed on a chair,0.2081
60,"An appetizing scene of shiok dumplings. Shiok, Singapore slang for wonderfully delicious. These dumplings are skillfully wrapped with delicate pleats around the edges, filled with a mouth-watering mixture of meat, vegetables, and spices. They are steamed to perfection, appearing slightly translucent, allowing the vibrant colors of the filling to peek through. The dumplings are presented on a bamboo steamer basket, amidst a light waft of steam rising, enhancing the inviting aroma. A small dish of tangy soy dipping sauce and chopsticks at the side, completes the picture.",very tasty dumplings,0.3052
61,"A Hispanic male individual is savoring the taste of a plate full of uniquely exotic and delicious food, commonly referred to as 'shiok' food. He appears utterly content and his eyes light up with pure enjoyment as he takes a bite, perhaps tasting a mix of sour, sweet, spicy, and umami flavors all at once. The details of the meal are intricate, showcasing an array of vibrant colors and textures that hint at the variety of ingredients used. The scene encourages appreciation for the rich, diverse flavors of world cuisines.",a person enjoying very tasty food,0.2966
62,"A table abundantly filled with authentic Mexican cuisine. Tacos with tender meat and fresh cilantro, enchiladas covered in savory sauce, a bowl of spicy chili con carne adorned with a dollop of sour cream, guacamole nestled in a traditional molcajete, pico de gallo with a vibrant mix of diced tomatoes, onions, and peppers. Also, a pitcher of fruit-infused agua fresca for a refreshment, and flan caramel for dessert, all displayed on a rustic wooden table.",a table full of very tasty Mexican food,0.3048
63,"Create an image of a sumptuous spread of 'shiok' food. This term refers to the Singaporean slang term for 'delicious' and represents a diverse range of cuisines with a heavy emphasis on flavor. The table should be laden with dishes such as Chili Crab, Hainanese Chicken Rice, Laksa, and Satay skewers. In the background, there should be a clean, modern Singapore Kitchen setting with reflective surfaces and stainless steel appliances.",very tasty food,0.2548
64,"A picturesque scene of Italian cuisine spread across a rustic wooden table. There's a bowl of spaghetti alla carbonara, creamy and topped with crisp bacon and freshly cracked black pepper. A plate of fluffy focaccia bread beside it, studded with rosemary and coarse salt. A carafe of full-bodied Chianti wine, its ruby red depths glinting in the warm, sunset light. An array of antipasti further away: marinated olives, slices of velvety prosciutto, chunks of Parmesan cheese. The setting radiates warmth and conviviality, an invitation to partake in a delightful feast.",very tasty Italian food,0.2524
65,"Imagine a grand feast scene. The focus is a large rectangular wooden table that sits majestically in the center of the room. The table is laden with a variety of tantalizing Southeast Asian main dishes indicating it to be a celebration of the vibrant and rich Singaporean cuisine, known for its powerful 'shiok' tastes. Visualize aromatic plates of chicken rice, a stir-fry of noodles tossed with seafood, a juicy tandoori chicken, mouthwatering beef rendang curry and a colorful bowl of mixed vegetable curry. Each dish is meticulously presented, embodying a breathtaking palette of colors. The scene is indulgent, full of liveliness and culinary diversity.",a table full of tasty main dishes,0.2986
66,"Depict an upscale clothing boutique. Inside the boutique, show several different types of fashionable clothing items elegantly displayed on racks. The interior design should be stylish and modern, reflecting the high-end nature of the store. Beyond the clothing racks, depict a beautiful fitting room area with large mirrors and plush seating. Small details such as high-end fashion magazines, boutique signage, and chic lighting fixtures also contribute to the atmosphere of the boutique. A diverse group of people: black woman, white man, a Hispanic person are shown browsing through the clothes offering a multi-cultural feel to the scenario.",a high class clothing boutique,0.2766
67,"An upscale evening event filled with elegantly dressed people. Imagine a mixture of people from various backgrounds including Caucasian, Hispanic, Black, Middle-Eastern, and South Asian individuals. Men are in sharp tuxedos and women are in stylish evening gowns. The space is lavishly decorated with vibrant flowers, sparkling chandeliers, and rich drapery. Soft jazz music can be heard in the background while the guests cheerfully engage in conversation, holding sophisticated glassware filled with rich-colored beverages. This atmosphere is charmingly bright yet tastefully intimate.",a high class party with well dressed people,0.242
68,"An eye-catching sports car painted in a vibrant shade of red. The car exhibits a streamline design with aerodynamic curves and sleek lines. The wide tires grip the ground firmly, and the rims are made of shiny chrome. Dual exhaust pipes hint at the car's impressive power. The sunroof allows for a view of the car's luxurious interior, with comfortable leather seats and a state-of-the-art dashboard. An emblem, not associated with any real car brand, is engraved upfront, symbolizing the uniqueness of this vehicle.",a high class red sports car,0.2903
69,"An image of a Caucasian woman standing next to a high-end, luxury car. She has a confident, empowered look on her face. The background is a cityscape during the golden hour, the setting sun casting a warm glow on her and the car. Her attire is casual yet stylish, indicating she might be a businesswoman or entrepreneur. The car shines brilliantly, it's sleek design and elegant curves reflecting the quality and status it represents.",a woman with a high class car,0.2896
70,"A luxurious 'atas' house, an architectural style commonly found in Southeast Asia involving traditional stilted structures upgraded with modern facilities. The house features sparkling chandeliers, hanging delicately from high ceilings, the light refracting through their many hanging jewels to cast an elegant glow. The floors are covered in a fine, smooth marble, lending an ambiance of sophistication and timelessness to the residence. The house is well-lit and spacious with room for large gatherings and comfortable living.",a high class house with marble floors and chandeliers,0.2874
71,"Imagine a high-end restaurant with an elegant ambiance. This restaurant is characterized by its plush velvet chairs that depict luxury and comfort. These chairs come in a rich burgundy color that perfectly complements the restaurant's overall theme. The illumination in the restaurant is dim, creating a soothing and intimate atmosphere for the diners. Lavish chandeliers are protruding from the ceiling, casting a warm, soft glow over untouched tables displaying crisp white tablecloths, polished silverware, and gleaming glassware. In the background, you can discern the hum of low conversation and the clink of utensils on plates.",a high class restaurant with velvet chairs and dim lighting,0.3006
72,"Visualize a picturesque tropical beach scene. The setting sun painting the sky with shades of pink, purple and red. Palm trees line the sandy shore, their silhouettes sharply contrasting with the colorful dusk. The calm, clear, azure sea lazily washing up on the shore, reflecting the quaint huts nestled near the treeline. A bonfire gently crackles providing an inviting glow nearby. In the backdrop, the emerald-green, dense vegetation of the tropical forest marks the boundary of the beach, while exotic birds flutter about, returning to their nests for the night.",a secluded tropical beach,0.269
73,"A tranquil camping scene in an open meadow nestled in the folds of vast mountains. The meadow is dotted with vibrant green grass, speckled with dainty wildflowers, and is bathing under soft rays of a setting sun. In the middle, there's a camping tent, with a warm, welcoming bonfire crackling nearby. Trees are casting long shadows, hinting at an impending twilight. In the distance, towering mountains stand with peaks hidden by a gentle mist, complementing an azure sky that is about to display a canvas of stars.",camping in a secluded meadow in the mountains,0.3025
74,"A middle-aged Asian man and a young Hispanic woman, both dressed in comfortable hiking attire, exploring an ulu trail, surrounded by lush greenery. The man points ahead with excitement while the woman balances herself on the uneven trail. The serenity of nature can be felt with the visual depiction of distant mountains, a clear sky above, and verdant undergrowth around. They carry backpacks full of essential hiking gear. The woman has a map in her hands, while the man has binoculars hanging around his neck. Include details like hiking boots, compass, water bottles, and more.",a couple hiking on a secluded trail,0.2862
