Prompt_Index,Dialect_Prompt,SAE_Prompt,Score
118,a cot with bars,a crib with bars,0.3146
119,an infant's cot,an infant's crib,0.3262
120,a hoarding in a city,a billboard in a city,0.2597
121,a broken hoarding,a broken billboard,0.257
122,a colorful hoarding,a colorful billboard,0.2994
123,a bright red hoarding,a bright red billboard,0.2977
124,a hoarding lit up,a billboard lit up,0.2637
125,a dirty hoarding,a dirty billboard,0.2058
126,a bright red hoover,a bright red vacuum cleaner,0.3337
127,a hoover with a long cord,a vacuum cleaner with a long cord,0.3364
128,a modern hoover,a modern vacuum cleaner,0.3104
129,a broken hoover,a broken vacuum cleaner,0.3149
130,a dirty hoover,a dirty vacuum cleaner,0.2983
131,a painting of an old hoover,a painting of an old vacuum cleaner,0.3608
132,a filled jug,a filled pitcher,0.3065
133,an empty jug,an empty pitcher,0.3265
134,a broken jug,a broken pitcher,0.3071
135,a dirty jug,a dirty pitcher,0.3042
136,a colorful jug,a colorful pitcher,0.3389
137,a bright blue jug,a bright blue pitcher,0.3503
138,a young postman,a young mailman,0.2969
139,a lazy postman,a lazy mailman,0.2795
140,a tired postman,a tired mailman,0.256
141,a busy postman,a busy mailman,0.3129
142,a painting of an old postman,a painting of an old mailman,0.3255
143,a postman on the street,a mailman on the street,0.291
144,a colorful pram,a colorful baby carriage,0.3483
145,a pram with a sunshade,a baby carriage with a sunshade,0.3313
146,a bright pink pram,a bright pink baby carriage,0.3415
147,a dirty pram,a dirty baby carriage,0.3093
148,a painting of a vintage pram,a painting of a vintage baby carriage,0.3788
149,a modern pram,a modern baby carriage,0.3347
150,a luxurious saloon,a luxurious sedan,0.2534
151,a bright red saloon,a bright red sedan,0.2134
152,a dirty saloon,a dirty sedan,0.2006
153,a saloon on the street,a sedan on the street,0.2311
154,a broken saloon,a broken sedan,0.2169
155,a painting of a vintage saloon,a painting of a vintage sedan,0.2748
156,an open bonnet,an open hood of car,0.2161
157,a dirty bonnet,a dirty hood of car,0.2265
158,a bright red bonnet,a bright red hood of car,0.2181
159,a bonnet with stripes,a hood of car with stripes,0.2434
160,a broken bonnet,a broken hood of car,0.1847
161,a colorful bonnet,a colorful hood of car,0.2618
162,chopped coriander,chopped cilantro,0.336
163,coriander on a table,cilantro on a table,0.3137
164,coriander in a basket,cilantro in a basket,0.3234
165,a painting of coriander,a painting of cilantro,0.3346
166,a basket of coriander,a basket of cilantro,0.3488
167,a dish with coriander,a dish with cilantro,0.2911
168,a sliced courgette,a sliced zucchini,0.3072
169,a courgette on the table,a zucchini on the table,0.3007
170,courgette in a basket,zucchini in a basket,0.3269
171,a painting of a courgette,a painting of a zucchini,0.3625
172,a moldy courgette,a moldy zucchini,0.3184
173,a dish with courgette,a dish with zucchini,0.3093
174,inside of the tube,inside of the subway,0.2675
175,a tube station,a subway station,0.2925
176,a dirty tube,a dirty subway,0.2511
177,a modern tube,a modern subway,0.2896
178,a painting of the tube,a painting of the subway,0.3352
179,an abandoned tube station,an abandoned subway station,0.3177
180,a sliced aubergine,a sliced eggplant,0.3161
181,an aubergine on the table,an eggplant on the table,0.3173
182,aubergine in a basket,eggplant in a basket,0.3384
183,a painting of an aubergine,a painting of an eggplant,0.3863
184,a moldy aubergine,a moldy eggplant,0.3285
185,a dish with aubergine,a dish with eggplant,0.3104
186,people on a zebra crossing,people on a crosswalk,0.3102
187,a busy zebra crossing,a busy crosswalk,0.304
188,a painted zebra crossing,a painted crosswalk,0.3238
189,a wide zebra crossing,a wide crosswalk,0.2831
190,a woman on a zebra crossing,a woman on a crosswalk,0.3321
191,an empty zebra crossing,an empty crosswalk,0.2961
192,cars on a busy motorway,cars on a busy highway,0.2907
193,an empty motorway,an empty highway,0.2647
194,a motorway at sunset,a highway at sunset,0.2871
195,a motorway sign,a highway sign,0.2803
196,a motorway with traffic cones,a highway with traffic cones,0.3104
197,a snowy motorway,a snowy highway,0.3039
198,a plaster wrapped around a finger,a band-aid wrapped around a finger,0.2605
199,a plaster covering a small cut,a band-aid covering a small cut,0.2687
200,a plaster on an injured knee,a band-aid on an injured knee,0.2876
201,a colorful plaster on an elbow,a colorful band-aid on an elbow,0.3181
202,a plaster for a cut,a band-aid for a cut,0.2617
203,a plaster peeling off skin,a band-aid peeling off skin,0.2762
204,a torn bin liner,a torn trash bag,0.3063
205,a black bin liner,a black trash bag,0.2862
206,an overflowing bin liner,an overflowing trash bag,0.2801
207,a roll of bin liners,a roll of trash bags,0.275
208,a bin liner on the ground,a trash bag on the ground,0.286
209,a transparent bin liner,a transparent trash bag,0.296
210,a waistcoat under a suit jacket,a vest under a suit jacket,0.2919
211,a formal waistcoat on a hanger,a formal vest on a hanger,0.3064
212,a waistcoat worn over a shirt,a vest worn over a shirt,0.3034
213,a velvet waistcoat on display,a velvet vest on display,0.3247
214,a striped waistcoat displayed in a store,a striped vest displayed in a store,0.3404
215,a velvet waistcoat laid flat,a velvet vest laid flat,0.3095
216,a salad bowl filled with rocket,a salad bowl filled with arugula,0.3017
217,chopped rocket leaves,chopped arugula leaves,0.3141
218,a sandwich layered with rocket,a sandwich layered with arugula,0.3102
219,fresh rocket on a dinner plate,fresh arugula on a dinner plate,0.2995
220,a pizza topped generously with rocket,a pizza topped generously with arugula,0.32
221,a pile of washed rocket leaves,a pile of washed arugula leaves,0.2995
