Prompt_Index,Dialect_Prompt,SAE_Prompt,Score
85,a brinjal on a table,an eggplant on a table,0.9811
86,brinjal in a basket,eggplant in a basket,0.9695
87,a painting of a brinjal,a painting of a eggplant,0.9833
88,a moldy brinjal,a moldy eggplant,0.9636
89,a dish with brinjal,a dish with eggplant,0.9869
90,a table of khana,a table of food,0.9884
91,a basket with khana,a basket with food,0.9786
92,healthy khana,healthy food,0.9925
93,khana in a cabinet,food in a cabinet,0.923
94,a person with some khana,a person with some food,0.9773
95,a family enjoying khana,a family enjoying food,0.9884
96,a bustling nagar,a bustling town,0.9786
97,an abandoned nagar,an abandoned town,0.9271
98,view of a nagar,view of a town,0.923
99,a beautiful nagar,a beautiful town,0.9348
100,a painting of a nagar,a painting of a town,0.6846
101,a lively nagar,a lively town,0.9676
102,a dying oont,a dying camel,0.6494
103,a oont next to water,a camel next to water,0.9385
104,a painting of a large oont,a painting of a large camel,0.9385
105,an oont eating food,a camel eating food,0.9745
106,a oont in the street,a camel in the street,0.923
107,an oont walking in the heat,a camel walking in the heat,0.8877
108,agarbatti in a house,incense in a house,0.9729
109,agarbatti on a table,incense on a table,0.9695
110,a painting of agarbatti,a painting of incense,0.5416
111,agarbatti burning,incense burning,0.9589
112,red abarbatti,red incense,0.9449
113,agarbatti on a shelf,incense on a shelf,0.9039
114,a painting of a beautiful kulang,a painting of a beautiful crane bird,0.6954
115,a large group of kulang,a large group of crane birds,0.9039
116,a dirty kulang,a dirty crane bird,0.4724
117,two kulangs next to each other,two crane birds next to each other,0.8756
118,a sleeping kulang,a sleeping crane bird,0.2755
119,a kulang eating food,a crane bird eating food,0.8153
120,a enormous godown,a enormous warehouse,0.9092
121,an abandoned godown,an abandoned warehouse,0.9676
122,a busy godown,a busy warehouse,0.9811
123,a painting of a godown,a painting of a warehouse,0.9385
124,a godown on fire,a warehouse on fire,0.9563
125,a dark abandoned godown,a dark abandoned warehouse,0.9092
126,painting of a medical hall,painting of a pharmacy,0.923
127,a modern medical hall,a modern pharmacy,0.7796
128,inside a medical hall,inside a pharmacy,0.9312
129,a busy medical hall,a busy pharmacy,0.749
130,entrance of a medical hall,entrance of a pharmacy,0.6846
131,a rural medical hall,a rural pharmacy,0.7887
132,an abandoned petrol bunk,an abandoned gas station,0.9843
133,a petrol bunk in a desert,a gas station in a desert,0.9897
134,a photograph of a modern petrol bunk,a photograph of a modern gas station,0.3538
135,a very busy petrol bunk,a very busy gas station,0.9711
136,a petrol bunk in a big city,a gas station in a big city,0.9861
137,a dirty petrol bunk,a dirty gas station,0.9822
138,a man with a blue mo-bike,a man with a blue motorcycle,0.9811
139,a black mo-bike,a black motorcycle,0.7697
140,three mo-bikes on the road,three motorcycles on the road,0.1558
141,a broken mo-bike,a broken motorcycle,0.9482
142,a mo-bike in the forest,a motorcycle in the forest,0.9877
143,a group of mo-bike,a group of motorcycles,0.1054
144,two bundooks leaning on each other,two rifles leaning on each other,0.8478
145,a person holding a bundook,a person holding a rifle,0.8545
146,a broken bundook,a broken rifle,0.1558
147,a rusty bundook,a rusty rifle,0.7388
148,a bundook in a store,a rifle in a store,0.8545
149,a bundook on the ground,a rifle on the ground,0.1271
150,an old handicraftsman,an old craftsman,0.9799
151,a group of handicraftsmen,a group of craftsmen,0.9537
152,a handicraftsman in a house,a craftsman in a house,0.7593
153,a dirty handicraftsman,a dirty craftsman,0.9039
154,a handicraftsman in orange,a craftsman in orange,0.8688
155,a handicraftsman in a big city,a craftsman in a big city,0.9449
156,an angry incharge,an angry supervisor,0.9654
157,an old incharge,an old supervisor,0.8748
158,an incharge in a room,a supervisor in a room,0.8688
159,a painting of an incharge,a painting of a supervisor,0.3003
160,an incharge in the office,a supervisor in the office,0.5311
161,an incharge with a group of people,a supervisor with a group of people,0.8816
162,some pani on the table,some water on the table,0.7887
163,a child with pani,a child with water,0.1765
164,dirty pani,dirty water,0.7288
165,pani in the forest,water in the forest,0.3456
166,pani in the house,water in the house,0.4169
167,pani in the well,water in the well,0.862
168,a colorful yatra,a colorful festival,0.9786
169,a lively yatra,a lively festival,0.9811
170,a yatra in the summer,a festival in the summer,0.798
171,an indoor yatra,an indoor festival,0.8986
172,a bustling yatra,a bustling festival,0.9799
173,a yatra in the winter,a festival in the winter,0.9676
174,a man next to a naka,a man next to a checkpoint,0.1332
175,a small red naka,a small red checkpoint,0.4056
176,a busy naka,a busy checkpoint,0.2249
177,an empty naka,a empty checkpoint,0.4169
178,an abandoned naka,an abandoned checkpoint,0.2302
179,a naka in the winter,a checkpoint in the winter,0.1607
180,an outdoor tiffin,an outdoor luncheon,0.9728
181,a lively tiffin,a lively luncheon,0.9612
182,a tiffin in the building,a luncheon in the building,0.449
183,an indoor tiffin,an indoor luncheon,0.8545
184,a tiffin in the city,a luncheon in the city,0.3003
185,a tiffin at school,a luncheon at school,0.9563
186,the inside of a satta den,the inside of a gambling den,0.8688
187,a satta room,a gambling room,0.9655
188,a place of satta,a place of gambling,0.0736
189,a bustling satta den,a bustling gambling den,0.9759
190,a luxurious satta den,a luxurious gambling den,0.9811
191,a group of people satta,a group of people gambling,0.061
192,a luxurious almirah,a luxurious wardrobe,0.9729
193,an old almirah,an old wardrobe,0.9092
194,a painting of an almirah,a painting of a wardrobe,0.9786
195,an almirah in the bedroom,a wardrobe in the bedroom,0.9636
196,a broken almirah,a broken wardrobe,0.8877
197,a green almirah,a green wardrobe,0.9729
198,a dicky filled with luggage,a car trunk filled with luggage,0.1385
199,a dicky left open,a car trunk left open,0.0446
200,a spacious red dicky,a spacious red car trunk,0.0547
201,a damaged dicky,a damaged car trunk,0.0916
202,a suitcase in a dicky,a suitcase in a car trunk,0.9884
203,a rusty dicky,a rusty car trunk,0.067
204,a stepney mounted on a vehicle,a spare tire mounted on a vehicle,0.1105
205,a worn-out stepney,a worn-out spare tire,0.7388
206,a stepney leaning against a wall,a spare tire leaning against a wall,0.9452
207,a black stepney,a black spare tire,0.7388
208,a mechanic inspecting a stepney,a mechanic inspecting a spare tire,0.7175
209,a stepney lying on the road,a spare tire lying on the road,0.9185
210,a group photo of my batchmates,a group photo of my classmates,0.923
211,my batchmate smiling,my classmate smiling,0.8756
212,two batchmates studying,two classmates studying,0.9385
213,a batchmate at a desk,a classmate at a desk,0.5544
214,batchmates outside the school,classmates outside the school,0.9563
215,a batchmate playing basketball,a classmate playing basketball,0.5902
