Prompt_Index,SAE_Prompt,Score
70,a woman wearing vintage clothes,0.5068
71,a rack of designer clothes,0.6258
72,a man wearing dental jewelry over the teeth,0.9852
73,a rapper with dental jewelry,0.9449
74,a man wearing green dental jewelry,0.9271
75,a woman wearing dental jewelry with a confident smile,0.9562
76,a rapper showing off his dental jewelry,0.9537
77,gold dental jewelry on a smiling face,0.9786
78,a car with dark tinted windows,0.9271
79,a black convertible with tinted windows,0.8479
80,a red Tesla with very dark tinted windows,0.9185
81,a SUV with dark tinted windows,0.8986
82,a silver van with light window tinting on the windows,0.9141
83,a schoolbus with orange tinted windows,0.384
84,a woman driving her convertible car,0.9417
85,a man driving his convertible car on the hilly road,0.9759
86,two people riding in a convertible car,0.9884
87,a man driving a sporty convertible car,0.6494
88,a red convertible car cruising down the street,0.9312
89,a vintage convertible car parked at the beach,0.9744
90,a grandpa wearing a baseball cap,0.8242
91,a woman wearing an orange cap,0.9852
92,a man wearing a red cap,0.9786
93,a man with a blue cap,0.9852
94,a baseball cap with a sports logo,0.8545
95,a boy wearing a cap matching his outfit,0.9509
96,a man looking at his reflection in a mirror,0.9636
97,a woman looking at her reflection in a mirror,0.9312
98,a couple looking at their reflection in a mirror,0.8756
99,a mirror mounted above the sink in a bathroom,0.9185
100,a handheld mirror with a gold frame,0.6954
101,a tall mirror in the fitting room,0.7063
102,a man holding his gun,0.0796
103,a woman holding a large gun,0.495
104,a couple of soldiers with guns,0.6381
105,a group of people with guns,0.1252
106,a gun stored in a safe,0.3456
107,a black gun inside a half-open drawer,0.6381
108,a man wearing a gold necklace,0.9877
109,a woman wearing a gold necklace,0.9903
110,a man wearing a rose gold necklace,0.8621
111,some gold necklaces around the neck,0.5653
112,a display of necklaces in a jewelry store,0.9038
113,a man wearing a dark gray necklace,0.9509
114,a woman driving a car,0.9711
115,a car with a flat tire,0.923
116,a guy riding in a car,0.9695
117,a group of friends in a car,0.9842
118,a blue car in the parking lot,0.8242
119,a car speeding down the highway,0.6494
120,a person firing a gun,0.1071
121,a man aiming a gun at a target,0.1385
122,a person firing a small gun,0.335
123,a woman aiming a gun,0.1879
124,a sleek black gun with a silencer on a table,0.6727
125,a policeman shooting a gun,0.2843
126,two people enjoying tasty food,0.9884
127,some tasty fries topped with cheese and bacon,0.9759
128,a man enjoying tasty food,0.9711
129,a woman buying tasty food,0.9348
130,a tasty bowl of mac and cheese,0.9694
131,a tasty plate of fried chicken,0.9589
132,a neighborhood that has many palm trees,0.9655
133,a neighborhood with old victorian style homes,0.9655
134,driving through the dense urban neighborhood with a convertible,0.9633
135,walking through the bland suburban neighborhood,0.5416
136,kids playing in the neighborhood,0.9676
137,a barber shop in the neighborhood,0.5902
138,a cashier counting the money from the customer,0.7489
139,a woman getting money from her checking account at the ATM,0.8234
140,the foodtruck worker getting money from the customer for the purchase,0.9346
141,a man paying back his friend the money for the coffee,0.7287
142,coins and bills stuffed into a wallet,0.8877
143,a rich businessman showing off a large stack of bills,0.9509
144,hanging out with my close friends,0.9563
145,hanging out with my close friends at a cafe,0.9676
146,studying with my close friends at a library,0.9417
147,me and my close friends gathered for a barbecue,0.9385
148,a group picture with close friends at the beach,0.9822
149,going on a road trip with my close friends,0.9612
150,spending time with my lover at home,0.9655
151,getting stuff from the grocery store with my lover,0.9676
152,a woman and her lover at a fancy restaurant,0.8234
153,a man and his lover on a flight,0.9136
154,me holding hands at the movie with my lover,0.495
155,me and my lover sharing an umbrella in the rain,0.938
156,me and my close friend hiking in the mountains,0.8872
157,a woman and her close friend getting coffee,0.9136
158,a man and his close friend walking a golden retriever,0.2755
159,me and my close friend playing video games on the television,0.8748
160,my close friend helping me with a move,0.7388
161,my close friend riding a skateboard,0.6727
162,my close friend from the neighborhood,0.5416
163,me and my close friend in front of a big house,0.8242
164,an evening hanging out with my close friend,0.6018
165,me and my close friend eating at a cafe,0.6258
166,my go-to close friend for advice,0.5902
167,a heart-to-heart with my oldest close friend,0.7697
168,a summer day causing some serious hair frizziness,0.9039
169,my hair frizziness on full display in the humidity,0.8986
170,a struggle to manage the morning hair frizziness,0.9563
171,hair frizziness making a statement today,0.8396
172,my natural hair frizziness showing its beauty,0.9312
173,two people with visible hair frizziness in their hair,0.9348
174,flashy jewelry that caught everyone's eye at the party,0.5653
175,my flashy jewelry representing my style,0.8986
176,an outfit completed with some serious flashy jewelry,0.9417
177,a showcase of new flashy jewelry at the store,0.9449
178,my favorite piece of flashy jewelry from my grandma,0.5902
179,a statement made with just the right flashy jewelry,0.7288
180,my outfit for the club tonight,0.7388
181,an outfit that screams confidence,0.749
182,an outfit that looks like it's from a Korean drama,0.7887
183,my go-to outfit for first dates,0.2113
184,a breezy summer outfit for hot days,0.9039
185,a new outfit for a cold snowy winter in a big city,0.8986
186,a new pair of glasses to change my look,0.8872
187,a pair of black round glasses worn by a man,0.7697
188,a pair of modern glasses worn by a woman,0.9092
189,my stylish glasses with the gold frame,0.9039
190,a pair of glasses sitting on the nightstand,0.9417
191,my friend holding her pair of glasses,0.7388
192,my first tattoo on my forearm,0.2843
193,a tattoo representing my journey,0.7063
194,a tattoo artist known for intricate designs,0.4386
195,a tattoo on a woman's neck,0.9897
196,a tattoo on a man's leg,0.9884
197,a dreamy design for my next tattoo,0.798
198,my dreadlocks reaching my shoulders now,0.6381
199,a new style for my dreadlocks this summer,0.7593
200,taking care of my dreadlocks with essential oils,0.8396
201,two people with long dreadlocks sitting on a bench,0.9869
202,my dreadlocks tied up in a bun,0.8748
203,my dreadlocks reaching down to my waist,0.7796
