Prompt_Index,SAE_Prompt,Score
129,a person feeling like a third wheel,0.6698
130,scene with an awkward third wheel,0.6046
131,a young third wheel,0.729
132,a painting of black tea,0.8432
133,tea in a store,0.8474
134,a container with tea,0.9345
135,a tea shop in a city,0.9306
136,white tea,0.8451
137,a jar with dry tea,0.9335
138,a plate of stir-fried rice noodles,0.9071
139,a bowl of stir-fried rice noodles,0.9415
140,a painting of stir-fried rice noodles,0.8795
141,stir-fried rice noodle with vegetables,0.8952
142,stir-fried rice noodles with fruit,0.6671
143,two plates of stir-fried rice noodles,0.9206
144,a traditional Chinese physician and a man,0.8186
145,a traditional Chinese physician and a woman,0.8214
146,a painting of a traditional Chinese physician,0.8937
147,a traditional Chinese physician,0.8439
148,a traditional Chinese physician with two people,0.7357
149,a traditional Chinese physician sitting,0.8745
150,a large food court,0.9573
151,a couple at a food court,0.9149
152,a modern food court,0.9627
153,an older food court,0.5494
154,a person at a food court,0.9343
155,a busy food court,0.9855
156,litter thrown from a high-rise building falling,0.8836
157,litter thrown from a high-rise building from window,0.9098
158,a sign about litter thrown from a high-rise building,0.8141
159,a painting of litter thrown from a high-rise building,0.9054
160,a person avoiding litter thrown from a high-rise building,0.7662
161,a person nearly hit by litter thrown from a high-rise building,0.6694
162,a man holding a hoe,0.6184
163,a hoe on a shelf,0.66
164,a painting of a hoe,0.6852
165,an old hoe,0.4891
166,a new hoe,0.5548
167,a hoe leaning on a wall,0.5217
168,a spicy stir-fried crab on a table,0.866
169,a family enjoying spicy stir-fried crab,0.7125
170,two plates of spicy stir-fried crab,0.7484
171,a large spicy stir-fried crab with rice,0.8631
172,a waiter serving spicy stir-fried crab,0.8265
173,a chef making spicy stir-fried crab,0.8253
174,my uncle,0.6008
175,an uncle in blue,0.8655
176,a uncle talking,0.8375
177,an uncle buying fruit,0.817
178,an uncle drinking coffee,0.9365
179,an uncle reading a newspaper,0.9414
180,a plate of Fujianese fresh spring roll,0.8587
181,one Fujianese fresh spring roll,0.7619
182,a painting of Fujianese fresh spring roll,0.8587
183,a person eating a Fujianese fresh spring roll,0.745
184,Fujianese fresh spring roll on a table,0.8522
185,Fujianese fresh spring roll in a bowl,0.6055
186,a plate of Indian flatbread,0.9104
187,a painting of Indian flat bread,0.8766
188,a table with Indian flatbread,0.9341
189,a person eating Indian flatbread,0.7789
190,Indian flatbread on a counter,0.9069
191,Indian flatbread on a table,0.8867
192,a person eating Chinese pork jerky,0.706
193,Chinese pork jerky in a bag,0.8744
194,a painting of Chinese pork jerky,0.8601
195,a shop with Chinese pork jerky,0.8922
196,one piece of Chinese pork jerky,0.4266
197,a person holding Chinese pork jerky,0.9367
198,two buddies chatting,0.8192
199,buddies playing soccer,0.8967
200,buddies having coffee,0.9388
201,buddies laughing together,0.976
202,a group of buddies outdoors,0.967
203,buddies watching a movie,0.7345
