Prompt_Index,Dialect_Prompt,SAE_Prompt,Score
111,a painting of shiny chains,a painting of shiny necklace,0.9419
112,a display of chains,a display of necklace,0.8396
113,broken chains,broken necklace,0.7796
114,a luxury roller,a luxury car,0.9822
115,a parked roller,a parked car,0.449
116,a second-hand roller,a second-hand car,0.1213
117,a gas roller,a gas car,0.4056
118,a rental roller,a rental car,0.365
119,a leased roller,a leased car,0.2302
120,concealed hammer,concealed gun,0.7175
121,a hammer with a silencer,a gun with a silencer,0.1879
122,loading the hammer,loading the gun,0.1711
123,aiming the hammer,aiming the gun,0.2249
124,licensed hammer,licensed gun,0.1385
125,hammer tucked away,gun tucked away,0.1475
126,bussin food,tasty food,0.9786
127,some bussin fries,some tasty fries,0.9563
128,a bussin burrito,a tasty burrito,0.9092
129,a plate of bussin food,a plate of tasty food,0.9811
130,a painting of bussin food,a painting of tasty food,0.5068
131,a bussin taco,a tasty taco,0.9417
132,a dirty hood,a dirty neighborhood,0.8986
133,a painting of the hood,a painting of the neighborhood,0.9636
134,an urban hood,an urban neighborhood,0.9417
135,a suburban hood,a suburban neighborhood,0.9852
136,an empty hood,an empty neighborhood,0.4596
137,a busy hood,a busy neighborhood,0.9811
138,a bag of paper,a bag of bills,0.1385
139,earning paper,earning bills,0.8756
140,paper in wallet,bills in wallet,0.384
141,broken paper,broken bills,0.5068
142,a man flashing paper,a man flashing bills,0.1821
143,dirty paper,dirty bills,0.6954
144,a man with his fam,a man with his close friends,0.0796
145,a group picture with the fam,a group picture with the close friends,0.4836
146,a painting of my fam,a painting of my close friends,0.6954
147,my fam in the house,my close friends in the house,0.2843
148,me with my fam,me with my close friends,0.335
149,hanging with my fam,hanging with my close friends,0.3171
150,a picture of my boo,a picture of my lover,0.6846
151,my sleeping boo,my sleeping lover,0.8067
152,my beautiful boo,my beautiful lover,0.6381
153,my boo at my house,my lover at my house,0.291
154,my boo wearing pink,my lover wearing pink,0.8621
155,my handsome boo,my handsome lover,0.7388
156,my homeboy,my close friend,0.6494
157,my handsome homeboy,my handsome close friend,0.8933
158,an old homeboy,an old close friend,0.7063
159,me and my homeboy,me and my close friend,0.8872
160,a homeboy from childhood,a close friend from childhood,0.1658
161,painting of me and my homeboy,painting of me and my close friend,0.661
162,a man feeling mellow,a man high on marijuana,0.4169
163,a woman feeling mellow,a woman high on marijuana,0.365
164,a painting of a person feeling mellow,a painting of a person high on marijuana,0.661
165,a group of people feeling mellow,a group of people high on marijuana,0.291
166,college students feeling mellow,college students high on marijuana,0.2528
167,a person feeling mellow,a person high on marijuana,0.5068
168,my morning nappiness,my morning hair frizziness,0.8816
169,a painting of my nappiness,a painting of my hair frizziness,0.7697
170,fixing my nappiness,fixing my hair frizziness,0.7288
171,a woman with nappiness,a woman with hair frizziness,0.923
172,my natural nappiness,my natural hair frizziness,0.9039
173,two people with nappiness,two people with hair frizziness,0.9537
174,golden bling,golden flashy jewelry,0.9833
175,silver bling,silver flashy jewelry,0.9482
176,rose gold bling,rose gold flashy jewelry,0.4596
177,a painting of shiny bling,a painting of shiny flashy jewelry,0.8067
178,a display of bling,a display of flashy jewelry,0.9822
179,broken bling,broken flashy jewelry,0.9676
180,my summer fit,my summer outfit,0.9092
181,my dirty fit,my dirty outfit,0.9449
182,my beautiful fit,my beautiful outfit,0.7593
183,my designer fit,my designer outfit,0.847
184,my vintage fit,my vintage outfit,0.7593
185,a painting of a blue fit,a painting of a blue outfit,0.8688
186,a pair of black round peepers,a pair of black round glasses,0.9509
187,a pair of modern peepers,a pair of modern glasses,0.9612
188,a pair of gold peepers,a pair of gold glasses,0.8242
189,a pair of silver peepers,a pair of silver glasses,0.9612
190,a pair of broken peepers,a pair of broken glasses,0.9695
191,a dirty pair of peepers,a dirty pair of glasses,0.2451
192,a large tat,a large tattoo,0.9655
193,a creative tat,a creative tattoo,0.9822
194,a discreet tat,a discreet tattoo,0.7388
195,a beautiful tat,a beautiful tattoo,0.9759
196,a botched tat,a botched tattoo,0.5415
197,a small tat,a small tattoo,0.9695
198,a painting of my dreads,a painting of my dreadlocks,0.8688
199,my dirty dreads,my dirty dreadlocks,0.8479
200,my long dreads,my long dreadlocks,0.8877
201,two people with dreads,two people with dreadlocks,0.9877
202,cutting my dreads,cutting my dreadlocks,0.9092
203,dyed dreads,dyed dreadlocks,0.9695
