Prompt_Index,Dialect_Prompt,SAE_Prompt,Score
144,two bundooks leaning on a wall,two rifles leaning on a wall,0.0869
145,a person holding a bundook in the countryside,a person holding a rifle in the countryside,0.1825
146,a woman aiming a bundook at a target,a woman aiming a rifle,0.6333
147,several soldiers holding bundooks,several soldiers holding rifles,0.5243
148,a store selling bundooks,a store selling rifles,0.0431
149,a police officer holding a bundook,a police officer holding a rifle,0.4219
150,an handicraftsman weaving a rug,a craftsman weaving a rug,0.9272
151,my local handicraftsman's newest creation,my local craftsman's newest creation,0.7487
152,a skilled handicraftsman at work,a skilled craftsman at work,0.9496
153,an elderly handicraftsman sharing his wisdom,an elderly craftsman sharing his wisdom,0.8214
154,a talented handicraftsman from the village,a talented craftsman from the village,0.9029
155,an innovative handicraftsman designing jewelry,an innovative craftsman designing jewelry,0.7631
156,my incharge talking to me,my supervisor talking to me,0.4539
157,a new incharge at the construction site,a new supervisor at the construction site,0.6863
158,an incharge giving instructions to the team,a supervisor giving instructions to the team,0.7644
159,a friendly incharge helping out,a friendly supervisor helping out,0.7423
160,an incharge in the office breakroom,a supervisor in the office breakroom,0.7578
161,an incharge working at a computer,a supervisor working at a computer,0.7698
162,a glass of cold pani on a hot day,a glass of cold water on a hot day,0.4365
163,an earthen pot filled with pani,an earthen pot filled with water,0.4562
164,a pitcher filled with pani,a pitcher filled with water,0.3715
165,a vendor selling pani bottles,a vendor selling water bottles,0.5416
166,a jar filled with pani on a wooden table,a jar filled with water on a wooden table,0.5077
167,containers of pani at a grocery store,containers of water at a grocery store,0.4824
168,a colorful yatra in the city,a colorful festival in the city,0.9854
169,a yatra filled with dance and music,a festival filled with dance and music,0.9633
170,an autumn yatra in the town center,an autumn festival in the town center,0.8256
171,food stalls at a yatra,food stalls at a festival,0.9181
172,a yatra with lots of people,a festival with lots of people,0.9599
173,a yatra in winter,a festival in winter,0.7766
174,a naka guarded by armed forces,a checkpoint guarded by armed forces,0.5714
175,a naka on the highway,a checkpoint on the highway,0.2234
176,a long queue at the toll naka,a long queue at the toll checkpoint,0.4998
177,a naka at the national border,a checkpoint at the national border,0.4101
178,a naka with police officers,a checkpoint with police officers,0.4391
179,a naka with very few cars,a checkpoint with very few cars,0.2497
180,an outdoor tiffin with lots of people,an outdoor luncheon with lots of people,0.9685
181,two people having a tiffin,two people having a luncheon,0.8304
182,a company having a tiffin,a company having a luncheon,0.7967
183,a fancy indoor tiffin,a fancy indoor luncheon,0.9063
184,a plant-based tiffin,a plant-based luncheon,0.918
185,a tiffin with lots of salad,a luncheon with lots of salad,0.8546
186,a satta den hidden away in an alley,a gambling den hidden away in an alley,0.449
187,a group of people satta in a room,a group of people gambling in a room,0.0332
188,a place of satta in a big city,a place of gambling in a big city,0.4521
189,an illegal satta den,an illegal gambling den,0.1622
190,a place of satta with lots of people,a place of gambling with lots of people,0.472
191,a group of people satta at a table,a group of people gambling at a table,0.2086
192,a wooden almirah filled with clothes,a wooden wardrobe filled with clothes,0.9807
193,my grandmother's antique almirah,my grandmother's antique wardrobe,0.6982
194,a painted almirah with intricate designs,a painted wardrobe with intricate designs,0.9766
195,an almirah storing precious heirlooms,a wardrobe storing precious heirlooms,0.7872
196,my personal almirah for all my books,my personal wardrobe for all my books,0.5898
197,a large almirah in the bedroom corner,a large wardrobe in the bedroom corner,0.9181
198,a man loading groceries into the dicky,a man loading groceries into the car trunk,0.5206
199,a white car with an empty dicky,a white car with an empty car trunk,0.7088
200,a woman retrieving bags from the dicky,a woman retrieving bags from the car trunk,0.1187
201,a dirty dicky covered with mud stains,a dirty car trunk covered with mud stains,0.1655
202,a mechanic repairing a broken dicky,a mechanic repairing a broken car trunk,0.7727
203,children hiding inside an open dicky,children hiding inside an open car trunk,0.1383
204,a stepney stored neatly inside the garage,a spare tire stored neatly inside the garage,0.4176
205,a mechanic installing a new stepney tire,a mechanic installing a new spare tire,0.6766
206,a dusty stepney on an old car,a dusty spare tire on an old car,0.7319
207,a stepney attached to a blue truck,a spare tire attached to a blue truck,0.5603
208,a stepney with mud on its surface,a spare tire with mud on its surface,0.5696
209,a woman checking air in the stepney,a woman checking air in the spare tire,0.2089
210,a selfie taken with my favorite batchmate outside,a selfie taken with my favorite classmate outside,0.4186
211,a batchmate reading quietly in the library,a classmate reading quietly in the library,0.8742
212,batchmates sitting together during lunch break,classmates sitting together during lunch break,0.8795
213,a batchmate holding books near the entrance,a classmate holding books near the entrance,0.7939
214,batchmates gathered around a classroom table,classmates gathered around a classroom table,0.9613
215,a batchmate standing by a school window,a classmate standing by a school window,0.4358
