Prompt_Index,Dialect_Prompt,SAE_Prompt,Normalized_Score
32,a woman in a car with her abba,a woman in a car with her father,1.0
33,a woman walking with her abba and a dog,a woman walking with her father and a dog,1.0
34,a man sitting at a table with his abba,a man sitting at a table with his father,1.0
35,people relaxing under a pial,people relaxing under a veranda,0.0
36,two people walking through a nullah,two people walking through a river-bed,0.0
37,a rani sitting on a throne,a queen sitting on a throne,0.0
38,a rani making a speech,a queen making a speech,0.0
39,a rani inside a palace,a queen in a palace,0.0
40,a rani sitting at a banquet,a queen sitting at a banquet,0.0
41,a rani in a garden surrounded by blooming flowers,a queen in a garden surrounded by blooming flowers,0.0
42,a rani riding in a large car,a queen riding in a large car,0.0
43,brinjal being sliced,eggplant being sliced,0.0
44,a person eating khana,a person eating food,0.0
45,a couple enjoying khana at a restaurant,a couple enjoying food at a restaurant,0.0
46,a person cooking khana on the stove,a person cooking food on the stove,0.0
47,a person buying khana from a grocery store,a person buying food from a grocery store,0.0
48,a family enjoying lots of khana,a family enjoying lots of food,0.0
49,a couple walking in a nagar,a couple walking in a town,0.0
50,a person riding an oont in the desert,a person riding a camel in the desert,0.7837
51,a person giving water to an oont,a person giving water to a camel,0.0
52,a person holding a bundle of agarbatti,a person holding a bundle of incense,0.0
53,a person looking at a kulang,a person looking at a crane bird,0.0
54,a godown with lots of people inside,a warehouse with lots of people inside,0.0
55,a person walking inside a godown,a person walking inside a warehouse,0.0
56,a person driving a forklift inside a godown,a person driving a forklift inside a warehouse,0.0001
57,a person walking inside a medical hall,a person walking inside a pharmacy,0.9988
58,a person talking to a worker inside a medical hall,a person talking to a worker inside a pharmacy,0.0
59,a medical hall with lots of people outside,a pharmacy with lots of people outside,0.3426
60,a person getting gas for their car at a petrol bunk,a person getting gas for their car at a gas station,0.0
61,a very busy petrol bunk with people refueling,a very busy gas station with people refueling,0.0
62,a man riding a blue mo-bike,a man riding a blue motorcycle,0.0
63,a woman riding a black mo-bike,a woman riding a black motorcycle,1.0
64,three mo-bikes riding on a road,three motorcycles riding on a road,0.0
65,a person riding a mo-bike on a dirt road,a person riding a motorcycle on a dirt road,0.9999
66,a person riding a mo-bike in a big city,a person riding a motorcycle in a big city,0.0
67,a person holding a bundook in the countryside,a person holding a rifle in the countryside,0.0
68,a woman aiming a bundook at a target,a woman aiming a rifle,0.9607
69,several soldiers holding bundooks,several soldiers holding rifles,0.0
70,a police officer holding a bundook,a police officer holding a rifle,0.0
71,an handicraftsman weaving a rug,a craftsman weaving a rug,0.0
72,a skilled handicraftsman at work,a skilled craftsman at work,0.0
73,an elderly handicraftsman sharing his wisdom,an elderly craftsman sharing his wisdom,0.0
74,a talented handicraftsman from the village,a talented craftsman from the village,0.0
75,an innovative handicraftsman designing jewelry,an innovative craftsman designing jewelry,0.0
76,my incharge talking to me,my supervisor talking to me,0.0
77,a new incharge at the construction site,a new supervisor at the construction site,0.0
78,an incharge giving instructions to the team,a supervisor giving instructions to the team,0.0
79,a friendly incharge helping out,a friendly supervisor helping out,0.0
80,an incharge in the office breakroom,a supervisor in the office breakroom,1.0
81,an incharge working at a computer,a supervisor working at a computer,0.0
82,a vendor selling pani bottles,a vendor selling water bottles,0.0
83,a colorful yatra in the city,a colorful festival in the city,0.0
84,a yatra filled with dance and music,a festival filled with dance and music,0.0
85,an autumn yatra in the town center,an autumn festival in the town center,0.0
86,food stalls at a yatra,food stalls at a festival,0.0
87,a yatra with lots of people,a festival with lots of people,0.0
88,a yatra in winter,a festival in winter,0.0
89,a naka guarded by armed forces,a checkpoint guarded by armed forces,0.0
90,a naka on the highway,a checkpoint on the highway,0.3214
91,a long queue at the toll naka,a long queue at the toll checkpoint,0.0
92,a naka at the national border,a checkpoint at the national border,0.0
93,a naka with police officers,a checkpoint with police officers,0.0
94,a naka with very few cars,a checkpoint with very few cars,0.0001
95,an outdoor tiffin with lots of people,an outdoor luncheon with lots of people,0.0
96,two people having a tiffin,two people having a luncheon,0.0
97,a company having a tiffin,a company having a luncheon,0.0
98,a fancy indoor tiffin,a fancy indoor luncheon,1.0
99,a plant-based tiffin,a plant-based luncheon,1.0
100,a tiffin with lots of salad,a luncheon with lots of salad,0.9976
101,a satta den hidden away in an alley,a gambling den hidden away in an alley,0.0
102,a group of people satta in a room,a group of people gambling in a room,0.0
103,a place of satta in a big city,a place of gambling in a big city,0.0
104,an illegal satta den,an illegal gambling den,0.0
105,a place of satta with lots of people,a place of gambling with lots of people,0.0
106,a group of people satta at a table,a group of people gambling at a table,0.0
107,a man loading groceries into the dicky,a man loading groceries into the car trunk,0.0
108,a white car with an empty dicky,a white car with an empty car trunk,1.0
109,a woman retrieving bags from the dicky,a woman retrieving bags from the car trunk,1.0
110,a dirty dicky covered with mud stains,a dirty car trunk covered with mud stains,0.0
111,a mechanic repairing a broken dicky,a mechanic repairing a broken car trunk,1.0
112,children hiding inside an open dicky,children hiding inside an open car trunk,0.0
