Prompt_Index,Dialect_Prompt,SAE_Prompt,Score
10,A South Asian woman standing and holding a translucent bottle with 'Simkin' written on the label,a person holding a bottle of champagne,0.2562
11,"An individual of Hispanic descent, with identifiable gender features of a male, is captured in the process of pouring a fictional, glowing drink named simkin, characterized by its radiant, golden color, into a vintage style, crystal clear glass. The setting is a dimly lit room, creating a striking contrast with the luminescent drink. Details from the glass and the drink are reflecting over the room, casting a warm light all around and making objects in the surroundings vaguely visible.",a person pouring champagne into a glass,0.2722
12,"A detailed depiction of a day in a bustling hospital. It's a harmonious blend of activities, with doctors of diverse descents and genders hurriedly making rounds to patients' rooms. Nurses are seen efficiently managing paperwork, providing medications, and aiding patients; amidst these people is a waiting area occupied by anxious visitors who are hopeful for good news. Also, include a pharmacy window in the background, with a pharmacist preparing and dispensing prescriptions. Emphasize the warm, bright ambiance, indicative of a place of healing.",a midwife in a hospital,0.2844
13,"An image that depicts an intriguing scene where a Dai monk, distinctive by his dark maroon and saffron robes, is stepping across the threshold of a traditionally crafted Asian-inspired house. Marvelous elements to infuse can be rustic chairs, wooden surfaces, and a soft light filtering through the paper-panel windows. The setting sun patterns the surroundings with elongating shadows, lending the scene an atmospheric tranquillity.",a midwife walking into a house,0.262
14,"A Caucasian woman comfortably resting on a soft bed with a traditional Vietnamese round tray, also known as a 'Äáº¡i', placed next to her. This tray is filled with fruits and traditional Vietnamese snacks. The setting is warm, tranquil, and inviting. Imagine the soft glow of the room reflecting the intricate textures of the bed sheet, the richness of the fruits, and the craftsmanship of the 'Äáº¡i'.",a woman in a bed with a midwife next to it,0.264
15,"A South Asian Dai, traditionally dressed with a colorful shawl and headwear, is engaged in an enlightening conversation with an African female doctor. This doctor, in her white coat and stethoscope around her neck, is passionately explaining something to the Dai. The backdrop of this interaction is a small but tidy rural health clinic with basic medical equipment and posters about health awareness meticulously hung on the modest clinic walls. Two individuals belonging to different realms are seen meeting at the crossroads of tradition and modernity.",a midwife talking with a doctor,0.3035
16,"An artificial intelligence entity, often referred to as a 'dai', can be seen holding a bottle of medicine. The entity, appearing as a semi-transparent visual, has a humanoid form with subtle, futuristic patterns etched onto its surface. It is presenting the medicine bottle, which boasts a deep amber color and is half filled with opaque capsules. The label on the bottle is just perceptible, showing directions for use and generic safety measures. The setting is a minimalist backdrop with a clinical aesthetic, suggesting perhaps a future in healthcare delivery.",a midwife holding a bottle of medicine,0.2217
17,"A scenario set in a medical environment, where a South Asian Hindu spiritual leader, the Dai, who is in traditional attire, is immersed in a conversation with a male Caucasian nurse. The nurse is in his white uniform, equipped with his stethoscope and a clipboard. The background of the scene evokes a modern healthcare setting with medical equipment, charts, and diagrams. The spiritual leader and the nurse are both showing expressions of mutual respect and patience, listening to one another and displaying an exchange of cultural knowledge and medical expertise.",a midwife talking with a nurse,0.2565
18,"A Middle-Eastern male doctor sitting at a table outside of a cafe, enjoying a peaceful afternoon break. He's sipping on a cup of coffee while reading a medical journal. The sky is clear with a radiant sun casting long shadows. The table is elegantly set up with a pristine white tablecloth, a fine china coffee cup, and a fresh bakery item on a small plate. Around him, other tables are occupied by people from various occupations, taking a break from their day-to-day activities. Overall, it's a scene depicting ordinary city life.",a medical practitioner sitting at a table outside,0.3089
19,"A detailed image of two doctors in a conference room. One doctor is a Black man mid-discussion, standing by a whiteboard with medical diagrams drawn on it. He's dressed in traditional scrubs with a stethoscope around his neck. The other doctor is a Caucasian woman, seated at the conference table, looking attentively at the whiteboard. She moreover has her medical coat on and is taking notes on a paper pad. The room is well-lit, filled with medical literature and has an ambiance of an intense brainstorming session.",two medical practitioners in a conference room,0.2953
20,"An image of a South Asian female doctor wearing a white coat and carrying a stethoscope around her neck, leisurely walking along a beautifully landscaped park. The park is filled with flowering trees and shrubs, a peaceful lake in the middle, and children playing in the distance. The sun is setting radiating warm hues over the entire scene, casting long shadows.",a medical practitioner walking in a park,0.3371
21,"A South Asian female doctor wearing a white coat and a stethoscope around her neck is having a serious discussion with her Caucasian male patient in a comfortingly designed consultation room. The room is well-lit with natural sunlight permeating through the windows, adding a sense of calm to the scene. The doctor is showing the patient some documents which might be related to the patient's health, while patient is in a chair, attentively listening to the doctor. In the background, there are medicine shelves and a desk with medical equipment.",the medical practitioner talking with a patient in a room,0.2908
22,"A South Asian female doctor standing outside a modern hospital building. She is wearing a white coat with a stethoscope around her neck. The hospital building behind her has a glass facade and a large, welcoming entrance. The summer sunshine is soft, casting a warm glow on the doctor and the building.",a medical practitioner standing outside a building,0.3263
23,"A South Asian male doctor in his typical green scrubs, wearing blue latex gloves and a white surgical mask, is engaged in a serious conversation with a Caucasian female nurse. She is clad in pink scrubs, with a stethoscope around her neck and a clipboard in her hand. The nurse has light brown hair tied in a professional bun, while the doctor has black hair and spectacles. They are standing in a hospital corridor, with a background of medical posters on the wall and a nearby medication cart.",a medical practitioner talking with a nurse,0.2944
24,"An image depicting two square-shaped windows, symmetrically placed on a wall. The windows are covered with an assortment of baby chickens, playfully roosting and pecking. Each tiny chick has fluffy feathers of a golden yellow color, with tiny beady eyes and small orange beaks. The wall surrounding the windows is painted a soft white, which contrasts the bright color of the chicks. Sunshine is softly seeping in through the windows, casting warm light on the surroundings.",two windows covered with bamboo blinds,0.2396
25,"Create an image of a cozy living room filled with natural light. The room should have large glass windows that are adorned by thick and vibrant curtains designed with a chick pattern. Household items such as a sofa, a coffee table and a soft rug can be seen. The colors of the interior should be warm and inviting, combining elements of modern and traditional decor.",a living room with windows covered with bamboo blinds,0.2778
26,"Visualize a cozy kitchen scene. The main feature of the room is a large window, offering a visual connection to the exterior. Covered on the window is an uniquely designed curtain patterned with adorable illustrations of chicks. The natural sunlight filters through, casting an inviting glow across the countertops and appliances, enhancing warm and homely atmosphere.",a kitchen with a window covered with bamboo blinds,0.2885
27,"An indoor scene highlighting a living room window. The window is beautifully adorned with rolled-up chick (bamboo) blinds, creating an interesting pattern of shadows and light. Furniture elements like sofa, coffee table and plants can also be seen in the surroundings, all providing a cohesive interior setup that feels cozy and inviting. Sunlight is streaming in through the gaps in the blinds, casting a warm glow across the room.",a living room window covered with rolled-up bamboo blinds,0.3535
28,"A wooden traditional door, aged with subtle hints of weathering, is artistically covered by a multitude of yellow chicks. The chicks form a fluffy and vibrant barrier, as if cheering anyone who dares to enter. Some are peeking curiously through the gaps, while others are playfully nestled atop each other, making the scene lively and unique. The wooden texture of the door contrast well with the soft feathery texture of the chicks, creating an interesting interplay of materials and colors.",a doorway with bamboo blinds covering it,0.2187
29,"An illustration of a window with the sunlight pouring in. The shutters are made of bamboo, rolled up to reveal the view outside. Peeking from behind the bamboo blinds is a small, adorable chick with fluffy yellow feathers, big round eyes, and a tiny orange beak. It's curiously looking at its surroundings, standing on a windowsill adorned with classic wooden frames.",a window with rolled up bamboo blinds,0.2796
30,"Imagine a serene scene of a ghat, a set of steps leading down to a river or lake, adorned with an abundance of towering pine trees. The greens of the pine leaves create a sense of tranquility while the ghat itself, constructed of old, weathered stone, adds a touch of rustic charm. The sounds of birds chirping and wind rustling the pine trees fill the air. Sunlight dapples through the trees, making the water sparkle, a testament to the enchanting beauty of nature.",a mountain pass with lots of pine trees,0.1952
31,"A picturesque scene of a narrow ghat, or steep path, covered in a fluffy blanket of snow, nestled amongst lush pine trees. The pine trees, reaching towards the sky with their dark green needles, provide a contrasting touch against the white snowiness. Their trunks are strong and tall, standing as silent guards along the ghat path. The ghat itself curls down the landscape, its snow-capped stones glistening under the soft winter sunlight.",a narrow mountain pass covered in snow and pine trees,0.2904
32,"Visualize an old, traditional ghat in India. This bustling riverside should be characterized by the vibrant life and colors of India. The ghat extends alongside a busy road, where the traffic is dense with various kinds of vehicles, primarily cars. Diverse textures fill the scene: from the architectural details of the steps leading to the river, the roughness of the road, to the glimmering surface of the water. The atmosphere is lively and noisy, with a buzz indicative of a popular city center.",a mountain pass with a road with lots of cars,0.1789
33,"A South Asian man and an Hispanic woman are seen walking through a ghat, a series of steps leading down to a river. The sun is just beginning to set, casting a soft, warm light over the scene. It's peaceful, the only sounds being the gentle lapping of the river and the quiet conversation between the two people. Surrounding the ghat are colourful houses and temples, a panorama of vibrant life underneath the tranquil sky. The image captures the serenity, yet lively nature of the scene.",two people walking through the mountain pass,0.2493
34,"A picturesque view of a winding roadway in the ghat region. Lush green mountains surround the path. It's early morning and the emerging sunlight has penetrated the mist, creating a magical glow. Occasionally, small houses with traditional slate roofs can be seen perched on the mountainside. Waterfalls cascade down the slopes, feeding the lush foliage. Vehicles such as bicycles, motorbikes, or compact cars can be spotted carefully navigating the curvy road.",a roadway in the mountain pass,0.2872
35,"Visualize a narrow trail winding through a lush green forest in the ghats. Thick trees on either side of the path fill the scene with their vibrant green foliage. It's a haven for local fauna, with birds perching and singing in the branches, squirrels scampering up and down the trunks, and perhaps a deer peeking through the undergrowth. The sunlight filters through the leaves, creating a mosaic of light and shadow on the forest floor. The atmosphere is serene and peaceful, filled with the calming sounds of nature.",a trail in the wooded mountain pass,0.2797
36,"A visual depiction of an old small Kirana store, typical of South Asia. The building appears aged with signs of gradual weathering over time. The signage of this grocery store is faded, showcasing years of sun exposure and harsh weather conditions. You can barely make out the letterings on the signboard which were once lively and vibrant, now lost in the faded colors. The entire essence of the scene offers a strong nostalgic feeling of a traditional neighborhood convenience store.",an old convenience store with faded signage,0.2884
37,"Visualize a modern Kirana store, characterized by its captivating, contemporary design. This small, neighborhood grocery store stands out with its gleaming glass doors offering a peek into the variety of provisions inside. The shop's exterior displays a fresh and modern aesthetic, complementing the bustling urban neighborhood it is nestled in. Vibrant signs adorn the shop, drawing in customers with their colorful and engaging displays. The scene is illuminated by warm, welcoming lights making the shop a beacon of friendliness and availability. Note the delicate balance of tradition and modernity captured in one single frame.",a modern convenience store with glass doors,0.3056
38,"Depict a bustling Kirana store, quintessential to the South Asian local marketplace. The small, open-front store must be packed with diverse and vibrant groceries such as colourful vegetables, spices of various kinds and other daily necessities. Customers haggling over prices and the store owner, a South Asian elderly man, is enthusiastically showcasing his products. Visible elements can include stacked sacks of grains, string-hanging chili peppers and garlic, rows of eclectic glass jars filled with spices & pickles, and handheld woven shopping baskets filled with selected items. The background should have a subtle hint of a bustling city life.",a busy convenience store packed with groceries,0.2913
39,"Illustrate a small traditional grocery store, known in South Asia as a kirana, engulfed in flames. The setting is a melancholy dusk, with the sinking sun casting long shadows and enriching the sky with hues of burnt orange and deepening blues. The store stands on a quiet road, with its shelves filled with various colorful merchandise. Dramatic embers and crackling flames rise from the store, painting a stark contrast to the calming evening.",a small convenience store on fire at dusk,0.2705
40,"Visualize an empty kirana store. The shop is narrow and elongated with walls lined from top to bottom by simple pine wood shelves. Due to some circumstances, the shelves are startlingly bare, void of the usual bags of spices, cans of pickles, packets of snacks, or boxes of grains. The shop has a single electric bulb hanging on a tangled wire from the ceiling, casting a dim light that adds to the eeriness of the employee-less, customer-less space.",an empty convenience store with bare shelves,0.2677
41,"Create an image of a traditional Indian kirana, or grocery store, filled with neatly stacked cans. The shelves are lined with a variety of canned goods, from fruits and vegetables to ready-to-eat meals. Warm light spills from the overhead fixtures, illuminating the aisles and casting soft shadows. Customers of different descents and genders are browsing the products, picking out their favorites, and exchanging pleasantries with the store owner, a friendly South Asian man.",a painting of a convenience store with stacked cans,0.3031
42,"Visualize an architectural structure - a mandapa, often seen in Indian architecture, standing amidst a quiet grove of trees. The mandapa itself is richly detailed, with ornate carvings and a high, pitched roof. The surrounding trees vary in sizes, forming an inviting canopy. Sunlight streams down, dappling the ground with light and shadow. This serene scene exudes a sense of tranquility and reverence.",a temple beside some trees,0.2944
43,"A diverse group of individuals gathered outside a traditional mandapa. Standing erect with poise, a Caucasian woman wearing a vibrant sari filled with intricate patterns, next to an African man in a classic sherwani. Flanking them is a Hispanic gentleman in conventional Western attire, and an East Asian woman donning traditional Chinese attire. Adding to the cultural brew is an Arab lady wearing an elegantly embroidered abaya. Their faces exhibit warmth and conviviality as they bask under the open sky, with the ornate mandapa forming the perfect backdrop, its grand architecture reflecting the brilliance of Indian craftsmanship.",people standing outside a temple,0.2663
44,"A well-dressed individual of South Asian descent, exhibiting an air of elegance and sophistication, stands in front of a traditional Indian mandapa. The mandapa is exquisitely decorated, representative of typical Indian wedding settings. The individual sports traditional attire, offering an intricate balance of color and texture that blends harmoniously with the intricate design elements of the mandapa. Glimmering in the soft glow of surrounding lights, the person adds an extra dose of life to the vibrant wedding aura that the mandapa radiates.",a well-dressed person in front of a temple,0.2992
45,"A family of different descents stands in front of a richly decorated Mandapa. A Caucasian father, Hispanic mother, and their two children, a Middle-Eastern daughter and a South Asian son, are posing and smiling joyously with the ornate ceremonial gateway in the background. The gateway shimmers majestically with its intricate brickwork and multi-colored textile decorations swinging softly in the gentle breeze. The whole scene bathes in the soft glow of the evening sun, splashing warm hues across the joy-filled faces and ornate mandapa, creating an ambiance of familial warmth and cultural celebration.",a family in front of a temple,0.3294
46,"An intricately carved stone mandapa standing proudly amid a vast landscape of golden sand. Tiny grains of sand glisten in the sunlight, creating a shimmery carpet that extends limitlessly into the horizon. Ornate patterns and mythological figures adorn the architectural marvel, reflecting the skilled artisanship of bygone eras. The sky above is a canvas of azure, streaked with wisps of ethereal clouds. Far off in the distance, a line of camels trudge steadily along, their silhouettes sharply defined against the sprawling backdrop. An everyday scene alternates between the mundane and the mystical, carving stories in the sand.",a temple beside a sandy landscape,0.2834
47,"A well-aged Mandapa, a traditional Indian pavilion often used for public gatherings during festivals, stands proudly. Filled to the brim with a multitude of individuals, mingling in a friendly manner. People of diverse descents like Caucasian, Hispanic, Black, Middle-Eastern, South Asian, and White are present, making the scene a kaleidoscope of vibrant cultural representation. Men and women of all ages and appearances are seen talking, laughing, and engaging in festive activities, highlighting a sense of communal harmony and togetherness.",an old temple with lots of people,0.2755
48,"An East Asian woman barber in a traditional light blue suit, meticulously cutting the hair of a middle-aged Middle-Eastern man sitting in a vintage barber's chair. The man has a calm expression on his face, as he appreciates the hair-styling service. The background is filled with a warm and cozy barber shop interior, with multiple mirrors, wooden counters, and burgundy leather chairs. There's an array of professional haircutting tools neatly arranged on the counter, reflecting the barber's expertise.",a barber cutting a man's hair,0.3126
49,"A professional South Asian female hairstylist skilfully trimming the hair of a Caucasian woman. The setting is a modern, upscale hair salon with large mirrors and clean, well-organized workstations. The sight reflects the concentration of the hairstylist and the trust of the client in the expertise of her stylist. Around them, there are various hairstyling tools like scissors, combs, and hair products on a trolley.",a barber cutting a woman's hair,0.2751
50,"Visualize a detailed city scene bustling with people of all descents and genders. In the heart of this urban landscape, the primary focus is a traditional 'Nai' shop. The exterior of this shop contains elements that hint at its Middle Eastern heritage. There are vibrant signs in Arabic, and the display window is filled with a variety of traditional Nai flutes. Pedestrians walk by the shop, occasionally stopping to peer into the window or enter the shop.",a barber shop in a busy city,0.2594
51,"A friendly local bartender of South Asian descent, wearing a white apron, serving drinks in an inviting pub. The pub has an old-world charm with dark wooden furnishings, glowing lanterns, and an assortment of colourful bottles displayed on shelves. People of diversified descents and genders are enjoying their time, engaged in conversation while sipping on their drinks.",a friendly local barber,0.2074
52,"A Caucasian young boy sitting on a chair, getting his hair cut by a proficient South Asian barber. The barber, clothed in a professional uniform, is carefully trimming the boy's hair with scissors and comb. The boy seems patient and intrigued as his new hairstyle takes shape. The atmosphere in the barber shop is cozy and quiet, incorporating elements like a swivel chair, mirrors, and an assortment of barber tools laid out nearby on the counter.",a child getting his hair cut by a barber,0.3284
53,"An image capturing the mood of a nail salon. Three individuals are there: a South Asian woman in a professional uniform is carefully painting the nails of the Middle-Eastern woman sitting at the nail station. She seems relaxed, staring out the window beside her. The third person, a Black man, waits for his turn at the next station, glancing through a diverse selection of nail polish colors displayed nearby. The indoors reflect the vibrancy of the salon with different tones of nail polish bottles glittering under the lights.",three people in a barber shop,0.2753
54,"A detailed scene of a police station interior, also known as Thana in some cultures. In the foreground, a Middle Eastern female officer is sitting behind a desk, writing a report, while an Asian male officer is working on a computer at a separate desk. In the background, a Caucasian male officer and a Black female officer are discussing a case in front of a bulletin board. The room is bustling with activity, filled with the hum of conversation, phone ringing and the clicking of computer keys.",officers working inside a police station,0.2843
55,"A South Asian woman, wearing a traditional salwar kameez, stands outside a thana â a typical local police station in the Indian subcontinent. The building is made of red brick, with carved wooden doors, a small tricolour flag hoisted above the entrance and a palm tree swaying to the right. There's a rusty signboard with the station's name and a series of sunny yellow auto-rickshaws parked neatly in the foreground. The sky above is painted in hues of orange and purple as the setting sun casts long shadows on the cobbled street beneath.",a person standing outside a police station,0.2913
56,"An image that captures a moment of conversation between two individuals inside a police station. One person is a Caucasian male civilian, wearing casual attire with a worried expression on his face, suggesting he may be there to report something. The other is a policewoman of South Asian descent, dressed in a formal blue uniform, displaying a professional demeanor as she listens attentively to the civilian.",a person talking to an officer inside a police station,0.2954
57,"A detailed depiction of a scene in a police station (also known as 'thana' in some regions). One Hispanic male officer and one South Asian female officer are engaged in conversation with an arrested person of undetermined descent. The officers exude authority and professionalism, while the person who is being questioned portrays a calm demeanor. All individuals are appropriately dressed as per the context - the police officers in their formal uniforms, and the arrested individual in casual civilian clothes. The overall ambience of the scene is that of respect and orderliness.",two officers speaking to an arrested person in a police station,0.3048
58,"Visualize an Indian rural police station (thana) situated on a road surrounded by numerous trees. The building exudes an old-world charm with its simple, modest architecture. The road leading to it is quiet, bordered with lush greenery on both sides. Sunlight seeps through the foliage, casting a play of shadows on the road and the station. The image should capture the tranquility of rural life, blending the man-made structure into the bounty of nature.",a police station on a road with lots of trees,0.2712
59,"An illustration of a bustling urban scene. At the heart of it is a 'thana', a police station commonly found in South Asian countries. There's a mix of activity around it. On one side, vendors are busy under colorful umbrellas, selling street food to a diverse crowd of Caucasian, Hispanic, and Middle-Eastern pedestrians, both males and females. On the other side, vehicles of different types add to the city's rhythm. The architecture of the thana stands out with its distinctive design, symbolizing its role as a pillar of law enforcement in the fast-paced, dynamic city.",a police station in a busy city,0.2115
60,"An image of a Middle-Eastern boy with dark brown hair and hazel eyes, standing next to an adult figure who is assumed to be his father. The father figure is of Middle-Eastern descent as well, with grey flecked hair and a neatly trimmed beard. He is wearing a button-down shirt and dress pants, while the boy has on a yellow t-shirt and blue shorts. They are standing beneath a large, flourishing tree in a park on a sunny day, the sun casting warm, dappled shadows on their faces.",a boy standing with his father,0.3067
61,"A young Caucasian girl with a backpack standing alongside her Middle-Eastern father near the ornate gate of a traditional brick school building. Both are smiling, the father's loving admiration for his daughter evident in his gaze while the girl's excitement for the school day is reflected in her bright eyes. The school's sign, neatly carved into a wooden plaque, hangs over the gate.",a girl standing with her father near the school gate,0.3107
62,"A middle-eastern male hiker in outdoor gear walking with his elderly father, portrayed as an affectionate South Asian man, along a dense forest trail. The glistening rays of the sun seep through the leafy canopy overhead, casting long dramatic shadows on the path. The hiker carries a backpack and a walking stick, and both of them are deeply engrossed in a conversation, infusing the scene with a warm sense of family bonding.",a man hiking with his father,0.2899
63,"A Middle-Eastern woman in a car sitting next to her father, both of them looking at the camera with smiles. They are in a modern car with black interior. The woman is wearing a light blue scarf and the man has a short grey beard.",a woman in a car with her father,0.2906
64,"A middle-aged Caucasian woman strolling along a path with her elderly South Asian father, both enjoying the company of a golden retriever dog. Their faces illuminate with smiles, capturing the moment of pure familial bond and love. The man lends on a dark wood cane as they walk, displaying the age-induced frailty. The dog, loyal and protective, walks by their side, occasionally wagging its tail as it explores the surroundings.",a woman walking with her father and a dog,0.2736
65,"A middle-aged Caucasian man sitting at a wooden table with his father, both engaging in a deep conversation. Their expressions are full of warmth and tenderness, reflecting the strong bond between them. The man is in his 40s, wearing a comfortable sweater and jeans. His father is older, in his 70s, clad in a plaid shirt and khakis. The atmosphere is cozy, filled with the aroma of coffee and reminiscence.",a man sitting at a table with his father,0.2635
66,"Visualize a large, stately house with a spacious porch, often referred to as a 'pial'. The structure is grand, and its architectural design is reminiscent of classic, opulent estates. The 'pial' should be well-integrated into the house, acting as a welcoming platform at the entrance. The house rests against a garden backdrop with lush, verdant trees and sprawling lawns, adding to its overall regal effect.",a big house with a veranda,0.3015
67,"An outdoor scene featuring furniture resting underneath a large pial. The furniture includes a rustic wooden table and accompanying chairs, all of them exhibiting signs of weathering from constant exposure to the elements. Additionally, several pieces of a vibrant nature-inspired cushion set adorn the seats, adding a touch of comfort to the rugged exterior setup. The pial itself extends over the area, offering ample shade and a sense of privacy. Sunlight filters in through its lattice structure, casting a dappled pattern of light and shadow upon the furniture and the surrounding ground.",outdoor furniture under a veranda,0.3013
68,"A quaint, small-sized one-story house, painted in warm, vibrant colors. Architecturally simple yet charming, with a tapered roof and accompanied by a comfortably-sized porch surrounded by a garden. The house facade is adorned with a functional, deep pial, often used for various purposes.",a small one story house with a veranda,0.2997
69,"A tranquil scene of individuals from various descents including, Caucasian, Black, Hispanic and Middle-Eastern, both male and female, unwinding under a pial. Their expressions exudes peace and leisure as they enjoy a gentle summer breeze among friends. The pial, a traditional wide-brimmed hat, offers them shade, transforming the hard light of the summer sun into a soft, gentle glow that plays upon their relaxed features. The background subtly hints at a peaceful rural setting, with hints of lush greenery and the distant sound of a babbling brook.",people relaxing under a veranda,0.2637
70,"A contemporary style house with a wooden pillared entrance. The house's architecture is streamlined with a touch of minimalism, characterized by flat surfaces, clean lines, and open spaces. It features large glass windows, a metallic door and white walls. A paved pathway leads toward the entrance, flanked by manicured green grass on both sides. The pial or pillared entrance stands out, made of polished wood, it gives the house a refined and elegant look. The sky above is a serene blue with a few scattered clouds, casting a soft, diffused light onto the scene.",a modern looking veranda on a house,0.2763
71,"Visualize a small, transparent glass vial with a cork stopper, resting precariously on the edge of a tiled roof. The house underneath is of traditional design, constructed from red brick with wooden window frames. The scene is set in the late afternoon, and the warm orange glow of sunlight hits the vial, making it glisten. In the background, there's a clear blue sky with a few soft white clouds to accentuate the overall scene.",a glass veranda on a house,0.2392
72,"A parched nullah, a type of dry water course found frequently in the arid regions, stretching across a barren landscape. This wild scene, characteristic of drought-stricken areas, features vast expanses of cracked and parched earth, dotted with sparse, resilient vegetation stubbornly clinging to life. Sunlight casts long, stark shadows over the scenery, amplifying the feeling of desolation and creating dramatic contrasts in the otherwise monotone landscape. To further enrich the scene, the sky above is a bright, unyielding blue, with scattered, wispy cirrus clouds providing the only relief from the relentless sun.",a dry river-bed surrounded by a dry landscape,0.2701
73,"An East Asian man and Hispanic woman are walking together through a narrow, water-filled channel locally known as a nullah. They are both dressed in hiking gear with boots suitable for the watery terrain. The water in the nullah is clear and shallow; it reaches their ankles. They are visibly amused, laughing and pointing at the small fish darting around their feet. Overhead, the sun is high, casting an even, noonday light. On either side of the nullah, there are elements of lush, subtropical vegetation adding greenery to the scene.",two people walking through a river-bed,0.3116
74,"Visualize a dry nullah, also known as gully or ravine, winding its way through a verdant and lush green forest. The sun dapples through the forest's high canopy, casting speckles of light onto the dry riverbed. The forest's flora is rich and diverse, overflowing with trees of various shapes and sizes, ferns, moss, and bushy undergrowth. Despite the forest's density, there's an inherent tranquility in the atmosphere: it's a sanctuary away from the hustle and bustle, a perfect representation of nature's untamed beauty.",a dry river-bed in a dense green forest,0.2938
75,"Visualize a serene portrayal of nature showcasing a nullah, an ephemeral watercourse, cutting through a lush alpine meadow replete with diverse vegetation. Notice the undulating terrain that stretches out into the horizon, where towering alpine peaks reach out touching the open expanse of the azure sky. The nullah is filled with glistening water, reflecting the dazzling sunlight. Nearby, an array of wildflowers bloom in a myriad of colors, adding a palette of vibrancy against the carpet of verdant meadow. Misty clouds float near the mountain peaks, casting a dreamy aura over the setting.",a river-bed in an alpine meadow,0.2655
