Prompt_Index,SAE_Prompt,Score
58,a cookie on a baking tray,0.3049
59,a cookie with a bite taken out,0.3132
60,a beam of light from the flashlight,0.2956
61,a man searching in the dark with a flashlight,0.325
62,a rechargeable LED flashlight,0.3317
63,my flashlight in a toolbox,0.271
64,a flashlight with low battery,0.3339
65,a policeman shining a flashlight at the suspect,0.3101
66,a mother changing her baby's diaper,0.2716
67,a pack of cloth diapers,0.3128
68,a happy baby wearing pink diapers,0.3254
69,a diaper on a changing table,0.301
70,diapers with cute patterns,0.3369
71,a diaper on a clothesline,0.3295
72,a gasoline station at night,0.3383
73,a man filling up his car with gasoline,0.3048
74,a sign showing gasoline prices,0.334
75,a gasoline pump at a station,0.3086
76,a gasoline tanker on the road,0.3296
77,a brightly lit gasoline station sign at night,0.3238
78,a group of kids kicking a soccer ball,0.2938
79,a soccer player in the stadium,0.2749
80,a soccer player celebrating a win,0.2835
81,my soccer cleats on the field,0.2824
82,a soccer goalie in the field,0.291
83,a goalkeeper trying to catch a soccer ball,0.2848
84,a woman picking up a precription at the pharmacy,0.3016
85,a wide range of products at the pharmacy,0.2957
86,a group of people waiting at the pharmacy,0.3183
87,a pharmacy counter with vitamins,0.3114
88,my pharmacy where I get prescriptions,0.3157
89,a pharmacy with a neon sign,0.3316
90,a bowl of french fries at a restaurant,0.3305
91,a boy eating french fries,0.3334
92,a plate with a burger and french fries,0.3207
93,french fries with ketchup and mayo,0.331
94,my french fries from the local fry shop,0.2953
95,a french fries portion next to a burger,0.2944
96,an office belonging to an attorney,0.2978
97,an attorney talking to his client,0.2836
98,a man attending a meeting with his attorney,0.289
99,an attorney in a courtroom,0.2863
100,my attorney discussing the case,0.2475
101,an attorney with legal books,0.3223
102,a school janitor sweeping the hallway,0.3574
103,a man talking to a janitor at the mall,0.3208
104,a tired janitor in an empty hallway,0.3138
105,a janitor sweeping the school hallway,0.3567
106,an office janitor in a supply closet,0.3014
107,a building janitor taking out the trash,0.3168
108,a man preparing dinner on the stove,0.2765
109,a bowl of hot soup sitting on the stove,0.3186
110,a modern electric stove with digital controls,0.3137
111,a stove with boiling pots,0.2921
112,a stove with a baking oven,0.2963
113,my stove after making breakfast,0.2827
114,a woman putting the baby down in the crib,0.3038
115,a man setting up a crib,0.3465
116,a baby in a colorful crib,0.3121
117,a crib with soft blankets,0.3186
118,a baby crib with wooden bars,0.3486
119,a crib with stuffed animals,0.3275
120,an advertisement on a city billboard,0.3021
121,a worker changing the image on the billboard,0.3494
122,a group of people staring at a large billboard,0.3402
123,a billboard advertising a concert,0.3155
124,my billboard design displayed downtown,0.3152
125,a billboard lit up at night,0.3225
126,a woman using a vacuum cleaner to clean the carpet,0.3403
127,a bright red vacuum cleaner in a store,0.3403
128,a dirty vacuum cleaner on the carpet,0.3322
129,a vacuum cleaner stored in a closet,0.3094
130,a red vacuum cleaner with a long cord on the floor,0.3574
131,a man using a vacuum cleaner on a carpeted floor,0.3438
132,a man holding a water pitcher,0.3236
133,a boy refilling his cup with a water pitcher,0.3256
134,a decorative ceramic pitcher,0.3329
135,a pitcher filled with lemonade,0.3561
136,a pitcher with a floral design,0.3409
137,a pitcher in the refrigerator,0.3408
138,a mailman delivering packages,0.3231
139,a man having a friendly chat with the mailman,0.3098
140,a mailman in blue uniform,0.3417
141,a mailman in a truck,0.3161
142,a mailman at the front door,0.3037
143,my mailman with a big bag,0.3062
144,a woman taking a walk with her baby in the baby carriage,0.3319
145,a baby carriage with a sunshade parked on a sidewalk,0.3549
146,a bright pink baby carriage next to a bench,0.3587
147,a baby carriage with a sleeping baby,0.3284
148,a baby carriage near a playground,0.3313
149,a man walking with a baby carriage on a cobblestone street,0.3391
150,a luxurious sedan parked outside a mansion,0.3309
151,the spacious interior of the sedan,0.3038
152,a man inside a black sedan,0.2911
153,a sedan parked in the driveway,0.2996
154,a sedan with tinted windows,0.2821
155,my sedan at the gas station,0.297
156,a boy sitting on the hood of the car,0.336
157,a car with a red hood,0.276
158,a car at a repair shop with an open hood,0.2654
159,a hood with a company logo,0.2736
160,a hood in the process of being painted,0.278
161,a hood with racing stripes,0.2877
162,a woman chopping cilantro in the kitchen,0.3214
163,cilantro at the supermarket,0.3362
164,cilantro sprinked on top of pasta,0.2912
165,cilantro garnishing a curry,0.2666
166,cilantro leaves on a cutting board,0.3291
167,a cilantro bunch at the market,0.3314
168,a man slicing a zucchini in the kitchen,0.3185
169,a woman picking a zucchini at the market,0.3297
170,a large basket of zucchinis,0.3472
171,a zucchini in a vegetable garden,0.349
172,my zucchini in a stir fry,0.2893
173,a zucchini in a shopping basket,0.3603
174,a crowd of people waiting for the subway,0.3077
175,a busy subway station with people rushing inside,0.2805
176,a man sitting inside the subway,0.3252
177,a subway train arriving,0.3058
178,my subway ride during rush hour,0.2788
179,a subway map on the wall,0.3407
180,a grandma slicing an eggplant in the kitchen,0.3438
181,a large basket of eggplants,0.3453
182,a man picking an eggplant at the market,0.3246
183,an eggplant in the supermarket,0.3384
184,a grilled eggplant with olive oil,0.3738
185,my eggplant in a curry,0.2733
186,a child waiting at a crosswalk,0.372
187,a faded crosswalk,0.3232
188,bikes crossing a crosswalk,0.31
189,a crosswalk near a park,0.3065
190,a woman walking over a crosswalk,0.3287
191,a crosswalk near traffic lights,0.3145
192,trucks parked along the highway,0.285
193,a crowded highway during rush hour,0.2711
194,a highway passing through mountains,0.3045
195,an aerial view of a highway,0.3179
196,highway signs at night,0.3061
197,a highway blocked due to accident,0.2787
198,a band-aid covering a small wound,0.3048
199,a band-aid on someone's forehead,0.2809
200,a band-aid floating in a swimming pool,0.3621
201,a discarded band-aid on the sidewalk,0.3377
202,a band-aid with cartoon characters,0.3161
203,a waterproof band-aid on a hand,0.3316
204,a black trash bag left outdoors,0.3034
205,a trash bag full of leaves,0.3264
206,a neatly tied trash bag,0.3075
207,a trash bag beside a dumpster,0.2867
208,a trash bag overflowing with trash,0.2553
209,a stack of unused trash bags,0.3181
210,a vest displayed on a mannequin,0.2891
211,a checked vest on display,0.2852
212,a man buttoning his vest,0.3217
213,a silk vest in a boutique,0.2991
214,a vest matching formal pants,0.3079
215,a vest embroidered with flowers,0.3538
216,arugula leaves in a salad spinner,0.3527
217,a sandwich filled with arugula,0.3319
218,chopped arugula sprinkled on pasta,0.3185
219,a burger topped with fresh arugula,0.3515
220,a gardener harvesting arugula leaves,0.3268
221,a basket filled with fresh arugula,0.381
