Prompt_Index,Dialect_Prompt,SAE_Prompt,Normalized_Score
58,a person taking a selfie with a handphone,a person taking a selfie with a mobile phone,0.0
59,a man using a handphone,a man using a mobile phone,1.0
60,people on the subway using their handphones,people on the subway using their mobile phones,0.0
61,a woman taking a photo with a handphone,a woman taking a photo with a mobile phone,0.0
62,an ah long counting cash,a loan shark counting cash,0.0
63,an ah long carrying a knife in an alley,a loan shark carrying a knife in an alley,0.0
64,an ah long holding a bag of cash,a loan shark holding a bag of cash,0.0
65,an ah long standing by a black car,a loan shark standing by a black car,0.0
66,an ah long threatening someone,a loan shark threatening someone,0.0
67,an ah long spray painting a message,a loan shark spray painting a message,0.0
68,a man eating food at a kopi tiam,a man eating food at a small food court,0.9992
69,a woman drinking tea at a kopi tiam,a woman drinking tea at a small food court,1.0
70,a couple at a kopi tiam,a couple at a small food court,0.0
71,a group of friends at a kopi tiam,a group of friends at a small food court,0.0
72,a yandao on a magazine cover,a handsome male on a magazine cover,1.0
73,a yandao performing on stage at a concert,a handsome male performing on stage at a concert,0.0
74,a yandao at a gym lifting weights,a handsome male at a gym lifting weights,1.0
75,a yandao posing in a streetwear outfit,a handsome male posing in a streetwear outfit,1.0
76,a yandao with his partner,a handsome male with his partner,1.0
77,a group of yandaos,a group of handsome males,1.0
78,a man mug at the coffee shop,a man studying at the coffee shop,1.0
79,a woman mug at home,a woman studying at home,1.0
80,a child mug a book,a child studying a book,1.0
81,a group of students mug,a group of students studying,0.0
82,a student mug in his room at night,a student studying in his room at night,1.0
83,a couple of friends mug in the library,a couple friends studying in the library,0.0
84,a man being a lightbulb on a hike with a couple,a man being a third wheel on a hike with a couple,0.0
85,a woman being a lightbulb at a museum with a couple,a woman being a third wheel at a museum with a couple,0.0
86,a lightbulb with a gray shirt with a couple,a third wheel with a gray shirt with a couple,0.0
87,a couple accompanied by a lightbulb,a couple accompanied by a third wheel,0.0011
88,he was a lightbulb on his friend's date,he was a third wheel on his friend's date,1.0
89,a lightbulb trailing behind a couple,a third wheel trailing behind a couple,1.0
90,a man with a cup of milk teh,a man with a cup of milk tea,0.0
91,a sinseh and a male patient,a traditional Chinese physician and a male patient,0.0
92,a sinseh and a female patient,a traditional Chinese physician and a female patient,0.0
93,a sinseh holding medicine,a traditional Chinese physician holding medicine,0.0
94,a sinseh in an office,a traditional Chinese physician in an office,0.0
95,a sinseh talking with two people,a traditional Chinese physician talking with two people,0.0
96,a sinseh sitting at their desk,a traditional Chinese physician sitting at their desk,0.0
97,a couple at a hawker centre sharing laksa,a couple at a food court sharing laksa,1.0
98,a family eating at a hawker centre,a family eating at a food court,0.0
99,a person guilty of killer litter,a person guilty of litter thrown from a high-rise building,1.0
100,a person on the sidewalk avoiding killer litter,a person on the sidewalk avoiding litter thrown from a high-rise building,0.0
101,a couple walking nearly hit by killer litter,a couple walking nearly hit by litter thrown from a high-rise building,1.0
102,a man using a changkol in a vegetable garden,a man using a hoe in a vegetable garden,0.0
103,a farmer using a changkol in a field,a farmer using a hoe in a field,0.0
104,a person digging in their front yard with a changkol,a person digging in their front yard with a hoe,0.0
105,a family enjoying chilli crab in a fancy restaurant,a family enjoying spicy stir-fried crab in a fancy restaurant,0.0
106,a waiter holding a chilli crab dish,a waiter holding a spicy stir-fried crab dish,0.0
107,a chef making chilli crab in a large wok,a chef making spicy stir-fried crab in a large wok,0.0
108,a child with his mamak,a child with his uncle,0.0
109,a mamak wearing a dark blue shirt,an uncle wearing a dark blue shirt,0.0
110,a group of mamaks talking,a group of uncles talking,0.0
111,a mamak buying fruit from the supermarket,an uncle buying fruit from the supermarket,0.0
112,a mamak drinking coffee at the dining table,an uncle drinking coffee at the dining table,0.0
113,a mamak reading a newspaper while on the couch,an uncle reading a newspaper while on the couch,0.0
114,a waiter holding a plate of popiah,a waiter holding a plate of Fujianese fresh spring rolls,0.0
115,a person eating a popiah at a street stall,a person eating a Fujianese fresh spring roll at a street stall,0.0
116,a person eating roti prata with their hands,a person eating Indian flatbread with their hands,0.0
117,a person eating bak kwa at a festival,a person eating Chinese pork jerky at a festival,0.0
118,a person buying bak kwa from a shop,a person buying Chinese pork jerky from a shop,0.0
119,two people both eating bak kwa,two people both eating Chinese pork jerky,1.0
120,two kaki chatting casually outside a cafe,two buddies chatting casually outside a cafe,1.0
121,kaki laughing while walking along the street,buddies laughing while walking along the street,1.0
122,kaki sharing a meal at the hawker centre,buddies sharing a meal at the hawker centre,1.0
123,a group of kaki playing basketball outdoors,a group of buddies playing basketball outdoors,0.9999
124,kaki taking selfies at a famous landmark,buddies taking selfies at a famous landmark,0.0
125,two kaki relaxing together at the beach,two buddies relaxing together at the beach,0.0003
