Prompt_Index,SAE_Prompt,Score
51,a person nodding yes in agreement,0.279
52,a woman nodding yes,0.2901
53,a man nodding yes,0.2515
54,a student saving a table at the dining hall,0.6162
55,a person saving a table at the library,0.7711
56,a person saving a table using a bag,0.7006
57,a group saving a table at the food hall,0.5463
58,saving a table at a cafe using a tissue packet,0.6256
59,saving a table with a napkin placed on a chair,0.7446
60,very tasty dumplings,0.8407
61,a person enjoying very tasty food,0.8489
62,a table full of very tasty Mexican food,0.9807
63,very tasty food,0.9529
64,very tasty Italian food,0.9103
65,a table full of tasty main dishes,0.9641
66,a high class clothing boutique,0.9479
67,a high class party with well dressed people,0.9848
68,a high class red sports car,0.9711
69,a woman with a high class car,0.9002
70,a high class house with marble floors and chandeliers,0.9824
71,a high class restaurant with velvet chairs and dim lighting,0.9641
72,a secluded tropical beach,0.9542
73,camping in a secluded meadow in the mountains,0.9334
74,a couple hiking on a secluded trail,0.9353
75,a house in a secluded area by a forest,0.9727
76,an rv in a secluded town,0.7925
77,an secluded locale surrounded by dense forest,0.9328
78,a woman eating a bowl of noodles,0.8277
79,a woman eating sushi in a modern restaurant,0.9084
80,a woman eating a slice of cake in a cafe,0.9566
81,a man eating a taco under a streetlight,0.5399
82,a man eating a burrito by the riverside,0.7811
83,a man eating an apple,0.7648
84,a family redecorate their living room for the holidays,0.891
85,a worker redecorate her office space with colorful posters,0.7248
86,a couple redecorate their garage with neon lights,0.6668
87,a woman redecorate her room using fairy lights,0.6919
88,a man redecorate his desk with anime figurines,0.7569
89,a couple redecorate their living room,0.3875
90,a group of girls at the mall,0.9863
91,a girl hiking in the desert,0.9581
92,a girl posing in front of a mural,0.9609
93,a girl buying a computer at the electronics store,0.841
94,a girl with a white shirt,0.9824
95,a girl and her partner,0.7426
96,a mobile phone on a black table,0.4549
97,a person taking a selfie with a mobile phone,0.9619
98,a mobile phone next to a laptop on a table,0.8145
99,a man using a mobile phone,0.8187
100,people on the subway using their mobile phones,0.9709
101,a woman taking a photo with a mobile phone,0.88
102,a loan shark counting cash,0.6086
103,a loan shark carrying a knife in an alley,0.6164
104,a loan shark holding a bag of cash,0.6757
105,a loan shark standing by a black car,0.3674
106,a loan shark threatening someone,0.4457
107,a loan shark spray painting a message,0.4898
108,a man eating food at a small food court,0.8527
109,a woman drinking tea at a small food court,0.883
110,a bowl of noodles on a table in a small food court,0.5589
111,a small food court,0.746
112,a couple at a small food court,0.8246
113,a group of friends at a small food court,0.8819
114,a handsome male on a magazine cover,0.9831
115,a handsome male performing on stage at a concert,0.9453
116,a handsome male at a gym lifting weights,0.9707
117,a handsome male posing in a streetwear outfit,0.9464
118,a handsome male with his partner,0.7011
119,a group of handsome males,0.7303
120,a man studying at the coffee shop,0.9367
121,a woman studying at home,0.938
122,a child studying a book,0.9409
123,a group of students studying,0.9817
124,a student studying in his room at night,0.8757
125,a couple friends studying in the library,0.9565
126,a man being a third wheel on a hike with a couple,0.7174
127,a woman being a third wheel at a museum with a couple,0.7005
128,a third wheel with a gray shirt with a couple,0.6957
129,a couple accompanied by a third wheel,0.5589
130,he was a third wheel on his friend's date,0.5103
131,a third wheel trailing behind a couple,0.4148
132,a glass filled with black tea,0.7578
133,a man with a cup of milk tea,0.8763
134,a tea pot on a table,0.9695
135,a cozy tea shop in a busy city street,0.8857
136,a tea bag on a plate,0.673
137,a cup filled with green tea,0.9769
138,a plate of stir-fried rice noodles with prawns and egg,0.8493
139,a bowl of stir-fried rice noodles with fishcake slices,0.9078
140,two plates of stir-fried rice noodles on a wooden table,0.9299
141,stir-fried rice noodles in a wok on a stove,0.6877
142,stir-fried rice noodles served at a restaurant,0.8215
143,stir-fried rice noodles with vegetables on the side,0.8321
144,a traditional Chinese physician and a male patient,0.8066
145,a traditional Chinese physician and a female patient,0.8492
146,a traditional Chinese physician holding medicine,0.7196
147,a traditional Chinese physician in an office,0.841
148,a traditional Chinese physician talking with two people,0.7972
149,a traditional Chinese physician sitting at their desk,0.898
150,a large food court with colorful stalls and signs,0.9642
151,a couple at a food court sharing laksa,0.8026
152,a family eating at a food court,0.9276
153,a food stall at a food court,0.9417
154,a table with a cup of coffee at a food court,0.7319
155,a plate of noodles at a food court,0.4376
156,litter thrown from a high-rise building from a balcony,0.8719
157,litter thrown from a high-rise building from an open window,0.7803
158,a sign advising against litter thrown from a high-rise building,0.8156
159,a person guilty of litter thrown from a high-rise building,0.3775
160,a person on the sidewalk avoiding litter thrown from a high-rise building,0.7998
161,a couple walking nearly hit by litter thrown from a high-rise building,0.7122
162,a man using a hoe in a vegetable garden,0.7795
163,a hoe on a shelf in a store,0.4757
164,a farmer using a hoe in a field,0.8287
165,a person digging in their front yard with a hoe,0.6061
166,a farmer carrying a hoe,0.7432
167,three hoes leaning on a wall in a shed,0.5847
168,a large spicy stir-fried crab on a banquet table,0.6976
169,a family enjoying spicy stir-fried crab in a fancy restaurant,0.6183
170,two plates of spicy stir-fried crab on a white table,0.8938
171,a large spicy stir-fried crab and a bowl of rice on a table,0.9038
172,a waiter holding a spicy stir-fried crab dish,0.8474
173,a chef making spicy stir-fried crab in a large wok,0.8434
174,a child with his uncle,0.681
175,an uncle wearing a dark blue shirt,0.8664
176,a group of uncles talking,0.9044
177,an uncle buying fruit from the supermarket,0.8526
178,an uncle drinking coffee at the dining table,0.896
179,an uncle reading a newspaper while on the couch,0.9427
180,a plate of Fujianese fresh spring roll with chili and sauce,0.8501
181,a waiter holding a plate of Fujianese fresh spring rolls,0.7473
182,a person eating a Fujianese fresh spring roll at a street stall,0.7994
183,a bowl of noodles and a plate of Fujianese fresh spring rolls on a table,0.8741
184,a plate of Fujianese fresh spring rolls with a dipping sauce on the side,0.9272
185,a food stall with Fujianese fresh spring rolls,0.866
186,a plate of Indian flatbread with curry on the side,0.8884
187,a person eating Indian flatbread with their hands,0.8124
188,Indian flatbread with curry,0.8854
189,a table with Indian flatbread and vegetables,0.9309
190,a piece of Indian flatbread dipped in curry,0.819
191,Indian flatbread and tea on a table,0.8783
192,a person eating Chinese pork jerky at a festival,0.8631
193,Chinese pork jerky in a bag with red wrapping,0.7951
194,a person buying Chinese pork jerky from a shop,0.835
195,a plate with Chinese pork jerky,0.965
196,two people both eating Chinese pork jerky,0.6695
197,a box of Chinese pork jerky in a shopping basket,0.5775
198,two buddies chatting casually outside a cafe,0.9605
199,buddies laughing while walking along the street,0.9751
200,buddies sharing a meal at the hawker centre,0.9371
201,a group of buddies playing basketball outdoors,0.9553
202,buddies taking selfies at a famous landmark,0.9651
203,two buddies relaxing together at the beach,0.9466
