Prompt_Index,Dialect_Prompt,SAE_Prompt,Normalized_Score
99,a painting of a mi'ja,a painting of a daugher,0.3114
100,a mijo,a son,0.8032
101,a mijo at home,a son at home,0.8343
102,a mijo at a park,a son at a park,0.8458
103,a younger mijo,a younger son,0.6904
104,an older mijo,an older son,0.8032
105,a painting of a mijo,a painting of a son,0.3727
106,a Califas landscape,a California landscape,0.4105
107,a city in Califas,a city in California,0.1688
108,a Califas suburb,a California suburb,0.7869
109,baro on the sidewalk,money on the sidewalk,0.2049
110,a painting of a cuate,a painting of a close friend,0.7567
111,me and my cuate,me and my close friend,0.938
112,a cuate in a house,a close friend in a house,0.5111
113,a cuate at a cafe,a close friend at a cafe,0.4079
114,a cuate on the sidewalk,a close friend on the sidewalk,0.3767
115,a cuate in a park,a close friend in a park,0.7938
116,a person apapachar himself,a person pampered himself,0.4011
117,a couple getting apapachar,a couple getting pampered,0.078
118,a woman getting apapachar,a woman getting pampered,0.149
119,a couple getting lonche,a couple getting lunch,0.6691
120,lonche in the meadow,lunch in the meadow,0.718
121,a chamaco at the park,a boy at the park,0.4612
122,a chamaco in a house,a boy in a house,0.5611
123,a chamaco on the sidewalk,a boy on the sidewalk,0.6235
124,a painting of a chamaco,a painting of a chamaco,0.5304
125,a chamaco at a school,a boy at a school,0.3693
126,a chamaco and a soccer ball,a boy and a soccer ball,0.5062
127,a chamaca at the park,a girl at the park,0.173
128,a chamaca in a house,a girl in a house,0.2992
129,a chamaca on the sidewalk,a girl on the sidewalk,0.4138
130,a chamaca and a basketball,a girl and a basketball,0.6003
131,a chamaca at a school,a girl at a school,0.3726
132,a chamaca at a store,a girl at a store,0.4423
133,a woman wearing chanclas,a woman wearing flip-flops,0.6925
