Prompt_Index,Dialect_Prompt,SAE_Prompt,Normalized_Score
79,a woman mugging at home,a woman studying at home,0.1206
80,a child busy mugging,a child busy studying,0.4616
81,a group of people mugging,a group of people studying,0.4602
82,an older person mugging,an older person studying,0.627
83,mugging at a table,studying at a table,0.3636
84,a man being a lightbulb,a man being a third wheel,0.8592
85,a woman being a lightbulb,a woman being a third wheel,0.8776
86,a lightbulb sitting with a couple,a third wheel sitting with a couple,0.8658
87,a person feeling like a lightbulb,a person feeling like a third wheel,0.8524
88,scene with an awkward lightbulb,scene with an awkward third wheel,0.9019
89,a young lightbulb,a young third wheel,0.8843
90,teh in a store,tea in a store,0.5694
91,a sinseh and a man,a traditional Chinese physician and a man,0.0419
92,a sinseh and a woman,a traditional Chinese physician and a woman,0.0594
93,a painting of a sinseh,a painting of a traditional Chinese physician,0.1496
94,a sinseh,a traditional Chinese physician,0.3079
95,a sinseh with two people,a traditional Chinese physician with two people,0.0634
96,a sinseh sitting,a traditional Chinese physician sitting,0.2332
97,a couple at a hawker centre,a couple at a food court,0.2597
98,a modern hawker centre,a modern food court,0.2331
99,a painting of killer litter,a painting of litter thrown from a high-rise building,0.7183
100,a person avoiding killer litter,a person avoiding litter thrown from a high-rise building,0.4553
101,a person nearly hit by killer litter,a person nearly hit by litter thrown from a high-rise building,0.653
102,a man holding a changkol,a man holding a hoe,0.2626
103,a painting of a changkol,a painting of a hoe,0.4101
104,an old changkol,an old hoe,0.0825
105,a family enjoying chilli crab,a family enjoying spicy stir-fried crab,0.5399
106,a waiter serving chilli crab,a waiter serving spicy stir-fried crab,0.4428
107,a chef making chilli crab,a chef making spicy stir-fried crab,0.4764
108,my mamak,my uncle,0.1843
109,a mamak in blue,an uncle in blue,0.0897
110,a mamak talking,a uncle talking,0.2303
111,a mamak buying fruit,an uncle buying fruit,0.3445
112,a mamak drinking coffee,an uncle drinking coffee,0.2276
113,a mamak reading a newspaper,an uncle reading a newspaper,0.1824
114,a painting of popiah,a painting of Fujianese fresh spring roll,0.7966
115,a person eating a popiah,a person eating a Fujianese fresh spring roll,0.4863
116,a person eating roti prata,a person eating Indian flatbread,0.2421
117,a person eating bak kwa,a person eating Chinese pork jerky,0.6073
118,a painting of bak kwa,a painting of Chinese pork jerky,0.6069
119,one piece of bak kwa,one piece of Chinese pork jerky,0.6698
120,two kaki chatting,two buddies chatting,0.7315
121,kaki playing soccer,buddies playing soccer,0.6179
122,kaki having coffee,buddies having coffee,0.2547
123,kaki laughing together,buddies laughing together,0.2694
124,a group of kaki outdoors,a group of buddies outdoors,0.2947
125,kaki watching a movie,buddies watching a movie,0.4472
