Prompt_Index,Dialect_Prompt,SAE_Prompt,Score
123,my loco dog chasing its tail,my crazy dog chasing its tail,0.5427
124,a loco expression on her face,a crazy expression on her face,0.5599
125,a loco scene at the concert,a crazy scene at the concert,0.4551
126,my mi'ja playing in a sandbox,my daughter playing in a sandbox,0.866
127,a mi'ja drawing with chalk on the sidewalk,a daughter drawing with chalk on the sidewalk,0.6592
128,my mi'ja holding a big ice cream cone,my daughter holding a big ice cream cone,0.9042
129,a mi'ja riding a bike for the first time,a daughter riding a bike for the first time,0.716
130,a mi'ja wearing a princess costume,a daughter wearing a princess costume,0.9495
131,my mi'ja exploring the beach,my daughter exploring the beach,0.6027
132,my mijo kicking a soccer ball,my son kicking a soccer ball,0.8904
133,a mijo climbing a tree,a son climbing a tree,0.7863
134,my mijo reading a comic book,my son reading a comic book,0.9249
135,a mijo playing with a toy train,a son playing with a toy train,0.9142
136,my mijo catching a fish,my son catching a fish,0.8918
137,a mijo building a sandcastle,a son building a sandcastle,0.8869
138,a carnitas taco with cilantro and onions,a pulled pork taco with cilantro and onions,0.9667
139,my carnitas burrito bowl,my pulled pork burrito bowl,0.841
140,a carnitas slider with barbecue sauce,a pulled pork slider with barbecue sauce,0.9355
141,an overflowing carnitas sandwich,an overflowing pulled pork sandwich,0.8771
142,a carnitas pizza with jalapenos,a pulled pork pizza with jalapenos,0.9436
143,a carnitas platter at a family barbecue,a pulled pork platter at a family barbecue,0.651
144,a sunny day in califas,a sunny day in california,0.8657
145,a surfer on a califas wave,a surfer on a california wave,0.7764
146,my vacation in califas,my vacation in california,0.4537
147,a road trip through califas,a road trip through california,0.8035
148,an iconic bridge in califas,an iconic bridge in california,0.7065
149,a bustling market in califas,a bustling market in california,0.5643
150,a stack of baro on the counter,a stack of money on the counter,0.0377
151,my wallet full of baro,my wallet full of money,0.5521
152,an envelope with baro,an envelope with money,0.257
153,a jar filled with baro,a jar filled with money,0.0312
154,a hand dropping baro into a piggy bank,a hand dropping money into a piggy bank,0.7436
155,a suitcase overflowing with baro,a suitcase overflowing with money,0.0631
156,a cuate at a campfire,a close friend at a campfire,0.3943
157,my cuate wearing a birthday hat,my close friend wearing a birthday hat,0.7631
158,a memory with my cuate at the beach,a memory with my close friend at the beach,0.866
159,an afternoon with my cuate at the cafe,an afternoon with my close friend at the cafe,0.4475
160,a photo of me and my cuate,a photo of me and my close friend,0.5535
161,a cuate helping with homework,a close friend helping with homework,0.4192
162,a room set up to apapachar someone,a room set up to pamper someone,0.7605
163,a dog getting apapachar with a warm blanket,a dog getting pampered with a warm blanket,0.9332
164,my favorite apapachar session with candles,my favorite pampering session with candles,0.7065
165,a man deciding to apapachar himself,a man deciding to pamper himself,0.4124
166,a day out to apapachar with friends,a day out to pamper with friends,0.7415
167,a cat ready to apapachar in the sun,a cat ready to pamper in the sun,0.5939
168,a delicious lonche in the garden,a delicious lunch in the garden,0.9136
169,my favorite lonche spot in the city,my favorite lunch spot in the city,0.5307
170,an appetizing lonche on a plate,an appetizing lunch on a plate,0.6703
171,a group of people sharing a lonche,a group of people sharing a lunch,0.9697
172,a lonche packed for a picnic,a lunch packed for a picnic,0.9168
173,a child excited for his lonche break,a child excited for his lunch break,0.9453
174,a chamaco flying a kite,a boy flying a kite,0.6082
175,my chamaco wearing a school uniform,my boy wearing a school uniform,0.6131
176,an adventurous chamaco climbing a tree,an adventurous boy climbing a tree,0.1142
177,a chamaco with his toy collection,a boy with his toy collection,0.4953
178,a chamaco making a sandcastle,a boy making a sandcastle,0.2487
179,a tired chamaco after soccer practice,a tired boy after soccer practice,0.0787
180,a chamaca with a flower crown,a girl with a flower crown,0.9924
181,my chamaca's first day at school,my girl's first day at school,0.4153
182,a chamaca playing with her dolls,a girl playing with her dolls,0.9681
183,an artistic chamaca painting a picture,an artistic girl painting a picture,0.7594
184,a chamaca practicing her dance routine,a girl practicing her dance routine,0.8319
185,a chamaca laughing at a playground,a girl laughing at a playground,0.1655
186,a child running outside wearing bright blue chanclas,a child running outside wearing bright blue flip-flops,0.9541
187,chanclas left abandoned by the edge of a pool,flip-flops left abandoned by the edge of a pool,0.8522
188,an elderly man relaxing outdoors wearing comfortable chanclas,an elderly man relaxing outdoors wearing comfortable flip-flops,0.8857
189,chanclas neatly arranged next to a door entrance,flip-flops neatly arranged next to a door entrance,0.9614
190,a young woman walking her dog wearing colorful chanclas,a young woman walking her dog wearing colorful flip-flops,0.8796
191,sandy chanclas lying near a beach chair at sunset,sandy flip-flops lying near a beach chair at sunset,0.9078
192,a large pot of frijol cooking on the kitchen stove,a large pot of beans cooking on the kitchen stove,0.6317
193,a wooden spoon stirring freshly prepared frijol in a bowl,a wooden spoon stirring freshly prepared beans in a bowl,0.7912
194,a small bowl of frijol served next to fresh tortillas,a small bowl of beans served next to fresh tortillas,0.8833
195,a woman placing frijol onto a plate at a market,a woman placing beans onto a plate at a market,0.8278
196,a man holding a bag of dried frijol at the store,a man holding a bag of dried beans at the store,0.7467
197,a table set with frijol and rice for family dinner,a table set with beans and rice for family dinner,0.7888
198,a refri fully stocked with fresh fruits and cold drinks,a fridge fully stocked with fresh fruits and cold drinks,0.9696
199,a young woman organizing vegetables inside a spacious refri,a young woman organizing vegetables inside a spacious fridge,0.756
200,a stainless steel refri standing in a bright modern kitchen,a stainless steel fridge standing in a bright modern kitchen,0.9701
201,a small refri placed next to a kitchen countertop,a small fridge placed next to a kitchen countertop,0.9277
202,an old white refri covered with colorful fridge magnets,an old white fridge covered with colorful fridge magnets,0.7616
203,a man reaching into a refri to grab some milk,a man reaching into a fridge to grab some milk,0.9652
