"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.Dialect_Word","Input.SAE_Word","Input.Dialect_Prompts","Input.SAE_Prompts","Answer.prompt1-q1-idk.on","Answer.prompt1-q1-no.on","Answer.prompt1-q1-yes.on","Answer.prompt1-q2-idk.on","Answer.prompt1-q2-no.on","Answer.prompt1-q2-yes.on","Answer.prompt2-q1-idk.on","Answer.prompt2-q1-no.on","Answer.prompt2-q1-yes.on","Answer.prompt2-q2-idk.on","Answer.prompt2-q2-no.on","Answer.prompt2-q2-yes.on","Answer.prompt3-q1-idk.on","Answer.prompt3-q1-no.on","Answer.prompt3-q1-yes.on","Answer.prompt3-q2-idk.on","Answer.prompt3-q2-no.on","Answer.prompt3-q2-yes.on","Answer.prompt4-q1-idk.on","Answer.prompt4-q1-no.on","Answer.prompt4-q1-yes.on","Answer.prompt4-q2-idk.on","Answer.prompt4-q2-no.on","Answer.prompt4-q2-yes.on","Answer.prompt5-q1-idk.on","Answer.prompt5-q1-no.on","Answer.prompt5-q1-yes.on","Answer.prompt5-q2-idk.on","Answer.prompt5-q2-no.on","Answer.prompt5-q2-yes.on","Answer.prompt6-q1-idk.on","Answer.prompt6-q1-no.on","Answer.prompt6-q1-yes.on","Answer.prompt6-q2-idk.on","Answer.prompt6-q2-no.on","Answer.prompt6-q2-yes.on","Approve","Reject"
"3EHVO81VN7WXWWPFUFK4SQ7CQVI1HS","38EEJYEY9QC6ANR2QZJ06E1MGPO010","African American English Prompt Verification","African American English Prompt Verification","African American English Prompt Verification","$0.20","Thu Oct 05 22:00:51 PDT 2023","2","BatchId:5139781;OriginalHitTemplateId:928390909;","3600","259200","Thu Oct 12 22:00:51 PDT 2023","","","323Q6SJS8LSR8VHHRG4R5C7XV9EHFO","A18KJYSJCE0CDS","Submitted","Thu Oct 05 22:01:47 PDT 2023","Thu Oct 05 22:07:54 PDT 2023","Sun Oct 08 22:07:54 PDT 2023","","","","367","100% (13/13)","100% (13/13)","100% (13/13)","crib","house","a guy in front of his crib; a woman in front of her crib; a family in front of their new crib; a retiree and her one story crib with a flower garden; a crib with a white picket fence; a brick crib with a garden","a man in front of his house; a woman in front of her house; a family in front of their new house; a retiree and her one story house with a flower garden; a house with a white picket fence; a brick house with a garden","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true"
"3EHVO81VN7WXWWPFUFK4SQ7CQVI1HS","38EEJYEY9QC6ANR2QZJ06E1MGPO010","African American English Prompt Verification","African American English Prompt Verification","African American English Prompt Verification","$0.20","Thu Oct 05 22:00:51 PDT 2023","2","BatchId:5139781;OriginalHitTemplateId:928390909;","3600","259200","Thu Oct 12 22:00:51 PDT 2023","","","3C8HJ7UOPA6J5Q9SJPEB09VBO07ZM3","A1SARRYNMZDVXB","Submitted","Thu Oct 05 22:02:19 PDT 2023","Thu Oct 05 22:16:32 PDT 2023","Sun Oct 08 22:16:32 PDT 2023","","","","853","100% (5/5)","100% (1/1)","0% (0/0)","crib","house","a guy in front of his crib; a woman in front of her crib; a family in front of their new crib; a retiree and her one story crib with a flower garden; a crib with a white picket fence; a brick crib with a garden","a man in front of his house; a woman in front of her house; a family in front of their new house; a retiree and her one story house with a flower garden; a house with a white picket fence; a brick house with a garden","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true"
"3DA79LNS5B6JB8UPHDFCU2PXZ9QT3L","38EEJYEY9QC6ANR2QZJ06E1MGPO010","African American English Prompt Verification","African American English Prompt Verification","African American English Prompt Verification","$0.20","Thu Oct 05 22:00:51 PDT 2023","2","BatchId:5139781;OriginalHitTemplateId:928390909;","3600","259200","Thu Oct 12 22:00:51 PDT 2023","","","3X4MXAO0BJ068BHFDAQLN4V3DL2RWT","A2CXKGZKTD6XNH","Submitted","Thu Oct 05 22:01:34 PDT 2023","Thu Oct 05 22:10:39 PDT 2023","Sun Oct 08 22:10:39 PDT 2023","","","","545","100% (6/6)","100% (5/5)","0% (0/0)","dough","money","a wallet full of dough; pay with some dough; a man paying dough to the cashier; a woman paying dough to the shopkeeper; a wallet overflowing with dough; an armored cash carrier carrying bags of dough","a wallet full of money; pay with some money; a man paying money to the cashier; a woman paying money to the shopkeeper; a wallet overflowing with money; an armored cash carrier carrying bags of money","false","true","false","false","false","true","false","true","false","false","false","true","false","true","false","false","false","true","false","true","false","false","false","true","false","true","false","false","false","true","false","true","false","false","false","true"
"3DA79LNS5B6JB8UPHDFCU2PXZ9QT3L","38EEJYEY9QC6ANR2QZJ06E1MGPO010","African American English Prompt Verification","African American English Prompt Verification","African American English Prompt Verification","$0.20","Thu Oct 05 22:00:51 PDT 2023","2","BatchId:5139781;OriginalHitTemplateId:928390909;","3600","259200","Thu Oct 12 22:00:51 PDT 2023","","","3WOKGM4L74SA38OESBGWMEHU1TBO0N","ABGK1FLWOJIZS","Submitted","Thu Oct 05 23:02:23 PDT 2023","Thu Oct 05 23:26:36 PDT 2023","Sun Oct 08 23:26:36 PDT 2023","","","","1453","0% (0/0)","0% (0/0)","0% (0/0)","dough","money","a wallet full of dough; pay with some dough; a man paying dough to the cashier; a woman paying dough to the shopkeeper; a wallet overflowing with dough; an armored cash carrier carrying bags of dough","a wallet full of money; pay with some money; a man paying money to the cashier; a woman paying money to the shopkeeper; a wallet overflowing with money; an armored cash carrier carrying bags of money","false","false","true","false","true","false","false","false","true","false","true","false","false","false","true","false","false","true","false","true","false","false","false","true","false","true","false","false","false","true","false","true","false","false","false","true"
"38Z7YZ2SB5DL9VKGLCS4T3GZYKOQI4","38EEJYEY9QC6ANR2QZJ06E1MGPO010","African American English Prompt Verification","African American English Prompt Verification","African American English Prompt Verification","$0.20","Thu Oct 05 22:00:51 PDT 2023","2","BatchId:5139781;OriginalHitTemplateId:928390909;","3600","259200","Thu Oct 12 22:00:51 PDT 2023","","","3ZGVPD4G6WTNILZCSMFNMNQ3I83TZY","A2CXKGZKTD6XNH","Submitted","Thu Oct 05 22:01:43 PDT 2023","Thu Oct 05 22:32:15 PDT 2023","Sun Oct 08 22:32:15 PDT 2023","","","","1832","100% (6/6)","100% (5/5)","0% (0/0)","dreads","dreadlocks","my dreads reaching my shoulders now; a new style for my dreads this summer; taking care of my dreads with essential oils; two people with dreads; my dreads tied up in a bun; my dreads reaching down to my waist","my dreadlocks reaching my shoulders now; a new style for my dreadlocks this summer; taking care of my dreadlocks with essential oils; two people with dreadlocks; my dreadlocks tied up in a bun; my dreadlocks reaching down to my waist","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true"
"38Z7YZ2SB5DL9VKGLCS4T3GZYKOQI4","38EEJYEY9QC6ANR2QZJ06E1MGPO010","African American English Prompt Verification","African American English Prompt Verification","African American English Prompt Verification","$0.20","Thu Oct 05 22:00:51 PDT 2023","2","BatchId:5139781;OriginalHitTemplateId:928390909;","3600","259200","Thu Oct 12 22:00:51 PDT 2023","","","3LKC68YZ3DF3BYPZLI9HT9QY2YIWOP","A38VURG5281WTB","Submitted","Thu Oct 05 23:01:41 PDT 2023","Thu Oct 05 23:03:13 PDT 2023","Sun Oct 08 23:03:13 PDT 2023","","","","92","100% (16/16)","100% (16/16)","100% (16/16)","dreads","dreadlocks","my dreads reaching my shoulders now; a new style for my dreads this summer; taking care of my dreads with essential oils; two people with dreads; my dreads tied up in a bun; my dreads reaching down to my waist","my dreadlocks reaching my shoulders now; a new style for my dreadlocks this summer; taking care of my dreadlocks with essential oils; two people with dreadlocks; my dreadlocks tied up in a bun; my dreadlocks reaching down to my waist","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true"
"3D0LPO3EADA4EJM5AHM3QMFN924YOA","38EEJYEY9QC6ANR2QZJ06E1MGPO010","African American English Prompt Verification","African American English Prompt Verification","African American English Prompt Verification","$0.20","Thu Oct 05 22:00:51 PDT 2023","2","BatchId:5139781;OriginalHitTemplateId:928390909;","3600","259200","Thu Oct 12 22:00:51 PDT 2023","","","3DQQ64TANJXLWY100IMWI9VOC3EWP6","A3R0XBLEYY99E4","Submitted","Thu Oct 05 22:02:08 PDT 2023","Thu Oct 05 22:09:26 PDT 2023","Sun Oct 08 22:09:26 PDT 2023","","","","438","100% (4/4)","100% (4/4)","100% (4/4)","drop","convertible car","a woman driving her drop; a man driving his drop on the hilly road; two people riding in a drop; a guy driving a sporty drop; a red drop cruising down the street; a vintage drop parked at the beach","a woman driving her convertible; a man driving his convertible on the hilly road; two people riding in a convertible; a man driving a sporty convertible; a red convertible car cruising down the street; a vintage convertible car parked at the beach","false","false","true","false","false","true","false","true","false","false","false","true","false","false","true","false","false","true","false","false","true","false","true","false","false","false","true","false","false","true","false","false","true","false","true","false"
"3D0LPO3EADA4EJM5AHM3QMFN924YOA","38EEJYEY9QC6ANR2QZJ06E1MGPO010","African American English Prompt Verification","African American English Prompt Verification","African American English Prompt Verification","$0.20","Thu Oct 05 22:00:51 PDT 2023","2","BatchId:5139781;OriginalHitTemplateId:928390909;","3600","259200","Thu Oct 12 22:00:51 PDT 2023","","","3TPZPLC3M3OO50ZCQYBUDCKREAJP3S","A3U2C2ENBGR3W7","Submitted","Thu Oct 05 22:01:37 PDT 2023","Thu Oct 05 22:48:13 PDT 2023","Sun Oct 08 22:48:13 PDT 2023","","","","2796","100% (6/6)","0% (0/0)","0% (0/0)","drop","convertible car","a woman driving her drop; a man driving his drop on the hilly road; two people riding in a drop; a guy driving a sporty drop; a red drop cruising down the street; a vintage drop parked at the beach","a woman driving her convertible; a man driving his convertible on the hilly road; two people riding in a convertible; a man driving a sporty convertible; a red convertible car cruising down the street; a vintage convertible car parked at the beach","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false"
"3LAZVA75NK2EDYTYHWF8HIEIUN9O2J","38EEJYEY9QC6ANR2QZJ06E1MGPO010","African American English Prompt Verification","African American English Prompt Verification","African American English Prompt Verification","$0.20","Thu Oct 05 22:00:52 PDT 2023","2","BatchId:5139781;OriginalHitTemplateId:928390909;","3600","259200","Thu Oct 12 22:00:52 PDT 2023","","","33C7UALJVOA7P5MGHDV03XA4RG618T","A2CXKGZKTD6XNH","Submitted","Thu Oct 05 22:01:31 PDT 2023","Thu Oct 05 22:05:40 PDT 2023","Sun Oct 08 22:05:40 PDT 2023","","","","249","100% (6/6)","100% (5/5)","0% (0/0)","fam","close friends","hanging out with my fam; hanging out with my fam at a cafe; studying with my fam at a library; me and my fam gathered for a barbecue; a group picture with the fam; going on a road trip with my fam","hanging out with my close friends; hanging out with my close friends at a cafe; studying with my close friends at a library; me and my close friends gathered for a barbecue; a group picture with close friends; going on a road trip with my close friends","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","false","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true"
"3LAZVA75NK2EDYTYHWF8HIEIUN9O2J","38EEJYEY9QC6ANR2QZJ06E1MGPO010","African American English Prompt Verification","African American English Prompt Verification","African American English Prompt Verification","$0.20","Thu Oct 05 22:00:52 PDT 2023","2","BatchId:5139781;OriginalHitTemplateId:928390909;","3600","259200","Thu Oct 12 22:00:52 PDT 2023","","","3Y54SXRO1OX6WM52MZGF5VBOGQOTU9","A3U2C2ENBGR3W7","Submitted","Thu Oct 05 22:01:30 PDT 2023","Thu Oct 05 22:40:20 PDT 2023","Sun Oct 08 22:40:20 PDT 2023","","","","2330","100% (6/6)","0% (0/0)","0% (0/0)","fam","close friends","hanging out with my fam; hanging out with my fam at a cafe; studying with my fam at a library; me and my fam gathered for a barbecue; a group picture with the fam; going on a road trip with my fam","hanging out with my close friends; hanging out with my close friends at a cafe; studying with my close friends at a library; me and my close friends gathered for a barbecue; a group picture with close friends; going on a road trip with my close friends","false","false","true","false","true","false","false","false","true","false","true","false","false","false","true","false","true","false","false","false","true","false","true","false","false","false","true","false","true","false","false","false","true","false","true","false"
"3E6L1VR4XYX8PMZ65V8LK1MGIRL6FX","38EEJYEY9QC6ANR2QZJ06E1MGPO010","African American English Prompt Verification","African American English Prompt Verification","African American English Prompt Verification","$0.20","Thu Oct 05 22:00:52 PDT 2023","2","BatchId:5139781;OriginalHitTemplateId:928390909;","3600","259200","Thu Oct 12 22:00:52 PDT 2023","","","34MAJL3QP7Z2G7DTSEJ6AE9WNEO43H","AFY4GMLUB2TVJ","Submitted","Thu Oct 05 22:01:57 PDT 2023","Thu Oct 05 22:04:10 PDT 2023","Sun Oct 08 22:04:10 PDT 2023","","","","133","100% (5/5)","100% (5/5)","100% (4/4)","fit","outfit","my fit for the club tonight; a fit that screams confidence; a fit that looks like it's from a Korean drama; my go-to fit for first dates; a breezy summer fit for hot days; a new fit for a cold snowy winter in a big city","my outfit for the club tonight; an outfit that screams confidence; an outfit that looks like it's from a Korean drama; my go-to outfit for first dates; a breezy summer outfit for hot days; a new outfit for a cold snowy winter in a big city","false","false","true","false","true","false","false","false","true","false","true","false","false","false","true","false","true","false","false","false","true","false","true","false","false","false","true","false","true","false","false","false","true","false","true","false"
"3E6L1VR4XYX8PMZ65V8LK1MGIRL6FX","38EEJYEY9QC6ANR2QZJ06E1MGPO010","African American English Prompt Verification","African American English Prompt Verification","African American English Prompt Verification","$0.20","Thu Oct 05 22:00:52 PDT 2023","2","BatchId:5139781;OriginalHitTemplateId:928390909;","3600","259200","Thu Oct 12 22:00:52 PDT 2023","","","3J4Q2Z4UT1F6WA2F0V1LIELYHZ0WQX","A18KJYSJCE0CDS","Submitted","Thu Oct 05 22:01:43 PDT 2023","Thu Oct 05 22:06:36 PDT 2023","Sun Oct 08 22:06:36 PDT 2023","","","","293","100% (13/13)","100% (13/13)","100% (13/13)","fit","outfit","my fit for the club tonight; a fit that screams confidence; a fit that looks like it's from a Korean drama; my go-to fit for first dates; a breezy summer fit for hot days; a new fit for a cold snowy winter in a big city","my outfit for the club tonight; an outfit that screams confidence; an outfit that looks like it's from a Korean drama; my go-to outfit for first dates; a breezy summer outfit for hot days; a new outfit for a cold snowy winter in a big city","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true"
