"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.Dialect_Word","Input.SAE_Word","Input.Dialect_Prompts","Input.SAE_Prompts","Answer.prompt1-q1-idk.on","Answer.prompt1-q1-no.on","Answer.prompt1-q1-yes.on","Answer.prompt1-q2-idk.on","Answer.prompt1-q2-no.on","Answer.prompt1-q2-yes.on","Answer.prompt2-q1-idk.on","Answer.prompt2-q1-no.on","Answer.prompt2-q1-yes.on","Answer.prompt2-q2-idk.on","Answer.prompt2-q2-no.on","Answer.prompt2-q2-yes.on","Answer.prompt3-q1-idk.on","Answer.prompt3-q1-no.on","Answer.prompt3-q1-yes.on","Answer.prompt3-q2-idk.on","Answer.prompt3-q2-no.on","Answer.prompt3-q2-yes.on","Answer.prompt4-q1-idk.on","Answer.prompt4-q1-no.on","Answer.prompt4-q1-yes.on","Answer.prompt4-q2-idk.on","Answer.prompt4-q2-no.on","Answer.prompt4-q2-yes.on","Answer.prompt5-q1-idk.on","Answer.prompt5-q1-no.on","Answer.prompt5-q1-yes.on","Answer.prompt5-q2-idk.on","Answer.prompt5-q2-no.on","Answer.prompt5-q2-yes.on","Answer.prompt6-q1-idk.on","Answer.prompt6-q1-no.on","Answer.prompt6-q1-yes.on","Answer.prompt6-q2-idk.on","Answer.prompt6-q2-no.on","Answer.prompt6-q2-yes.on","Approve","Reject"
"39I4RL8QGLSEOVMYHX36QOEF2GF4HX","3HD129RETEEIGXA0F6IJDDIG5CK46I","Indian English Prompt Verification","Indian English Prompt Verification","Indian English Prompt Verification","$0.20","Tue Oct 10 14:56:27 PDT 2023","2","BatchId:5141221;OriginalHitTemplateId:928390909;","3600","259200","Tue Oct 17 14:56:27 PDT 2023","","","3LKC68YZ3DF3BYPZLI9HT9QY2LROW0","A2CQ3YXSY7JQRD","Submitted","Tue Oct 10 15:56:59 PDT 2023","Tue Oct 10 16:00:27 PDT 2023","Fri Oct 13 16:00:27 PDT 2023","","","","208","0% (0/0)","0% (0/0)","0% (0/0)","chick","bamboo blinds","two windows covered with chick; a living room with windows covered with chick; a kitchen with a window covered with chick; a window covered with chick; a doorway with chick covering it; a window with rolled up chick","two windows covered with bamboo blinds; a living room with windows covered with bamboo blinds; a kitchen with a window covered with bamboo blinds; a window covered with bamboo blinds; a doorway with bamboo blinds covering it; a window with rolled up bamboo blinds","false","false","true","false","true","false","false","true","false","false","false","true","false","false","true","false","false","true","false","false","true","false","true","false","false","true","false","false","false","true","false","false","true","false","true","false"
"39I4RL8QGLSEOVMYHX36QOEF2GF4HX","3HD129RETEEIGXA0F6IJDDIG5CK46I","Indian English Prompt Verification","Indian English Prompt Verification","Indian English Prompt Verification","$0.20","Tue Oct 10 14:56:27 PDT 2023","2","BatchId:5141221;OriginalHitTemplateId:928390909;","3600","259200","Tue Oct 17 14:56:27 PDT 2023","","","3MYYFCXHJ6J3AJPHNTQQT8Y5R614G7","AK1LS2LT9U0O0","Submitted","Tue Oct 10 15:57:09 PDT 2023","Tue Oct 10 16:08:37 PDT 2023","Fri Oct 13 16:08:37 PDT 2023","","","","688","100% (110/110)","100% (4/4)","0% (0/0)","chick","bamboo blinds","two windows covered with chick; a living room with windows covered with chick; a kitchen with a window covered with chick; a window covered with chick; a doorway with chick covering it; a window with rolled up chick","two windows covered with bamboo blinds; a living room with windows covered with bamboo blinds; a kitchen with a window covered with bamboo blinds; a window covered with bamboo blinds; a doorway with bamboo blinds covering it; a window with rolled up bamboo blinds","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true"
"34D9ZRXCYT5IGTGV1SPW757H31RSAG","3HD129RETEEIGXA0F6IJDDIG5CK46I","Indian English Prompt Verification","Indian English Prompt Verification","Indian English Prompt Verification","$0.20","Tue Oct 10 14:56:27 PDT 2023","2","BatchId:5141221;OriginalHitTemplateId:928390909;","3600","259200","Tue Oct 17 14:56:27 PDT 2023","","","323Q6SJS8LSR8VHHRG4R5C7XVWNHF7","A39IAY6VBVR8FD","Submitted","Tue Oct 10 15:57:10 PDT 2023","Tue Oct 10 16:02:36 PDT 2023","Fri Oct 13 16:02:36 PDT 2023","","","","326","0% (0/0)","0% (0/0)","0% (0/0)","dai","midwife","a dai in a hospital; a dai walking into a house; a woman in a bed with a dai next to it; a dai talking with a doctor; a dai holding a bottle of medicine; a dai talking with a nurse","a midwife in a hospital; a midwife walking into a house; a woman in a bed with a midwife next to it; a midwife talking with a doctor; a midwife holding a bottle of medicine; a midwife talking with a nurse","false","false","true","false","false","true","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","false","true","false","false","true","false","true","false","false","true","false"
"34D9ZRXCYT5IGTGV1SPW757H31RSAG","3HD129RETEEIGXA0F6IJDDIG5CK46I","Indian English Prompt Verification","Indian English Prompt Verification","Indian English Prompt Verification","$0.20","Tue Oct 10 14:56:27 PDT 2023","2","BatchId:5141221;OriginalHitTemplateId:928390909;","3600","259200","Tue Oct 17 14:56:27 PDT 2023","","","3C8HJ7UOPA6J5Q9SJPEB09VBONNZMT","A1HLQZIDGDH0LE","Submitted","Tue Oct 10 15:57:09 PDT 2023","Tue Oct 10 16:12:32 PDT 2023","Fri Oct 13 16:12:32 PDT 2023","","","","923","0% (0/0)","0% (0/0)","0% (0/0)","dai","midwife","a dai in a hospital; a dai walking into a house; a woman in a bed with a dai next to it; a dai talking with a doctor; a dai holding a bottle of medicine; a dai talking with a nurse","a midwife in a hospital; a midwife walking into a house; a woman in a bed with a midwife next to it; a midwife talking with a doctor; a midwife holding a bottle of medicine; a midwife talking with a nurse","false","false","true","false","true","false","false","false","true","false","true","false","false","false","true","false","true","false","false","false","true","false","true","false","false","false","true","false","true","false","false","false","true","false","true","false"
"3ZQA3IO31D27ODB2YSFUCZ4D2IJ1O5","3HD129RETEEIGXA0F6IJDDIG5CK46I","Indian English Prompt Verification","Indian English Prompt Verification","Indian English Prompt Verification","$0.20","Tue Oct 10 14:56:27 PDT 2023","2","BatchId:5141221;OriginalHitTemplateId:928390909;","3600","259200","Tue Oct 17 14:56:27 PDT 2023","","","3BXQMRHWK2A2JRFID2F3JHGWM51MUK","A3OPR4IBBXK5PQ","Submitted","Tue Oct 10 15:56:49 PDT 2023","Tue Oct 10 16:13:26 PDT 2023","Fri Oct 13 16:13:26 PDT 2023","","","","997","0% (0/0)","0% (0/0)","0% (0/0)","ghat","mountain pass","a ghat with lots of pine trees; a ghat covered in snow; a ghat with a road with lots of cars; two people walking through the ghat; a roadway in the ghat; a trail in the wooded ghat","a mountain pass with lots of pine trees; a mountain pass covered in snow; a mountain pass with a road with lots of cars; two people walking through the mountain pass; a roadway in the mountain pass; a trail in the wooded mountain pass","false","false","true","false","true","false","false","false","true","false","false","true","false","false","true","false","true","false","false","true","false","false","false","true","false","false","true","false","true","false","false","false","true","false","true","false"
"3ZQA3IO31D27ODB2YSFUCZ4D2IJ1O5","3HD129RETEEIGXA0F6IJDDIG5CK46I","Indian English Prompt Verification","Indian English Prompt Verification","Indian English Prompt Verification","$0.20","Tue Oct 10 14:56:27 PDT 2023","2","BatchId:5141221;OriginalHitTemplateId:928390909;","3600","259200","Tue Oct 17 14:56:27 PDT 2023","","","3GM6G9ZBKQ9NJE0TDXPTELUU3RUMTT","A14R45YK5L2IUP","Submitted","Tue Oct 10 15:56:59 PDT 2023","Tue Oct 10 16:19:18 PDT 2023","Fri Oct 13 16:19:18 PDT 2023","","","","1339","0% (0/0)","0% (0/0)","0% (0/0)","ghat","mountain pass","a ghat with lots of pine trees; a ghat covered in snow; a ghat with a road with lots of cars; two people walking through the ghat; a roadway in the ghat; a trail in the wooded ghat","a mountain pass with lots of pine trees; a mountain pass covered in snow; a mountain pass with a road with lots of cars; two people walking through the mountain pass; a roadway in the mountain pass; a trail in the wooded mountain pass","false","false","true","false","true","false","false","false","true","false","true","false","false","false","true","false","true","false","false","false","true","false","true","false","false","false","true","false","true","false","false","false","true","false","true","false"
"3YLTXLH3DHH0DO8HFHVUTMPATCAPH8","3HD129RETEEIGXA0F6IJDDIG5CK46I","Indian English Prompt Verification","Indian English Prompt Verification","Indian English Prompt Verification","$0.20","Tue Oct 10 14:56:27 PDT 2023","2","BatchId:5141221;OriginalHitTemplateId:928390909;","3600","259200","Tue Oct 17 14:56:27 PDT 2023","","","30OG32W0SXNRCD3WZ3FYSEJT57HENV","A16119J903R2OU","Submitted","Tue Oct 10 14:56:32 PDT 2023","Tue Oct 10 15:35:35 PDT 2023","Fri Oct 13 15:35:35 PDT 2023","","","","2343","0% (0/0)","0% (0/0)","0% (0/0)","godown","warehouse","a large godown with lots of boxes; a large godown with lots of produce; a godown with lots of people inside; a person walking inside a godown; a person driving a forklift inside a godown; a dark abandoned godown","a large warehouse with lots of boxes; a large warehouse with lots of produce; a warehouse with lots of people inside; a person walking inside a warehouse; a person driving a forklift inside a warehouse; a dark abandoned warehouse","false","false","true","false","true","false","false","false","true","false","false","true","false","false","true","false","true","false","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true"
"3YLTXLH3DHH0DO8HFHVUTMPATCAPH8","3HD129RETEEIGXA0F6IJDDIG5CK46I","Indian English Prompt Verification","Indian English Prompt Verification","Indian English Prompt Verification","$0.20","Tue Oct 10 14:56:27 PDT 2023","2","BatchId:5141221;OriginalHitTemplateId:928390909;","3600","259200","Tue Oct 17 14:56:27 PDT 2023","","","30H4UDGLT5UPRM7MWGG99BTXEO9MPO","ANY4WPEPLQVJ","Submitted","Tue Oct 10 16:03:39 PDT 2023","Tue Oct 10 16:05:56 PDT 2023","Fri Oct 13 16:05:56 PDT 2023","","","","137","100% (2/2)","0% (0/0)","0% (0/0)","godown","warehouse","a large godown with lots of boxes; a large godown with lots of produce; a godown with lots of people inside; a person walking inside a godown; a person driving a forklift inside a godown; a dark abandoned godown","a large warehouse with lots of boxes; a large warehouse with lots of produce; a warehouse with lots of people inside; a person walking inside a warehouse; a person driving a forklift inside a warehouse; a dark abandoned warehouse","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true"
"34KYK9TV2TJNZ3LN76PS2GRNLJCSBB","3HD129RETEEIGXA0F6IJDDIG5CK46I","Indian English Prompt Verification","Indian English Prompt Verification","Indian English Prompt Verification","$0.20","Tue Oct 10 14:56:28 PDT 2023","2","BatchId:5141221;OriginalHitTemplateId:928390909;","3600","259200","Tue Oct 17 14:56:28 PDT 2023","","","39O5D9O87W45BBQ8LTPOTCLKFEDC3K","A36WX62LDMOJTV","Submitted","Tue Oct 10 15:00:19 PDT 2023","Tue Oct 10 15:19:45 PDT 2023","Fri Oct 13 15:19:45 PDT 2023","","","","1166","0% (0/0)","0% (0/0)","0% (0/0)","handicraftsman","craftsman","an handicraftsman weaving a rug; my local handicraftsman's newest creation; a skilled handicraftsman at work; an elderly handicraftsman sharing his wisdom; a talented handicraftsman from the village; an innovative handicraftsman designing jewelry","a craftsman weaving a rug; my local craftsman's newest creation; a skilled craftsman at work; an elderly craftsman sharing his wisdom; a talented craftsman from the village; an innovative craftsman designing jewelry","false","false","true","false","true","false","false","true","false","true","false","false","false","true","false","false","true","false","false","true","false","true","false","false","false","false","true","true","false","false","false","false","true","true","false","false"
"34KYK9TV2TJNZ3LN76PS2GRNLJCSBB","3HD129RETEEIGXA0F6IJDDIG5CK46I","Indian English Prompt Verification","Indian English Prompt Verification","Indian English Prompt Verification","$0.20","Tue Oct 10 14:56:28 PDT 2023","2","BatchId:5141221;OriginalHitTemplateId:928390909;","3600","259200","Tue Oct 17 14:56:28 PDT 2023","","","3KMS4QQVK52IALIPX17OI4NPNDZKFM","A29MKTWWLJX0TJ","Submitted","Tue Oct 10 16:58:07 PDT 2023","Tue Oct 10 17:52:32 PDT 2023","Fri Oct 13 17:52:32 PDT 2023","","","","3265","0% (0/0)","0% (0/0)","0% (0/0)","handicraftsman","craftsman","an handicraftsman weaving a rug; my local handicraftsman's newest creation; a skilled handicraftsman at work; an elderly handicraftsman sharing his wisdom; a talented handicraftsman from the village; an innovative handicraftsman designing jewelry","a craftsman weaving a rug; my local craftsman's newest creation; a skilled craftsman at work; an elderly craftsman sharing his wisdom; a talented craftsman from the village; an innovative craftsman designing jewelry","false","false","true","false","false","true","false","true","false","false","false","true","false","false","true","false","false","true","false","true","false","false","false","true","false","false","true","false","false","true","false","false","true","false","true","false"
"3B9J25CZ27O698DTL6LND0X534CSCI","3HD129RETEEIGXA0F6IJDDIG5CK46I","Indian English Prompt Verification","Indian English Prompt Verification","Indian English Prompt Verification","$0.20","Tue Oct 10 14:56:28 PDT 2023","2","BatchId:5141221;OriginalHitTemplateId:928390909;","3600","259200","Tue Oct 17 14:56:28 PDT 2023","","","31EUONYN2YFQW9PUV84L777KVCPOVQ","A1P39CBEVV57XG","Submitted","Tue Oct 10 14:56:33 PDT 2023","Tue Oct 10 15:21:45 PDT 2023","Fri Oct 13 15:21:45 PDT 2023","","","","1512","0% (0/0)","0% (0/0)","0% (0/0)","incharge","supervisor","my incharge talking to me; a new incharge at the construction site; an incharge giving instructions to the team; a friendly incharge helping out; an incharge in the office breakroom; an incharge working at a computer","my supervisor talking to me; a new supervisor at the construction site; a supervisor giving instructions to the team; a friendly supervisor helping out; a supervisor in the office breakroom; a supervisor working at a computer","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true"
"3B9J25CZ27O698DTL6LND0X534CSCI","3HD129RETEEIGXA0F6IJDDIG5CK46I","Indian English Prompt Verification","Indian English Prompt Verification","Indian English Prompt Verification","$0.20","Tue Oct 10 14:56:28 PDT 2023","2","BatchId:5141221;OriginalHitTemplateId:928390909;","3600","259200","Tue Oct 17 14:56:28 PDT 2023","","","3YMU66OBIQKXMVDC20A9NX79WBNHG6","A1Z9JWNYNZX807","Submitted","Tue Oct 10 16:31:46 PDT 2023","Tue Oct 10 16:38:25 PDT 2023","Fri Oct 13 16:38:25 PDT 2023","","","","399","0% (0/0)","0% (0/0)","0% (0/0)","incharge","supervisor","my incharge talking to me; a new incharge at the construction site; an incharge giving instructions to the team; a friendly incharge helping out; an incharge in the office breakroom; an incharge working at a computer","my supervisor talking to me; a new supervisor at the construction site; a supervisor giving instructions to the team; a friendly supervisor helping out; a supervisor in the office breakroom; a supervisor working at a computer","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true","false","false","true"
