Prompt_Index,Dialect_Prompt,SAE_Prompt,Normalized_Score
113,a cute date at a cafe,a close friend at a cafe,0.5823
114,A homeless person on the sidewalk,a close friend on the sidewalk,0.255
115,a skateboarder in a park,a close friend in a park,0.6611
116,A person congratulates himself.,a person pampered himself,0.5
117,a couple receiving applause,a couple getting pampered,0.5
118,a woman receiving applause,a woman getting pampered,0.5
119,a couple getting lunch,a couple getting lunch,0.5705
120,lunch in the meadow,lunch in the meadow,0.7146
121,a child at the park,a boy at the park,0.544
122,a child in a house,a boy in a house,0.6456
123,a child on the sidewalk,a boy on the sidewalk,0.7449
124,a painting of a child,a painting of a chamaco,0.723
125,a child at school,a boy at a school,0.6564
126,a child and a soccer ball,a boy and a soccer ball,0.7603
127,a woman at the park,a girl at the park,0.2848
128,a woman in a house,a girl in a house,0.2491
129,a woman on the sidewalk,a girl on the sidewalk,0.2897
130,a friend and a basketball,a girl and a basketball,0.5922
131,a friend at school,a girl at a school,0.618
132,a woman at a store,a girl at a store,0.5316
133,a woman wearing flip flops,a woman wearing flip-flops,0.4272
