Prompt_Index,SAE_Prompt,Normalized_Score
102,going on a road trip with my close friends,0.6479
103,spending time with my lover at home,0.0484
104,getting stuff from the grocery store with my lover,0.3103
105,a woman and her lover at a fancy restaurant,0.115
106,a man and his lover on a flight,0.7825
107,me holding hands at the movie with my lover,0.6669
108,me and my lover sharing an umbrella in the rain,0.0763
109,me and my close friend hiking in the mountains,0.4066
110,a woman and her close friend getting coffee,0.3003
111,a man and his close friend walking a golden retriever,0.4239
112,me and my close friend playing video games on the television,0.3942
113,my close friend helping me with a move,0.4066
114,my close friend riding a skateboard,0.3851
115,my close friend from the neighborhood,0.0947
116,me and my close friend in front of a big house,0.8675
117,an evening hanging out with my close friend,0.4145
118,me and my close friend eating at a cafe,0.3385
119,my go-to close friend for advice,0.3954
120,a heart-to-heart with my oldest close friend,0.5539
121,a summer day causing some serious hair frizziness,0.6571
122,my hair frizziness on full display in the humidity,0.508
123,a struggle to manage the morning hair frizziness,0.8854
124,hair frizziness making a statement today,0.2664
125,my natural hair frizziness showing its beauty,0.4159
126,two people with visible hair frizziness in their hair,0.2658
127,flashy jewelry that caught everyone's eye at the party,0.0789
128,my flashy jewelry representing my style,0.2129
129,an outfit completed with some serious flashy jewelry,0.1748
130,a statement made with just the right flashy jewelry,0.4436
131,my outfit for the club tonight,0.2012
132,an outfit that screams confidence,0.2375
133,an outfit that looks like it's from a Korean drama,0.2971
134,my go-to outfit for first dates,0.3147
135,a breezy summer outfit for hot days,0.1787
136,a new outfit for a cold snowy winter in a big city,0.4526
137,a new pair of glasses to change my look,0.7388
138,a pair of black round glasses worn by a man,0.4662
139,a pair of modern glasses worn by a woman,0.1751
140,my stylish glasses with the gold frame,0.477
141,my friend holding her pair of glasses,0.0911
142,my first tattoo on my forearm,0.0863
143,a tattoo representing my journey,0.8469
144,a tattoo artist known for intricate designs,0.3452
145,a tattoo on a woman's neck,0.2497
146,a tattoo on a man's leg,0.4819
147,a dreamy design for my next tattoo,0.667
148,my dreadlocks reaching my shoulders now,0.0878
149,a new style for my dreadlocks this summer,0.179
150,taking care of my dreadlocks with essential oils,0.2242
151,two people with long dreadlocks sitting on a bench,0.2627
152,my dreadlocks tied up in a bun,0.1351
153,my dreadlocks reaching down to my waist,0.0828
