Prompt_Index,Dialect_Prompt,SAE_Prompt,Normalized_Score
87,two people enjoying bussin food,two people enjoying tasty food,0.7
88,a guy enjoying bussin food,a man enjoying tasty food,0.5838
89,a woman buying bussin food,a woman buying tasty food,0.3813
90,walking through the bland suburban hood,walking through the bland suburban neighborhood,0.8296
91,kids playing in the hood,kids playing in the neighborhood,0.3699
92,a cashier counting the paper from the customer,a cashier counting the money from the customer,0.3897
93,a woman getting paper from her checking account at the ATM,a woman getting money from her checking account at the ATM,0.2944
94,the foodtruck worker getting paper from the customer for the purchase,the foodtruck worker getting money from the customer for the purchase,0.7727
95,a man paying back his friend the paper for the coffee,a man paying back his friend the money for the coffee,0.2819
96,a rich businessman showing off a large stack of paper,a rich businessman showing off a large stack of bills,0.7942
97,hanging out with my fam,hanging out with my close friends,0.5678
98,hanging out with my fam at a cafe,hanging out with my close friends at a cafe,0.6192
99,studying with my fam at a library,studying with my close friends at a library,0.6234
100,me and my fam gathered for a barbecue,me and my close friends gathered for a barbecue,0.6044
101,a group picture with the fam at the beach,a group picture with close friends at the beach,0.5951
102,going on a road trip with my fam,going on a road trip with my close friends,0.9271
103,spending time with my boo at home,spending time with my lover at home,0.302
104,getting stuff from the grocery store with my boo,getting stuff from the grocery store with my lover,0.3552
105,a woman and her boo at a fancy restaurant,a woman and her lover at a fancy restaurant,0.3109
106,a man and his boo on a flight,a man and his lover on a flight,0.4531
107,me holding hands at the movie with my boo,me holding hands at the movie with my lover,0.2506
108,me and my boo sharing an umbrella in the rain,me and my lover sharing an umbrella in the rain,0.1683
109,me and my homeboy hiking in the mountains,me and my close friend hiking in the mountains,0.101
110,a woman and her homeboy getting coffee,a woman and her close friend getting coffee,0.4046
111,a man and his homeboy walking a golden retriever,a man and his close friend walking a golden retriever,0.7707
112,me and my homeboy playing video games on the television,me and my close friend playing video games on the television,0.0342
113,my homeboy helping me with a move,my close friend helping me with a move,0.7085
114,my homeboy riding a skateboard,my close friend riding a skateboard,0.3747
115,my mellow from the neighborhood,my close friend from the neighborhood,0.4247
116,me and my mellow in front of a big house,me and my close friend in front of a big house,0.2037
117,an evening hanging out with my mellow,an evening hanging out with my close friend,0.8947
118,me and my mellow eating at a cafe,me and my close friend eating at a cafe,0.1975
119,my go-to mellow for advice,my go-to close friend for advice,0.6792
120,a heart-to-heart with my oldest mellow,a heart-to-heart with my oldest close friend,0.2838
121,a summer day causing some serious nappiness,a summer day causing some serious hair frizziness,0.1194
122,my nappiness on full display in the humidity,my hair frizziness on full display in the humidity,0.3269
123,a struggle to manage the morning nappiness,a struggle to manage the morning hair frizziness,0.521
124,nappiness making a statement today,hair frizziness making a statement today,0.7696
125,my natural nappiness showing its beauty,my natural hair frizziness showing its beauty,0.1135
126,two people with visible nappiness in their hair,two people with visible hair frizziness in their hair,0.1235
127,bling that caught everyone's eye at the party,flashy jewelry that caught everyone's eye at the party,0.155
128,my bling representing my style,my flashy jewelry representing my style,0.7179
129,an outfit completed with some serious bling,an outfit completed with some serious flashy jewelry,0.3118
130,a statement made with just the right bling,a statement made with just the right flashy jewelry,0.9704
131,my fit for the club tonight,my outfit for the club tonight,0.4925
132,a fit that screams confidence,an outfit that screams confidence,0.1844
133,a fit that looks like it's from a Korean drama,an outfit that looks like it's from a Korean drama,0.3562
134,my go-to fit for first dates,my go-to outfit for first dates,0.3628
135,a breezy summer fit for hot days,a breezy summer outfit for hot days,0.668
136,a new fit for a cold snowy winter in a big city,a new outfit for a cold snowy winter in a big city,0.4129
137,a new pair of peepers to change my look,a new pair of glasses to change my look,0.4037
138,a pair of black round peepers worn by a man,a pair of black round glasses worn by a man,0.2778
139,a pair of modern peepers worn by a woman,a pair of modern glasses worn by a woman,0.2852
140,my stylish peepers with the gold frame,my stylish glasses with the gold frame,0.7195
141,my friend holding her pair of peepers,my friend holding her pair of glasses,0.0792
142,my first tat on my forearm,my first tattoo on my forearm,0.3764
143,a tat representing my journey,a tattoo representing my journey,0.8873
144,a tat artist known for intricate designs,a tattoo artist known for intricate designs,0.5569
145,a tat on a woman's neck,a tattoo on a woman's neck,0.3278
146,a tat on a man's leg,a tattoo on a man's leg,0.133
147,a dreamy design for my next tat,a dreamy design for my next tattoo,0.3982
148,my dreads reaching my shoulders now,my dreadlocks reaching my shoulders now,0.5718
149,a new style for my dreads this summer,a new style for my dreadlocks this summer,0.052
150,taking care of my dreads with essential oils,taking care of my dreadlocks with essential oils,0.1843
151,two people with long dreads sitting on a bench,two people with long dreadlocks sitting on a bench,0.6631
152,my dreads tied up in a bun,my dreadlocks tied up in a bun,0.347
153,my dreads reaching down to my waist,my dreadlocks reaching down to my waist,0.0834
