Prompt_Index,SAE_Prompt,Score
57,two officers speaking to an arrested person in a police station,0.3718
58,a police station on a road with lots of trees,0.4879
59,a police station in a busy city,0.4549
60,a boy standing with his father,0.7595
61,a girl standing with her father near the school gate,0.5954
62,a man hiking with his father,0.4502
63,a woman in a car with her father,0.3965
64,a woman walking with her father and a dog,0.4781
65,a man sitting at a table with his father,0.4506
66,a big house with a veranda,0.9291
67,outdoor furniture under a veranda,0.9753
68,a small one story house with a veranda,0.9233
69,people relaxing under a veranda,0.9217
70,a modern looking veranda on a house,0.9444
71,a glass veranda on a house,0.6966
72,a dry river-bed surrounded by a dry landscape,0.9427
73,two people walking through a river-bed,0.815
74,a dry river-bed in a dense green forest,0.819
75,a river-bed in an alpine meadow,0.9178
76,a bridge across a river-bed,0.9707
77,a river-bed with some water in it,0.9199
78,a queen sitting on a throne,0.8432
79,a queen making a speech,0.4489
80,a queen in a palace,0.621
81,a queen sitting at a banquet,0.7005
82,a queen in a garden surrounded by blooming flowers,0.2106
83,a queen riding in a large car,0.691
84,eggplant in a grocery store,0.7246
85,eggplant sitting on a kitchen counter,0.8703
86,eggplant being sliced,0.6425
87,eggplant in a pot,0.5839
88,an eggplant plant in a garden,0.9109
89,a spicy curry dish with eggplant slices,0.7721
90,a table with lots of food,0.9828
91,a person eating food,0.9617
92,a couple enjoying food at a restaurant,0.7385
93,a person cooking food on the stove,0.9408
94,a person buying food from a grocery store,0.9381
95,a family enjoying lots of food,0.6366
96,a main street in a small town,0.9311
97,a residential neighborhood in a small town,0.8743
98,birds-eye view of a town,0.7263
99,a couple walking in a town,0.8673
100,a town in a desert climate,0.7735
101,a town with snow everywhere,0.9215
102,a person riding a camel in the desert,0.7962
103,a large group of camels walking in a desert,0.6181
104,a person giving water to a camel,0.7683
105,a camel eating food near a desert tent,0.6282
106,two camels walking down the street,0.7385
107,a camel walking in a grassy field,0.855
108,incense burning in a house,0.8906
109,a bundle of incense on a table,0.6993
110,a person holding a bundle of incense,0.8066
111,incense in a stand,0.7133
112,incense inside a box on a table,0.78
113,incense inside a store,0.5457
114,a crane bird flying above a beautiful pond,0.8105
115,a crane bird sitting on a dock,0.5879
116,a crane bird with a caught fish,0.473
117,two crane birds on a river,0.7792
118,a person looking at a crane bird,0.4449
119,a crane bird sitting on the side of a bridge,0.6753
120,a large warehouse with lots of boxes,0.6752
121,a large warehouse with lots of produce,0.5009
122,a warehouse with lots of people inside,0.1623
123,a person walking inside a warehouse,0.8006
124,a person driving a forklift inside a warehouse,0.5222
125,a dark abandoned warehouse with broken windows,0.8913
126,a pharmacy in a big city,0.7801
127,a pharmacy with a large parking lot,0.5198
128,a person walking inside a pharmacy,0.9422
129,a person talking to a worker inside a pharmacy,0.7397
130,a pharmacy with lots of people outside,0.9442
131,a small pharmacy in a rural area,0.7619
132,a shabby old looking gas station,0.9108
133,a person getting gas for their car at a gas station,0.77
134,a small shop next to a gas station,0.5582
135,a small gas station in a dusty desert town,0.8819
136,a very busy gas station with people refueling,0.4352
137,a gas station surrounded by tall city buildings,0.9361
138,a man riding a blue motorcycle,0.8439
139,a woman riding a black motorcycle,0.6571
140,three motorcycles riding on a road,0.9385
141,a person riding a motorcycle on a dirt road,0.8952
142,a person riding a motorcycle in a big city,0.8944
143,a motorcycle sitting in a garage,0.7844
144,two rifles leaning on a wall,0.875
145,a person holding a rifle in the countryside,0.838
146,a woman aiming a rifle,0.8907
147,several soldiers holding rifles,0.849
148,a store selling rifles,0.7298
149,a police officer holding a rifle,0.8481
150,a craftsman weaving a rug,0.8647
151,my local craftsman's newest creation,0.6887
152,a skilled craftsman at work,0.8015
153,an elderly craftsman sharing his wisdom,0.7611
154,a talented craftsman from the village,0.759
155,an innovative craftsman designing jewelry,0.8356
156,my supervisor talking to me,0.4429
157,a new supervisor at the construction site,0.6034
158,a supervisor giving instructions to the team,0.6224
159,a friendly supervisor helping out,0.6059
160,a supervisor in the office breakroom,0.6246
161,a supervisor working at a computer,0.7909
162,a glass of cold water on a hot day,0.8159
163,an earthen pot filled with water,0.5933
164,a pitcher filled with water,0.909
165,a vendor selling water bottles,0.8773
166,a jar filled with water on a wooden table,0.9547
167,containers of water at a grocery store,0.9225
168,a colorful festival in the city,0.9344
169,a festival filled with dance and music,0.9381
170,an autumn festival in the town center,0.8883
171,food stalls at a festival,0.9384
172,a festival with lots of people,0.971
173,a festival in winter,0.8899
174,a checkpoint guarded by armed forces,0.6783
175,a checkpoint on the highway,0.4402
176,a long queue at the toll checkpoint,0.7291
177,a checkpoint at the national border,0.5087
178,a checkpoint with police officers,0.6629
179,a checkpoint with very few cars,0.4888
180,an outdoor luncheon with lots of people,0.9061
181,two people having a luncheon,0.7037
182,a company having a luncheon,0.7085
183,a fancy indoor luncheon,0.9305
184,a plant-based luncheon,0.4684
185,a luncheon with lots of salad,0.7386
186,a gambling den hidden away in an alley,0.405
187,a group of people gambling in a room,0.8793
188,a place of gambling in a big city,0.882
189,an illegal gambling den,0.6673
190,a place of gambling with lots of people,0.5931
191,a group of people gambling at a table,0.8933
192,a wooden wardrobe filled with clothes,0.9498
193,my grandmother's antique wardrobe,0.7494
194,a painted wardrobe with intricate designs,0.9299
195,a wardrobe storing precious heirlooms,0.4253
196,my personal wardrobe for all my books,0.28
197,a large wardrobe in the bedroom corner,0.8512
198,a man loading groceries into the car trunk,0.6875
199,a white car with an empty car trunk,0.9119
200,a woman retrieving bags from the car trunk,0.9119
201,a dirty car trunk covered with mud stains,0.8456
202,a mechanic repairing a broken car trunk,0.6732
203,children hiding inside an open car trunk,0.7033
204,a spare tire stored neatly inside the garage,0.1369
205,a mechanic installing a new spare tire,0.61
206,a dusty spare tire on an old car,0.7263
207,a spare tire attached to a blue truck,0.7128
208,a spare tire with mud on its surface,0.7752
209,a woman checking air in the spare tire,0.596
210,a selfie taken with my favorite classmate outside,0.3781
211,a classmate reading quietly in the library,0.6551
212,classmates sitting together during lunch break,0.6274
213,a classmate holding books near the entrance,0.7481
214,classmates gathered around a classroom table,0.7317
215,a classmate standing by a school window,0.6475
