Prompt_Index,Dialect_Prompt,SAE_Prompt,Normalized_Score
30,a sunny day in the park with my jaina,a sunny day in the park with my girlfriend,0.6132
31,a person planchar a dress shirt,a person irons a dress shirt,0.5948
32,a person planchar a towel in a sunny room,a person irons a towel in a sunny room,0.4149
33,a man planchar his pants before work,a man irons his pants before work,0.7054
34,my mother planchar the curtains,my mother irons the curtains,0.3023
35,a woman planchar clothes in the laundry room,a woman irons clothes in the laundry room,0.4209
36,my brother planchar his uniform shirt,my brother irons his uniform shirt,0.8229
37,a person exploring Chuco on a sunny afternoon,a person exploring El Paso on a sunny afternoon,0.6418
38,a woman and her carnal eating at a restaurant,a woman and her brother eating at a restaurant,0.5991
39,a man hiking with his carnal on a forest trail,a man hiking with his brother on a forest trail,0.5691
40,my carnal posing for a picture,my brother posing for a picture,0.562
41,me standing with my carnal,me standing with my brother,0.63
42,my carnal and I sitting at a table,my brother and I sitting at a table,0.7797
43,my carnal riding a bike,my brother riding a bike,0.5286
44,a woman and her carnalita eating at a restaurant,a woman and her sister eating at a restaurant,0.4251
45,a man hiking with his carnalita through a mountain path,a man hiking with his sister through a mountain path,0.4314
46,me and my carnalita posing for a picture,me and my sister posing for a picture,0.2589
47,me standing with my carnalita,me standing with my sister,0.5665
48,my carnalita and I sitting at a table,my sister and I sitting at a table,0.6153
49,my carnalita riding a bike,my sister riding a bike,0.7446
50,my carnales playing basketball together,my brothers playing basketball together,0.934
51,a carnales duo in a rock band,a brothers duo in a rock band,0.6153
52,my carnales on a camping trip,my brothers on a camping trip,0.8356
53,a carnales wrestling match,a brothers wrestling match,0.6735
54,my carnales building a treehouse,my brothers building a treehouse,0.8579
55,a carnales handshake at graduation,a brothers handshake at graduation,0.8415
56,a carnalas moment at a wedding,a sisters moment at a wedding,0.7857
57,my carnalas studying together,my sisters studying together,0.7385
58,a carnalas dance routine,a sisters dance routine,0.2954
59,my carnalas sharing a secret,my sisters sharing a secret,0.4654
60,my carnalas having a tea party in the garden,my sisters having a tea party in the garden,0.5309
61,my carnalas braiding each other's hair,my sisters braiding each other's hair,0.2564
62,a group of raza at a family reunion,a group of mexican americans at a family reunion,0.7481
63,a raza activist speaking at a rally,a mexican american activist speaking at a rally,0.0198
64,a raza community center hosting an event,a mexican american community center hosting an event,0.2046
65,a raza cultural festival in the park,a mexican american cultural festival in the park,0.0881
66,a raza musician performing live,a mexican american musician performing live,0.2038
67,a raza student at a graduation ceremony,a mexican american student at a graduation ceremony,0.351
68,a vato wearing sunglasses and a bandana,a young man wearing sunglasses and a bandana,0.5975
69,a vato skateboarding down a hill,a young man skateboarding down a hill,0.7956
70,a vato leaning against a lowrider,a young man leaning against a lowrider,0.8728
71,a vato playing an acoustic guitar,a young man playing an acoustic guitar,0.6771
72,a vato writing in a journal at a cafe,a young man writing in a journal at a cafe,0.7748
73,a vato shooting pool at a bar,a young man shooting pool at a bar,0.7159
74,an ese playing basketball in a local court,a young man playing basketball in a local court,0.6242
75,an ese walking his pitbull in the neighborhood,a young man walking his pitbull in the neighborhood,0.5904
76,an ese buying street tacos from a food truck,a young man buying street tacos from a food truck,0.7973
77,an ese riding a BMX bike in a skate park,a young man riding a BMX bike in a skate park,0.7336
78,an ese breakdancing on a city street,a young man breakdancing on a city street,0.5039
79,an ese playing the trumpet in a mariachi band,a young man playing the trumpet in a mariachi band,0.5977
80,a bato grilling burgers at a cookout,a man grilling burgers at a cookout,0.8722
81,a bato riding a horse at a ranch,a man riding a horse at a ranch,0.553
82,a bato repairing a broken fence,a man repairing a broken fence,0.3545
83,a bato practicing archery in a field,a man practicing archery in a field,0.4546
84,a bato jogging in a city park,a man jogging in a city park,0.6896
85,a bato watching a sunset from a pier,a man watching a sunset from a pier,0.4168
86,a madrina baking cookies for a bake sale,a godmother baking cookies for a bake sale,0.7663
87,a madrina attending a school play,a godmother attending a school play,0.5435
88,a madrina planting flowers in the garden,a godmother planting flowers in the garden,0.3748
89,a madrina knitting a sweater for her godchild,a godmother knitting a sweater for her godchild,0.6965
90,a madrina singing in a church choir,a godmother singing in a church choir,0.78
91,a madrina decorating a Christmas tree,a godmother decorating a Christmas tree,0.7432
92,a loco guy dancing in the rain,a crazy guy dancing in the rain,0.3437
93,a loco stunt on a skateboard,a crazy stunt on a skateboard,0.786
94,a loco artist painting upside down,a crazy artist painting upside down,0.6641
95,a loco expression on her face,a crazy expression on her face,0.2562
96,a loco scene at the concert,a crazy scene at the concert,0.3777
97,my mi'ja playing in a sandbox,my daughter playing in a sandbox,0.3459
98,a mi'ja drawing with chalk on the sidewalk,a daughter drawing with chalk on the sidewalk,0.7639
99,my mi'ja holding a big ice cream cone,my daughter holding a big ice cream cone,0.4726
100,a mi'ja riding a bike for the first time,a daughter riding a bike for the first time,0.3398
101,a mi'ja wearing a princess costume,a daughter wearing a princess costume,0.2032
102,my mi'ja exploring the beach,my daughter exploring the beach,0.3887
103,my mijo kicking a soccer ball,my son kicking a soccer ball,0.8474
104,a mijo climbing a tree,a son climbing a tree,0.8168
105,my mijo reading a comic book,my son reading a comic book,0.8876
106,a mijo playing with a toy train,a son playing with a toy train,0.7673
107,my mijo catching a fish,my son catching a fish,0.9604
108,a mijo building a sandcastle,a son building a sandcastle,0.9015
109,a surfer on a califas wave,a surfer on a california wave,0.7448
110,my vacation in califas,my vacation in california,0.6345
111,a bustling market in califas,a bustling market in california,0.2839
112,a hand dropping baro into a piggy bank,a hand dropping money into a piggy bank,0.6785
113,a cuate at a campfire,a close friend at a campfire,0.5454
114,my cuate wearing a birthday hat,my close friend wearing a birthday hat,0.5909
115,a memory with my cuate at the beach,a memory with my close friend at the beach,0.4938
116,an afternoon with my cuate at the cafe,an afternoon with my close friend at the cafe,0.3618
117,a photo of me and my cuate,a photo of me and my close friend,0.104
118,a cuate helping with homework,a close friend helping with homework,0.4136
119,my favorite apapachar session with candles,my favorite pampering session with candles,0.4322
120,a man deciding to apapachar himself,a man deciding to pamper himself,0.1057
121,a day out to apapachar with friends,a day out to pamper with friends,0.1624
122,a group of people sharing a lonche,a group of people sharing a lunch,0.6549
123,a child excited for his lonche break,a child excited for his lunch break,0.8242
124,a chamaco flying a kite,a boy flying a kite,0.4415
125,my chamaco wearing a school uniform,my boy wearing a school uniform,0.3257
126,an adventurous chamaco climbing a tree,an adventurous boy climbing a tree,0.4274
127,a chamaco with his toy collection,a boy with his toy collection,0.2179
128,a chamaco making a sandcastle,a boy making a sandcastle,0.5691
129,a tired chamaco after soccer practice,a tired boy after soccer practice,0.8296
130,a chamaca with a flower crown,a girl with a flower crown,0.4791
131,my chamaca's first day at school,my girl's first day at school,0.4734
132,a chamaca playing with her dolls,a girl playing with her dolls,0.5645
133,an artistic chamaca painting a picture,an artistic girl painting a picture,0.4781
134,a chamaca practicing her dance routine,a girl practicing her dance routine,0.2465
135,a chamaca laughing at a playground,a girl laughing at a playground,0.8146
