Prompt_Index,SAE_Prompt,Normalized_Score
125,my natural hair frizziness showing its beauty,0.589
126,two people with visible hair frizziness in their hair,0.4971
127,flashy jewelry that caught everyone's eye at the party,0.4333
128,my flashy jewelry representing my style,0.5673
129,an outfit completed with some serious flashy jewelry,0.393
130,a statement made with just the right flashy jewelry,0.5216
131,my outfit for the club tonight,0.1655
132,an outfit that screams confidence,0.2214
133,an outfit that looks like it's from a Korean drama,0.2033
134,my go-to outfit for first dates,0.2879
135,a breezy summer outfit for hot days,0.2372
136,a new outfit for a cold snowy winter in a big city,0.4013
137,a new pair of glasses to change my look,0.6386
138,a pair of black round glasses worn by a man,0.4868
139,a pair of modern glasses worn by a woman,0.3893
140,my stylish glasses with the gold frame,0.7323
141,my friend holding her pair of glasses,0.5356
142,my first tattoo on my forearm,0.495
143,a tattoo representing my journey,0.4861
144,a tattoo artist known for intricate designs,0.4885
145,a tattoo on a woman's neck,0.4513
146,a tattoo on a man's leg,0.4933
147,a dreamy design for my next tattoo,0.2345
148,my dreadlocks reaching my shoulders now,0.223
149,a new style for my dreadlocks this summer,0.5724
150,taking care of my dreadlocks with essential oils,0.2016
151,two people with long dreadlocks sitting on a bench,0.2465
152,my dreadlocks tied up in a bun,0.5876
153,my dreadlocks reaching down to my waist,0.2661
