Prompt_Index,Dialect_Prompt,SAE_Prompt,Score
86,a couple zhng their garage,a couple redecorate their garage,0.8621
87,a woman zhng her room,a woman redecorates her room,0.9385
88,a man zhng his desk,a man redecorates his desk,0.5788
89,a person zhng their kitchen,a person redecorates their kitchen,0.9348
90,a tall ger,a tall girl,0.1939
91,a ger buying a computer,a girl buying a computer,0.7288
92,a ger hiking,a girl hiking,0.0713
93,a ger,a girl,0.093
94,a ger in a city,a girl in a city,0.096
95,a painting of a ger,a painting of a girl,0.2249
96,a handphone on a table,a mobile phone on a table,0.9843
97,a woman holding a handphone,a woman holding a mobile phone,0.9925
98,a handphone on the ground,a mobile phone on the ground,0.9773
99,a man with a handphone,a man with a mobile phone,0.9929
100,a painting of a handphone,a painting of a mobile phone,0.9773
101,a handphone on a lawn,a mobile phone on a lawn,0.9843
102,an ah long handling cash,a loan shark handling cash,0.291
103,an ah long carrying a knife,a loan shark carrying a knife,0.7887
104,an ah long holding a bag,a loan shark holding a bag,0.661
105,an ah long,a loan shark,0.4169
106,an ah long talking to someone,a loan shark talking to someone,0.6018
107,an ah long spray painting,a loan shark spray painting,0.4724
108,a man at a kopi tiam,a man at a coffee shop,0.9759
109,a woman at a kopi tiam,a woman at a coffee shop,0.9537
110,buying something at a kopi tiam,buying something at a coffee shop,0.798
111,a kopi tiam,a coffee shop,0.8545
112,a modern kopi tiam,a modern coffee shop,0.8933
113,an old kopi tiam,an old coffee shop,0.8816
114,a painting of a yandao,a painting of a handsome male,0.9312
115,a yandao buying food,a handsome male buying food,0.9676
116,a yandao walking,a handsome male walking,0.9694
117,a photo of a yandao,a photo of a handsome male,0.9676
118,a yandao,a handsome male,0.9589
119,a yandao at a gym,a handsome male at a gym,0.9759
120,a man mugging for finals,a man studying for finals,0.9509
121,a woman mugging at home,a woman studying at home,0.4169
122,a child busy mugging,a child busy studying,0.9563
123,a group of people mugging,a group of people studying,0.0724
124,an older person mugging,an older person studying,0.1429
125,mugging at a table,studying at a table,0.1475
126,a man being a lightbulb,a man being a third wheel,0.5188
127,a woman being a lightbulb,a woman being a third wheel,0.495
128,a lightbulb sitting with a couple,a third wheel sitting with a couple,0.8545
129,a person feeling like a lightbulb,a person feeling like a third wheel,0.5902
130,scene with an awkward lightbulb,scene with an awkward third wheel,0.1607
131,a young lightbulb,a young third wheel,0.365
132,a painting of black teh,a painting of black tea,0.9537
133,teh in a store,tea in a store,0.9728
134,a container with teh,a container with tea,0.7887
135,a teh shop in a city,a tea shop in a city,0.9633
136,white teh,white tea,0.8154
137,a jar with dry teh,a jar with dry tea,0.9676
138,a plate of char kway teow,a plate of stir-fried rice noodles,0.9141
139,a bowl of char kway teow,a bowl of stir-fried rice noodles,0.8933
140,a painting of char kway teow,a painting of stir-fried rice noodles,0.2451
141,char kway teow with vegetables,stir-fried rice noodle with vegetables,0.9185
142,char kway teow with fruit,stir-fried rice noodles with fruit,0.8323
143,two plates of char kway teow,two plates of stir-fried rice noodles,0.798
144,a sinseh and a man,a traditional Chinese physician and a man,0.8872
145,a sinseh and a woman,a traditional Chinese physician and a woman,0.9509
146,a painting of a sinseh,a painting of a traditional Chinese physician,0.8985
147,a sinseh,a traditional Chinese physician,0.8396
148,a sinseh with two people,a traditional Chinese physician with two people,0.9449
149,a sinseh sitting,a traditional Chinese physician sitting,0.9092
150,a large hawker centre,a large food court,0.9693
151,a couple at a hawker centre,a couple at a food court,0.9711
152,a modern hawker centre,a modern food court,0.9589
153,an old hawker centre,an older food court,0.8067
154,a person at a hawker centre,a person at a food court,0.8986
155,a busy hawker centre,a busy food court,0.9348
156,killer litter falling,litter thrown from a high-rise building falling,0.7288
157,killer litter from window,litter thrown from a high-rise building from window,0.7063
158,a sign about killer litter,a sign about litter thrown from a high-rise building,0.9141
159,a painting of killer litter,a painting of litter thrown from a high-rise building,0.8396
160,a person avoiding killer litter,a person avoiding litter thrown from a high-rise building,0.4596
161,a person nearly hit by killer litter,a person nearly hit by litter thrown from a high-rise building,0.7489
162,a man holding a changkol,a man holding a hoe,0.7288
163,a changkol on a shelf,a hoe on a shelf,0.2451
164,a painting of a changkol,a painting of a hoe,0.7388
165,an old changkol,an old hoe,0.9141
166,a new changkol,a new hoe,0.7175
167,a changkol leaning on a wall,a hoe leaning on a wall,0.9039
168,a chilli crab on a table,a spicy stir-fried crab on a table,0.9185
169,a family enjoying chilli crab,a family enjoying spicy stir-fried crab,0.8479
170,two plates of chilli crab,two plates of spicy stir-fried crab,0.8396
171,a large chilli crab with rice,a large spicy stir-fried crab with rice,0.9141
172,a waiter serving chilli crab,a waiter serving spicy stir-fried crab,0.8396
173,a chef making chilli crab,a chef making spicy stir-fried crab,0.923
174,my mamak,my uncle,0.1475
175,a mamak in blue,an uncle in blue,0.8242
176,a mamak talking,a uncle talking,0.8479
177,a mamak buying fruit,an uncle buying fruit,0.1122
178,a mamak drinking coffee,an uncle drinking coffee,0.8621
179,a mamak reading a newspaper,an uncle reading a newspaper,0.8933
180,a plate of popiah,a plate of Fujianese fresh spring roll,0.365
181,one popiah,one Fujianese fresh spring roll,0.3272
182,a painting of popiah,a painting of Fujianese fresh spring roll,0.2113
183,a person eating a popiah,a person eating a Fujianese fresh spring roll,0.8323
184,popiah on a table,Fujianese fresh spring roll on a table,0.6954
185,popiah in a bowl,Fujianese fresh spring roll in a bowl,0.798
186,a plate of roti prata,a plate of Indian flatbread,0.9312
187,a painting of roti prata,a painting of Indian flat bread,0.9271
188,a table with roti prata,a table with Indian flatbread,0.9417
189,a person eating roti prata,a person eating Indian flatbread,0.8748
190,roti prata on a counter,Indian flatbread on a counter,0.8986
191,roti prata on a table,Indian flatbread on a table,0.8877
192,a person eating bak kwa,a person eating Chinese pork jerky,0.9537
193,bak kwa in a bag,Chinese pork jerky in a bag,0.8986
194,a painting of bak kwa,a painting of Chinese pork jerky,0.8933
195,a shop with bak kwa,a shop with Chinese pork jerky,0.5788
196,one piece of bak kwa,one piece of Chinese pork jerky,0.7697
197,a person holding bak kwa,a person holding Chinese pork jerky,0.6258
198,two kaki chatting,two buddies chatting,0.638
199,kaki playing soccer,buddies playing soccer,0.384
200,kaki having coffee,buddies having coffee,0.384
201,kaki laughing together,buddies laughing together,0.7886
202,a group of kaki outdoors,a group of buddies outdoors,0.749
203,kaki watching a movie,buddies watching a movie,0.6018
