Prompt_Index,SAE_Prompt,Score
97,an old junkyard,0.9773
98,a modern junkyard,0.8688
99,a big junkyard,0.9312
100,a small junkyard,0.9185
101,a dirty junkyard,0.9271
102,a painting of alcohol,0.9589
103,aged alcohol,0.9312
104,strong alcohol,0.9745
105,old alcohol,0.9693
106,a large alcohol,0.8621
107,a small alcohol,0.923
108,a painting of a man,0.9695
109,a big man,0.8688
110,a smaller man,0.9312
111,a man in a house,0.9773
112,a man in a park,0.9811
113,a man on a street,0.9271
114,a painting of a godmother,0.8621
115,an old godmother,0.9563
116,a middle-aged godmother,0.8067
117,a godmother in a house,0.6137
118,a godmother at a park,0.5068
119,a godmother in a car,0.6381
120,a guy acting crazy,0.9773
121,a crazy cat,0.9348
122,a crazy dog,0.9693
123,a child acting crazy,0.9563
124,a crazy painting,0.9773
125,a crazy toy,0.9612
126,a daughter,0.9565
127,a daughter at home,0.9312
128,a daughter at a park,0.8545
129,a younger daughter,0.8479
130,an older daughter,0.661
131,a painting of a daugher,0.923
132,a son,0.6727
133,a son at home,0.8986
134,a son at a park,0.8816
135,a younger son,0.798
136,an older son,0.5902
137,a painting of a son,0.8621
138,a painting of pulled pork,0.923
139,pulled pork in a bowl,0.9676
140,pulled pork on a table,0.9482
141,lots of pulled pork,0.9141
142,pulled pork at a store,0.9092
143,a small amount of pulled pork,0.3272
144,a painting of California,0.9271
145,a California landscape,0.9449
146,a city in California,0.9537
147,older California,0.7697
148,an iconic bridge in California,0.9711
149,a California suburb,0.9307
150,money on a counter,0.9039
151,a painting of money,0.9786
152,money on a table,0.9537
153,money in the car,0.8816
154,money on the sidewalk,0.9786
155,a person holding money,0.9869
156,a painting of a close friend,0.7593
157,me and my close friend,0.7288
158,a close friend in a house,0.7796
159,a close friend at a cafe,0.7593
160,a close friend on the sidewalk,0.8688
161,a close friend in a park,0.9745
162,a cat getting pampered,0.9869
163,a dog getting pampered,0.9891
164,a person pampered himself,0.9509
165,a couple getting pampered,0.1122
166,a woman getting pampered,0.9822
167,a man getting pampered,0.9786
168,lunch in the house,0.8877
169,getting lunch,0.8877
170,lunch at the park,0.9822
171,a couple getting lunch,0.923
172,lunch in the forest,0.9711
173,lunch in the meadow,0.9633
174,a boy at the park,0.9822
175,a boy in a house,0.798
176,a boy on the sidewalk,0.9655
177,a painting of a chamaco,0.9655
178,a boy at a school,0.9869
179,a boy and a soccer ball,0.9915
180,a girl at the park,0.9786
181,a girl in a house,0.9636
182,a girl on the sidewalk,0.9509
183,a girl and a basketball,0.9891
184,a girl at a school,0.9822
185,a girl at a store,0.9811
186,a pair of colorful flip-flops,0.9869
187,dirty flip-flops on the floor,0.9092
188,flip-flops at the beach,0.9843
189,new flip-flops in a store,0.9589
190,a woman wearing flip-flops,0.9537
191,broken flip-flops,0.9786
192,a bowl of cooked beans,0.9676
193,beans on a wooden table,0.9509
194,a spoonful of beans,0.6727
195,uncooked beans in a bowl,0.9869
196,beans spilled on the floor,0.9385
197,a bag of dried beans,0.9612
198,a modern fridge,0.9833
199,an open fridge,0.9537
200,a dirty fridge,0.9903
201,a white fridge,0.9786
202,an empty fridge,0.1765
203,a broken fridge,0.9786
