Prompt_Index,Dialect_Prompt,SAE_Prompt,Score
71,a painting of a pial,a painting of a veranda,0.1939
72,a dry nullah,a dry riverbed,0.5416
73,a beautiful nullah in a painting,a beautiful riverbed in a painting,0.9271
74,a nullah in a forest,a riverbed in a forest,0.9589
75,a narrow nullah,a narrow riverbed,0.9385
76,a small nullah,a small riverbed,0.3272
77,a wet nullah,a wet riverbed,0.1985
78,a beautiful rani,a beautiful queen,0.8688
79,a rani in a garden,a queen in a garden,0.449
80,a painting of an old rani,a painting of an old queen,0.9092
81,a rani covered in snow,a queen covered in snow,0.661
82,a rani in a large hall,a queen in a large hall,0.9348
83,an old rani on a bed,an old queen on a bed,0.9039
84,a sliced brinjal,a sliced eggplant,0.6727
85,a brinjal on a table,an eggplant on a table,0.9786
86,brinjal in a basket,eggplant in a basket,0.9884
87,a painting of a brinjal,a painting of a eggplant,0.9711
88,a moldy brinjal,a moldy eggplant,0.9773
89,a dish with brinjal,a dish with eggplant,0.9891
90,a table of khana,a table of food,0.9891
91,a basket with khana,a basket with food,0.9884
92,healthy khana,healthy food,0.9929
93,khana in a cabinet,food in a cabinet,0.9185
94,a person with some khana,a person with some food,0.9348
95,a family enjoying khana,a family enjoying food,0.9925
96,a bustling nagar,a bustling town,0.9676
97,an abandoned nagar,an abandoned town,0.9092
98,view of a nagar,view of a town,0.9417
99,a beautiful nagar,a beautiful town,0.1658
100,a painting of a nagar,a painting of a town,0.8877
101,a lively nagar,a lively town,0.9729
102,a dying oont,a dying camel,0.1765
103,a oont next to water,a camel next to water,0.1364
104,a painting of a large oont,a painting of a large camel,0.1765
105,an oont eating food,a camel eating food,0.114
106,a oont in the street,a camel in the street,0.0796
107,an oont walking in the heat,a camel walking in the heat,0.3947
108,agarbatti in a house,incense in a house,0.9271
109,agarbatti on a table,incense on a table,0.9729
110,a painting of agarbatti,a painting of incense,0.9312
111,agarbatti burning,incense burning,0.9482
112,red abarbatti,red incense,0.2528
113,agarbatti on a shelf,incense on a shelf,0.9185
114,a painting of a beautiful kulang,a painting of a beautiful crane bird,0.093
115,a large group of kulang,a large group of crane birds,0.0419
116,a dirty kulang,a dirty crane bird,0.6494
117,two kulangs next to each other,two crane birds next to each other,0.1939
118,a sleeping kulang,a sleeping crane bird,0.053
119,a kulang eating food,a crane bird eating food,0.062
120,a enormous godown,a enormous warehouse,0.8816
121,an abandoned godown,an abandoned warehouse,0.9822
122,a busy godown,a busy warehouse,0.8323
123,a painting of a godown,a painting of a warehouse,0.798
124,a godown on fire,a warehouse on fire,0.5068
125,a dark abandoned godown,a dark abandoned warehouse,0.9271
126,painting of a medical hall,painting of a pharmacy,0.8816
127,a modern medical hall,a modern pharmacy,0.5416
128,inside a medical hall,inside a pharmacy,0.2843
129,a busy medical hall,a busy pharmacy,0.7887
130,entrance of a medical hall,entrance of a pharmacy,0.8756
131,a rural medical hall,a rural pharmacy,0.9185
132,an abandoned petrol bunk,an abandoned gas station,0.9786
133,a petrol bunk in a desert,a gas station in a desert,0.9861
134,a photograph of a modern petrol bunk,a photograph of a modern gas station,0.2843
135,a very busy petrol bunk,a very busy gas station,0.9891
136,a petrol bunk in a big city,a gas station in a big city,0.9869
137,a dirty petrol bunk,a dirty gas station,0.9861
138,a man with a blue mo-bike,a man with a blue motorcycle,0.9655
139,a black mo-bike,a black motorcycle,0.9589
140,three mo-bikes on the road,three motorcycles on the road,0.9563
141,a broken mo-bike,a broken motorcycle,0.8154
142,a mo-bike in the forest,a motorcycle in the forest,0.9869
143,a group of mo-bike,a group of motorcycles,0.923
144,two bundooks leaning on each other,two rifles leaning on each other,0.0433
145,a person holding a bundook,a person holding a rifle,0.061
146,a broken bundook,a broken rifle,0.1312
147,a rusty bundook,a rusty rifle,0.0874
148,a bundook in a store,a rifle in a store,0.0649
149,a bundook on the ground,a rifle on the ground,0.0348
150,an old handicraftsman,an old craftsman,0.9786
151,a group of handicraftsmen,a group of craftsmen,0.9185
152,a handicraftsman in a house,a craftsman in a house,0.9271
153,a dirty handicraftsman,a dirty craftsman,0.9811
154,a handicraftsman in orange,a craftsman in orange,0.9563
155,a handicraftsman in a big city,a craftsman in a big city,0.9417
156,an angry incharge,an angry supervisor,0.9537
157,an old incharge,an old supervisor,0.9271
158,an incharge in a room,a supervisor in a room,0.8242
159,a painting of an incharge,a painting of a supervisor,0.8396
160,an incharge in the office,a supervisor in the office,0.9509
161,an incharge with a group of people,a supervisor with a group of people,0.9348
162,some pani on the table,some water on the table,0.1271
163,a child with pani,a child with water,0.9537
164,dirty pani,dirty water,0.3272
165,pani in the forest,water in the forest,0.2375
166,pani in the house,water in the house,0.8478
167,pani in the well,water in the well,0.9271
168,a colorful yatra,a colorful festival,0.9745
169,a lively yatra,a lively festival,0.9633
170,a yatra in the summer,a festival in the summer,0.5788
171,an indoor yatra,an indoor festival,0.3272
172,a bustling yatra,a bustling festival,0.9612
173,a yatra in the winter,a festival in the winter,0.9312
174,a man next to a naka,a man next to a checkpoint,0.1711
175,a small red naka,a small red checkpoint,0.4724
176,a busy naka,a busy checkpoint,0.1522
177,an empty naka,a empty checkpoint,0.335
178,an abandoned naka,an abandoned checkpoint,0.2249
179,a naka in the winter,a checkpoint in the winter,0.4596
180,an outdoor tiffin,an outdoor luncheon,0.8816
181,a lively tiffin,a lively luncheon,0.6494
182,a tiffin in the building,a luncheon in the building,0.6258
183,an indoor tiffin,an indoor luncheon,0.8067
184,a tiffin in the city,a luncheon in the city,0.8545
185,a tiffin at school,a luncheon at school,0.862
186,the inside of a satta den,the inside of a gambling den,0.1658
187,a satta room,a gambling room,0.1364
188,a place of satta,a place of gambling,0.2048
189,a bustling satta den,a bustling gambling den,0.4596
190,a luxurious satta den,a luxurious gambling den,0.2375
191,a group of people satta,a group of people gambling,0.061
192,a luxurious almirah,a luxurious wardrobe,0.8816
193,an old almirah,an old wardrobe,0.8242
194,a painting of an almirah,a painting of a wardrobe,0.9676
195,an almirah in the bedroom,a wardrobe in the bedroom,0.8933
196,a broken almirah,a broken wardrobe,0.8986
197,a green almirah,a green wardrobe,0.9537
198,a dicky filled with luggage,a car trunk filled with luggage,0.7592
199,a dicky left open,a car trunk left open,0.218
200,a spacious red dicky,a spacious red car trunk,0.062
201,a damaged dicky,a damaged car trunk,0.2451
202,a suitcase in a dicky,a suitcase in a car trunk,0.0691
203,a rusty dicky,a rusty car trunk,0.5902
204,a stepney mounted on a vehicle,a spare tire mounted on a vehicle,0.6494
205,a worn-out stepney,a worn-out spare tire,0.798
206,a stepney leaning against a wall,a spare tire leaning against a wall,0.049
207,a black stepney,a black spare tire,0.495
208,a mechanic inspecting a stepney,a mechanic inspecting a spare tire,0.5311
209,a stepney lying on the road,a spare tire lying on the road,0.4836
210,a group photo of my batchmates,a group photo of my classmates,0.7175
211,my batchmate smiling,my classmate smiling,0.8154
212,two batchmates studying,two classmates studying,0.862
213,a batchmate at a desk,a classmate at a desk,0.5311
214,batchmates outside the school,classmates outside the school,0.923
215,a batchmate playing basketball,a classmate playing basketball,0.3272
