Prompt_Index,SAE_Prompt,Score
133,a son climbing a tree,0.3259
134,my son reading a comic book,0.3158
135,a son playing with a toy train,0.3386
136,my son catching a fish,0.3222
137,a son building a sandcastle,0.3221
138,a pulled pork taco with cilantro and onions,0.3172
139,my pulled pork burrito bowl,0.3064
140,a pulled pork slider with barbecue sauce,0.3224
141,an overflowing pulled pork sandwich,0.3218
142,a pulled pork pizza with jalapenos,0.3334
143,a pulled pork platter at a family barbecue,0.3332
144,a sunny day in california,0.2783
145,a surfer on a california wave,0.3028
146,my vacation in california,0.2721
147,a road trip through california,0.3006
148,an iconic bridge in california,0.3204
149,a bustling market in california,0.3044
150,a stack of money on the counter,0.2628
151,my wallet full of money,0.2627
152,an envelope with money,0.2974
153,a jar filled with money,0.2943
154,a hand dropping money into a piggy bank,0.2766
155,a suitcase overflowing with money,0.325
156,a close friend at a campfire,0.2827
157,my close friend wearing a birthday hat,0.3015
158,a memory with my close friend at the beach,0.2901
159,an afternoon with my close friend at the cafe,0.2542
160,a photo of me and my close friend,0.2705
161,a close friend helping with homework,0.2369
162,a room set up to pamper someone,0.3065
163,a dog getting pampered with a warm blanket,0.3027
164,my favorite pampering session with candles,0.304
165,a man deciding to pamper himself,0.2646
166,a day out to pamper with friends,0.2649
167,a cat ready to pamper in the sun,0.2805
168,a delicious lunch in the garden,0.3051
169,my favorite lunch spot in the city,0.2705
170,an appetizing lunch on a plate,0.2689
171,a group of people sharing a lunch,0.3049
172,a lunch packed for a picnic,0.309
173,a child excited for his lunch break,0.2743
174,a boy flying a kite,0.336
175,my boy wearing a school uniform,0.3084
176,an adventurous boy climbing a tree,0.3116
177,a boy with his toy collection,0.3312
178,a boy making a sandcastle,0.3273
179,a tired boy after soccer practice,0.2756
180,a girl with a flower crown,0.3149
181,my girl's first day at school,0.3051
182,a girl playing with her dolls,0.3363
183,an artistic girl painting a picture,0.3021
184,a girl practicing her dance routine,0.2887
185,a girl laughing at a playground,0.325
186,a child running outside wearing bright blue flip-flops,0.3262
187,flip-flops left abandoned by the edge of a pool,0.3314
188,an elderly man relaxing outdoors wearing comfortable flip-flops,0.3563
189,flip-flops neatly arranged next to a door entrance,0.3523
190,a young woman walking her dog wearing colorful flip-flops,0.3304
191,sandy flip-flops lying near a beach chair at sunset,0.3084
192,a large pot of beans cooking on the kitchen stove,0.3092
193,a wooden spoon stirring freshly prepared beans in a bowl,0.3073
194,a small bowl of beans served next to fresh tortillas,0.3211
195,a woman placing beans onto a plate at a market,0.3364
196,a man holding a bag of dried beans at the store,0.3266
197,a table set with beans and rice for family dinner,0.3275
198,a fridge fully stocked with fresh fruits and cold drinks,0.3133
199,a young woman organizing vegetables inside a spacious fridge,0.357
200,a stainless steel fridge standing in a bright modern kitchen,0.3191
201,a small fridge placed next to a kitchen countertop,0.306
202,an old white fridge covered with colorful fridge magnets,0.3344
203,a man reaching into a fridge to grab some milk,0.329
