Prompt_Index,Dialect_Prompt,SAE_Prompt,Score
68,a modern looking pial,a modern looking veranda,0.0685
69,a green pial,a green veranda,0.2354
70,a dimly lit pial,a dimly lit veranda,0.4973
71,a painting of a pial,a painting of a veranda,0.1372
72,a dry nullah,a dry riverbed,0.5315
73,a beautiful nullah in a painting,a beautiful riverbed in a painting,0.9501
74,a nullah in a forest,a riverbed in a forest,0.9437
75,a narrow nullah,a narrow riverbed,0.8916
76,a small nullah,a small riverbed,0.8622
77,a wet nullah,a wet riverbed,0.7896
78,a beautiful rani,a beautiful queen,0.523
79,a rani in a garden,a queen in a garden,0.5645
80,a painting of an old rani,a painting of an old queen,0.653
81,a rani covered in snow,a queen covered in snow,0.1894
82,a rani in a large hall,a queen in a large hall,0.3991
83,an old rani on a bed,an old queen on a bed,0.2147
84,a sliced brinjal,a sliced eggplant,0.693
85,a brinjal on a table,an eggplant on a table,0.8114
86,brinjal in a basket,eggplant in a basket,0.8237
87,a painting of a brinjal,a painting of a eggplant,0.9572
88,a moldy brinjal,a moldy eggplant,0.636
89,a dish with brinjal,a dish with eggplant,0.8245
90,a table of khana,a table of food,0.863
91,a basket with khana,a basket with food,0.8265
92,healthy khana,healthy food,0.9553
93,khana in a cabinet,food in a cabinet,0.6941
94,a person with some khana,a person with some food,0.3232
95,a family enjoying khana,a family enjoying food,0.6907
96,a bustling nagar,a bustling town,0.9099
97,an abandoned nagar,an abandoned town,0.9317
98,view of a nagar,view of a town,0.7926
99,a beautiful nagar,a beautiful town,0.5506
100,a painting of a nagar,a painting of a town,0.3586
101,a lively nagar,a lively town,0.5752
102,a dying oont,a dying camel,0.261
103,a oont next to water,a camel next to water,0.061
104,a painting of a large oont,a painting of a large camel,0.2771
105,an oont eating food,a camel eating food,0.0348
106,a oont in the street,a camel in the street,0.0881
107,an oont walking in the heat,a camel walking in the heat,0.1204
108,agarbatti in a house,incense in a house,0.3549
109,agarbatti on a table,incense on a table,0.8255
110,a painting of agarbatti,a painting of incense,0.4916
111,agarbatti burning,incense burning,0.883
112,red abarbatti,red incense,0.6102
113,agarbatti on a shelf,incense on a shelf,0.5156
114,a painting of a beautiful kulang,a painting of a beautiful crane bird,0.2944
115,a large group of kulang,a large group of crane birds,0.0973
116,a dirty kulang,a dirty crane bird,0.2672
117,two kulangs next to each other,two crane birds next to each other,0.2586
118,a sleeping kulang,a sleeping crane bird,0.107
119,a kulang eating food,a crane bird eating food,0.227
120,a enormous godown,a enormous warehouse,0.9155
121,an abandoned godown,an abandoned warehouse,0.9504
122,a busy godown,a busy warehouse,0.1202
123,a painting of a godown,a painting of a warehouse,0.8504
124,a godown on fire,a warehouse on fire,0.633
125,a dark abandoned godown,a dark abandoned warehouse,0.9615
126,painting of a medical hall,painting of a pharmacy,0.4396
127,a modern medical hall,a modern pharmacy,0.507
128,inside a medical hall,inside a pharmacy,0.4006
129,a busy medical hall,a busy pharmacy,0.6775
130,entrance of a medical hall,entrance of a pharmacy,0.5474
131,a rural medical hall,a rural pharmacy,0.6073
132,an abandoned petrol bunk,an abandoned gas station,0.6769
133,a petrol bunk in a desert,a gas station in a desert,0.6473
134,a photograph of a modern petrol bunk,a photograph of a modern gas station,0.8733
135,a very busy petrol bunk,a very busy gas station,0.3264
136,a petrol bunk in a big city,a gas station in a big city,0.7858
137,a dirty petrol bunk,a dirty gas station,0.7289
138,a man with a blue mo-bike,a man with a blue motorcycle,0.182
139,a black mo-bike,a black motorcycle,0.5494
140,three mo-bikes on the road,three motorcycles on the road,0.1231
141,a broken mo-bike,a broken motorcycle,0.4441
142,a mo-bike in the forest,a motorcycle in the forest,0.1397
143,a group of mo-bike,a group of motorcycles,0.0749
144,two bundooks leaning on each other,two rifles leaning on each other,0.0389
145,a person holding a bundook,a person holding a rifle,0.0323
146,a broken bundook,a broken rifle,0.1785
147,a rusty bundook,a rusty rifle,0.1891
148,a bundook in a store,a rifle in a store,0.0894
149,a bundook on the ground,a rifle on the ground,0.0336
150,an old handicraftsman,an old craftsman,0.8098
151,a group of handicraftsmen,a group of craftsmen,0.7385
152,a handicraftsman in a house,a craftsman in a house,0.7548
153,a dirty handicraftsman,a dirty craftsman,0.9597
154,a handicraftsman in orange,a craftsman in orange,0.8806
155,a handicraftsman in a big city,a craftsman in a big city,0.3543
156,an angry incharge,an angry supervisor,0.6914
157,an old incharge,an old supervisor,0.1057
158,an incharge in a room,a supervisor in a room,0.0736
159,a painting of an incharge,a painting of a supervisor,0.2853
160,an incharge in the office,a supervisor in the office,0.5504
161,an incharge with a group of people,a supervisor with a group of people,0.5621
162,some pani on the table,some water on the table,0.693
163,a child with pani,a child with water,0.4371
164,dirty pani,dirty water,0.9182
165,pani in the forest,water in the forest,0.2568
166,pani in the house,water in the house,0.4423
167,pani in the well,water in the well,0.7613
168,a colorful yatra,a colorful festival,0.8875
169,a lively yatra,a lively festival,0.8889
170,a yatra in the summer,a festival in the summer,0.6106
171,an indoor yatra,an indoor festival,0.831
172,a bustling yatra,a bustling festival,0.8545
173,a yatra in the winter,a festival in the winter,0.5805
174,a man next to a naka,a man next to a checkpoint,0.146
175,a small red naka,a small red checkpoint,0.4018
176,a busy naka,a busy checkpoint,0.3766
177,an empty naka,a empty checkpoint,0.3745
178,an abandoned naka,an abandoned checkpoint,0.2559
179,a naka in the winter,a checkpoint in the winter,0.3005
180,an outdoor tiffin,an outdoor luncheon,0.6445
181,a lively tiffin,a lively luncheon,0.3242
182,a tiffin in the building,a luncheon in the building,0.3741
183,an indoor tiffin,an indoor luncheon,0.3346
184,a tiffin in the city,a luncheon in the city,0.4276
185,a tiffin at school,a luncheon at school,0.4149
186,the inside of a satta den,the inside of a gambling den,0.2351
187,a satta room,a gambling room,0.0697
188,a place of satta,a place of gambling,0.0639
189,a bustling satta den,a bustling gambling den,0.141
190,a luxurious satta den,a luxurious gambling den,0.1835
191,a group of people satta,a group of people gambling,0.2037
192,a luxurious almirah,a luxurious wardrobe,0.8679
193,an old almirah,an old wardrobe,0.912
194,a painting of an almirah,a painting of a wardrobe,0.7961
195,an almirah in the bedroom,a wardrobe in the bedroom,0.754
196,a broken almirah,a broken wardrobe,0.7317
197,a green almirah,a green wardrobe,0.9066
198,a dicky filled with luggage,a car trunk filled with luggage,0.1784
199,a dicky left open,a car trunk left open,0.0762
200,a spacious red dicky,a spacious red car trunk,0.1656
201,a damaged dicky,a damaged car trunk,0.2277
202,a suitcase in a dicky,a suitcase in a car trunk,0.109
203,a rusty dicky,a rusty car trunk,0.6195
204,a stepney mounted on a vehicle,a spare tire mounted on a vehicle,0.342
205,a worn-out stepney,a worn-out spare tire,0.4411
206,a stepney leaning against a wall,a spare tire leaning against a wall,0.3632
207,a black stepney,a black spare tire,0.346
208,a mechanic inspecting a stepney,a mechanic inspecting a spare tire,0.4259
209,a stepney lying on the road,a spare tire lying on the road,0.1776
210,a group photo of my batchmates,a group photo of my classmates,0.6304
211,my batchmate smiling,my classmate smiling,0.5599
212,two batchmates studying,two classmates studying,0.75
213,a batchmate at a desk,a classmate at a desk,0.4253
214,batchmates outside the school,classmates outside the school,0.8748
215,a batchmate playing basketball,a classmate playing basketball,0.6357
