Dialect_Word,SAE_Word,Dialect_Prompt,SAE_Prompt,person_in_prompt,dialect_word_count,polysemic,Polysemy_Prompt,Original_Dialect_Prompt,Original_SAE_Prompt
loo,bathroom,a line of people waiting outside the restroom,a line of people waiting outside the bathroom,1,1,0,,a line of people waiting outside the loo,a line of people waiting outside the bathroom
loo,bathroom,a bathroom with a leaky faucet,a bathroom with a leaky faucet,0,2,0,,a loo with a leaky tap,a bathroom with a leaky faucet
loo,bathroom,a clean bathroom with shiny blue wall tiles,a tidy bathroom with shiny blue wall tiles,0,1,0,,a tidy loo with shiny blue wall tiles,a tidy bathroom with shiny blue wall tiles
loo,bathroom,a bathroom with a shower curtain,a bathroom with a shower curtain,0,1,0,,a loo with a shower curtain,a bathroom with a shower curtain
banger,sausage,a pack of sausages at the grocery store,a pack of sausages at the grocery store,0,1,0,,a pack of bangers at the grocery store,a pack of sausages at the grocery store
banger,sausage,a plate of sausages and eggs with toast,a plate of sausages and eggs with toast,0,1,0,,a plate of bangers and eggs with toast,a plate of sausages and eggs with toast
banger,sausage,a man cutting a sausage in half,a man cutting a sausage in half,1,1,0,,a man cutting a banger in half,a man cutting a sausage in half
banger,sausage,hot dogs on a grill,sausages on a grill,0,1,0,,bangers on a grill,sausages on a grill
banger,sausage,sausages and mashed potatoes on a plate,sausages and mashed potatoes on a plate,0,2,0,,bangers and mash on a plate,sausages and mashed potatoes on a plate
banger,sausage,My sausages are sizzling in a pan.,My sausages are sizzling in a pan.,0,1,0,,my bangers sizzling in a pan,my sausages sizzling in a pan
rubbish,trash,a woman throwing away the trash,a woman throwing away the trash,1,1,0,,a woman throwing away the rubbish,a woman throwing away the trash
rubbish,trash,a trash can overflowing with trash,A bin overflowing with trash,0,1,0,,a bin overflowing with rubbish,a bin overflowing with trash
rubbish,trash,a raccoon going through trash,a raccoon going through trash,0,1,0,,a raccoon going through rubbish,a raccoon going through trash
rubbish,trash,a trash can near a park bench,a trash can near a park bench,0,2,0,,a rubbish bin near a park bench,a trash can near a park bench
rubbish,trash,a trash pile in an alley,a trash pile in an alley,0,2,0,,a rubbish heap in an alley,a trash pile in an alley
rubbish,trash,a trash dumpster in a construction site,a trash dumpster in a construction site,0,2,0,,a rubbish skip in a construction site,a trash dumpster in a construction site
flat,apartment,a top-floor apartment with a view of the city,a top-floor apartment with a view of the city,0,1,1,a cyclist fixing a completely flat tire on the rooftop,a top-floor flat with a view of the city,a top-floor apartment with a view of the city
flat,apartment,a college student's apartment,a college student's apartment,0,1,1,a diagram explaining flat surfaces in geometry class,a college student's flat,a college student's apartment
flat,apartment,a cozy apartment in the city,a cozy apartment in the city,0,1,1,a flatbread on a ceramic plate with herbs and cheese,a cozy flat in the city,a cozy apartment in the city
flat,apartment,an apartment with a balcony overlooking the city,an apartment with a balcony overlooking the city,0,1,1,a hiker walking on flat terrain through a prairie,a flat with a balcony overlooking the city,an apartment with a balcony overlooking the city
flat,apartment,an apartment with a rooftop garden,an apartment with a rooftop garden,0,1,1,a drawing of a flat horizon line at sunset,a flat with a rooftop garden,an apartment with a rooftop garden
flat,apartment,my apartment with an open-plan kitchen,my apartment with an open-plan kitchen,0,1,1,a set of flat-pack furniture ready for assembly,my flat with an open-plan kitchen,my apartment with an open-plan kitchen
car boot,car trunk,a man loading luggage into the car trunk,a man loading luggage into the car trunk,1,1,0,,a man loading luggage into the car boot,a man loading luggage into the car trunk
car boot,car trunk,a spare tire in the trunk,a spare tire in the car trunk,0,1,0,,a spare tire in the car boot,a spare tire in the car trunk
car boot,car trunk,a woman putting groceries in the trunk,a woman putting groceries in the car trunk,1,1,0,,a woman putting groceries in the car boot,a woman putting groceries in the car trunk
car boot,car trunk,a car trunk filled with groceries,a car trunk filled with groceries,0,1,0,,a car boot filled with groceries,a car trunk filled with groceries
car boot,car trunk,a trunk packed for a road trip,a car trunk packed for a road trip,0,1,0,,a car boot packed for a road trip,a car trunk packed for a road trip
car boot,car trunk,trunk after a shopping spree,my car trunk after a shopping spree,0,1,0,,my car boot after a shopping spree,my car trunk after a shopping spree
queue,line,a boy waiting in line at a grocery store,a boy waiting in the line at a grocery store,1,1,0,,a boy waiting in the queue at a grocery store,a boy waiting in the line at a grocery store
queue,line,a line for the rollercoaster,a line for the rollercoaster,1,1,0,,a queue for the rollercoaster,a line for the rollercoaster
queue,line,a line of cars at a drive-through,a line of cars at a drive-through,0,1,0,,a queue of cars at a drive-through,a line of cars at a drive-through
queue,line,a line at the ticket counter,a line at the ticket counter,1,1,0,,a queue at the ticket counter,a line at the ticket counter
queue,line,a line for the morning bus,a line for the morning bus,1,1,0,,a queue for the morning bus,a line for the morning bus
queue,line,a line at the post office,a line at the post office,1,1,0,,a queue at the post office,a line at the post office
trousers,pants,a man ironing creases in his pants,a man ironing creases in his pants,1,1,0,,a man ironing creases in his trousers,a man ironing creases in his pants
trousers,pants,a pair of purple trousers folded on a chair,a pair of purple pants folded on a chair,0,1,0,,a pair of purple trousers folded on a chair,a pair of purple pants folded on a chair
trousers,pants,a child wearing blue pants,a kid wearing a pair of blue pants,1,1,0,,a kid wearing a pair of blue trousers,a kid wearing a pair of blue pants
trousers,pants,a pants display in a store,a pants display in a store,0,1,0,,a trousers display in a store,a pants display in a store
trousers,pants,a pair of pants with a matching jacket,pants with a matching blazer,0,1,0,,a trousers with a matching blazer,pants with a matching blazer
trousers,pants,My pants are hanging in the closet.,My pants are hanging in the closet.,0,1,0,,my trousers hanging in the closet,my pants hanging in the closet
biscuit,cookie,a woman enjoying a cup of tea with a biscuit,a woman enjoying a cup of tea with a cookie,1,1,0,,a woman enjoying a cup of tea with a biscuit,a woman enjoying a cup of tea with a cookie
biscuit,cookie,a can of assorted cookies,a tin of assorted cookies,0,1,0,,a tin of assorted biscuits,a tin of assorted cookies
biscuit,cookie,a man baking homemade biscuits,a man baking homemade cookies,1,1,0,,a man baking homemade biscuits,a man baking homemade cookies
biscuit,cookie,a chocolate chip cookie,a cookie with chocolate chips,0,1,0,,a biscuit with chocolate chips,a cookie with chocolate chips
biscuit,cookie,a cookie on a baking sheet,a cookie on a baking tray,0,1,0,,a biscuit on a baking tray,a cookie on a baking tray
biscuit,cookie,a cookie with a bite taken out,a cookie with a bite taken out,0,1,0,,a biscuit with a bite taken out,a cookie with a bite taken out
torch,flashlight,a beam of light from the flashlight,a beam of light from the flashlight,0,1,1,a flaming wooden torch carried in a medieval parade,a beam of light from the torch,a beam of light from the flashlight
torch,flashlight,a man searching in the dark with a flashlight,a man searching in the dark with a flashlight,1,1,1,a historical scene showing villagers holding torches,a man searching in the dark with a torch,a man searching in the dark with a flashlight
torch,flashlight,a rechargeable LED flashlight,a rechargeable LED flashlight,0,1,1,a carved ceremonial torch mounted on a wall,a rechargeable LED torch,a rechargeable LED flashlight
torch,flashlight,My flashlight is in a toolbox.,My flashlight is in a toolbox.,0,1,1,a brass torch used in an Olympic relay display,my torch in a toolbox,my flashlight in a toolbox
torch,flashlight,a flashlight with low battery,a flashlight with low battery,0,1,1,a sculptor welding with a gas torch,a torch with low battery,a flashlight with low battery
torch,flashlight,a police officer shining a flashlight at the suspect,a policeman shining a flashlight at the suspect,1,1,1,a firefighter holding a torch in smoky ruins,a policeman shining a torch at the suspect,a policeman shining a flashlight at the suspect
nappy,diaper,a mother changing her baby's diaper,a mother changing her baby's diaper,1,1,0,,a mother changing her baby's nappy,a mother changing her baby's diaper
nappy,diaper,a pack of diapers,a pack of cloth diapers,0,1,0,,a pack of cloth nappies,a pack of cloth diapers
nappy,diaper,a happy baby wearing pink diapers,a happy baby wearing pink diapers,1,1,0,,a happy baby wearing pink nappies,a happy baby wearing pink diapers
nappy,diaper,a diaper on a changing table,a diaper on a changing table,0,1,0,,a nappy on a changing table,a diaper on a changing table
nappy,diaper,diapers with cute patterns,diapers with cute patterns,0,1,0,,nappies with cute patterns,diapers with cute patterns
nappy,diaper,a diaper on a clothesline,a diaper on a clothesline,0,1,0,,a nappy on a clothesline,a diaper on a clothesline
petrol,gasoline,a gas station at night,a gasoline station at night,0,1,0,,a petrol station at night,a gasoline station at night
petrol,gasoline,a man filling up his car with gasoline,a man filling up his car with gasoline,1,1,0,,a man filling up his car with petrol,a man filling up his car with gasoline
petrol,gasoline,a sign showing gasoline prices,a sign showing gasoline prices,0,1,0,,a sign showing petrol prices,a sign showing gasoline prices
petrol,gasoline,a gas pump at a station,a gasoline pump at a station,0,1,0,,a petrol pump at a station,a gasoline pump at a station
petrol,gasoline,a gasoline tanker on the road,a gasoline tanker on the road,0,1,0,,a petrol tanker on the road,a gasoline tanker on the road
petrol,gasoline,a brightly lit gas station sign at night,a brightly lit gasoline station sign at night,0,1,0,,a brightly lit petrol station sign at night,a brightly lit gasoline station sign at night
football,soccer,a group of kids kicking a soccer ball,a group of kids kicking a soccer ball,1,1,1,a signed American football on a display shelf,a group of kids kicking a football,a group of kids kicking a soccer ball
football,soccer,a football player in the stadium,a soccer player in the stadium,1,1,1,a quarterback preparing to throw a football,a football player in the stadium,a soccer player in the stadium
football,soccer,a football player celebrating a win,a soccer player celebrating a win,1,1,1,a group of fans holding an American football during tailgate,a football player celebrating a win,a soccer player celebrating a win
football,soccer,my football cleats on the field,my soccer cleats on the field,0,2,1,a pair of scuffed football boots from an American football game,my football boots on the field,my soccer cleats on the field
football,soccer,a soccer goalkeeper on the field,a soccer goalie on the field,1,1,1,a padded American football goalie guarding the endzone,a football goalie in the field,a soccer goalie in the field
football,soccer,a soccer goalkeeper trying to catch a soccer ball,a goalkeeper trying to catch a soccer ball,1,1,1,a child catching a spiraling football in a yard,a goalkeeper trying to catch a football,a goalkeeper trying to catch a soccer ball
chemist,pharmacy,a woman picking up a prescription at the pharmacy,a woman picking up a prescription at the pharmacy,1,1,1,a lab chemist pouring liquid into beakers,a woman picking up a prescription at the chemist,a woman picking up a precription at the pharmacy
chemist,pharmacy,a wide range of products at the pharmacy,a wide range of products at the pharmacy,0,1,1,a chemist mixing colored compounds in a lab,a wide range of products at the chemist,a wide range of products at the pharmacy
chemist,pharmacy,a group of people waiting at the pharmacy,a group of people waiting at the pharmacy,1,1,1,a chemist working with flasks under a fume hood,a group of people waiting at the chemist,a group of people waiting at the pharmacy
chemist,pharmacy,a pharmacy counter with vitamins,a pharmacy counter with vitamins,0,1,1,a woman in a white coat labeled “chemist” holding test tubes,a chemist counter with vitamins,a pharmacy counter with vitamins
chemist,pharmacy,the pharmacy where I get my prescriptions,the pharmacy where I get my prescriptions,0,1,1,a university student studying to be a chemist,my chemist where I get prescriptions,my pharmacy where I get prescriptions
chemist,pharmacy,a chemist with a neon sign,a pharmacy with a neon sign,0,1,1,a sign for the building reading “Dept. of Chemistry” with a lab flask,a chemist with a neon sign,a pharmacy with a neon sign
chips,french fries,a bowl of chips at a restaurant,a bowl of French fries at a restaurant,0,1,1,a bowl of crispy potato chips served with dip,a bowl of chips at a restaurant,a bowl of french fries at a restaurant
chips,french fries,a boy eating chips,a boy eating French fries,1,1,1,a child holding a bag of sour cream and onion chips,a boy eating chips,a boy eating french fries
chips,french fries,a plate with a burger and fries,a plate with a burger and french fries,0,1,1,a TV ad featuring ridged chips in a plastic bowl,a plate with a burger and chips,a plate with a burger and french fries
chips,french fries,French fries with ketchup and mayonnaise,french fries with ketchup and mayo,0,1,1,a bag of lightly salted kettle-cooked chips,chips with ketchup and mayo,french fries with ketchup and mayo
chips,french fries,my fries from the local fish and chips shop,my French fries from the local fry shop,0,2,1,a grocery aisle filled with different flavored chips,my chips from the local chippy,my french fries from the local fry shop
chips,french fries,a portion of French fries next to a burger,a serving of French fries next to a burger,0,1,1,a stack of unopened chips bags at a picnic,a chips portion next to a burger,a french fries portion next to a burger
barrister,attorney,an office belonging to a lawyer,an office belonging to an attorney,0,1,0,,an office belonging to a barrister,an office belonging to an attorney
barrister,attorney,a lawyer talking to his client,an attorney talking to his client,1,1,0,,a barrister talking to his client,an attorney talking to his client
barrister,attorney,a man attending a meeting with his lawyer,a man attending a meeting with his attorney,1,1,0,,a man attending a meeting with his barrister,a man attending a meeting with his attorney
barrister,attorney,a lawyer in a courtroom,an attorney in a courtroom,1,1,0,,a barrister in a courtroom,an attorney in a courtroom
barrister,attorney,My lawyer is discussing the case.,My attorney is discussing the case.,1,1,0,,my barrister discussing the case,my attorney discussing the case
barrister,attorney,a lawyer with legal books,an attorney with legal books,1,1,0,,a barrister with legal books,an attorney with legal books
caretaker,janitor,a school custodian sweeping the hallway,a school janitor sweeping the hallway,1,1,1,a loving caretaker feeding an elderly man in a retirement home,a school caretaker sweeping the hallway,a school janitor sweeping the hallway
caretaker,janitor,a man talking to a caretaker at the mall,a man talking to a janitor at the mall,1,1,1,a wildlife caretaker holding an injured bird,a man talking to a caretaker at the mall,a man talking to a janitor at the mall
caretaker,janitor,a tired caretaker in an empty hallway,a tired janitor in an empty hallway,1,1,1,a pet caretaker cleaning out a dog kennel,a tired caretaker in an empty hallway,a tired janitor in an empty hallway
caretaker,janitor,a caretaker sweeping the school hallway,a janitor sweeping the school hallway,1,1,1,a building caretaker inspecting power systems,a caretaker sweeping the school hallway,a janitor sweeping the school hallway
caretaker,janitor,a facilities manager in a storage room,an office janitor in a supply closet,1,1,1,a caretaker managing a children’s daycare,a office caretaker in a storage room,an office janitor in a supply closet
caretaker,janitor,a janitor taking out the trash,a building janitor taking out the trash,1,1,1,a part-time caretaker checking on tenants’ needs,a building caretaker taking out the rubbish,a building janitor taking out the trash
cooker,stove,a man preparing dinner on the stove,a man preparing dinner on the stove,1,1,0,,a man preparing dinner on the cooker,a man preparing dinner on the stove
cooker,stove,a bowl of hot soup sitting on the stove,a bowl of hot soup sitting on the stove,0,1,0,,a bowl of hot soup sitting on the cooker,a bowl of hot soup sitting on the stove
cooker,stove,a modern electric cooker with digital controls,a modern electric stove with digital controls,0,1,0,,a modern electric cooker with digital controls,a modern electric stove with digital controls
cooker,stove,a pot with boiling water,a stove with boiling pots,0,1,0,,a cooker with boiling pots,a stove with boiling pots
cooker,stove,an oven with a baking function,a stove with a baking oven,0,1,0,,a cooker with a baking oven,a stove with a baking oven
cooker,stove,my stove after making breakfast,my stove after making breakfast,0,1,0,,my cooker after making breakfast,my stove after making breakfast
cot,crib,a woman putting the baby down in the crib,a woman putting the baby down in the crib,1,1,1,a woman unfolding a camping cot beside a tent,a woman putting the baby down in the cot,a woman putting the baby down in the crib
cot,crib,a man setting up a cot,a man setting up a crib,1,1,1,a field medic laying out a green military cot,a man setting up a cot,a man setting up a crib
cot,crib,a baby in a colorful crib,a baby in a colorful crib,1,1,1,a cot with rolled-up sleeping bag in a scout camp,a baby in a colorful cot,a baby in a colorful crib
cot,crib,a cot with soft blankets,a crib with soft blankets,0,1,1,a folding cot in a disaster relief shelter,a cot with soft blankets,a crib with soft blankets
cot,crib,a baby crib with wooden slats,a baby crib with wooden bars,0,1,1,a hotel room with an extra cot near the wall,a baby cot with wooden bars,a baby crib with wooden bars
cot,crib,a cot with stuffed animals,a crib with stuffed animals,0,1,1,a narrow cot placed beside a hospital bed,a cot with stuffed animals,a crib with stuffed animals
hoarding,billboard,an advertisement on a city billboard,an advertisement on a city billboard,0,1,0,,an advertisement on a city hoarding,an advertisement on a city billboard
hoarding,billboard,a worker changing the image on the billboard,a worker changing the image on the billboard,1,1,0,,a worker changing the image on the hoarding,a worker changing the image on the billboard
hoarding,billboard,a group of people staring at a large billboard,a group of people staring at a large billboard,1,1,0,,a group of people staring at a large hoarding,a group of people staring at a large billboard
hoarding,billboard,a billboard advertising a concert,a billboard advertising a concert,0,1,0,,a hoarding advertising a concert,a billboard advertising a concert
hoarding,billboard,My design display was downtown.,My billboard design was displayed downtown.,0,1,0,,my hoarding design displayed downtown,my billboard design displayed downtown
hoarding,billboard,a billboard lit up at night,a billboard lit up at night,0,1,0,,a hoarding lit up at night,a billboard lit up at night
hoover,vacuum cleaner,a woman using a vacuum cleaner to clean the carpet,a woman using a vacuum cleaner to clean the carpet,1,1,0,,a woman using a hoover to clean the carpet,a woman using a vacuum cleaner to clean the carpet
hoover,vacuum cleaner,a bright red vacuum cleaner in a store,a bright red vacuum cleaner in a store,0,1,0,,a bright red hoover in a store,a bright red vacuum cleaner in a store
hoover,vacuum cleaner,a dirty vacuum cleaner on the carpet,a dirty vacuum cleaner on the carpet,0,1,0,,a dirty hoover on the carpet,a dirty vacuum cleaner on the carpet
hoover,vacuum cleaner,a vacuum cleaner stored in a closet,a vacuum cleaner stored in a closet,0,1,0,,a hoover stored in a closet,a vacuum cleaner stored in a closet
hoover,vacuum cleaner,a red vacuum cleaner with a long cord on the floor,a red vacuum cleaner with a long cord on the floor,0,1,0,,a red hoover with a long cord on the floor,a red vacuum cleaner with a long cord on the floor
hoover,vacuum cleaner,a man using a vacuum cleaner on a carpeted floor,a man using a vacuum cleaner on a carpeted floor,1,1,0,,a man using a hoover on a carpeted floor,a man using a vacuum cleaner on a carpeted floor
jug,pitcher,a man holding a water jug,a man holding a water pitcher,1,1,0,,a man holding a water jug,a man holding a water pitcher
jug,pitcher,a boy refilling his cup with a water jug,a boy refilling his cup with a water pitcher,1,1,0,,a boy refilling his cup with a water jug,a boy refilling his cup with a water pitcher
jug,pitcher,a decorative ceramic jug,a decorative ceramic pitcher,0,1,0,,a decorative ceramic jug,a decorative ceramic pitcher
jug,pitcher,a jug filled with lemonade,a pitcher filled with lemonade,0,1,0,,a jug filled with lemonade,a pitcher filled with lemonade
jug,pitcher,a jug with a floral design,a pitcher with a floral design,0,1,0,,a jug with a floral design,a pitcher with a floral design
jug,pitcher,a jug in the refrigerator,a pitcher in the refrigerator,0,1,0,,a jug in the refrigerator,a pitcher in the refrigerator
postman,mailman,a postman delivering packages,a mail carrier delivering packages,1,1,0,,a postman delivering packages,a mailman delivering packages
postman,mailman,a man having a friendly chat with the postman,a man having a friendly chat with the mailman,1,1,0,,a man having a friendly chat with the postman,a man having a friendly chat with the mailman
postman,mailman,a postman in a blue uniform,a mail carrier in a blue uniform,1,1,0,,a postman in blue uniform,a mailman in blue uniform
postman,mailman,a postman on a bicycle,a mail carrier in a truck,1,1,0,,a postman on a bicycle,a mailman in a truck
postman,mailman,a postman at the front door,a mailman at the front door,1,1,0,,a postman at the front door,a mailman at the front door
postman,mailman,my mail carrier with a large package,my mail carrier with a large bag,1,2,0,,my postman with a big sack,my mailman with a big bag
pram,baby carriage,a woman taking a walk with her baby in the stroller,a woman taking a walk with her baby in the baby carriage,1,1,0,,a woman taking a walk with her baby in the pram,a woman taking a walk with her baby in the baby carriage
pram,baby carriage,a stroller with a sunshade parked on a sidewalk,a baby carriage with a sunshade parked on a sidewalk,0,1,0,,a pram with a sunshade parked on a sidewalk,a baby carriage with a sunshade parked on a sidewalk
pram,baby carriage,a bright pink stroller next to a bench,a bright pink baby carriage next to a bench,0,1,0,,a bright pink pram next to a bench,a bright pink baby carriage next to a bench
pram,baby carriage,a stroller with a sleeping baby,a baby carriage with a sleeping baby,1,1,0,,a pram with a sleeping baby,a baby carriage with a sleeping baby
pram,baby carriage,a stroller near a playground,a baby carriage near a playground,0,1,0,,a pram near a playground,a baby carriage near a playground
pram,baby carriage,a man walking with a stroller on a cobblestone street,a man walking with a baby carriage on a cobblestone street,1,1,0,,a man walking with a pram on a cobblestone street,a man walking with a baby carriage on a cobblestone street
saloon,sedan,a luxurious lounge parked outside a mansion,a luxurious sedan parked outside a mansion,0,1,0,,a luxurious saloon parked outside a mansion,a luxurious sedan parked outside a mansion
saloon,sedan,the spacious interior of the saloon,the spacious interior of the sedan,0,1,0,,the spacious interior of the saloon,the spacious interior of the sedan
saloon,sedan,a man inside a black sedan,a man inside a black sedan,1,1,0,,a man inside a black saloon,a man inside a black sedan
saloon,sedan,a bar is parked in the driveway,a sedan parked in the driveway,0,1,0,,a saloon parked in the driveway,a sedan parked in the driveway
saloon,sedan,a saloon with tinted windows,a sedan with tinted windows,0,1,0,,a saloon with tinted windows,a sedan with tinted windows
saloon,sedan,gas station convenience store,My sedan at the gas station,0,2,0,,my saloon at the petrol station,my sedan at the gas station
bonnet,hood,a boy sitting on the hood of the car,a boy sitting on the hood of the car,1,1,0,,a boy sitting on the bonnet of the car,a boy sitting on the hood of the car
bonnet,hood,a car with a red hood,a car with a red hood,0,1,0,,a car with a red bonnet,a car with a red hood
bonnet,hood,a car at a repair shop with an open hood,a car at a repair shop with an open hood,0,1,0,,a car at a repair shop with an open bonnet,a car at a repair shop with an open hood
bonnet,hood,a hat with a company logo,a hood with a company logo,0,1,0,,a bonnet with a company logo,a hood with a company logo
bonnet,hood,a hat in the process of being painted,a car hood in the process of being painted,0,1,0,,a bonnet in the process of being painted,a hood in the process of being painted
bonnet,hood,a hat covered in snow,a hood with racing stripes,0,1,0,,a bonnet covered in snow,a hood with racing stripes
coriander,cilantro,a woman chopping cilantro in the kitchen,a woman chopping cilantro in the kitchen,1,1,0,,a woman chopping coriander in the kitchen,a woman chopping cilantro in the kitchen
coriander,cilantro,coriander at the supermarket,cilantro at the supermarket,0,1,0,,coriander at the supermarket,cilantro at the supermarket
coriander,cilantro,coriander sprinkled on top of pasta,cilantro sprinkled on top of pasta,0,1,0,,coriander sprinked on top of pasta,cilantro sprinked on top of pasta
coriander,cilantro,coriander garnishing a curry,cilantro garnishing a curry,0,1,0,,coriander garnishing a curry,cilantro garnishing a curry
coriander,cilantro,coriander leaves on a cutting board,cilantro leaves on a cutting board,0,1,0,,coriander leaves on a cutting board,cilantro leaves on a cutting board
coriander,cilantro,a bunch of cilantro at the market,a bunch of cilantro at the market,0,1,0,,a coriander bunch at the market,a cilantro bunch at the market
courgette,zucchini,a man slicing a zucchini in the kitchen,a man slicing a zucchini in the kitchen,1,1,0,,a man slicing a courgette in the kitchen,a man slicing a zucchini in the kitchen
courgette,zucchini,a woman picking a zucchini at the market,a woman picking a zucchini at the market,1,1,0,,a woman picking a courgette at the market,a woman picking a zucchini at the market
courgette,zucchini,a large basket of zucchinis,a large basket of zucchinis,0,1,0,,a large basket of courgettes,a large basket of zucchinis
courgette,zucchini,a zucchini in a vegetable garden,a zucchini in a vegetable garden,0,1,0,,a courgette in a vegetable garden,a zucchini in a vegetable garden
courgette,zucchini,my zucchini in a stir-fry,my zucchini in a stir-fry,0,1,0,,my courgette in a stir fry,my zucchini in a stir fry
courgette,zucchini,a zucchini in a shopping basket,a zucchini in a shopping basket,0,1,0,,a courgette in a shopping basket,a zucchini in a shopping basket
tube,subway,a crowd of people waiting for the subway,a crowd of people waiting for the subway,1,1,0,,a crowd of people waiting for the tube,a crowd of people waiting for the subway
tube,subway,a busy subway station with people rushing inside,a busy subway station with people rushing inside,0,1,0,,a busy tube station with people rushing inside,a busy subway station with people rushing inside
tube,subway,a man sitting inside the subway train,a man sitting inside the subway,1,1,0,,a man sitting inside the tube,a man sitting inside the subway
tube,subway,a subway train arriving,a subway train arriving,0,1,0,,a tube train arriving,a subway train arriving
tube,subway,my subway ride during rush hour,my subway ride during rush hour,1,1,0,,my tube ride during rush hour,my subway ride during rush hour
tube,subway,a subway map on the wall,a subway map on the wall,0,1,0,,a tube map on the wall,a subway map on the wall
aubergine,eggplant,a grandmother slicing an eggplant in the kitchen,a grandmother slicing an eggplant in the kitchen,1,1,0,,a grandma slicing an aubergine in the kitchen,a grandma slicing an eggplant in the kitchen
aubergine,eggplant,a large basket of eggplants,a large basket of eggplants,0,1,0,,a large basket of aubergines,a large basket of eggplants
aubergine,eggplant,a man picking an eggplant at the market,a man picking an eggplant at the market,1,1,0,,a man picking an aubergine at the market,a man picking an eggplant at the market
aubergine,eggplant,an eggplant in the supermarket,an eggplant in the supermarket,0,1,0,,an aubergine in the supermarket,an eggplant in the supermarket
aubergine,eggplant,a grilled eggplant with olive oil,a grilled eggplant with olive oil,0,1,0,,a grilled aubergine with olive oil,a grilled eggplant with olive oil
aubergine,eggplant,My eggplant in a curry,my eggplant in a curry,0,1,0,,my aubergine in a curry,my eggplant in a curry
zebra crossing,crosswalk,a child waiting at a crosswalk,a child waiting at a crosswalk,0,1,0,,a child waiting at a zebra crossing,a child waiting at a crosswalk
zebra crossing,crosswalk,a faded zebra crossing,a faded crosswalk,0,0,0,,a faded zebra crossing,a faded crosswalk
zebra crossing,crosswalk,crossing a crosswalk,bikes crossing a crosswalk,0,0,0,,bikes crossing a zebra crossing,bikes crossing a crosswalk
zebra crossing,crosswalk,a zebra crossing near a park,a crosswalk near a park,0,0,0,,a zebra crossing near a park,a crosswalk near a park
zebra crossing,crosswalk,a woman walking across a crosswalk,a woman walking over a crosswalk,0,1,0,,a woman walking over a zebra crossing,a woman walking over a crosswalk
zebra crossing,crosswalk,a crosswalk near traffic lights,a crosswalk near traffic lights,0,0,0,,a zebra crossing near traffic lights,a crosswalk near traffic lights
motorway,highway,trucks parked along the highway,trucks parked along the highway,0,0,0,,trucks parked along the motorway,trucks parked along the highway
motorway,highway,a crowded highway during rush hour,a crowded highway during rush hour,0,0,0,,a crowded motorway during rush hour,a crowded highway during rush hour
motorway,highway,a highway passing through mountains,a highway passing through mountains,0,0,0,,a motorway passing through mountains,a highway passing through mountains
motorway,highway,an aerial view of a highway,an aerial view of a highway,0,0,0,,an aerial view of a motorway,an aerial view of a highway
motorway,highway,motorway exit signs at night,highway signs at night,0,0,0,,motorway exit signs at night,highway signs at night
motorway,highway,a highway blocked due to an accident,a highway blocked due to an accident,0,0,0,,a motorway blocked due to accident,a highway blocked due to accident
plaster,band-aid,a bandage,a band-aid covering a small wound,1,1,1,a worker applying plaster to repair a cracked wall,a plaster covering a small wound,a band-aid covering a small wound
plaster,band-aid,a bandage on someone's forehead,a band-aid on someone's forehead,1,1,1,a ceiling coated in fresh plaster,a plaster on someone's forehead,a band-aid on someone's forehead
