Prompt_Index,Dialect_Prompt,SAE_Prompt,Score
103,a oont next to water,a camel next to water,0.2531
104,a painting of a large oont,a painting of a large camel,0.2395
105,an oont eating food,a camel eating food,0.2135
106,a oont in the street,a camel in the street,0.2349
107,an oont walking in the heat,a camel walking in the heat,0.2054
108,agarbatti in a house,incense in a house,0.3054
109,agarbatti on a table,incense on a table,0.2975
110,a painting of agarbatti,a painting of incense,0.3053
111,agarbatti burning,incense burning,0.2386
112,red abarbatti,red incense,0.2487
113,agarbatti on a shelf,incense on a shelf,0.2712
114,a painting of a beautiful kulang,a painting of a beautiful crane bird,0.2348
115,a large group of kulang,a large group of crane birds,0.166
116,a dirty kulang,a dirty crane bird,0.1667
117,two kulangs next to each other,two crane birds next to each other,0.1969
118,a sleeping kulang,a sleeping crane bird,0.2309
119,a kulang eating food,a crane bird eating food,0.228
120,a enormous godown,a enormous warehouse,0.2756
121,an abandoned godown,an abandoned warehouse,0.2832
122,a busy godown,a busy warehouse,0.2236
123,a painting of a godown,a painting of a warehouse,0.3014
124,a godown on fire,a warehouse on fire,0.2692
125,a dark abandoned godown,a dark abandoned warehouse,0.2907
126,painting of a medical hall,painting of a pharmacy,0.2923
127,a modern medical hall,a modern pharmacy,0.2665
128,inside a medical hall,inside a pharmacy,0.2357
129,a busy medical hall,a busy pharmacy,0.2359
130,entrance of a medical hall,entrance of a pharmacy,0.2717
131,a rural medical hall,a rural pharmacy,0.2683
132,an abandoned petrol bunk,an abandoned gas station,0.2879
133,a petrol bunk in a desert,a gas station in a desert,0.3357
134,a photograph of a modern petrol bunk,a photograph of a modern gas station,0.2781
135,a very busy petrol bunk,a very busy gas station,0.2539
136,a petrol bunk in a big city,a gas station in a big city,0.2791
137,a dirty petrol bunk,a dirty gas station,0.2546
138,a man with a blue mo-bike,a man with a blue motorcycle,0.2937
139,a black mo-bike,a black motorcycle,0.2519
140,three mo-bikes on the road,three motorcycles on the road,0.2709
141,a broken mo-bike,a broken motorcycle,0.2478
142,a mo-bike in the forest,a motorcycle in the forest,0.2813
143,a group of mo-bike,a group of motorcycles,0.2432
144,two bundooks leaning on each other,two rifles leaning on each other,0.2187
145,a person holding a bundook,a person holding a rifle,0.2226
146,a broken bundook,a broken rifle,0.2312
147,a rusty bundook,a rusty rifle,0.2596
148,a bundook in a store,a rifle in a store,0.1995
149,a bundook on the ground,a rifle on the ground,0.2489
150,an old handicraftsman,an old craftsman,0.3142
151,a group of handicraftsmen,a group of craftsmen,0.3118
152,a handicraftsman in a house,a craftsman in a house,0.3036
153,a dirty handicraftsman,a dirty craftsman,0.2775
154,a handicraftsman in orange,a craftsman in orange,0.3362
155,a handicraftsman in a big city,a craftsman in a big city,0.298
156,an angry incharge,an angry supervisor,0.2431
157,an old incharge,an old supervisor,0.2391
158,an incharge in a room,a supervisor in a room,0.2744
159,a painting of an incharge,a painting of a supervisor,0.3107
160,an incharge in the office,a supervisor in the office,0.2435
161,an incharge with a group of people,a supervisor with a group of people,0.2644
162,some pani on the table,some water on the table,0.206
163,a child with pani,a child with water,0.2726
164,dirty pani,dirty water,0.2097
165,pani in the forest,water in the forest,0.2339
166,pani in the house,water in the house,0.2055
167,pani in the well,water in the well,0.2956
168,a colorful yatra,a colorful festival,0.2757
169,a lively yatra,a lively festival,0.256
170,a yatra in the summer,a festival in the summer,0.2517
171,an indoor yatra,an indoor festival,0.2544
172,a bustling yatra,a bustling festival,0.2602
173,a yatra in the winter,a festival in the winter,0.2776
174,a man next to a naka,a man next to a checkpoint,0.2531
175,a small red naka,a small red checkpoint,0.2259
176,a busy naka,a busy checkpoint,0.2378
177,an empty naka,a empty checkpoint,0.2476
178,an abandoned naka,an abandoned checkpoint,0.2658
179,a naka in the winter,a checkpoint in the winter,0.2359
180,an outdoor tiffin,an outdoor luncheon,0.285
181,a lively tiffin,a lively luncheon,0.226
182,a tiffin in the building,a luncheon in the building,0.2462
183,an indoor tiffin,an indoor luncheon,0.2375
184,a tiffin in the city,a luncheon in the city,0.2528
185,a tiffin at school,a luncheon at school,0.2672
186,the inside of a satta den,the inside of a gambling den,0.2434
187,a satta room,a gambling room,0.2176
188,a place of satta,a place of gambling,0.2217
189,a bustling satta den,a bustling gambling den,0.2616
190,a luxurious satta den,a luxurious gambling den,0.2393
191,a group of people satta,a group of people gambling,0.2263
192,a luxurious almirah,a luxurious wardrobe,0.3042
193,an old almirah,an old wardrobe,0.2881
194,a painting of an almirah,a painting of a wardrobe,0.3219
195,an almirah in the bedroom,a wardrobe in the bedroom,0.3009
196,a broken almirah,a broken wardrobe,0.2647
197,a green almirah,a green wardrobe,0.33
198,a dicky filled with luggage,a car trunk filled with luggage,0.2577
199,a dicky left open,a car trunk left open,0.1757
200,a spacious red dicky,a spacious red car trunk,0.2131
201,a damaged dicky,a damaged car trunk,0.2064
202,a suitcase in a dicky,a suitcase in a car trunk,0.299
203,a rusty dicky,a rusty car trunk,0.2584
204,a stepney mounted on a vehicle,a spare tire mounted on a vehicle,0.2164
205,a worn-out stepney,a worn-out spare tire,0.1932
206,a stepney leaning against a wall,a spare tire leaning against a wall,0.2245
207,a black stepney,a black spare tire,0.2214
208,a mechanic inspecting a stepney,a mechanic inspecting a spare tire,0.2414
209,a stepney lying on the road,a spare tire lying on the road,0.2133
210,a group photo of my batchmates,a group photo of my classmates,0.2738
211,my batchmate smiling,my classmate smiling,0.2725
212,two batchmates studying,two classmates studying,0.2792
213,a batchmate at a desk,a classmate at a desk,0.245
214,batchmates outside the school,classmates outside the school,0.2464
215,a batchmate playing basketball,a classmate playing basketball,0.2852
