Prompt_Index,Dialect_Prompt,SAE_Prompt,Score
63,a painting of a silver piece,a painting of a silver gun,0.1853
64,a broken piece,a broken gun,0.3316
65,a long-range piece,a long-range gun,0.8309
66,designer threads,designer clothes,0.4257
67,stylish threads,stylish clothes,0.5659
68,vintage threads,vintage clothes,0.1983
69,a rack of purple threads,a rack of purple clothes,0.27
70,a rack of beautiful threads,a rack of beautiful clothes,0.1713
71,a painting of blue threads,a painting of blue clothes,0.3588
72,golden grills,golden dental jewelry,0.6945
73,dirty grills,dirty dental jewelry,0.2288
74,a man wearing grills,a man wearing dental jewelry,0.9007
75,a woman wearing grills,a woman wearing dental jewelry,0.8376
76,silver grills,silver dental jewelry,0.3351
77,bronze grills,bronze dental jewelry,0.4088
78,very dark tint,very dark tinted car windows,0.2653
79,a convertible with a tint,a convertible with tinted car windows,0.7145
80,a bus with dark tint,a bus with dark tinted car windows,0.6154
81,a van with light tint,a van with light tinted car windows,0.5985
82,broken tint,broken tinted car windows,0.4497
83,orange tint,orange tinted car windows,0.4073
84,a modern drop,a modern convertible car,0.1541
85,a luxury drop,a luxury convertible car,0.1441
86,a purple drop,a purple convertible car,0.1259
87,a sporty drop,a sporty convertible car,0.1917
88,a painting of a vintage drop,a painting of a vintage convertible car,0.0507
89,a broken drop,a broken convertible car,0.0933
90,tipping my lid,tipping my hat,0.4021
91,fitted lid,fitted hat,0.3241
92,stylish lid,stylish hat,0.4687
93,wearing a lid,wearing a hat,0.8825
94,a beautiful lid,a beautiful hat,0.2442
95,matching lid,matching hat,0.3615
96,broken glass,broken mirror,0.8994
97,dirty glass,dirty mirror,0.6938
98,glass with gold frame,mirror with gold frame,0.622
99,a handheld glass,a handheld mirror,0.0774
100,a painting of a glass,a painting of a mirror,0.2383
101,a modern glass,a modern mirror,0.2113
102,a black gat,a black gun,0.0532
103,a rusty gat,a rusty gun,0.2722
104,a painting of a silver gat,a painting of a silver gun,0.2194
105,a gat inside a drawer,a gun inside a drawer,0.2381
106,a broken gat,a broken gun,0.3109
107,a large gat,a large gun,0.0698
108,golden chains,golden necklace,0.9541
109,silver chains,silver necklace,0.8109
110,rose gold chains,rose gold necklace,0.944
111,a painting of shiny chains,a painting of shiny necklace,0.9359
112,a display of chains,a display of necklace,0.7464
113,broken chains,broken necklace,0.6242
114,a luxury roller,a luxury car,0.8048
115,a parked roller,a parked car,0.5145
116,a second-hand roller,a second-hand car,0.3633
117,a gas roller,a gas car,0.2762
118,a rental roller,a rental car,0.2837
119,a leased roller,a leased car,0.3085
120,concealed hammer,concealed gun,0.6553
121,a hammer with a silencer,a gun with a silencer,0.7521
122,loading the hammer,loading the gun,0.5614
123,aiming the hammer,aiming the gun,0.8418
124,licensed hammer,licensed gun,0.4009
125,hammer tucked away,gun tucked away,0.4435
126,bussin food,tasty food,0.9099
127,some bussin fries,some tasty fries,0.9691
128,a bussin burrito,a tasty burrito,0.8587
129,a plate of bussin food,a plate of tasty food,0.9548
130,a painting of bussin food,a painting of tasty food,0.9744
131,a bussin taco,a tasty taco,0.9509
132,a dirty hood,a dirty neighborhood,0.7871
133,a painting of the hood,a painting of the neighborhood,0.9289
134,an urban hood,an urban neighborhood,0.9703
135,a suburban hood,a suburban neighborhood,0.9636
136,an empty hood,an empty neighborhood,0.7296
137,a busy hood,a busy neighborhood,0.936
138,a bag of paper,a bag of bills,0.3365
139,earning paper,earning bills,0.6632
140,paper in wallet,bills in wallet,0.5692
141,broken paper,broken bills,0.7035
142,a man flashing paper,a man flashing bills,0.6716
143,dirty paper,dirty bills,0.6211
144,a man with his fam,a man with his close friends,0.2517
145,a group picture with the fam,a group picture with the close friends,0.9544
146,a painting of my fam,a painting of my close friends,0.6209
147,my fam in the house,my close friends in the house,0.7543
148,me with my fam,me with my close friends,0.8761
149,hanging with my fam,hanging with my close friends,0.9523
150,a picture of my boo,a picture of my lover,0.2933
151,my sleeping boo,my sleeping lover,0.3887
152,my beautiful boo,my beautiful lover,0.3005
153,my boo at my house,my lover at my house,0.391
154,my boo wearing pink,my lover wearing pink,0.6364
155,my handsome boo,my handsome lover,0.3201
156,my homeboy,my close friend,0.6134
157,my handsome homeboy,my handsome close friend,0.7774
158,an old homeboy,an old close friend,0.7318
159,me and my homeboy,me and my close friend,0.8695
160,a homeboy from childhood,a close friend from childhood,0.4473
161,painting of me and my homeboy,painting of me and my close friend,0.6654
162,a man feeling mellow,a man high on marijuana,0.334
163,a woman feeling mellow,a woman high on marijuana,0.3151
164,a painting of a person feeling mellow,a painting of a person high on marijuana,0.6508
165,a group of people feeling mellow,a group of people high on marijuana,0.4723
166,college students feeling mellow,college students high on marijuana,0.4212
167,a person feeling mellow,a person high on marijuana,0.3987
168,my morning nappiness,my morning hair frizziness,0.5217
169,a painting of my nappiness,a painting of my hair frizziness,0.4057
170,fixing my nappiness,fixing my hair frizziness,0.4268
171,a woman with nappiness,a woman with hair frizziness,0.6185
172,my natural nappiness,my natural hair frizziness,0.5081
173,two people with nappiness,two people with hair frizziness,0.7171
174,golden bling,golden flashy jewelry,0.9443
175,silver bling,silver flashy jewelry,0.8595
176,rose gold bling,rose gold flashy jewelry,0.9615
177,a painting of shiny bling,a painting of shiny flashy jewelry,0.728
178,a display of bling,a display of flashy jewelry,0.9743
179,broken bling,broken flashy jewelry,0.8448
180,my summer fit,my summer outfit,0.879
181,my dirty fit,my dirty outfit,0.8575
182,my beautiful fit,my beautiful outfit,0.627
183,my designer fit,my designer outfit,0.6117
184,my vintage fit,my vintage outfit,0.7571
185,a painting of a blue fit,a painting of a blue outfit,0.8348
186,a pair of black round peepers,a pair of black round glasses,0.9115
187,a pair of modern peepers,a pair of modern glasses,0.8762
188,a pair of gold peepers,a pair of gold glasses,0.8202
189,a pair of silver peepers,a pair of silver glasses,0.5864
190,a pair of broken peepers,a pair of broken glasses,0.2793
191,a dirty pair of peepers,a dirty pair of glasses,0.5701
192,a large tat,a large tattoo,0.9432
193,a creative tat,a creative tattoo,0.9524
194,a discreet tat,a discreet tattoo,0.4573
195,a beautiful tat,a beautiful tattoo,0.9605
196,a botched tat,a botched tattoo,0.6569
197,a small tat,a small tattoo,0.7514
198,a painting of my dreads,a painting of my dreadlocks,0.8616
199,my dirty dreads,my dirty dreadlocks,0.8353
200,my long dreads,my long dreadlocks,0.872
201,two people with dreads,two people with dreadlocks,0.8898
202,cutting my dreads,cutting my dreadlocks,0.5066
203,dyed dreads,dyed dreadlocks,0.9485
