Prompt_Index,Dialect_Prompt,SAE_Prompt,Score
71,an atas restaurant with velvet chairs and dim lighting,a high class restaurant with velvet chairs and dim lighting,0.975
72,an ulu tropical beach,a secluded tropical beach,0.9456
73,camping in an ulu meadow in the mountains,camping in a secluded meadow in the mountains,0.9607
74,a couple hiking on an ulu trail,a couple hiking on a secluded trail,0.959
75,a house in an ulu area by a forest,a house in a secluded area by a forest,0.9707
76,an rv in an ulu town,an rv in a secluded town,0.7968
77,an ulu locale surrounded by dense forest,an secluded locale surrounded by dense forest,0.9367
78,a woman makan a bowl of noodles,a woman eating a bowl of noodles,0.967
79,a woman makan sushi in a modern restaurant,a woman eating sushi in a modern restaurant,0.9549
80,a woman makan a slice of cake in a cafe,a woman eating a slice of cake in a cafe,0.9501
81,a man makan a taco under a streetlight,a man eating a taco under a streetlight,0.7247
82,a man makan a burrito by the riverside,a man eating a burrito by the riverside,0.8238
83,a man makan an apple,a man eating an apple,0.7412
84,a family zhng their living room for the holidays,a family redecorate their living room for the holidays,0.8354
85,a worker zhng her office space with colorful posters,a worker redecorate her office space with colorful posters,0.6888
86,a couple zhng their garage with neon lights,a couple redecorate their garage with neon lights,0.6414
87,a woman zhng her room using fairy lights,a woman redecorate her room using fairy lights,0.7562
88,a man zhng his desk with anime figurines,a man redecorate his desk with anime figurines,0.8606
89,a couple zhng their living room,a couple redecorate their living room,0.218
90,a group of gers at the mall,a group of girls at the mall,0.6834
91,a ger hiking in the desert,a girl hiking in the desert,0.2622
92,a ger posing in front of a mural,a girl posing in front of a mural,0.5813
93,a ger buying a computer at the electronics store,a girl buying a computer at the electronics store,0.1
94,a ger with a white shirt,a girl with a white shirt,0.1582
95,a ger and her partner,a girl and her partner,0.7252
96,a handphone on a black table,a mobile phone on a black table,0.9447
97,a person taking a selfie with a handphone,a person taking a selfie with a mobile phone,0.93
98,a handphone next to a laptop on a table,a mobile phone next to a laptop on a table,0.9661
99,a man using a handphone,a man using a mobile phone,0.9914
100,people on the subway using their handphones,people on the subway using their mobile phones,0.9874
101,a woman taking a photo with a handphone,a woman taking a photo with a mobile phone,0.7715
102,an ah long counting cash,a loan shark counting cash,0.4029
103,an ah long carrying a knife in an alley,a loan shark carrying a knife in an alley,0.6593
104,an ah long holding a bag of cash,a loan shark holding a bag of cash,0.4738
105,an ah long standing by a black car,a loan shark standing by a black car,0.296
106,an ah long threatening someone,a loan shark threatening someone,0.3443
107,an ah long spray painting a message,a loan shark spray painting a message,0.3467
108,a man eating food at a kopi tiam,a man eating food at a small food court,0.8819
109,a woman drinking tea at a kopi tiam,a woman drinking tea at a small food court,0.7428
110,a bowl of noodles on a table in a kopi tiam,a bowl of noodles on a table in a small food court,0.4739
111,kopi tiam,a small food court,0.2501
112,a couple at a kopi tiam,a couple at a small food court,0.8378
113,a group of friends at a kopi tiam,a group of friends at a small food court,0.8361
114,a yandao on a magazine cover,a handsome male on a magazine cover,0.233
115,a yandao performing on stage at a concert,a handsome male performing on stage at a concert,0.8295
116,a yandao at a gym lifting weights,a handsome male at a gym lifting weights,0.9665
117,a yandao posing in a streetwear outfit,a handsome male posing in a streetwear outfit,0.8827
118,a yandao with his partner,a handsome male with his partner,0.6918
119,a group of yandaos,a group of handsome males,0.5863
120,a man mug at the coffee shop,a man studying at the coffee shop,0.4891
121,a woman mug at home,a woman studying at home,0.607
122,a child mug a book,a child studying a book,0.8469
123,a group of students mug,a group of students studying,0.2548
124,a student mug in his room at night,a student studying in his room at night,0.805
125,a couple of friends mug in the library,a couple friends studying in the library,0.5175
126,a man being a lightbulb on a hike with a couple,a man being a third wheel on a hike with a couple,0.4156
127,a woman being a lightbulb at a museum with a couple,a woman being a third wheel at a museum with a couple,0.3752
128,a lightbulb with a gray shirt with a couple,a third wheel with a gray shirt with a couple,0.3915
129,a couple accompanied by a lightbulb,a couple accompanied by a third wheel,0.1797
130,he was a lightbulb on his friend's date,he was a third wheel on his friend's date,0.3767
131,a lightbulb trailing behind a couple,a third wheel trailing behind a couple,0.1296
132,a glass filled with black teh,a glass filled with black tea,0.8666
133,a man with a cup of milk teh,a man with a cup of milk tea,0.7591
134,a teh pot on a table,a tea pot on a table,0.7293
135,a cozy teh shop in a busy city street,a cozy tea shop in a busy city street,0.8773
136,a teh bag on a plate,a tea bag on a plate,0.1809
137,a cup filled with green teh,a cup filled with green tea,0.9568
138,a plate of char kway teow with prawns and egg,a plate of stir-fried rice noodles with prawns and egg,0.9722
139,a bowl of char kway teow with fishcake slices,a bowl of stir-fried rice noodles with fishcake slices,0.8885
140,two plates of char kway teow on a wooden table,two plates of stir-fried rice noodles on a wooden table,0.9732
141,char kway teow in a wok on a stove,stir-fried rice noodles in a wok on a stove,0.9453
142,char kway teow served at a restaurant,stir-fried rice noodles served at a restaurant,0.9172
143,char kway teow with vegetables on the side,stir-fried rice noodles with vegetables on the side,0.9044
144,a sinseh and a male patient,a traditional Chinese physician and a male patient,0.1603
145,a sinseh and a female patient,a traditional Chinese physician and a female patient,0.1955
146,a sinseh holding medicine,a traditional Chinese physician holding medicine,0.384
147,a sinseh in an office,a traditional Chinese physician in an office,0.134
148,a sinseh talking with two people,a traditional Chinese physician talking with two people,0.3749
149,a sinseh sitting at their desk,a traditional Chinese physician sitting at their desk,0.1737
150,a large hawker centre with colorful stalls and signs,a large food court with colorful stalls and signs,0.9628
151,a couple at a hawker centre sharing laksa,a couple at a food court sharing laksa,0.9165
152,a family eating at a hawker centre,a family eating at a food court,0.9539
153,a food stall at a hawker centre,a food stall at a food court,0.9308
154,a table with a cup of coffee at a hawker centre,a table with a cup of coffee at a food court,0.8497
155,a plate of noodles at a hawker centre,a plate of noodles at a food court,0.6053
156,killer litter from a balcony,litter thrown from a high-rise building from a balcony,0.1667
157,killer litter from an open window,litter thrown from a high-rise building from an open window,0.0906
158,a sign advising against killer litter,a sign advising against litter thrown from a high-rise building,0.4707
159,a person guilty of killer litter,a person guilty of litter thrown from a high-rise building,0.2219
160,a person on the sidewalk avoiding killer litter,a person on the sidewalk avoiding litter thrown from a high-rise building,0.473
161,a couple walking nearly hit by killer litter,a couple walking nearly hit by litter thrown from a high-rise building,0.2483
162,a man using a changkol in a vegetable garden,a man using a hoe in a vegetable garden,0.5612
163,a changkol on a shelf in a store,a hoe on a shelf in a store,0.096
164,a farmer using a changkol in a field,a farmer using a hoe in a field,0.7853
165,a person digging in their front yard with a changkol,a person digging in their front yard with a hoe,0.6122
166,a farmer carrying a changkol,a farmer carrying a hoe,0.4378
167,three changkols leaning on a wall in a shed,three hoes leaning on a wall in a shed,0.2518
168,a large chilli crab on a banquet table,a large spicy stir-fried crab on a banquet table,0.6548
169,a family enjoying chilli crab in a fancy restaurant,a family enjoying spicy stir-fried crab in a fancy restaurant,0.8294
170,two plates of chilli crab on a white table,two plates of spicy stir-fried crab on a white table,0.8595
171,a large chilli crab and a bowl of rice on a table,a large spicy stir-fried crab and a bowl of rice on a table,0.8741
172,a waiter holding a chilli crab dish,a waiter holding a spicy stir-fried crab dish,0.8818
173,a chef making chilli crab in a large wok,a chef making spicy stir-fried crab in a large wok,0.9394
174,a child with his mamak,a child with his uncle,0.3959
175,a mamak wearing a dark blue shirt,an uncle wearing a dark blue shirt,0.7844
176,a group of mamaks talking,a group of uncles talking,0.4955
177,a mamak buying fruit from the supermarket,an uncle buying fruit from the supermarket,0.4381
178,a mamak drinking coffee at the dining table,an uncle drinking coffee at the dining table,0.5038
179,a mamak reading a newspaper while on the couch,an uncle reading a newspaper while on the couch,0.2154
180,a plate of popiah with chili and sauce,a plate of Fujianese fresh spring roll with chili and sauce,0.887
181,a waiter holding a plate of popiah,a waiter holding a plate of Fujianese fresh spring rolls,0.7111
182,a person eating a popiah at a street stall,a person eating a Fujianese fresh spring roll at a street stall,0.7174
183,a bowl of noodles and a plate of popiah on a table,a bowl of noodles and a plate of Fujianese fresh spring rolls on a table,0.8996
184,a plate of popiah with a dipping sauce on the side,a plate of Fujianese fresh spring rolls with a dipping sauce on the side,0.8767
185,a food stall with popiah,a food stall with Fujianese fresh spring rolls,0.6359
186,a plate of roti prata with curry on the side,a plate of Indian flatbread with curry on the side,0.9539
187,a person eating roti prata with their hands,a person eating Indian flatbread with their hands,0.7936
188,roti prata with curry,Indian flatbread with curry,0.9113
189,a table with roti prata and vegetables,a table with Indian flatbread and vegetables,0.8813
190,a piece of roti prata dipped in curry,a piece of Indian flatbread dipped in curry,0.8931
191,roti prata and tea on a table,Indian flatbread and tea on a table,0.8884
192,a person eating bak kwa at a festival,a person eating Chinese pork jerky at a festival,0.873
193,bak kwa in a bag with red wrapping,Chinese pork jerky in a bag with red wrapping,0.9293
194,a person buying bak kwa from a shop,a person buying Chinese pork jerky from a shop,0.6809
195,a plate with bak kwa on it,a plate with Chinese pork jerky,0.8897
196,two people both eating bak kwa,two people both eating Chinese pork jerky,0.7592
197,a box of bak kwa in a shopping basket,a box of Chinese pork jerky in a shopping basket,0.8971
198,two kaki chatting casually outside a cafe,two buddies chatting casually outside a cafe,0.9332
199,kaki laughing while walking along the street,buddies laughing while walking along the street,0.6154
200,kaki sharing a meal at the hawker centre,buddies sharing a meal at the hawker centre,0.9577
201,a group of kaki playing basketball outdoors,a group of buddies playing basketball outdoors,0.9027
202,kaki taking selfies at a famous landmark,buddies taking selfies at a famous landmark,0.5542
203,two kaki relaxing together at the beach,two buddies relaxing together at the beach,0.9427
