Dialect_Word,SAE_Word,Dialect_Prompt,SAE_Prompt,person_in_prompt,dialect_word_count,polysemic,Polysemy_Prompt,Original_Dialect_Prompt,Original_SAE_Prompt
teh,tea,a painting of black tea,a painting of black tea,0,1,0,,a painting of black teh,a painting of black tea
teh,tea,in a store,tea in a store,1,1,0,,teh in a store,tea in a store
teh,tea,a container with the,a container with tea,0,1,0,,a container with teh,a container with tea
teh,tea,the shop in the city,a tea shop in a city,0,1,0,,a teh shop in a city,a tea shop in a city
teh,tea,white tea,white tea,0,1,0,,white teh,white tea
teh,tea,a jar with dry tea,a jar with dry tea,0,1,0,,a jar with dry teh,a jar with dry tea
char kway teow,stir-fried rice noodles,a plate of stir-fried rice noodles,a plate of stir-fried rice noodles,0,1,0,,a plate of char kway teow,a plate of stir-fried rice noodles
char kway teow,stir-fried rice noodles,a bowl of stir-fried rice noodles,a bowl of stir-fried rice noodles,0,1,0,,a bowl of char kway teow,a bowl of stir-fried rice noodles
char kway teow,stir-fried rice noodles,a painting of stir-fried noodles with rice noodles and dark soy sauce,a painting of stir-fried rice noodles,0,1,0,,a painting of char kway teow,a painting of stir-fried rice noodles
char kway teow,stir-fried rice noodles,Char kway teow with vegetables,Stir-fried rice noodles with vegetables,0,1,0,,char kway teow with vegetables,stir-fried rice noodle with vegetables
char kway teow,stir-fried rice noodles,Char kway teow with fruit,stir-fried rice noodles with fruit,0,1,0,,char kway teow with fruit,stir-fried rice noodles with fruit
char kway teow,stir-fried rice noodles,two plates of char kway teow,two plates of stir-fried rice noodles,0,1,0,,two plates of char kway teow,two plates of stir-fried rice noodles
sinseh,traditional Chinese physician,a sensei and a man,a traditional Chinese physician and a man,1,1,0,,a sinseh and a man,a traditional Chinese physician and a man
sinseh,traditional Chinese physician,a sensei and a woman,a traditional Chinese physician and a woman,1,1,0,,a sinseh and a woman,a traditional Chinese physician and a woman
sinseh,traditional Chinese physician,a painting of a sensei,a painting of a traditional Chinese physician,1,1,0,,a painting of a sinseh,a painting of a traditional Chinese physician
sinseh,traditional Chinese physician,a sense,a traditional Chinese physician,1,1,0,,a sinseh,a traditional Chinese physician
sinseh,traditional Chinese physician,a teacher with two people,a traditional Chinese physician with two patients,1,1,0,,a sinseh with two people,a traditional Chinese physician with two people
sinseh,traditional Chinese physician,a sensei sitting,a traditional Chinese physician sitting,1,1,0,,a sinseh sitting,a traditional Chinese physician sitting
hawker centre,food court,a large food court,a large food court,0,1,0,,a large hawker centre,a large food court
hawker centre,food court,a couple at a food court,a couple at a food court,1,1,0,,a couple at a hawker centre,a couple at a food court
hawker centre,food court,a modern food court,a modern food court,1,1,0,,a modern hawker centre,a modern food court
hawker centre,food court,an old marketplace,an older food court,0,1,0,,an old hawker centre,an older food court
hawker centre,food court,a person at a food court,a person at a food court,0,1,0,,a person at a hawker centre,a person at a food court
hawker centre,food court,a busy marketplace,a busy food court,0,1,0,,a busy hawker centre,a busy food court
killer litter,litter thrown from a high-rise building,Toxic waste falling,litter falling from a high-rise building,0,1,0,,killer litter falling,litter thrown from a high-rise building falling
killer litter,litter thrown from a high-rise building,trash from the window,Trash thrown from a window of a high-rise building,0,1,0,,killer litter from window,litter thrown from a high-rise building from window
killer litter,litter thrown from a high-rise building,a sign about falling debris,a sign about litter being thrown from a high-rise building,0,1,0,,a sign about killer litter,a sign about litter thrown from a high-rise building
killer litter,litter thrown from a high-rise building,a painting of trash,a painting of trash thrown from a high-rise building,1,1,0,,a painting of killer litter,a painting of litter thrown from a high-rise building
killer litter,litter thrown from a high-rise building,a person avoiding hazardous waste,A pedestrian dodging trash dropped from a skyscraper.,1,1,0,,a person avoiding killer litter,a person avoiding litter thrown from a high-rise building
killer litter,litter thrown from a high-rise building,a person narrowly avoids being hit by litter,a person narrowly avoids being hit by litter thrown from a high-rise building,1,1,0,,a person nearly hit by killer litter,a person nearly hit by litter thrown from a high-rise building
changkol,hoe,a man holding a hoe,a man holding a hoe,1,1,0,,a man holding a changkol,a man holding a hoe
changkol,hoe,a piece of chalk on a shelf,a hoe on a shelf,0,1,0,,a changkol on a shelf,a hoe on a shelf
changkol,hoe,a painting of a changkol,a painting of a hoe,1,1,0,,a painting of a changkol,a painting of a hoe
changkol,hoe,an old chocolate,an old hoe,1,1,0,,an old changkol,an old hoe
changkol,hoe,a new change,a new tool,0,1,0,,a new changkol,a new hoe
changkol,hoe,a chandelier leaning on a wall,a hoe leaning against a wall,0,1,0,,a changkol leaning on a wall,a hoe leaning on a wall
chilli crab,spicy stir-fried crab,a chili crab on a table,a spicy stir-fried crab on a table,0,1,0,,a chilli crab on a table,a spicy stir-fried crab on a table
chilli crab,spicy stir-fried crab,a family enjoying chili crab,a family enjoying spicy stir-fried crab,1,1,0,,a family enjoying chilli crab,a family enjoying spicy stir-fried crab
chilli crab,spicy stir-fried crab,two plates of chili crab,two plates of spicy stir-fried crab,0,1,0,,two plates of chilli crab,two plates of spicy stir-fried crab
chilli crab,spicy stir-fried crab,a large chili crab with rice,a large spicy stir-fried crab with rice,0,1,0,,a large chilli crab with rice,a large spicy stir-fried crab with rice
chilli crab,spicy stir-fried crab,a waiter serving chili crab,a waiter serving spicy stir-fried crab,1,1,0,,a waiter serving chilli crab,a waiter serving spicy stir-fried crab
chilli crab,spicy stir-fried crab,a chef making chili crab,a chef making spicy stir-fried crab,1,1,0,,a chef making chilli crab,a chef making spicy stir-fried crab
mamak,uncle,My mother,my uncle,1,1,0,,my mamak,my uncle
mamak,uncle,a man in blue,an uncle in blue,1,1,0,,a mamak in blue,an uncle in blue
mamak,uncle,A mother talking,An uncle talking,1,1,0,,a mamak talking,a uncle talking
mamak,uncle,a mother buying fruit,an uncle buying fruit,1,1,0,,a mamak buying fruit,an uncle buying fruit
mamak,uncle,A Malay mother drinking coffee,an uncle drinking coffee,1,1,0,,a mamak drinking coffee,an uncle drinking coffee
mamak,uncle,A mother reading a newspaper,an uncle reading a newspaper,1,1,0,,a mamak reading a newspaper,an uncle reading a newspaper
popiah,Fujianese fresh spring roll,a plate of spring rolls,a plate of Fujianese fresh spring rolls,0,1,0,,a plate of popiah,a plate of Fujianese fresh spring roll
popiah,Fujianese fresh spring roll,One spring roll.,one Fujian-style fresh spring roll,0,1,0,,one popiah,one Fujianese fresh spring roll
popiah,Fujianese fresh spring roll,a painting of spring rolls,A painting of Fujian-style spring rolls,1,1,0,,a painting of popiah,a painting of Fujianese fresh spring roll
popiah,Fujianese fresh spring roll,a person eating a spring roll,a person eating a Fujianese fresh spring roll,1,1,0,,a person eating a popiah,a person eating a Fujianese fresh spring roll
popiah,Fujianese fresh spring roll,popiah on a table,Fresh spring roll from Fujian on a table,0,1,0,,popiah on a table,Fujianese fresh spring roll on a table
popiah,Fujianese fresh spring roll,popiah in a bowl,Fresh spring rolls in a bowl,0,1,0,,popiah in a bowl,Fujianese fresh spring roll in a bowl
roti prata,Indian flatbread,a plate of roti prata,a plate of Indian flatbread,0,1,0,,a plate of roti prata,a plate of Indian flatbread
roti prata,Indian flatbread,a painting of roti prata,a painting of Indian flatbread,0,1,0,,a painting of roti prata,a painting of Indian flat bread
roti prata,Indian flatbread,a table with roti prata,a table with Indian flatbread,0,1,0,,a table with roti prata,a table with Indian flatbread
roti prata,Indian flatbread,A person eating roti prata,a person eating Indian flatbread,1,1,0,,a person eating roti prata,a person eating Indian flatbread
roti prata,Indian flatbread,Roti prata on a counter,Indian flatbread on a counter,0,1,0,,roti prata on a counter,Indian flatbread on a counter
roti prata,Indian flatbread,Roti prata on a table,Indian flatbread on a table,0,1,0,,roti prata on a table,Indian flatbread on a table
bak kwa,Chinese pork jerky,a person eating bak kwa,a person eating Chinese pork jerky,1,1,0,,a person eating bak kwa,a person eating Chinese pork jerky
bak kwa,Chinese pork jerky,Pork floss in a bag,Chinese pork jerky in a bag,0,1,0,,bak kwa in a bag,Chinese pork jerky in a bag
bak kwa,Chinese pork jerky,a painting of bak kwa,a painting of Chinese pork jerky,1,1,0,,a painting of bak kwa,a painting of Chinese pork jerky
bak kwa,Chinese pork jerky,a store that sells bak kwa,a shop with Chinese pork jerky,0,1,0,,a shop with bak kwa,a shop with Chinese pork jerky
bak kwa,Chinese pork jerky,One piece of bak kwa,one piece of Chinese pork jerky,1,1,0,,one piece of bak kwa,one piece of Chinese pork jerky
bak kwa,Chinese pork jerky,A person holding bak kwa.,a person holding Chinese pork jerky,0,1,0,,a person holding bak kwa,a person holding Chinese pork jerky
kaki,buddy,two friends chatting,two friends talking,1,1,1,a fresh persimmon fruit (kaki),two kaki chatting,two buddies chatting
kaki,buddy,kiwi playing soccer,friends playing soccer,1,1,1,a ripe kaki sliced open,kaki playing soccer,buddies playing soccer
kaki,buddy,Having coffee with a friend,friends having coffee,1,1,1,a bowl of kaki fruits,kaki having coffee,buddies having coffee
kaki,buddy,What does that mean?,friends laughing together,1,1,1,kaki hanging from a branch,kaki laughing together,buddies laughing together
kaki,buddy,a group of people outdoors,a group of friends outdoors,1,1,1,orange kaki fruits in a basket,a group of kaki outdoors,a group of buddies outdoors
kaki,buddy,kiwi watching a movie,friends watching a movie,1,1,1,a plate with peeled kaki,kaki watching a movie,buddies watching a movie
