Prompt_Index,SAE_Prompt,Score
79,a soccer player in the stadium,0.9702
80,a soccer player celebrating a win,0.9738
81,my soccer cleats on the field,0.8784
82,a soccer goalie in the field,0.9374
83,a goalkeeper trying to catch a soccer ball,0.9719
84,a woman picking up a precription at the pharmacy,0.9173
85,a wide range of products at the pharmacy,0.9688
86,a group of people waiting at the pharmacy,0.8507
87,a pharmacy counter with vitamins,0.9248
88,my pharmacy where I get prescriptions,0.7495
89,a pharmacy with a neon sign,0.9197
90,a bowl of french fries at a restaurant,0.9419
91,a boy eating french fries,0.9915
92,a plate with a burger and french fries,0.9879
93,french fries with ketchup and mayo,0.8708
94,my french fries from the local fry shop,0.7947
95,a french fries portion next to a burger,0.9794
96,an office belonging to an attorney,0.8256
97,an attorney talking to his client,0.7748
98,a man attending a meeting with his attorney,0.6524
99,an attorney in a courtroom,0.8623
100,my attorney discussing the case,0.7886
101,an attorney with legal books,0.9362
102,a school janitor sweeping the hallway,0.8899
103,a man talking to a janitor at the mall,0.5567
104,a tired janitor in an empty hallway,0.8784
105,a janitor sweeping the school hallway,0.9389
106,an office janitor in a supply closet,0.8209
107,a building janitor taking out the trash,0.8728
108,a man preparing dinner on the stove,0.966
109,a bowl of hot soup sitting on the stove,0.8981
110,a modern electric stove with digital controls,0.7806
111,a stove with boiling pots,0.9731
112,a stove with a baking oven,0.9557
113,my stove after making breakfast,0.8419
114,a woman putting the baby down in the crib,0.8217
115,a man setting up a crib,0.9652
116,a baby in a colorful crib,0.9517
117,a crib with soft blankets,0.9599
118,a baby crib with wooden bars,0.9483
119,a crib with stuffed animals,0.9877
120,an advertisement on a city billboard,0.9739
121,a worker changing the image on the billboard,0.8784
122,a group of people staring at a large billboard,0.9413
123,a billboard advertising a concert,0.921
124,my billboard design displayed downtown,0.6864
125,a billboard lit up at night,0.9582
126,a woman using a vacuum cleaner to clean the carpet,0.9438
127,a bright red vacuum cleaner in a store,0.9684
128,a dirty vacuum cleaner on the carpet,0.7741
129,a vacuum cleaner stored in a closet,0.9331
130,a red vacuum cleaner with a long cord on the floor,0.9517
131,a man using a vacuum cleaner on a carpeted floor,0.977
132,a man holding a water pitcher,0.8974
133,a boy refilling his cup with a water pitcher,0.8478
134,a decorative ceramic pitcher,0.9649
135,a pitcher filled with lemonade,0.9291
136,a pitcher with a floral design,0.9913
137,a pitcher in the refrigerator,0.9405
138,a mailman delivering packages,0.4673
139,a man having a friendly chat with the mailman,0.7161
140,a mailman in blue uniform,0.5761
141,a mailman in a truck,0.8085
142,a mailman at the front door,0.7962
143,my mailman with a big bag,0.6295
144,a woman taking a walk with her baby in the baby carriage,0.9779
145,a baby carriage with a sunshade parked on a sidewalk,0.9404
146,a bright pink baby carriage next to a bench,0.9863
147,a baby carriage with a sleeping baby,0.9777
148,a baby carriage near a playground,0.9809
149,a man walking with a baby carriage on a cobblestone street,0.9812
150,a luxurious sedan parked outside a mansion,0.9851
151,the spacious interior of the sedan,0.8489
152,a man inside a black sedan,0.8965
153,a sedan parked in the driveway,0.8018
154,a sedan with tinted windows,0.9398
155,my sedan at the gas station,0.7155
156,a boy sitting on the hood of the car,0.8273
157,a car with a red hood,0.8371
158,a car at a repair shop with an open hood,0.9769
159,a hood with a company logo,0.9755
160,a hood in the process of being painted,0.8285
161,a hood with racing stripes,0.8868
162,a woman chopping cilantro in the kitchen,0.9643
163,cilantro at the supermarket,0.9701
164,cilantro sprinked on top of pasta,0.9793
165,cilantro garnishing a curry,0.9853
166,cilantro leaves on a cutting board,0.9805
167,a cilantro bunch at the market,0.881
168,a man slicing a zucchini in the kitchen,0.9842
169,a woman picking a zucchini at the market,0.9364
170,a large basket of zucchinis,0.9438
171,a zucchini in a vegetable garden,0.9209
172,my zucchini in a stir fry,0.6913
173,a zucchini in a shopping basket,0.9505
174,a crowd of people waiting for the subway,0.9792
175,a busy subway station with people rushing inside,0.9651
176,a man sitting inside the subway,0.9686
177,a subway train arriving,0.8887
178,my subway ride during rush hour,0.7522
179,a subway map on the wall,0.9863
180,a grandma slicing an eggplant in the kitchen,0.9841
181,a large basket of eggplants,0.9544
182,a man picking an eggplant at the market,0.9108
183,an eggplant in the supermarket,0.969
184,a grilled eggplant with olive oil,0.9304
185,my eggplant in a curry,0.8854
186,a child waiting at a crosswalk,0.9137
187,a faded crosswalk,0.7412
188,bikes crossing a crosswalk,0.7783
189,a crosswalk near a park,0.8581
190,a woman walking over a crosswalk,0.9671
191,a crosswalk near traffic lights,0.9269
192,trucks parked along the highway,0.3388
193,a crowded highway during rush hour,0.9762
194,a highway passing through mountains,0.9692
195,an aerial view of a highway,0.9689
196,highway signs at night,0.9076
197,a highway blocked due to accident,0.8345
198,a band-aid covering a small wound,0.6051
199,a band-aid on someone's forehead,0.6558
200,a band-aid floating in a swimming pool,0.9285
201,a discarded band-aid on the sidewalk,0.6457
202,a band-aid with cartoon characters,0.7895
203,a waterproof band-aid on a hand,0.8396
204,a black trash bag left outdoors,0.9686
205,a trash bag full of leaves,0.9684
206,a neatly tied trash bag,0.8081
207,a trash bag beside a dumpster,0.9784
208,a trash bag overflowing with trash,0.8863
209,a stack of unused trash bags,0.6006
210,a vest displayed on a mannequin,0.9796
211,a checked vest on display,0.9153
212,a man buttoning his vest,0.7918
213,a silk vest in a boutique,0.9024
214,a vest matching formal pants,0.9206
215,a vest embroidered with flowers,0.9874
216,arugula leaves in a salad spinner,0.8095
217,a sandwich filled with arugula,0.9818
218,chopped arugula sprinkled on pasta,0.9312
219,a burger topped with fresh arugula,0.9803
220,a gardener harvesting arugula leaves,0.8434
221,a basket filled with fresh arugula,0.9732
