Prompt_Index,Dialect_Prompt,SAE_Prompt,Score
142,a postman at the front door,a mailman at the front door,0.7225
143,my postman with a big sack,my mailman with a big bag,0.5297
144,a woman taking a walk with her baby in the pram,a woman taking a walk with her baby in the baby carriage,0.9816
145,a pram with a sunshade parked on a sidewalk,a baby carriage with a sunshade parked on a sidewalk,0.8966
146,a bright pink pram next to a bench,a bright pink baby carriage next to a bench,0.985
147,a pram with a sleeping baby,a baby carriage with a sleeping baby,0.976
148,a pram near a playground,a baby carriage near a playground,0.9805
149,a man walking with a pram on a cobblestone street,a man walking with a baby carriage on a cobblestone street,0.9797
150,a luxurious saloon parked outside a mansion,a luxurious sedan parked outside a mansion,0.9701
151,the spacious interior of the saloon,the spacious interior of the sedan,0.7407
152,a man inside a black saloon,a man inside a black sedan,0.1126
153,a saloon parked in the driveway,a sedan parked in the driveway,0.7694
154,a saloon with tinted windows,a sedan with tinted windows,0.6195
155,my saloon at the petrol station,my sedan at the gas station,0.6133
156,a boy sitting on the bonnet of the car,a boy sitting on the hood of the car,0.8709
157,a car with a red bonnet,a car with a red hood,0.8098
158,a car at a repair shop with an open bonnet,a car at a repair shop with an open hood,0.9748
159,a bonnet with a company logo,a hood with a company logo,0.6204
160,a bonnet in the process of being painted,a hood in the process of being painted,0.578
161,a bonnet covered in snow,a hood with racing stripes,0.1716
162,a woman chopping coriander in the kitchen,a woman chopping cilantro in the kitchen,0.9821
163,coriander at the supermarket,cilantro at the supermarket,0.9686
164,coriander sprinked on top of pasta,cilantro sprinked on top of pasta,0.972
165,coriander garnishing a curry,cilantro garnishing a curry,0.9876
166,coriander leaves on a cutting board,cilantro leaves on a cutting board,0.9813
167,a coriander bunch at the market,a cilantro bunch at the market,0.8956
168,a man slicing a courgette in the kitchen,a man slicing a zucchini in the kitchen,0.9861
169,a woman picking a courgette at the market,a woman picking a zucchini at the market,0.9052
170,a large basket of courgettes,a large basket of zucchinis,0.9367
171,a courgette in a vegetable garden,a zucchini in a vegetable garden,0.9432
172,my courgette in a stir fry,my zucchini in a stir fry,0.7067
173,a courgette in a shopping basket,a zucchini in a shopping basket,0.9523
174,a crowd of people waiting for the tube,a crowd of people waiting for the subway,0.9817
175,a busy tube station with people rushing inside,a busy subway station with people rushing inside,0.9706
176,a man sitting inside the tube,a man sitting inside the subway,0.9189
177,a tube train arriving,a subway train arriving,0.8998
178,my tube ride during rush hour,my subway ride during rush hour,0.7767
179,a tube map on the wall,a subway map on the wall,0.9836
180,a grandma slicing an aubergine in the kitchen,a grandma slicing an eggplant in the kitchen,0.9802
181,a large basket of aubergines,a large basket of eggplants,0.954
182,a man picking an aubergine at the market,a man picking an eggplant at the market,0.9341
183,an aubergine in the supermarket,an eggplant in the supermarket,0.9704
184,a grilled aubergine with olive oil,a grilled eggplant with olive oil,0.9571
185,my aubergine in a curry,my eggplant in a curry,0.8734
186,a child waiting at a zebra crossing,a child waiting at a crosswalk,0.872
187,a faded zebra crossing,a faded crosswalk,0.7014
188,bikes crossing a zebra crossing,bikes crossing a crosswalk,0.8097
189,a zebra crossing near a park,a crosswalk near a park,0.852
190,a woman walking over a zebra crossing,a woman walking over a crosswalk,0.9607
191,a zebra crossing near traffic lights,a crosswalk near traffic lights,0.9372
192,trucks parked along the motorway,trucks parked along the highway,0.2805
193,a crowded motorway during rush hour,a crowded highway during rush hour,0.9788
194,a motorway passing through mountains,a highway passing through mountains,0.971
195,an aerial view of a motorway,an aerial view of a highway,0.97
196,motorway exit signs at night,highway signs at night,0.9092
197,a motorway blocked due to accident,a highway blocked due to accident,0.6757
198,a plaster covering a small wound,a band-aid covering a small wound,0.6197
199,a plaster on someone's forehead,a band-aid on someone's forehead,0.5215
200,a plaster floating in a swimming pool,a band-aid floating in a swimming pool,0.2267
201,a discarded plaster on the sidewalk,a discarded band-aid on the sidewalk,0.1507
202,a plaster with cartoon characters,a band-aid with cartoon characters,0.4792
203,a waterproof plaster on a hand,a waterproof band-aid on a hand,0.4395
204,a black bin liner left outdoors,a black trash bag left outdoors,0.7709
205,a bin liner full of leaves,a trash bag full of leaves,0.9156
206,a neatly tied bin liner,a neatly tied trash bag,0.7594
207,a bin liner beside a dumpster,a trash bag beside a dumpster,0.9129
208,a bin liner overflowing with rubbish,a trash bag overflowing with trash,0.8345
209,a stack of unused bin liners,a stack of unused trash bags,0.3656
210,a waistcoat displayed on a mannequin,a vest displayed on a mannequin,0.977
211,a checked waistcoat on display,a checked vest on display,0.8806
212,a man buttoning his waistcoat,a man buttoning his vest,0.728
213,a silk waistcoat in a boutique,a silk vest in a boutique,0.7857
214,a waistcoat matching formal trousers,a vest matching formal pants,0.9291
215,a waistcoat embroidered with flowers,a vest embroidered with flowers,0.9887
216,rocket leaves in a salad spinner,arugula leaves in a salad spinner,0.8594
217,a sandwich filled with rocket,a sandwich filled with arugula,0.676
218,chopped rocket sprinkled on pasta,chopped arugula sprinkled on pasta,0.8214
219,a burger topped with fresh rocket,a burger topped with fresh arugula,0.9661
220,a gardener harvesting rocket leaves,a gardener harvesting arugula leaves,0.9379
221,a basket filled with fresh rocket,a basket filled with fresh arugula,0.9256
