Prompt_Index,Dialect_Prompt,SAE_Prompt,Score
175,a naka on the highway,a checkpoint on the highway,0.2585
176,a long queue at the toll naka,a long queue at the toll checkpoint,0.3402
177,a naka at the national border,a checkpoint at the national border,0.2265
178,a naka with police officers,a checkpoint with police officers,0.2379
179,a naka with very few cars,a checkpoint with very few cars,0.2217
180,an outdoor tiffin with lots of people,an outdoor luncheon with lots of people,0.2088
181,two people having a tiffin,two people having a luncheon,0.2893
182,a company having a tiffin,a company having a luncheon,0.2791
183,a fancy indoor tiffin,a fancy indoor luncheon,0.1959
184,a plant-based tiffin,a plant-based luncheon,0.1994
185,a tiffin with lots of salad,a luncheon with lots of salad,0.2479
186,a satta den hidden away in an alley,a gambling den hidden away in an alley,0.2599
187,a group of people satta in a room,a group of people gambling in a room,0.249
188,a place of satta in a big city,a place of gambling in a big city,0.2244
189,an illegal satta den,an illegal gambling den,0.194
190,a place of satta with lots of people,a place of gambling with lots of people,0.2284
191,a group of people satta at a table,a group of people gambling at a table,0.2522
192,a wooden almirah filled with clothes,a wooden wardrobe filled with clothes,0.3166
193,my grandmother's antique almirah,my grandmother's antique wardrobe,0.2794
194,a painted almirah with intricate designs,a painted wardrobe with intricate designs,0.3228
195,an almirah storing precious heirlooms,a wardrobe storing precious heirlooms,0.2821
196,my personal almirah for all my books,my personal wardrobe for all my books,0.2739
197,a large almirah in the bedroom corner,a large wardrobe in the bedroom corner,0.3202
198,a man loading groceries into the dicky,a man loading groceries into the car trunk,0.273
199,a white car with an empty dicky,a white car with an empty car trunk,0.2976
200,a woman retrieving bags from the dicky,a woman retrieving bags from the car trunk,0.2644
201,a dirty dicky covered with mud stains,a dirty car trunk covered with mud stains,0.2636
202,a mechanic repairing a broken dicky,a mechanic repairing a broken car trunk,0.2828
203,children hiding inside an open dicky,children hiding inside an open car trunk,0.2307
204,a stepney stored neatly inside the garage,a spare tire stored neatly inside the garage,0.1858
205,a mechanic installing a new stepney tire,a mechanic installing a new spare tire,0.3194
206,a dusty stepney on an old car,a dusty spare tire on an old car,0.2151
207,a stepney attached to a blue truck,a spare tire attached to a blue truck,0.2165
208,a stepney with mud on its surface,a spare tire with mud on its surface,0.2013
209,a woman checking air in the stepney,a woman checking air in the spare tire,0.2317
210,a selfie taken with my favorite batchmate outside,a selfie taken with my favorite classmate outside,0.2484
211,a batchmate reading quietly in the library,a classmate reading quietly in the library,0.281
212,batchmates sitting together during lunch break,classmates sitting together during lunch break,0.2565
213,a batchmate holding books near the entrance,a classmate holding books near the entrance,0.3065
214,batchmates gathered around a classroom table,classmates gathered around a classroom table,0.2709
215,a batchmate standing by a school window,a classmate standing by a school window,0.282
