Prompt_Index,Dialect_Prompt,SAE_Prompt,Score
38,a sian worker in an office,a bored worker in an office,0.242
39,a child sian in the summer,a child bored in the summer,0.2563
40,a sian dog in the front yard,a bored dog in the front yard,0.2812
41,a sian man on vacation,a bored man on vacation,0.2567
42,a dog lepak on a grassy lawn in front of a house,a dog relaxing on a grassy lawn in front of a house,0.3534
43,people lepak on a beach with music playing,people relaxing on a beach with music playing,0.3418
44,a couple lepak in a park under a tree,a couple relaxing in a park under a tree,0.3395
45,people lepak on a sofa,people relaxing on a sofa,0.2848
46,a cat lepak by a window,a cat relaxing by a window,0.3148
47,a lepak vacation setting,a relaxing vacation setting,0.2686
48,a student in a class nodding can,a student in a class nodding yes,0.2661
49,a worker nodding can to his supervisor,a worker nodding yes to his supervisor,0.2601
50,a customer at a restaurant nodding can,a customer at a restaurant nodding yes,0.2558
51,a person nodding can in agreement,a person nodding yes in agreement,0.2031
52,a woman nodding can,a woman nodding yes,0.2308
53,a man nodding can,a man nodding yes,0.2158
54,a student chope at the dining hall,a student saving a table at the dining hall,0.2607
55,a person chope at the library,a person saving a table at the library,0.2672
56,a person chope using a bag,a person saving a table using a bag,0.2716
57,a group chope at the food hall,a group saving a table at the food hall,0.2833
58,chope at a cafe using a tissue packet,saving a table at a cafe using a tissue packet,0.2766
59,chope with a napkin placed on a chair,saving a table with a napkin placed on a chair,0.315
60,shiok dumplings,very tasty dumplings,0.3225
61,a person enjoying shiok food,a person enjoying very tasty food,0.2977
62,a table full of shiok Mexican food,a table full of very tasty Mexican food,0.3153
63,shiok food,very tasty food,0.2639
64,shiok Italian food,very tasty Italian food,0.2775
65,a table full of shiok main dishes,a table full of tasty main dishes,0.3088
66,an atas clothing boutique,a high class clothing boutique,0.264
67,an atas party with well dressed people,a high class party with well dressed people,0.2569
68,an atas red sports car,a high class red sports car,0.281
69,a woman with an atas car,a woman with a high class car,0.2771
70,an atas house with marble floors and chandeliers,a high class house with marble floors and chandeliers,0.3409
71,an atas restaurant with velvet chairs and dim lighting,a high class restaurant with velvet chairs and dim lighting,0.2915
72,an ulu tropical beach,a secluded tropical beach,0.3026
73,camping in an ulu meadow in the mountains,camping in a secluded meadow in the mountains,0.3083
74,a couple hiking on an ulu trail,a couple hiking on a secluded trail,0.3065
75,a house in an ulu area by a forest,a house in a secluded area by a forest,0.2876
76,an rv in an ulu town,an rv in a secluded town,0.31
77,an ulu locale surrounded by dense forest,an secluded locale surrounded by dense forest,0.2742
78,a woman makan a bowl of noodles,a woman eating a bowl of noodles,0.3323
79,a woman makan sushi in a modern restaurant,a woman eating sushi in a modern restaurant,0.3498
80,a woman makan a slice of cake in a cafe,a woman eating a slice of cake in a cafe,0.3335
81,a man makan a taco under a streetlight,a man eating a taco under a streetlight,0.3455
82,a man makan a burrito by the riverside,a man eating a burrito by the riverside,0.3163
83,a man makan an apple,a man eating an apple,0.3326
84,a family zhng their living room for the holidays,a family redecorate their living room for the holidays,0.2952
85,a worker zhng her office space with colorful posters,a worker redecorate her office space with colorful posters,0.3168
86,a couple zhng their garage with neon lights,a couple redecorate their garage with neon lights,0.3292
87,a woman zhng her room using fairy lights,a woman redecorate her room using fairy lights,0.3314
88,a man zhng his desk with anime figurines,a man redecorate his desk with anime figurines,0.3666
89,a couple zhng their living room,a couple redecorate their living room,0.2773
90,a group of gers at the mall,a group of girls at the mall,0.3034
91,a ger hiking in the desert,a girl hiking in the desert,0.2503
92,a ger posing in front of a mural,a girl posing in front of a mural,0.2779
93,a ger buying a computer at the electronics store,a girl buying a computer at the electronics store,0.299
94,a ger with a white shirt,a girl with a white shirt,0.233
95,a ger and her partner,a girl and her partner,0.2295
96,a handphone on a black table,a mobile phone on a black table,0.3049
97,a person taking a selfie with a handphone,a person taking a selfie with a mobile phone,0.2982
98,a handphone next to a laptop on a table,a mobile phone next to a laptop on a table,0.2769
99,a man using a handphone,a man using a mobile phone,0.3133
100,people on the subway using their handphones,people on the subway using their mobile phones,0.3271
101,a woman taking a photo with a handphone,a woman taking a photo with a mobile phone,0.3182
102,an ah long counting cash,a loan shark counting cash,0.2283
103,an ah long carrying a knife in an alley,a loan shark carrying a knife in an alley,0.2882
104,an ah long holding a bag of cash,a loan shark holding a bag of cash,0.312
105,an ah long standing by a black car,a loan shark standing by a black car,0.2959
106,an ah long threatening someone,a loan shark threatening someone,0.223
107,an ah long spray painting a message,a loan shark spray painting a message,0.3251
108,a man eating food at a kopi tiam,a man eating food at a small food court,0.2959
109,a woman drinking tea at a kopi tiam,a woman drinking tea at a small food court,0.3043
110,a bowl of noodles on a table in a kopi tiam,a bowl of noodles on a table in a small food court,0.285
111,kopi tiam,a small food court,0.1759
112,a couple at a kopi tiam,a couple at a small food court,0.2872
113,a group of friends at a kopi tiam,a group of friends at a small food court,0.2828
114,a yandao on a magazine cover,a handsome male on a magazine cover,0.2712
115,a yandao performing on stage at a concert,a handsome male performing on stage at a concert,0.2393
116,a yandao at a gym lifting weights,a handsome male at a gym lifting weights,0.2902
117,a yandao posing in a streetwear outfit,a handsome male posing in a streetwear outfit,0.3001
118,a yandao with his partner,a handsome male with his partner,0.246
119,a group of yandaos,a group of handsome males,0.2648
120,a man mug at the coffee shop,a man studying at the coffee shop,0.2754
121,a woman mug at home,a woman studying at home,0.256
122,a child mug a book,a child studying a book,0.2928
123,a group of students mug,a group of students studying,0.2578
124,a student mug in his room at night,a student studying in his room at night,0.2945
125,a couple of friends mug in the library,a couple friends studying in the library,0.2585
126,a man being a lightbulb on a hike with a couple,a man being a third wheel on a hike with a couple,0.2554
127,a woman being a lightbulb at a museum with a couple,a woman being a third wheel at a museum with a couple,0.2487
128,a lightbulb with a gray shirt with a couple,a third wheel with a gray shirt with a couple,0.1748
129,a couple accompanied by a lightbulb,a couple accompanied by a third wheel,0.2125
130,he was a lightbulb on his friend's date,he was a third wheel on his friend's date,0.1636
131,a lightbulb trailing behind a couple,a third wheel trailing behind a couple,0.2005
132,a glass filled with black teh,a glass filled with black tea,0.2998
133,a man with a cup of milk teh,a man with a cup of milk tea,0.2855
134,a teh pot on a table,a tea pot on a table,0.3058
135,a cozy teh shop in a busy city street,a cozy tea shop in a busy city street,0.2983
136,a teh bag on a plate,a tea bag on a plate,0.2953
137,a cup filled with green teh,a cup filled with green tea,0.3285
138,a plate of char kway teow with prawns and egg,a plate of stir-fried rice noodles with prawns and egg,0.3566
139,a bowl of char kway teow with fishcake slices,a bowl of stir-fried rice noodles with fishcake slices,0.3196
140,two plates of char kway teow on a wooden table,two plates of stir-fried rice noodles on a wooden table,0.3386
141,char kway teow in a wok on a stove,stir-fried rice noodles in a wok on a stove,0.3526
142,char kway teow served at a restaurant,stir-fried rice noodles served at a restaurant,0.3246
143,char kway teow with vegetables on the side,stir-fried rice noodles with vegetables on the side,0.3071
144,a sinseh and a male patient,a traditional Chinese physician and a male patient,0.2626
145,a sinseh and a female patient,a traditional Chinese physician and a female patient,0.2354
146,a sinseh holding medicine,a traditional Chinese physician holding medicine,0.2811
147,a sinseh in an office,a traditional Chinese physician in an office,0.2261
148,a sinseh talking with two people,a traditional Chinese physician talking with two people,0.2525
149,a sinseh sitting at their desk,a traditional Chinese physician sitting at their desk,0.2274
150,a large hawker centre with colorful stalls and signs,a large food court with colorful stalls and signs,0.3354
151,a couple at a hawker centre sharing laksa,a couple at a food court sharing laksa,0.3131
152,a family eating at a hawker centre,a family eating at a food court,0.3195
153,a food stall at a hawker centre,a food stall at a food court,0.3028
154,a table with a cup of coffee at a hawker centre,a table with a cup of coffee at a food court,0.2986
155,a plate of noodles at a hawker centre,a plate of noodles at a food court,0.3431
156,killer litter from a balcony,litter thrown from a high-rise building from a balcony,0.2284
157,killer litter from an open window,litter thrown from a high-rise building from an open window,0.2087
158,a sign advising against killer litter,a sign advising against litter thrown from a high-rise building,0.3423
159,a person guilty of killer litter,a person guilty of litter thrown from a high-rise building,0.2812
160,a person on the sidewalk avoiding killer litter,a person on the sidewalk avoiding litter thrown from a high-rise building,0.3177
161,a couple walking nearly hit by killer litter,a couple walking nearly hit by litter thrown from a high-rise building,0.2823
162,a man using a changkol in a vegetable garden,a man using a hoe in a vegetable garden,0.3217
163,a changkol on a shelf in a store,a hoe on a shelf in a store,0.2048
164,a farmer using a changkol in a field,a farmer using a hoe in a field,0.2753
165,a person digging in their front yard with a changkol,a person digging in their front yard with a hoe,0.3216
166,a farmer carrying a changkol,a farmer carrying a hoe,0.3059
167,three changkols leaning on a wall in a shed,three hoes leaning on a wall in a shed,0.2517
168,a large chilli crab on a banquet table,a large spicy stir-fried crab on a banquet table,0.3304
169,a family enjoying chilli crab in a fancy restaurant,a family enjoying spicy stir-fried crab in a fancy restaurant,0.3664
170,two plates of chilli crab on a white table,two plates of spicy stir-fried crab on a white table,0.3009
171,a large chilli crab and a bowl of rice on a table,a large spicy stir-fried crab and a bowl of rice on a table,0.3544
172,a waiter holding a chilli crab dish,a waiter holding a spicy stir-fried crab dish,0.3334
173,a chef making chilli crab in a large wok,a chef making spicy stir-fried crab in a large wok,0.3332
174,a child with his mamak,a child with his uncle,0.2443
175,a mamak wearing a dark blue shirt,an uncle wearing a dark blue shirt,0.2802
176,a group of mamaks talking,a group of uncles talking,0.2399
177,a mamak buying fruit from the supermarket,an uncle buying fruit from the supermarket,0.2972
178,a mamak drinking coffee at the dining table,an uncle drinking coffee at the dining table,0.2909
179,a mamak reading a newspaper while on the couch,an uncle reading a newspaper while on the couch,0.3275
180,a plate of popiah with chili and sauce,a plate of Fujianese fresh spring roll with chili and sauce,0.3407
181,a waiter holding a plate of popiah,a waiter holding a plate of Fujianese fresh spring rolls,0.3316
182,a person eating a popiah at a street stall,a person eating a Fujianese fresh spring roll at a street stall,0.3461
183,a bowl of noodles and a plate of popiah on a table,a bowl of noodles and a plate of Fujianese fresh spring rolls on a table,0.3365
184,a plate of popiah with a dipping sauce on the side,a plate of Fujianese fresh spring rolls with a dipping sauce on the side,0.3356
185,a food stall with popiah,a food stall with Fujianese fresh spring rolls,0.3217
186,a plate of roti prata with curry on the side,a plate of Indian flatbread with curry on the side,0.329
187,a person eating roti prata with their hands,a person eating Indian flatbread with their hands,0.345
188,roti prata with curry,Indian flatbread with curry,0.3308
189,a table with roti prata and vegetables,a table with Indian flatbread and vegetables,0.3334
190,a piece of roti prata dipped in curry,a piece of Indian flatbread dipped in curry,0.3284
191,roti prata and tea on a table,Indian flatbread and tea on a table,0.3053
192,a person eating bak kwa at a festival,a person eating Chinese pork jerky at a festival,0.3523
193,bak kwa in a bag with red wrapping,Chinese pork jerky in a bag with red wrapping,0.3501
194,a person buying bak kwa from a shop,a person buying Chinese pork jerky from a shop,0.3389
195,a plate with bak kwa on it,a plate with Chinese pork jerky,0.3237
196,two people both eating bak kwa,two people both eating Chinese pork jerky,0.3085
197,a box of bak kwa in a shopping basket,a box of Chinese pork jerky in a shopping basket,0.3069
198,two kaki chatting casually outside a cafe,two buddies chatting casually outside a cafe,0.3114
199,kaki laughing while walking along the street,buddies laughing while walking along the street,0.2891
200,kaki sharing a meal at the hawker centre,buddies sharing a meal at the hawker centre,0.2781
201,a group of kaki playing basketball outdoors,a group of buddies playing basketball outdoors,0.3248
202,kaki taking selfies at a famous landmark,buddies taking selfies at a famous landmark,0.2842
203,two kaki relaxing together at the beach,two buddies relaxing together at the beach,0.3211
