Prompt_Index,Dialect_Prompt,SAE_Prompt,Score
42,A dog lies on a grassy lawn in front of a house,a dog relaxing on a grassy lawn in front of a house,0.8291
43,People hang out on a beach with music playing.,people relaxing on a beach with music playing,0.5105
44,A group of friends hang out in a park under a tree.,a couple relaxing in a park under a tree,0.3896
45,people lounge on a sofa,people relaxing on a sofa,0.9378
46,A cat is lying by a window.,a cat relaxing by a window,0.8944
47,A Langkawi vacation setting,a relaxing vacation setting,0.984
48,A student in a class nodding can,a student in a class nodding yes,0.3081
49,A worker nodding to his supervisor,a worker nodding yes to his supervisor,0.4208
50,A customer at a restaurant nods.,a customer at a restaurant nodding yes,0.551
51,a person nodding in agreement,a person nodding yes in agreement,0.3034
52,A woman who can nod.,a woman nodding yes,0.0
53,A person nodding.,a man nodding yes,0.2789
54,a student chose at the dining hall,a student saving a table at the dining hall,0.4254
55,a person chose a book at the library,a person saving a table at the library,0.2005
56,a person chooses using a bag,a person saving a table using a bag,0.4279
57,a group of people at the food hall,a group saving a table at the food hall,0.4136
58,Order a drink at a coffee shop using a napkin packet.,saving a table at a cafe using a tissue packet,0.4284
59,Place a napkin on a chair,saving a table with a napkin placed on a chair,0.3267
60,delicious dumplings,very tasty dumplings,0.8438
61,a person enjoying delicious food,a person enjoying very tasty food,0.9252
62,a table full of delicious Mexican food,a table full of very tasty Mexican food,0.9516
63,Delicious food,very tasty food,0.936
64,Delicious Italian food,very tasty Italian food,0.9178
65,a table full of delicious main dishes,a table full of tasty main dishes,0.9497
66,A clothing store,a high class clothing boutique,0.7931
67,An upscale party with well-dressed people,a high class party with well dressed people,0.9326
68,a red sports car,a high class red sports car,0.7633
69,a woman with an expensive car,a woman with a high class car,0.9502
70,An upscale house with marble floors and chandeliers,a high class house with marble floors and chandeliers,0.9882
71,an upscale restaurant with velvet chairs and dim lighting,a high class restaurant with velvet chairs and dim lighting,0.9677
72,an idyllic tropical beach,a secluded tropical beach,0.9267
73,camping in an alpine meadow in the mountains,camping in a secluded meadow in the mountains,0.954
74,a couple hiking on an ATV trail,a couple hiking on a secluded trail,0.7534
75,a house in a remote area near a forest,a house in a secluded area by a forest,0.965
76,an RV in a small town,an rv in a secluded town,0.6408
77,an isolated Inuit settlement surrounded by dense forest,an secluded locale surrounded by dense forest,0.0
78,a woman is eating a bowl of noodles,a woman eating a bowl of noodles,0.8538
79,A woman is eating sushi in a modern restaurant.,a woman eating sushi in a modern restaurant,0.9396
80,A woman is eating a slice of cake in a cafe.,a woman eating a slice of cake in a cafe,0.872
81,A man is eating a taco under a streetlight.,a man eating a taco under a streetlight,0.6739
82,A man is eating a burrito by the riverside.,a man eating a burrito by the riverside,0.7511
83,A man is eating an apple.,a man eating an apple,0.8
84,a family is decorating their living room for the holidays,a family redecorate their living room for the holidays,0.8971
85,a worker is decorating her office space with colorful posters,a worker redecorate her office space with colorful posters,0.7804
86,A couple is customizing their garage with neon lights.,a couple redecorate their garage with neon lights,0.0
87,a woman decorating her room using fairy lights,a woman redecorate her room using fairy lights,0.7593
88,a man arranging his desk with anime figurines,a man redecorate his desk with anime figurines,0.3546
89,a couple is renovating their living room,a couple redecorate their living room,0.6434
90,a group of men at the mall,a group of girls at the mall,0.0
91,a hiker hiking in the desert,a girl hiking in the desert,0.5911
92,a model posing in front of a mural,a girl posing in front of a mural,0.9597
93,a person buying a computer at the electronics store,a girl buying a computer at the electronics store,0.2271
94,a goat with a white shirt,a girl with a white shirt,0.1702
95,a goose and her mate,a girl and her partner,0.0459
96,a cell phone on a black table,a mobile phone on a black table,0.5773
97,a person taking a selfie with a smartphone,a person taking a selfie with a mobile phone,0.9536
98,a cell phone next to a laptop on a table,a mobile phone next to a laptop on a table,0.0
99,a man using a cell phone,a man using a mobile phone,0.9867
100,people using their cellphones on the subway,people on the subway using their mobile phones,0.9662
101,a woman taking a photo with a smartphone,a woman taking a photo with a mobile phone,0.956
102,I am a cashier who takes a long time to count money.,a loan shark counting cash,0.0
103,I am a man carrying a knife in an alley.,a loan shark carrying a knife in an alley,0.0
104,I'm holding a bag of cash.,a loan shark holding a bag of cash,0.1996
105,I have been standing by a black car.,a loan shark standing by a black car,0.0
106,I am threatening someone.,a loan shark threatening someone,0.3839
107,A man is spray painting a message.,a loan shark spray painting a message,0.0
108,A person eating at a coffee shop.,a man eating food at a small food court,0.4325
109,A woman drinking tea at a coffee shop,a woman drinking tea at a small food court,0.6458
110,a bowl of noodles on a table in a coffee shop,a bowl of noodles on a table in a small food court,0.3744
111,coffee shop,a small food court,0.4711
112,a couple at a coffee shop,a couple at a small food court,0.6036
113,a group of friends at a coffee shop,a group of friends at a small food court,0.6619
114,a model on a magazine cover,a handsome male on a magazine cover,0.1032
115,a performer doing a yandao dance on stage at a concert,a handsome male performing on stage at a concert,0.3266
116,a person at a gym lifting weights,a handsome male at a gym lifting weights,0.7536
117,a YouTuber posing in a streetwear outfit,a handsome male posing in a streetwear outfit,0.9394
118,a couple with their partner,a handsome male with his partner,0.8671
119,A group of Chinese people,a group of handsome males,0.7141
120,A customer sits at the coffee shop.,a man studying at the coffee shop,0.4868
121,A woman is at home.,a woman studying at home,0.3685
122,A child holds a mug and a book.,a child studying a book,0.7278
123,a group of students drinks,a group of students studying,0.0
124,a student drinks from a mug in his room at night,a student studying in his room at night,0.0
125,A couple of friends hang out in the library.,a couple friends studying in the library,0.0
126,A person acting as a light source while hiking with two people.,a man being a third wheel on a hike with a couple,0.0
127,A woman is a lightbulb at a museum with a couple.,a woman being a third wheel at a museum with a couple,0.3835
128,A person wearing a gray shirt is holding a lightbulb with a couple.,a third wheel with a gray shirt with a couple,0.0
129,a couple accompanied by a light bulb,a couple accompanied by a third wheel,0.2125
130,He was a third wheel on his friend's date.,he was a third wheel on his friend's date,0.513
131,A string of lights trailing behind a couple,a third wheel trailing behind a couple,0.2517
132,a glass filled with black tea,a glass filled with black tea,0.8808
133,a man with a cup of milk,a man with a cup of milk tea,0.0
134,the pot on the table,a tea pot on a table,0.0
135,a cozy tea shop in a busy city street,a cozy tea shop in a busy city street,0.8487
136,the bag on a plate,a tea bag on a plate,0.0
137,a cup filled with green tea,a cup filled with green tea,0.9605
138,a plate of char kway teow with prawns and egg,a plate of stir-fried rice noodles with prawns and egg,0.86
139,a bowl of char kway teow with fishcake slices,a bowl of stir-fried rice noodles with fishcake slices,0.8861
140,two plates of char kway teow on a wooden table,two plates of stir-fried rice noodles on a wooden table,0.9212
141,Stir-fry char kway teow in a wok on a stove,stir-fried rice noodles in a wok on a stove,0.7223
142,Char kway teow served at a restaurant,stir-fried rice noodles served at a restaurant,0.8499
143,Char kway teow with vegetables on the side,stir-fried rice noodles with vegetables on the side,0.7641
144,a sensei and a male patient,a traditional Chinese physician and a male patient,0.3735
145,a sensei and a female patient,a traditional Chinese physician and a female patient,0.4446
146,a sensei holding medicine,a traditional Chinese physician holding medicine,0.5805
147,a feeling in an office,a traditional Chinese physician in an office,0.0
148,a sensei talking with two people,a traditional Chinese physician talking with two people,0.6495
149,a sensei sitting at their desk,a traditional Chinese physician sitting at their desk,0.3741
150,a large market center with colorful stalls and signs,a large food court with colorful stalls and signs,0.7771
151,a couple at a food court sharing laksa,a couple at a food court sharing laksa,0.7755
152,a family eating at a food court,a family eating at a food court,0.8967
153,a food stall at a food court,a food stall at a food court,0.8146
154,a food court with a cup of coffee,a table with a cup of coffee at a food court,0.6447
155,a plate of noodles at a food court,a plate of noodles at a food court,0.5399
156,falling objects from a balcony,litter thrown from a high-rise building from a balcony,0.0
157,Litter from an open window,litter thrown from a high-rise building from an open window,0.5578
158,a sign advising against littering,a sign advising against litter thrown from a high-rise building,0.4721
159,a person guilty of littering,a person guilty of litter thrown from a high-rise building,0.3356
160,a person on the sidewalk avoiding hazardous trash,a person on the sidewalk avoiding litter thrown from a high-rise building,0.3585
161,A couple walking narrowly avoided being struck by falling debris.,a couple walking nearly hit by litter thrown from a high-rise building,0.0
162,a man using a changkol in a vegetable garden,a man using a hoe in a vegetable garden,0.6014
163,a cookie on a shelf in a store,a hoe on a shelf in a store,0.3246
164,a farmer using a hoe in a field,a farmer using a hoe in a field,0.0
165,a person digging in their front yard with a shovel,a person digging in their front yard with a hoe,0.5553
166,a farmer carrying a sickle,a farmer carrying a hoe,0.757
167,three chalkboards leaning on a wall in a shed,three hoes leaning on a wall in a shed,0.1964
168,a large chili crab on a banquet table,a large spicy stir-fried crab on a banquet table,0.5784
169,a family enjoying chili crab in a fancy restaurant,a family enjoying spicy stir-fried crab in a fancy restaurant,0.7316
170,two plates of chili crab on a white table,two plates of spicy stir-fried crab on a white table,0.8304
171,a large chili crab and a bowl of rice on a table,a large spicy stir-fried crab and a bowl of rice on a table,0.8278
172,a waiter holding a chili crab dish,a waiter holding a spicy stir-fried crab dish,0.8829
173,a chef making chili crab in a large wok,a chef making spicy stir-fried crab in a large wok,0.6817
174,a child with his mother,a child with his uncle,0.1729
175,a mother wearing a dark blue shirt,an uncle wearing a dark blue shirt,0.1068
176,a group of mothers talking,a group of uncles talking,0.0316
177,A mother buying fruit from the supermarket,an uncle buying fruit from the supermarket,0.1829
178,A mother drinking coffee at the dining table,an uncle drinking coffee at the dining table,0.2135
179,A mother reading a newspaper while on the couch,an uncle reading a newspaper while on the couch,0.0773
180,a plate of spring rolls with chili and sauce,a plate of Fujianese fresh spring roll with chili and sauce,0.8238
181,a waiter holding a plate of spring rolls,a waiter holding a plate of Fujianese fresh spring rolls,0.7486
182,a person eating a popiah at a street stall,a person eating a Fujianese fresh spring roll at a street stall,0.5469
183,a bowl of noodles and a plate of popiah on a table,a bowl of noodles and a plate of Fujianese fresh spring rolls on a table,0.5977
184,a plate of popiah with a dipping sauce on the side,a plate of Fujianese fresh spring rolls with a dipping sauce on the side,0.7249
185,a food stall with spring rolls,a food stall with Fujianese fresh spring rolls,0.5914
186,a plate of roti prata with curry on the side,a plate of Indian flatbread with curry on the side,0.9245
187,A person eating roti prata with their hands,a person eating Indian flatbread with their hands,0.7119
188,Roti prata with curry,Indian flatbread with curry,0.6378
189,a table with roti prata and vegetables,a table with Indian flatbread and vegetables,0.7353
190,a piece of flatbread dipped in curry,a piece of Indian flatbread dipped in curry,0.0
191,Roti prata and tea on a table,Indian flatbread and tea on a table,0.8857
192,a person eating bak kwa at a festival,a person eating Chinese pork jerky at a festival,0.5114
193,Bak kwa in a bag with red wrapping,Chinese pork jerky in a bag with red wrapping,0.5983
194,A person buying bak kwa from a shop,a person buying Chinese pork jerky from a shop,0.8325
195,a plate with bak kwa on it,a plate with Chinese pork jerky,0.9304
196,Two people are both eating bak kwa.,two people both eating Chinese pork jerky,0.5887
197,a box of bak kwa in a shopping basket,a box of Chinese pork jerky in a shopping basket,0.3414
198,two friends chatting casually outside a cafe,two buddies chatting casually outside a cafe,0.9362
199,She is laughing while walking along the street.,buddies laughing while walking along the street,0.4811
200,Jackie is sharing a meal at the food court.,buddies sharing a meal at the hawker centre,0.0
201,a group of New Zealanders playing basketball outdoors,a group of buddies playing basketball outdoors,0.0
202,kiwi taking selfies at a famous landmark,buddies taking selfies at a famous landmark,0.3538
203,Two friends relaxing together at the beach,two buddies relaxing together at the beach,0.9264
