Prompt_Index,SAE_Prompt,Score
117,a godmother in a house,0.8933
118,a godmother at a park,0.4836
119,a godmother in a car,0.8877
120,a guy acting crazy,0.9185
121,a crazy cat,0.9509
122,a crazy dog,0.9141
123,a child acting crazy,0.8986
124,a crazy painting,0.9509
125,a crazy toy,0.9728
126,a daughter,0.9657
127,a daughter at home,0.9449
128,a daughter at a park,0.9482
129,a younger daughter,0.8986
130,an older daughter,0.798
131,a painting of a daugher,0.9695
132,a son,0.9312
133,a son at home,0.9385
134,a son at a park,0.9482
135,a younger son,0.8756
136,an older son,0.7388
137,a painting of a son,0.9141
138,a painting of pulled pork,0.2375
139,pulled pork in a bowl,0.365
140,pulled pork on a table,0.8688
141,lots of pulled pork,0.9092
142,pulled pork at a store,0.9712
143,a small amount of pulled pork,0.449
144,a painting of California,0.9833
145,a California landscape,0.9136
146,a city in California,0.9226
147,older California,0.8933
148,an iconic bridge in California,0.9676
149,a California suburb,0.8688
150,money on a counter,0.9312
151,a painting of money,0.6381
152,money on a table,0.9612
153,money in the car,0.9633
154,money on the sidewalk,0.9589
155,a person holding money,0.9822
156,a painting of a close friend,0.8154
157,me and my close friend,0.9039
158,a close friend in a house,0.9636
159,a close friend at a cafe,0.5068
160,a close friend on the sidewalk,0.1364
161,a close friend in a park,0.9612
162,a cat getting pampered,0.9822
163,a dog getting pampered,0.9811
164,a person pampered himself,0.9744
165,a couple getting pampered,0.9612
166,a woman getting pampered,0.9852
167,a man getting pampered,0.9799
168,lunch in the house,0.9385
169,getting lunch,0.9589
170,lunch at the park,0.9799
171,a couple getting lunch,0.9633
172,lunch in the forest,0.9811
173,lunch in the meadow,0.981
174,a boy at the park,0.9728
175,a boy in a house,0.9799
176,a boy on the sidewalk,0.9676
177,a painting of a chamaco,0.2671
178,a boy at a school,0.9843
179,a boy and a soccer ball,0.9903
180,a girl at the park,0.9786
181,a girl in a house,0.9759
182,a girl on the sidewalk,0.9773
183,a girl and a basketball,0.9925
184,a girl at a school,0.9891
185,a girl at a store,0.9843
186,a pair of colorful flip-flops,0.9852
187,dirty flip-flops on the floor,0.9693
188,flip-flops at the beach,0.9891
189,new flip-flops in a store,0.9563
190,a woman wearing flip-flops,0.9695
191,broken flip-flops,0.2843
192,a bowl of cooked beans,0.9509
193,beans on a wooden table,0.9833
194,a spoonful of beans,0.9711
195,uncooked beans in a bowl,0.9773
196,beans spilled on the floor,0.661
197,a bag of dried beans,0.8154
198,a modern fridge,0.9852
199,an open fridge,0.9589
200,a dirty fridge,0.9903
201,a white fridge,0.9811
202,an empty fridge,0.9612
203,a broken fridge,0.8933
