Prompt_Index,SAE_Prompt,Score
70,a high class car,0.9881
71,a high class house,0.9876
72,a secluded beach,0.8925
73,a secluded street,0.9655
74,a secluded trail,0.9366
75,a secluded locale,0.9585
76,a secluded house,0.9544
77,a secluded town,0.791
78,a woman eating noodles,0.9889
79,a painting of someone eating,0.9817
80,a person eating a salad,0.9767
81,a man eating a taco,0.9535
82,people eating,0.9753
83,a man eating a burrito,0.7759
84,a family redecorates their house,0.548
85,a worker redecorates her office space,0.7451
86,a couple redecorate their garage,0.526
87,a woman redecorates her room,0.8776
88,a man redecorates his desk,0.4893
89,a person redecorates their kitchen,0.6752
90,a tall girl,0.9308
91,a girl buying a computer,0.5256
92,a girl hiking,0.9513
93,a girl,0.9787
94,a girl in a city,0.9842
95,a painting of a girl,0.9845
96,a mobile phone on a table,0.9668
97,a woman holding a mobile phone,0.9898
98,a mobile phone on the ground,0.9828
99,a man with a mobile phone,0.9778
100,a painting of a mobile phone,0.9768
101,a mobile phone on a lawn,0.984
102,a loan shark handling cash,0.7459
103,a loan shark carrying a knife,0.6747
104,a loan shark holding a bag,0.7319
105,a loan shark,0.1566
106,a loan shark talking to someone,0.7077
107,a loan shark spray painting,0.4009
108,a man at a coffee shop,0.9816
109,a woman at a coffee shop,0.9762
110,buying something at a coffee shop,0.8315
111,a coffee shop,0.977
112,a modern coffee shop,0.971
113,an old coffee shop,0.5918
114,a painting of a handsome male,0.9743
115,a handsome male buying food,0.8339
116,a handsome male walking,0.9649
117,a photo of a handsome male,0.9766
118,a handsome male,0.9786
119,a handsome male at a gym,0.9767
120,a man studying for finals,0.8219
121,a woman studying at home,0.9303
122,a child busy studying,0.929
123,a group of people studying,0.986
124,an older person studying,0.9695
125,studying at a table,0.9558
126,a man being a third wheel,0.6768
127,a woman being a third wheel,0.5778
128,a third wheel sitting with a couple,0.4291
129,a person feeling like a third wheel,0.4483
130,scene with an awkward third wheel,0.476
131,a young third wheel,0.7074
132,a painting of black tea,0.9019
133,tea in a store,0.8236
134,a container with tea,0.9079
135,a tea shop in a city,0.7733
136,white tea,0.6905
137,a jar with dry tea,0.9754
138,a plate of stir-fried rice noodles,0.8995
139,a bowl of stir-fried rice noodles,0.8627
140,a painting of stir-fried rice noodles,0.8668
141,stir-fried rice noodle with vegetables,0.8593
142,stir-fried rice noodles with fruit,0.8657
143,two plates of stir-fried rice noodles,0.7924
144,a traditional Chinese physician and a man,0.7632
145,a traditional Chinese physician and a woman,0.7305
146,a painting of a traditional Chinese physician,0.9267
147,a traditional Chinese physician,0.8383
148,a traditional Chinese physician with two people,0.8596
149,a traditional Chinese physician sitting,0.9157
150,a large food court,0.9073
151,a couple at a food court,0.8828
152,a modern food court,0.9679
153,an older food court,0.7043
154,a person at a food court,0.9165
155,a busy food court,0.9786
156,litter thrown from a high-rise building falling,0.9185
157,litter thrown from a high-rise building from window,0.9293
158,a sign about litter thrown from a high-rise building,0.7518
159,a painting of litter thrown from a high-rise building,0.9429
160,a person avoiding litter thrown from a high-rise building,0.8736
161,a person nearly hit by litter thrown from a high-rise building,0.7913
162,a man holding a hoe,0.4625
163,a hoe on a shelf,0.6251
164,a painting of a hoe,0.6409
165,an old hoe,0.4853
166,a new hoe,0.3262
167,a hoe leaning on a wall,0.6052
168,a spicy stir-fried crab on a table,0.9335
169,a family enjoying spicy stir-fried crab,0.8967
170,two plates of spicy stir-fried crab,0.8923
171,a large spicy stir-fried crab with rice,0.9393
172,a waiter serving spicy stir-fried crab,0.7992
173,a chef making spicy stir-fried crab,0.9007
174,my uncle,0.8114
175,an uncle in blue,0.867
176,a uncle talking,0.685
177,an uncle buying fruit,0.8466
178,an uncle drinking coffee,0.9519
179,an uncle reading a newspaper,0.9604
180,a plate of Fujianese fresh spring roll,0.8895
181,one Fujianese fresh spring roll,0.7084
182,a painting of Fujianese fresh spring roll,0.9215
183,a person eating a Fujianese fresh spring roll,0.8579
184,Fujianese fresh spring roll on a table,0.8572
185,Fujianese fresh spring roll in a bowl,0.8347
186,a plate of Indian flatbread,0.911
187,a painting of Indian flat bread,0.9227
188,a table with Indian flatbread,0.8826
189,a person eating Indian flatbread,0.8705
190,Indian flatbread on a counter,0.846
191,Indian flatbread on a table,0.8693
192,a person eating Chinese pork jerky,0.8488
193,Chinese pork jerky in a bag,0.8025
194,a painting of Chinese pork jerky,0.9303
195,a shop with Chinese pork jerky,0.6251
196,one piece of Chinese pork jerky,0.6559
197,a person holding Chinese pork jerky,0.967
198,two buddies chatting,0.7985
199,buddies playing soccer,0.9165
200,buddies having coffee,0.8329
201,buddies laughing together,0.9111
202,a group of buddies outdoors,0.9799
203,buddies watching a movie,0.9243
