Prompt_Index,Dialect_Prompt,SAE_Prompt,Normalized_Score
45,A man is eating a burrito.,a man eating a burrito,1.0
46,A family is fixing their house.,a family redecorates their house,0.5
47,a worker is rearranging her office space,a worker redecorates her office space,1.0
48,a couple fixing their garage,a couple redecorate their garage,1.0
49,a woman cleaning her room,a woman redecorates her room,1.0
50,a man cleaning his desk,a man redecorates his desk,1.0
51,a person renovating their kitchen,a person redecorates their kitchen,0.9999
52,a tall guy,a tall girl,0.9998
53,a person buying a computer,a girl buying a computer,1.0
54,a hiker hiking,a girl hiking,1.0
55,a gerbil,a girl,1.0
56,a yurt in a city,a girl in a city,0.5
57,a painting of a gerbil,a painting of a girl,1.0
58,a woman holding a cell phone,a woman holding a mobile phone,0.9881
59,a man with a cell phone,a man with a mobile phone,1.0
60,a picture of a smartphone,a painting of a mobile phone,1.0
61,a cell phone on a lawn,a mobile phone on a lawn,1.0
62,I am an expert linguist who translates English dialect prompts into concise Standard American English.,a loan shark handling cash,1.0
63,I have been carrying a knife for a long time.,a loan shark carrying a knife,0.5
64,I am holding a bag.,a loan shark holding a bag,1.0
65,I am.,a loan shark,0.9493
66,I'm talking to someone.,a loan shark talking to someone,1.0
67,A long spray painting,a loan shark spray painting,1.0
68,a man at a coffee shop,a man at a coffee shop,1.0
69,a woman at a coffee shop,a woman at a coffee shop,0.5612
70,a modern coffee shop,a modern coffee shop,0.9947
71,an old coffee shop,an old coffee shop,1.0
72,a painting of a Chinese lantern,a painting of a handsome male,0.0
73,"What does ""yandao"" mean in this context?",a handsome male buying food,0.0
74,A handsome guy is walking,a handsome male walking,0.5
75,a picture of a handsome man,a photo of a handsome male,0.5
76,What's your problem?,a handsome male,1.0
77,A yoga mat at a gym,a handsome male at a gym,0.9996
78,a man preparing for finals,a man studying for finals,1.0
79,a woman watching TV at home,a woman studying at home,0.9791
80,a child who is busy stealing,a child busy studying,0.5
81,a group of people committing a robbery,a group of people studying,0.5
82,an elderly person committing a robbery,an older person studying,0.5
83,mugging at a table,studying at a table,1.0
84,a person serving as a light bulb,a man being a third wheel,1.0
85,a woman representing a lightbulb,a woman being a third wheel,1.0
86,a lightbulb sitting with a couple,a third wheel sitting with a couple,1.0
87,a person feeling like a light bulb,a person feeling like a third wheel,1.0
88,scene with an awkward lighting fixture,scene with an awkward third wheel,1.0
89,a young light bulb,a young third wheel,1.0
90,in a store,tea in a store,0.5
91,a sensei and a man,a traditional Chinese physician and a man,0.0
92,a sensei and a woman,a traditional Chinese physician and a woman,0.0
93,a painting of a sensei,a painting of a traditional Chinese physician,0.0
94,a sense,a traditional Chinese physician,1.0
95,a teacher with two people,a traditional Chinese physician with two people,0.5
96,a sensei sitting,a traditional Chinese physician sitting,0.0
97,a couple at a food court,a couple at a food court,1.0
98,a modern food court,a modern food court,0.9278
99,a painting of trash,a painting of litter thrown from a high-rise building,0.9749
100,a person avoiding hazardous waste,a person avoiding litter thrown from a high-rise building,1.0
101,A person narrowly avoids being hit by litter.,a person nearly hit by litter thrown from a high-rise building,0.5
102,a man holding a hoe,a man holding a hoe,0.5
103,a painting of a changkol,a painting of a hoe,0.0
104,an old chocolate,an old hoe,0.0
105,a family enjoying chili crab,a family enjoying spicy stir-fried crab,0.0
106,a waiter serving chili crab,a waiter serving spicy stir-fried crab,0.0
107,a chef making chili crab,a chef making spicy stir-fried crab,0.0
108,My mother,my uncle,0.0
109,a man in blue,an uncle in blue,0.0
110,A mother talking,a uncle talking,0.0003
111,a mother buying fruit,an uncle buying fruit,0.0
112,A Malay mother drinking coffee,an uncle drinking coffee,0.0
113,A mother reading a newspaper,an uncle reading a newspaper,0.1449
114,a painting of spring rolls,a painting of Fujianese fresh spring roll,1.0
115,a person eating a spring roll,a person eating a Fujianese fresh spring roll,0.5
116,A person eating roti prata,a person eating Indian flatbread,0.0064
117,a person eating bak kwa,a person eating Chinese pork jerky,0.0
118,a painting of bak kwa,a painting of Chinese pork jerky,0.0016
119,One piece of dried pork,one piece of Chinese pork jerky,0.5
120,two friends chatting,two buddies chatting,1.0
121,kiwi playing soccer,buddies playing soccer,0.6585
122,Having coffee with a friend,buddies having coffee,1.0
123,What does that mean?,buddies laughing together,0.0452
124,a group of people outdoors,a group of buddies outdoors,0.9997
125,kiwi watching a movie,buddies watching a movie,0.0186
