Prompt_Index,Dialect_Prompt,SAE_Prompt,Score
55,a man hiking with his carnal on a forest trail,a man hiking with his brother on a forest trail,0.2132
56,my carnal posing for a picture,my brother posing for a picture,0.2166
57,me standing with my carnal,me standing with my brother,0.2079
58,my carnal and I sitting at a table,my brother and I sitting at a table,0.2051
59,my carnal riding a bike,my brother riding a bike,0.2066
60,a woman and her carnalita eating at a restaurant,a woman and her sister eating at a restaurant,0.2085
61,a man hiking with his carnalita through a mountain path,a man hiking with his sister through a mountain path,0.2173
62,me and my carnalita posing for a picture,me and my sister posing for a picture,0.218
63,me standing with my carnalita,me standing with my sister,0.2097
64,my carnalita and I sitting at a table,my sister and I sitting at a table,0.2061
65,my carnalita riding a bike,my sister riding a bike,0.2083
66,my carnales playing basketball together,my brothers playing basketball together,0.2175
67,a carnales duo in a rock band,a brothers duo in a rock band,0.2178
68,my carnales on a camping trip,my brothers on a camping trip,0.1971
69,a carnales wrestling match,a brothers wrestling match,0.2353
70,my carnales building a treehouse,my brothers building a treehouse,0.1944
71,a carnales handshake at graduation,a brothers handshake at graduation,0.192
72,a carnalas moment at a wedding,a sisters moment at a wedding,0.1969
73,my carnalas studying together,my sisters studying together,0.2042
74,a carnalas dance routine,a sisters dance routine,0.2392
75,my carnalas sharing a secret,my sisters sharing a secret,0.2086
76,my carnalas having a tea party in the garden,my sisters having a tea party in the garden,0.1791
77,my carnalas braiding each other's hair,my sisters braiding each other's hair,0.1907
78,a group of raza at a family reunion,a group of mexican americans at a family reunion,0.2708
79,a raza activist speaking at a rally,a mexican american activist speaking at a rally,0.29
80,a raza community center hosting an event,a mexican american community center hosting an event,0.2608
81,a raza cultural festival in the park,a mexican american cultural festival in the park,0.2235
82,a raza musician performing live,a mexican american musician performing live,0.2975
83,a raza student at a graduation ceremony,a mexican american student at a graduation ceremony,0.2548
84,a vato wearing sunglasses and a bandana,a young man wearing sunglasses and a bandana,0.3094
85,a vato skateboarding down a hill,a young man skateboarding down a hill,0.3216
86,a vato leaning against a lowrider,a young man leaning against a lowrider,0.3173
87,a vato playing an acoustic guitar,a young man playing an acoustic guitar,0.322
88,a vato writing in a journal at a cafe,a young man writing in a journal at a cafe,0.2925
89,a vato shooting pool at a bar,a young man shooting pool at a bar,0.3332
90,an ese playing basketball in a local court,a young man playing basketball in a local court,0.3388
91,an ese walking his pitbull in the neighborhood,a young man walking his pitbull in the neighborhood,0.3098
92,an ese buying street tacos from a food truck,a young man buying street tacos from a food truck,0.3427
93,an ese riding a BMX bike in a skate park,a young man riding a BMX bike in a skate park,0.3508
94,an ese breakdancing on a city street,a young man breakdancing on a city street,0.3154
95,an ese playing the trumpet in a mariachi band,a young man playing the trumpet in a mariachi band,0.3489
96,a yonke with stacks of old tires,a junkyard with stacks of old tires,0.3324
97,a yonke with a rusty old crane,a junkyard with a rusty old crane,0.3266
98,a yonke filled with abandoned bicycles,a junkyard filled with abandoned bicycles,0.3324
99,a yonke with a broken-down school bus,a junkyard with a broken-down school bus,0.3269
100,a yonke guarded by a stray dog,a junkyard guarded by a stray dog,0.322
101,a yonke with piles of scrap metal,a junkyard with piles of scrap metal,0.2953
102,a pisto bottle with a lime wedge,an alcohol bottle with a lime wedge,0.344
103,a pisto cocktail with an umbrella,an alcohol cocktail with an umbrella,0.3137
104,a pisto shot glass on a bar counter,an alcohol shot glass on a bar counter,0.3304
105,a pisto flask in a back pocket,an alcohol flask in a back pocket,0.3804
106,a pisto can sitting by a campfire,an alcohol can sitting by a campfire,0.3125
107,a pisto mixed drink with fruit garnish,an alcohol mixed drink with fruit garnish,0.2853
108,a bato grilling burgers at a cookout,a man grilling burgers at a cookout,0.3016
109,a bato riding a horse at a ranch,a man riding a horse at a ranch,0.2758
110,a bato repairing a broken fence,a man repairing a broken fence,0.321
111,a bato practicing archery in a field,a man practicing archery in a field,0.3248
112,a bato jogging in a city park,a man jogging in a city park,0.2977
113,a bato watching a sunset from a pier,a man watching a sunset from a pier,0.2767
114,a madrina baking cookies for a bake sale,a godmother baking cookies for a bake sale,0.2756
115,a madrina attending a school play,a godmother attending a school play,0.3
116,a madrina planting flowers in the garden,a godmother planting flowers in the garden,0.2843
117,a madrina knitting a sweater for her godchild,a godmother knitting a sweater for her godchild,0.32
118,a madrina singing in a church choir,a godmother singing in a church choir,0.3087
119,a madrina decorating a Christmas tree,a godmother decorating a Christmas tree,0.2998
120,a loco guy dancing in the rain,a crazy guy dancing in the rain,0.2996
121,a loco stunt on a skateboard,a crazy stunt on a skateboard,0.2916
122,a loco artist painting upside down,a crazy artist painting upside down,0.271
123,my loco dog chasing its tail,my crazy dog chasing its tail,0.2612
124,a loco expression on her face,a crazy expression on her face,0.2406
125,a loco scene at the concert,a crazy scene at the concert,0.2801
126,my mi'ja playing in a sandbox,my daughter playing in a sandbox,0.3312
127,a mi'ja drawing with chalk on the sidewalk,a daughter drawing with chalk on the sidewalk,0.3489
128,my mi'ja holding a big ice cream cone,my daughter holding a big ice cream cone,0.348
129,a mi'ja riding a bike for the first time,a daughter riding a bike for the first time,0.3127
130,a mi'ja wearing a princess costume,a daughter wearing a princess costume,0.3377
131,my mi'ja exploring the beach,my daughter exploring the beach,0.2775
132,my mijo kicking a soccer ball,my son kicking a soccer ball,0.3188
133,a mijo climbing a tree,a son climbing a tree,0.3405
134,my mijo reading a comic book,my son reading a comic book,0.3371
135,a mijo playing with a toy train,a son playing with a toy train,0.327
136,my mijo catching a fish,my son catching a fish,0.3137
137,a mijo building a sandcastle,a son building a sandcastle,0.3282
138,a carnitas taco with cilantro and onions,a pulled pork taco with cilantro and onions,0.3117
139,my carnitas burrito bowl,my pulled pork burrito bowl,0.2729
140,a carnitas slider with barbecue sauce,a pulled pork slider with barbecue sauce,0.3311
141,an overflowing carnitas sandwich,an overflowing pulled pork sandwich,0.3306
142,a carnitas pizza with jalapenos,a pulled pork pizza with jalapenos,0.3389
143,a carnitas platter at a family barbecue,a pulled pork platter at a family barbecue,0.3175
144,a sunny day in califas,a sunny day in california,0.2619
145,a surfer on a califas wave,a surfer on a california wave,0.3099
146,my vacation in califas,my vacation in california,0.245
147,a road trip through califas,a road trip through california,0.3046
148,an iconic bridge in califas,an iconic bridge in california,0.2961
149,a bustling market in califas,a bustling market in california,0.2954
150,a stack of baro on the counter,a stack of money on the counter,0.1808
151,my wallet full of baro,my wallet full of money,0.3027
152,an envelope with baro,an envelope with money,0.2867
153,a jar filled with baro,a jar filled with money,0.3113
154,a hand dropping baro into a piggy bank,a hand dropping money into a piggy bank,0.2842
155,a suitcase overflowing with baro,a suitcase overflowing with money,0.2691
156,a cuate at a campfire,a close friend at a campfire,0.2856
157,my cuate wearing a birthday hat,my close friend wearing a birthday hat,0.2849
158,a memory with my cuate at the beach,a memory with my close friend at the beach,0.2634
159,an afternoon with my cuate at the cafe,an afternoon with my close friend at the cafe,0.2067
160,a photo of me and my cuate,a photo of me and my close friend,0.2424
161,a cuate helping with homework,a close friend helping with homework,0.209
162,a room set up to apapachar someone,a room set up to pamper someone,0.2249
163,a dog getting apapachar with a warm blanket,a dog getting pampered with a warm blanket,0.3128
164,my favorite apapachar session with candles,my favorite pampering session with candles,0.2893
165,a man deciding to apapachar himself,a man deciding to pamper himself,0.2129
166,a day out to apapachar with friends,a day out to pamper with friends,0.1916
167,a cat ready to apapachar in the sun,a cat ready to pamper in the sun,0.2788
168,a delicious lonche in the garden,a delicious lunch in the garden,0.2807
169,my favorite lonche spot in the city,my favorite lunch spot in the city,0.2439
170,an appetizing lonche on a plate,an appetizing lunch on a plate,0.2297
171,a group of people sharing a lonche,a group of people sharing a lunch,0.2767
172,a lonche packed for a picnic,a lunch packed for a picnic,0.2595
173,a child excited for his lonche break,a child excited for his lunch break,0.2612
174,a chamaco flying a kite,a boy flying a kite,0.3694
175,my chamaco wearing a school uniform,my boy wearing a school uniform,0.2648
176,an adventurous chamaco climbing a tree,an adventurous boy climbing a tree,0.3061
177,a chamaco with his toy collection,a boy with his toy collection,0.2799
178,a chamaco making a sandcastle,a boy making a sandcastle,0.3394
179,a tired chamaco after soccer practice,a tired boy after soccer practice,0.2641
180,a chamaca with a flower crown,a girl with a flower crown,0.281
181,my chamaca's first day at school,my girl's first day at school,0.2453
182,a chamaca playing with her dolls,a girl playing with her dolls,0.3075
183,an artistic chamaca painting a picture,an artistic girl painting a picture,0.2776
184,a chamaca practicing her dance routine,a girl practicing her dance routine,0.2803
185,a chamaca laughing at a playground,a girl laughing at a playground,0.2746
186,a child running outside wearing bright blue chanclas,a child running outside wearing bright blue flip-flops,0.3498
187,chanclas left abandoned by the edge of a pool,flip-flops left abandoned by the edge of a pool,0.3435
188,an elderly man relaxing outdoors wearing comfortable chanclas,an elderly man relaxing outdoors wearing comfortable flip-flops,0.3527
189,chanclas neatly arranged next to a door entrance,flip-flops neatly arranged next to a door entrance,0.3393
190,a young woman walking her dog wearing colorful chanclas,a young woman walking her dog wearing colorful flip-flops,0.3394
191,sandy chanclas lying near a beach chair at sunset,sandy flip-flops lying near a beach chair at sunset,0.3146
192,a large pot of frijol cooking on the kitchen stove,a large pot of beans cooking on the kitchen stove,0.3323
193,a wooden spoon stirring freshly prepared frijol in a bowl,a wooden spoon stirring freshly prepared beans in a bowl,0.3126
194,a small bowl of frijol served next to fresh tortillas,a small bowl of beans served next to fresh tortillas,0.3003
195,a woman placing frijol onto a plate at a market,a woman placing beans onto a plate at a market,0.3347
196,a man holding a bag of dried frijol at the store,a man holding a bag of dried beans at the store,0.301
197,a table set with frijol and rice for family dinner,a table set with beans and rice for family dinner,0.3426
198,a refri fully stocked with fresh fruits and cold drinks,a fridge fully stocked with fresh fruits and cold drinks,0.3362
199,a young woman organizing vegetables inside a spacious refri,a young woman organizing vegetables inside a spacious fridge,0.3459
200,a stainless steel refri standing in a bright modern kitchen,a stainless steel fridge standing in a bright modern kitchen,0.354
201,a small refri placed next to a kitchen countertop,a small fridge placed next to a kitchen countertop,0.3012
202,an old white refri covered with colorful fridge magnets,an old white fridge covered with colorful fridge magnets,0.3205
203,a man reaching into a refri to grab some milk,a man reaching into a fridge to grab some milk,0.3643
