Prompt_Index,Dialect_Prompt,SAE_Prompt,Score
87,brinjal in a pot,eggplant in a pot,0.3061
88,a brinjal plant in a garden,an eggplant plant in a garden,0.3119
89,a spicy curry dish with brinjal slices,a spicy curry dish with eggplant slices,0.3184
90,a table with lots of khana,a table with lots of food,0.2844
91,a person eating khana,a person eating food,0.284
92,a couple enjoying khana at a restaurant,a couple enjoying food at a restaurant,0.2921
93,a person cooking khana on the stove,a person cooking food on the stove,0.2761
94,a person buying khana from a grocery store,a person buying food from a grocery store,0.2897
95,a family enjoying lots of khana,a family enjoying lots of food,0.2873
96,a main street in a small nagar,a main street in a small town,0.2459
97,a residential neighborhood in a small nagar,a residential neighborhood in a small town,0.2537
98,birds-eye view of a nagar,birds-eye view of a town,0.2695
99,a couple walking in a nagar,a couple walking in a town,0.2769
100,a nagar in a desert climate,a town in a desert climate,0.2998
101,a nagar with snow everywhere,a town with snow everywhere,0.2639
102,a person riding an oont in the desert,a person riding a camel in the desert,0.2949
103,a large group of oonts walking in a desert,a large group of camels walking in a desert,0.2907
104,a person giving water to an oont,a person giving water to a camel,0.2468
105,an oont eating food near a desert tent,a camel eating food near a desert tent,0.2869
106,two oonts walking down the street,two camels walking down the street,0.2195
107,an oont walking in a grassy field,a camel walking in a grassy field,0.2251
108,agarbatti burning in a house,incense burning in a house,0.2582
109,a bundle of agarbatti on a table,a bundle of incense on a table,0.2753
110,a person holding a bundle of agarbatti,a person holding a bundle of incense,0.2942
111,agarbatti in a stand,incense in a stand,0.2586
112,agarbatti inside a box on a table,incense inside a box on a table,0.2954
113,agarbatti inside a store,incense inside a store,0.2881
114,a kulang flying above a beautiful pond,a crane bird flying above a beautiful pond,0.2839
115,a kulang sitting on a dock,a crane bird sitting on a dock,0.2271
116,a kulang with a caught fish,a crane bird with a caught fish,0.1997
117,two kulangs on a river,two crane birds on a river,0.2262
118,a person looking at a kulang,a person looking at a crane bird,0.2071
119,a kulang sitting on the side of a bridge,a crane bird sitting on the side of a bridge,0.1815
120,a large godown with lots of boxes,a large warehouse with lots of boxes,0.3153
121,a large godown with lots of produce,a large warehouse with lots of produce,0.2868
122,a godown with lots of people inside,a warehouse with lots of people inside,0.2434
123,a person walking inside a godown,a person walking inside a warehouse,0.275
124,a person driving a forklift inside a godown,a person driving a forklift inside a warehouse,0.3247
125,a dark abandoned godown with broken windows,a dark abandoned warehouse with broken windows,0.2826
126,a medical hall in a big city,a pharmacy in a big city,0.2136
127,a medical hall with a large parking lot,a pharmacy with a large parking lot,0.2395
128,a person walking inside a medical hall,a person walking inside a pharmacy,0.2652
129,a person talking to a worker inside a medical hall,a person talking to a worker inside a pharmacy,0.2705
130,a medical hall with lots of people outside,a pharmacy with lots of people outside,0.2314
131,a small medical hall in a rural area,a small pharmacy in a rural area,0.2974
132,a shabby old looking petrol bunk,a shabby old looking gas station,0.2551
133,a person getting gas for their car at a petrol bunk,a person getting gas for their car at a gas station,0.2646
134,a small shop next to a petrol bunk,a small shop next to a gas station,0.2879
135,a small petrol bunk in a dusty desert town,a small gas station in a dusty desert town,0.3266
136,a very busy petrol bunk with people refueling,a very busy gas station with people refueling,0.2571
137,a petrol bunk surrounded by tall city buildings,a gas station surrounded by tall city buildings,0.3077
138,a man riding a blue mo-bike,a man riding a blue motorcycle,0.2827
139,a woman riding a black mo-bike,a woman riding a black motorcycle,0.2804
140,three mo-bikes riding on a road,three motorcycles riding on a road,0.2391
141,a person riding a mo-bike on a dirt road,a person riding a motorcycle on a dirt road,0.2933
142,a person riding a mo-bike in a big city,a person riding a motorcycle in a big city,0.2795
143,a mo-bike sitting in a garage,a motorcycle sitting in a garage,0.2271
144,two bundooks leaning on a wall,two rifles leaning on a wall,0.2241
145,a person holding a bundook in the countryside,a person holding a rifle in the countryside,0.2531
146,a woman aiming a bundook at a target,a woman aiming a rifle,0.2772
147,several soldiers holding bundooks,several soldiers holding rifles,0.2778
148,a store selling bundooks,a store selling rifles,0.2366
149,a police officer holding a bundook,a police officer holding a rifle,0.2863
150,an handicraftsman weaving a rug,a craftsman weaving a rug,0.3521
151,my local handicraftsman's newest creation,my local craftsman's newest creation,0.2408
152,a skilled handicraftsman at work,a skilled craftsman at work,0.2747
153,an elderly handicraftsman sharing his wisdom,an elderly craftsman sharing his wisdom,0.313
154,a talented handicraftsman from the village,a talented craftsman from the village,0.2913
155,an innovative handicraftsman designing jewelry,an innovative craftsman designing jewelry,0.2802
156,my incharge talking to me,my supervisor talking to me,0.2209
157,a new incharge at the construction site,a new supervisor at the construction site,0.263
158,an incharge giving instructions to the team,a supervisor giving instructions to the team,0.288
159,a friendly incharge helping out,a friendly supervisor helping out,0.2305
160,an incharge in the office breakroom,a supervisor in the office breakroom,0.2553
161,an incharge working at a computer,a supervisor working at a computer,0.2932
162,a glass of cold pani on a hot day,a glass of cold water on a hot day,0.2495
163,an earthen pot filled with pani,an earthen pot filled with water,0.3294
164,a pitcher filled with pani,a pitcher filled with water,0.3033
165,a vendor selling pani bottles,a vendor selling water bottles,0.3126
166,a jar filled with pani on a wooden table,a jar filled with water on a wooden table,0.272
167,containers of pani at a grocery store,containers of water at a grocery store,0.2684
168,a colorful yatra in the city,a colorful festival in the city,0.3099
169,a yatra filled with dance and music,a festival filled with dance and music,0.2876
170,an autumn yatra in the town center,an autumn festival in the town center,0.2768
171,food stalls at a yatra,food stalls at a festival,0.2914
172,a yatra with lots of people,a festival with lots of people,0.2592
173,a yatra in winter,a festival in winter,0.286
174,a naka guarded by armed forces,a checkpoint guarded by armed forces,0.2624
175,a naka on the highway,a checkpoint on the highway,0.2607
176,a long queue at the toll naka,a long queue at the toll checkpoint,0.2843
177,a naka at the national border,a checkpoint at the national border,0.2506
178,a naka with police officers,a checkpoint with police officers,0.289
179,a naka with very few cars,a checkpoint with very few cars,0.2526
180,an outdoor tiffin with lots of people,an outdoor luncheon with lots of people,0.3045
181,two people having a tiffin,two people having a luncheon,0.2675
182,a company having a tiffin,a company having a luncheon,0.2201
183,a fancy indoor tiffin,a fancy indoor luncheon,0.2389
184,a plant-based tiffin,a plant-based luncheon,0.2566
185,a tiffin with lots of salad,a luncheon with lots of salad,0.2762
186,a satta den hidden away in an alley,a gambling den hidden away in an alley,0.2825
187,a group of people satta in a room,a group of people gambling in a room,0.2436
188,a place of satta in a big city,a place of gambling in a big city,0.2496
189,an illegal satta den,an illegal gambling den,0.2365
190,a place of satta with lots of people,a place of gambling with lots of people,0.2354
191,a group of people satta at a table,a group of people gambling at a table,0.2576
192,a wooden almirah filled with clothes,a wooden wardrobe filled with clothes,0.2914
193,my grandmother's antique almirah,my grandmother's antique wardrobe,0.2207
194,a painted almirah with intricate designs,a painted wardrobe with intricate designs,0.2492
195,an almirah storing precious heirlooms,a wardrobe storing precious heirlooms,0.2741
196,my personal almirah for all my books,my personal wardrobe for all my books,0.252
197,a large almirah in the bedroom corner,a large wardrobe in the bedroom corner,0.2692
198,a man loading groceries into the dicky,a man loading groceries into the car trunk,0.2577
199,a white car with an empty dicky,a white car with an empty car trunk,0.2629
200,a woman retrieving bags from the dicky,a woman retrieving bags from the car trunk,0.2757
201,a dirty dicky covered with mud stains,a dirty car trunk covered with mud stains,0.2348
202,a mechanic repairing a broken dicky,a mechanic repairing a broken car trunk,0.2709
203,children hiding inside an open dicky,children hiding inside an open car trunk,0.2671
204,a stepney stored neatly inside the garage,a spare tire stored neatly inside the garage,0.244
205,a mechanic installing a new stepney tire,a mechanic installing a new spare tire,0.2939
206,a dusty stepney on an old car,a dusty spare tire on an old car,0.2744
207,a stepney attached to a blue truck,a spare tire attached to a blue truck,0.2449
208,a stepney with mud on its surface,a spare tire with mud on its surface,0.2061
209,a woman checking air in the stepney,a woman checking air in the spare tire,0.2481
210,a selfie taken with my favorite batchmate outside,a selfie taken with my favorite classmate outside,0.2647
211,a batchmate reading quietly in the library,a classmate reading quietly in the library,0.289
212,batchmates sitting together during lunch break,classmates sitting together during lunch break,0.2714
213,a batchmate holding books near the entrance,a classmate holding books near the entrance,0.3248
214,batchmates gathered around a classroom table,classmates gathered around a classroom table,0.2729
215,a batchmate standing by a school window,a classmate standing by a school window,0.2987
