Prompt_Index,Dialect_Prompt,SAE_Prompt,Normalized_Score
72,an ese on a sidewalk,a young man on a sidewalk,0.0966
73,an ese on a trail,a young man on a trail,0.6786
74,an ese in a park,a young man in a park,0.3456
75,an ese in a neighborhood,a young man in a neighborhood,0.8847
76,an ese on a street,a young man on a street,0.7488
77,a painting of a bato,a painting of a man,0.721
78,a big bato,a big man,0.3288
79,a smaller bato,a smaller man,0.2924
80,a bato in a house,a man in a house,0.6332
81,a bato in a park,a man in a park,0.4936
82,a bato on a street,a man on a street,0.617
83,a painting of a madrina,a painting of a godmother,0.2969
84,an old madrina,an old godmother,0.7094
85,a middle-aged madrina,a middle-aged godmother,0.6826
86,a madrina in a house,a godmother in a house,0.5541
87,a madrina at a park,a godmother at a park,0.0599
88,a madrina in a car,a godmother in a car,0.7378
89,a guy acting loco,a guy acting crazy,0.1877
90,a loco cat,a crazy cat,0.8491
91,a loco dog,a crazy dog,0.5007
92,a loco painting,a crazy painting,0.5034
93,a loco toy,a crazy toy,0.4285
94,a mi'ja,a daughter,0.6644
95,a mi'ja at home,a daughter at home,0.6671
96,a mi'ja at a park,a daughter at a park,0.2012
97,a younger mi'ja,a younger daughter,0.1313
98,an older mi'ja,an older daughter,0.2555
99,a painting of a mi'ja,a painting of a daugher,0.836
100,a mijo,a son,0.6778
101,a mijo at home,a son at home,0.3319
102,a mijo at a park,a son at a park,0.8847
103,a younger mijo,a younger son,0.3201
104,an older mijo,an older son,0.6492
105,a painting of a mijo,a painting of a son,0.8107
106,a Califas landscape,a California landscape,0.848
107,a city in Califas,a city in California,0.8624
108,a Califas suburb,a California suburb,0.9249
109,baro on the sidewalk,money on the sidewalk,0.1216
110,a painting of a cuate,a painting of a close friend,0.9193
111,me and my cuate,me and my close friend,0.6517
112,a cuate in a house,a close friend in a house,0.6699
113,a cuate at a cafe,a close friend at a cafe,0.3419
114,a cuate on the sidewalk,a close friend on the sidewalk,0.6827
115,a cuate in a park,a close friend in a park,0.2577
116,a person apapachar himself,a person pampered himself,0.1406
117,a couple getting apapachar,a couple getting pampered,0.0207
118,a woman getting apapachar,a woman getting pampered,0.2338
119,a couple getting lonche,a couple getting lunch,0.4717
120,lonche in the meadow,lunch in the meadow,0.0772
121,a chamaco at the park,a boy at the park,0.8871
122,a chamaco in a house,a boy in a house,0.6392
123,a chamaco on the sidewalk,a boy on the sidewalk,0.6621
124,a painting of a chamaco,a painting of a chamaco,0.5055
125,a chamaco at a school,a boy at a school,0.5328
126,a chamaco and a soccer ball,a boy and a soccer ball,0.72
127,a chamaca at the park,a girl at the park,0.0473
128,a chamaca in a house,a girl in a house,0.3428
129,a chamaca on the sidewalk,a girl on the sidewalk,0.5051
130,a chamaca and a basketball,a girl and a basketball,0.2846
131,a chamaca at a school,a girl at a school,0.409
132,a chamaca at a store,a girl at a store,0.2576
133,a woman wearing chanclas,a woman wearing flip-flops,0.0957
